InstrumentName, Boulder-CU/Athens
StartTime, 2020-07-01 00:00:00
EndTime, 2020-07-31 23:59:59
Date,PM2.5
07/01/2020 00:00:00.000000,6.7
07/01/2020 01:00:00.000000,2.1
07/01/2020 02:00:00.000000,4.8
07/01/2020 03:00:00.000000,4.2
07/01/2020 05:00:00.000000,6.1
07/01/2020 06:00:00.000000,16.3
07/01/2020 09:00:00.000000,9.1
07/01/2020 10:00:00.000000,17.8
07/01/2020 11:00:00.000000,7.6
07/01/2020 12:00:00.000000,7.2
07/01/2020 13:00:00.000000,11.5
07/01/2020 14:00:00.000000,14.4
07/01/2020 15:00:00.000000,13.0
07/01/2020 16:00:00.000000,2.1
07/01/2020 20:00:00.000000,5.1
07/01/2020 21:00:00.000000,1.1
07/01/2020 23:00:00.000000,5.8
07/02/2020 00:00:00.000000,2.0
07/02/2020 01:00:00.000000,1.7
07/02/2020 02:00:00.000000,4.1
07/02/2020 03:00:00.000000,5.0
07/02/2020 04:00:00.000000,1.0
07/02/2020 09:00:00.000000,14.2
07/02/2020 10:00:00.000000,14.9
07/02/2020 11:00:00.000000,10.6
07/02/2020 12:00:00.000000,12.1
07/02/2020 13:00:00.000000,10.8
07/02/2020 14:00:00.000000,4.1
07/02/2020 15:00:00.000000,6.0
07/02/2020 16:00:00.000000,5.9
07/02/2020 17:00:00.000000,4.9
07/02/2020 18:00:00.000000,4.6
07/02/2020 19:00:00.000000,5.4
07/02/2020 20:00:00.000000,4.8
07/02/2020 21:00:00.000000,6.6
07/02/2020 22:00:00.000000,6.2
07/02/2020 23:00:00.000000,4.6
07/03/2020 00:00:00.000000,6.7
07/03/2020 01:00:00.000000,13.0
07/03/2020 02:00:00.000000,10.8
07/03/2020 06:00:00.000000,10.4
07/03/2020 07:00:00.000000,5.3
07/03/2020 09:00:00.000000,12.6
07/03/2020 10:00:00.000000,15.0
07/03/2020 11:00:00.000000,13.8
07/03/2020 12:00:00.000000,14.1
07/03/2020 13:00:00.000000,12.6
07/03/2020 14:00:00.000000,8.7
07/03/2020 15:00:00.000000,7.4
07/03/2020 16:00:00.000000,9.9
07/03/2020 17:00:00.000000,6.5
07/03/2020 18:00:00.000000,6.0
07/03/2020 19:00:00.000000,5.5
07/03/2020 20:00:00.000000,7.2
07/03/2020 21:00:00.000000,8.8
07/03/2020 22:00:00.000000,6.1
07/03/2020 23:00:00.000000,1.6
07/04/2020 00:00:00.000000,1.8
07/04/2020 01:00:00.000000,1.6
07/04/2020 09:00:00.000000,5.8
07/04/2020 10:00:00.000000,7.9
07/04/2020 11:00:00.000000,6.3
07/04/2020 12:00:00.000000,6.9
07/04/2020 13:00:00.000000,6.9
07/04/2020 14:00:00.000000,5.2
07/04/2020 15:00:00.000000,5.7
07/04/2020 16:00:00.000000,7.3
07/04/2020 17:00:00.000000,4.5
07/04/2020 18:00:00.000000,4.3
07/04/2020 19:00:00.000000,3.7
07/04/2020 20:00:00.000000,3.7
07/04/2020 21:00:00.000000,1.3
07/04/2020 22:00:00.000000,0.0
07/04/2020 23:00:00.000000,4.2
07/05/2020 00:00:00.000000,7.3
07/05/2020 06:00:00.000000,9.3
07/05/2020 07:00:00.000000,8.1
07/05/2020 15:00:00.000000,0.9
07/05/2020 16:00:00.000000,1.5
07/05/2020 17:00:00.000000,5.6
07/05/2020 18:00:00.000000,4.6
07/05/2020 19:00:00.000000,3.9
07/05/2020 21:00:00.000000,3.0
07/06/2020 09:00:00.000000,2.8
07/06/2020 10:00:00.000000,4.3
07/06/2020 11:00:00.000000,2.3
07/06/2020 12:00:00.000000,0.8
07/06/2020 13:00:00.000000,0.5
07/06/2020 14:00:00.000000,1.3
07/06/2020 15:00:00.000000,1.6
07/06/2020 16:00:00.000000,3.0
07/06/2020 17:00:00.000000,4.1
07/06/2020 18:00:00.000000,6.2
07/06/2020 19:00:00.000000,8.0
07/06/2020 20:00:00.000000,5.2
07/06/2020 21:00:00.000000,1.4
07/07/2020 11:00:00.000000,4.6
07/07/2020 12:00:00.000000,2.2
07/07/2020 13:00:00.000000,3.1
07/07/2020 14:00:00.000000,3.6
07/07/2020 15:00:00.000000,1.6
07/07/2020 16:00:00.000000,3.4
07/07/2020 17:00:00.000000,3.3
07/07/2020 18:00:00.000000,4.3
07/07/2020 19:00:00.000000,3.8
07/07/2020 23:00:00.000000,0.6
07/08/2020 15:00:00.000000,0.8
07/08/2020 16:00:00.000000,5.0
07/08/2020 18:00:00.000000,3.8
07/08/2020 19:00:00.000000,1.1
07/09/2020 11:00:00.000000,2.4
07/09/2020 13:00:00.000000,2.1
07/09/2020 14:00:00.000000,3.5
07/09/2020 17:00:00.000000,1.9
07/09/2020 18:00:00.000000,1.6
07/10/2020 09:00:00.000000,7.5
07/10/2020 10:00:00.000000,8.7
07/10/2020 11:00:00.000000,10.1
07/10/2020 12:00:00.000000,9.3
07/10/2020 13:00:00.000000,9.2
07/10/2020 14:00:00.000000,7.3
07/10/2020 15:00:00.000000,5.5
07/10/2020 16:00:00.000000,8.9
07/10/2020 17:00:00.000000,8.8
07/10/2020 18:00:00.000000,5.4
07/11/2020 10:00:00.000000,2.6
07/11/2020 11:00:00.000000,3.7
07/11/2020 12:00:00.000000,2.9
07/11/2020 13:00:00.000000,2.1
07/11/2020 14:00:00.000000,1.1
07/11/2020 16:00:00.000000,4.7
07/12/2020 09:00:00.000000,1.1
07/12/2020 10:00:00.000000,3.6
07/12/2020 11:00:00.000000,7.3
07/12/2020 12:00:00.000000,5.5
07/12/2020 13:00:00.000000,0.6
07/12/2020 14:00:00.000000,5.9
07/12/2020 15:00:00.000000,4.5
07/12/2020 16:00:00.000000,5.4
07/12/2020 17:00:00.000000,4.5
07/12/2020 19:00:00.000000,7.0
07/12/2020 20:00:00.000000,4.3
07/13/2020 03:00:00.000000,2.7
07/13/2020 04:00:00.000000,0.0
07/13/2020 05:00:00.000000,0.5
07/13/2020 10:00:00.000000,1.0
07/13/2020 11:00:00.000000,1.0
07/13/2020 13:00:00.000000,5.0
07/13/2020 14:00:00.000000,1.4
07/13/2020 15:00:00.000000,1.2
07/13/2020 19:00:00.000000,0.6
07/14/2020 01:00:00.000000,13.0
07/14/2020 02:00:00.000000,7.3
07/14/2020 03:00:00.000000,0.3
07/14/2020 05:00:00.000000,2.3
07/14/2020 06:00:00.000000,6.9
07/14/2020 07:00:00.000000,5.3
07/14/2020 08:00:00.000000,8.3
07/14/2020 09:00:00.000000,5.4
07/14/2020 10:00:00.000000,7.8
07/14/2020 11:00:00.000000,5.9
07/14/2020 12:00:00.000000,8.7
07/14/2020 13:00:00.000000,9.4
07/14/2020 14:00:00.000000,8.8
07/14/2020 15:00:00.000000,3.4
07/14/2020 17:00:00.000000,2.0
07/14/2020 22:00:00.000000,4.8
07/14/2020 23:00:00.000000,8.0
07/15/2020 00:00:00.000000,12.5
07/15/2020 01:00:00.000000,9.3
07/15/2020 02:00:00.000000,6.5
