InstrumentName, West Denver PA-II B
StartTime, 2020-07-01 00:00:00
EndTime, 2020-07-31 23:59:59
Date,PM2.5
07/01/2020 00:00:29.000000,2.0
07/01/2020 00:02:29.000000,2.16
07/01/2020 00:04:29.000000,2.59
07/01/2020 00:06:29.000000,2.37
07/01/2020 00:08:29.000000,2.25
07/01/2020 00:10:29.000000,2.47
07/01/2020 00:12:29.000000,2.7
07/01/2020 00:14:29.000000,2.12
07/01/2020 00:16:29.000000,2.1
07/01/2020 00:18:29.000000,1.61
07/01/2020 00:20:29.000000,1.86
07/01/2020 00:22:29.000000,1.91
07/01/2020 00:24:29.000000,2.14
07/01/2020 00:26:29.000000,1.97
07/01/2020 00:28:29.000000,1.65
07/01/2020 00:30:29.000000,1.83
07/01/2020 00:32:29.000000,1.72
07/01/2020 00:34:29.000000,1.79
07/01/2020 00:36:29.000000,2.56
07/01/2020 00:38:29.000000,2.05
07/01/2020 00:40:29.000000,2.14
07/01/2020 00:42:29.000000,2.28
07/01/2020 00:44:29.000000,2.47
07/01/2020 00:46:29.000000,2.09
07/01/2020 00:48:29.000000,1.93
07/01/2020 00:50:29.000000,2.17
07/01/2020 00:52:29.000000,2.62
07/01/2020 00:54:29.000000,1.95
07/01/2020 00:56:29.000000,2.27
07/01/2020 00:58:29.000000,2.12
07/01/2020 01:00:29.000000,1.95
07/01/2020 01:02:29.000000,1.57
07/01/2020 01:04:29.000000,1.66
07/01/2020 01:06:29.000000,1.53
07/01/2020 01:08:29.000000,1.53
07/01/2020 01:10:29.000000,1.66
07/01/2020 01:12:29.000000,2.23
07/01/2020 01:14:29.000000,1.8
07/01/2020 01:16:29.000000,1.75
07/01/2020 01:18:29.000000,1.34
07/01/2020 01:20:29.000000,1.26
07/01/2020 01:22:29.000000,1.92
07/01/2020 01:24:29.000000,2.24
07/01/2020 01:26:29.000000,1.5
07/01/2020 01:28:29.000000,1.59
07/01/2020 01:30:29.000000,1.85
07/01/2020 01:32:29.000000,1.93
07/01/2020 01:34:29.000000,2.69
07/01/2020 01:36:29.000000,3.38
07/01/2020 01:38:29.000000,3.08
07/01/2020 01:40:29.000000,2.56
07/01/2020 01:42:29.000000,3.51
07/01/2020 01:44:29.000000,3.84
07/01/2020 01:46:29.000000,3.45
07/01/2020 01:48:29.000000,3.53
07/01/2020 01:50:29.000000,3.79
07/01/2020 01:52:29.000000,3.71
07/01/2020 01:54:29.000000,2.95
07/01/2020 01:56:29.000000,3.35
07/01/2020 01:58:29.000000,4.22
07/01/2020 02:00:29.000000,4.69
07/01/2020 02:02:29.000000,6.88
07/01/2020 02:04:29.000000,6.49
07/01/2020 02:06:29.000000,4.44
07/01/2020 02:08:29.000000,4.38
07/01/2020 02:10:29.000000,3.43
07/01/2020 02:12:29.000000,3.59
07/01/2020 02:14:29.000000,3.19
07/01/2020 02:16:29.000000,3.78
07/01/2020 02:18:29.000000,3.25
07/01/2020 02:20:30.000000,3.3
07/01/2020 02:22:29.000000,3.27
07/01/2020 02:24:29.000000,2.71
07/01/2020 02:26:29.000000,2.33
07/01/2020 02:28:29.000000,2.98
07/01/2020 02:30:29.000000,3.25
07/01/2020 02:32:29.000000,2.72
07/01/2020 02:34:29.000000,3.04
07/01/2020 02:36:29.000000,3.91
07/01/2020 02:38:29.000000,3.22
07/01/2020 02:40:29.000000,3.53
07/01/2020 02:42:29.000000,3.46
07/01/2020 02:44:29.000000,2.93
07/01/2020 02:46:29.000000,3.32
07/01/2020 02:48:29.000000,2.98
07/01/2020 02:50:29.000000,3.04
07/01/2020 02:52:29.000000,3.2
07/01/2020 02:54:29.000000,3.28
07/01/2020 02:56:29.000000,3.02
07/01/2020 02:58:29.000000,2.86
07/01/2020 03:00:29.000000,2.43
07/01/2020 03:02:29.000000,2.0
07/01/2020 03:04:29.000000,2.48
07/01/2020 03:06:29.000000,2.44
07/01/2020 03:08:29.000000,2.71
07/01/2020 03:10:29.000000,2.7
07/01/2020 03:12:29.000000,2.13
07/01/2020 03:14:29.000000,1.76
07/01/2020 03:16:29.000000,2.21
07/01/2020 03:18:29.000000,1.37
07/01/2020 03:20:29.000000,1.78
07/01/2020 03:22:29.000000,2.25
07/01/2020 03:24:29.000000,2.55
07/01/2020 03:26:29.000000,2.21
07/01/2020 03:28:31.000000,2.36
07/01/2020 03:30:29.000000,2.16
07/01/2020 03:32:29.000000,1.84
07/01/2020 03:34:29.000000,2.42
07/01/2020 03:36:29.000000,1.9
07/01/2020 03:38:29.000000,2.53
07/01/2020 03:40:29.000000,2.12
07/01/2020 03:42:29.000000,2.56
07/01/2020 03:44:29.000000,1.93
07/01/2020 03:46:29.000000,2.05
07/01/2020 03:48:29.000000,2.12
07/01/2020 03:50:29.000000,1.88
07/01/2020 03:52:29.000000,1.71
07/01/2020 03:54:29.000000,1.83
07/01/2020 03:56:29.000000,1.83
07/01/2020 03:58:29.000000,2.14
07/01/2020 04:00:29.000000,1.77
07/01/2020 04:02:29.000000,1.83
07/01/2020 04:04:29.000000,2.65
07/01/2020 04:06:29.000000,1.86
07/01/2020 04:08:29.000000,2.14
07/01/2020 04:10:29.000000,1.53
07/01/2020 04:12:29.000000,1.68
07/01/2020 04:14:29.000000,1.41
07/01/2020 04:16:29.000000,1.7
07/01/2020 04:18:29.000000,1.82
07/01/2020 04:20:29.000000,1.57
07/01/2020 04:22:29.000000,1.74
07/01/2020 04:24:29.000000,1.77
07/01/2020 04:26:29.000000,1.79
07/01/2020 04:28:29.000000,1.79
07/01/2020 04:30:29.000000,1.38
07/01/2020 04:32:29.000000,1.14
07/01/2020 04:34:29.000000,1.51
07/01/2020 04:36:29.000000,1.81
07/01/2020 04:38:29.000000,1.72
07/01/2020 04:40:29.000000,1.72
07/01/2020 04:42:29.000000,1.91
07/01/2020 04:44:29.000000,1.89
07/01/2020 04:46:29.000000,1.69
07/01/2020 04:48:29.000000,1.08
07/01/2020 04:50:29.000000,1.98
07/01/2020 04:52:29.000000,1.11
07/01/2020 04:54:29.000000,2.1
07/01/2020 04:56:29.000000,2.2
07/01/2020 04:58:29.000000,2.26
07/01/2020 05:00:29.000000,1.95
07/01/2020 05:02:29.000000,2.14
07/01/2020 05:04:29.000000,1.85
07/01/2020 05:06:29.000000,2.56
07/01/2020 05:08:29.000000,1.7
07/01/2020 05:10:29.000000,2.46
07/01/2020 05:12:29.000000,3.07
07/01/2020 05:14:29.000000,2.61
07/01/2020 05:16:29.000000,2.32
07/01/2020 05:18:29.000000,2.7
07/01/2020 05:20:29.000000,2.73
07/01/2020 05:22:29.000000,2.38
07/01/2020 05:24:29.000000,2.88
07/01/2020 05:26:29.000000,3.0
07/01/2020 05:28:29.000000,3.24
07/01/2020 05:30:29.000000,2.84
07/01/2020 05:32:29.000000,2.42
07/01/2020 05:34:29.000000,2.74
07/01/2020 05:36:29.000000,2.59
07/01/2020 05:38:29.000000,1.72
07/01/2020 05:40:29.000000,2.43
