InstrumentName, Swansea (DEH) B,,
03/01/2018 03:34:18.120000,4.32,100.0,-221.0
03/01/2018 03:38:18.220000,4.08,100.0,-221.0
03/01/2018 03:40:58.100000,4.61,100.0,-221.0
03/01/2018 03:43:38.206666,5.68,100.0,-221.0
03/01/2018 03:47:38.120000,5.32,100.0,-221.0
03/01/2018 03:50:17.996666,5.26,100.0,-221.0
03/01/2018 03:52:58.080000,5.66,100.0,-221.0
03/01/2018 03:55:38.333333,5.53,100.0,-221.0
03/01/2018 03:58:18.323333,5.4,100.0,-221.0
03/01/2018 04:02:18.086666,4.98,100.0,-221.0
03/01/2018 04:04:58.023333,5.82,100.0,-221.0
03/01/2018 04:07:37.996666,6.15,100.0,-221.0
03/01/2018 04:10:18.150000,5.62,100.0,-221.0
03/01/2018 04:14:18.026666,5.32,100.0,-221.0
03/01/2018 04:16:58.190000,4.72,100.0,-221.0
03/01/2018 04:19:38.046666,5.41,100.0,-221.0
03/01/2018 04:22:18.006666,5.0,100.0,-221.0
03/01/2018 04:26:18.006666,3.78,100.0,-221.0
03/01/2018 04:28:58.043333,3.08,100.0,-221.0
03/01/2018 04:31:38.050000,2.94,100.0,-221.0
03/01/2018 04:34:18.066666,2.68,100.0,-221.0
03/01/2018 04:38:18.216666,3.2,100.0,-221.0
03/01/2018 04:40:58.053333,2.74,100.0,-221.0
03/01/2018 04:43:38.030000,3.0,100.0,-221.0
03/01/2018 04:47:38.200000,4.24,100.0,-221.0
03/01/2018 04:50:18.020000,2.74,100.0,-221.0
03/01/2018 04:52:58.150000,2.74,100.0,-221.0
03/01/2018 04:55:38.140000,4.03,100.0,-221.0
03/01/2018 04:58:18.226666,2.24,100.0,-221.0
03/01/2018 05:02:18.096666,3.3,100.0,-221.0
03/01/2018 05:04:58.226666,2.0,100.0,-221.0
03/01/2018 05:07:38.193333,2.97,100.0,-221.0
03/01/2018 05:11:38.226666,2.32,100.0,-221.0
03/01/2018 05:14:18.113333,3.9,100.0,-221.0
03/01/2018 05:16:58.210000,3.18,100.0,-221.0
03/01/2018 05:19:38.123333,4.49,100.0,-221.0
03/01/2018 05:23:38.100000,1.45,100.0,-221.0
03/01/2018 05:26:18.110000,3.35,100.0,-221.0
03/01/2018 05:28:58.926666,2.13,100.0,-221.0
03/01/2018 05:31:38.113333,2.38,100.0,-221.0
03/01/2018 05:34:18.216666,3.08,100.0,-221.0
03/01/2018 05:38:18.626666,2.67,100.0,-221.0
03/01/2018 05:40:58.103333,1.7,100.0,-221.0
03/01/2018 05:43:38.166666,1.95,100.0,-221.0
03/01/2018 05:46:18.220000,3.49,100.0,-221.0
03/01/2018 05:50:18.110000,1.87,100.0,-221.0
03/01/2018 05:52:58.326666,0.95,100.0,-221.0
03/01/2018 05:55:38.133333,2.45,100.0,-221.0
03/01/2018 05:58:18.133333,1.69,100.0,-221.0
03/01/2018 06:02:18.090000,3.03,100.0,-221.0
03/01/2018 06:04:58.313333,1.5,100.0,-221.0
03/01/2018 06:07:38.290000,2.62,100.0,-221.0
03/01/2018 06:11:38.116666,3.72,100.0,-221.0
03/01/2018 06:14:18.113333,1.74,100.0,-221.0
03/01/2018 06:16:58.373333,2.89,100.0,-221.0
03/01/2018 06:19:38.250000,3.5,100.0,-221.0
03/01/2018 06:22:18.906666,3.25,100.0,-221.0
03/01/2018 06:26:18.306666,3.28,100.0,-221.0
03/01/2018 06:29:00.200000,2.8,100.0,-221.0
03/01/2018 06:31:38.826666,2.12,100.0,-221.0
03/01/2018 06:34:18.313333,2.76,100.0,-221.0
03/01/2018 06:38:18.233333,1.82,100.0,-221.0
03/01/2018 06:40:58.146666,2.26,100.0,-221.0
03/01/2018 06:43:44.693333,2.3,100.0,-221.0
03/01/2018 06:46:18.176666,3.49,100.0,-221.0
03/01/2018 06:50:18.133333,3.15,100.0,-221.0
03/01/2018 06:52:58.196666,2.32,100.0,-221.0
03/01/2018 06:55:39.230000,3.3,100.0,-221.0
03/01/2018 06:59:38.220000,1.83,100.0,-221.0
03/01/2018 07:02:18.626666,1.84,100.0,-221.0
03/01/2018 07:04:58.490000,2.25,100.0,-221.0
03/01/2018 07:07:38.320000,3.31,100.0,-221.0
03/01/2018 07:11:38.413333,2.15,100.0,-221.0
03/01/2018 07:14:18.250000,3.22,100.0,-221.0
03/01/2018 07:16:58.210000,2.53,100.0,-221.0
03/01/2018 07:19:38.430000,2.47,100.0,-221.0
03/01/2018 07:23:38.340000,2.85,100.0,-221.0
03/01/2018 07:26:19.323333,3.53,100.0,-221.0
03/01/2018 07:29:02.030000,3.15,100.0,-221.0
03/01/2018 07:31:38.246666,2.67,100.0,-221.0
03/01/2018 07:35:38.240000,3.37,100.0,-221.0
03/01/2018 07:38:18.210000,3.55,100.0,-221.0
03/01/2018 07:40:58.253333,3.68,100.0,-221.0
03/01/2018 07:43:38.286666,3.53,100.0,-221.0
03/01/2018 07:47:38.226666,4.22,100.0,-221.0
03/01/2018 07:50:18.230000,3.72,100.0,-221.0
03/01/2018 07:52:58.210000,3.28,100.0,-221.0
03/01/2018 07:55:38.510000,2.87,100.0,-221.0
03/01/2018 07:59:38.536666,2.85,100.0,-221.0
03/01/2018 08:02:18.443333,3.59,100.0,-221.0
03/01/2018 08:04:58.406666,4.05,100.0,-221.0
03/01/2018 08:07:38.233333,3.03,100.0,-221.0
03/01/2018 08:11:38.580000,5.2,100.0,-221.0
03/01/2018 08:14:18.256666,3.59,100.0,-221.0
03/01/2018 08:16:59.980000,3.31,100.0,-221.0
03/01/2018 08:19:38.326666,3.55,100.0,-221.0
03/01/2018 08:22:18.210000,4.41,100.0,-221.0
03/01/2018 08:26:19.613333,4.22,100.0,-221.0
03/01/2018 08:28:58.240000,4.26,100.0,-221.0
03/01/2018 08:31:38.223333,3.82,100.0,-221.0
03/01/2018 08:35:38.616666,3.92,100.0,-221.0
03/01/2018 08:38:18.353333,4.59,100.0,-221.0
03/01/2018 08:40:58.240000,5.06,100.0,-221.0
03/01/2018 08:43:38.410000,4.62,100.0,-221.0
03/01/2018 08:46:18.316666,4.35,100.0,-221.0
03/01/2018 08:48:59.000000,5.92,100.0,-221.0
03/01/2018 08:52:58.403333,8.31,100.0,-221.0
03/01/2018 08:55:38.313333,5.33,100.0,-221.0
03/01/2018 08:58:18.340000,7.12,100.0,-221.0
03/01/2018 09:02:18.310000,7.28,100.0,-221.0
03/01/2018 09:04:58.353333,7.21,100.0,-221.0
03/01/2018 09:07:38.916666,5.62,100.0,-221.0
03/01/2018 09:10:18.346666,5.46,100.0,-221.0
03/01/2018 09:14:18.353333,6.78,100.0,-221.0
03/01/2018 09:16:58.253333,6.62,100.0,-221.0
03/01/2018 09:19:38.323333,6.15,100.0,-221.0
03/01/2018 09:22:19.113333,5.62,100.0,-221.0
03/01/2018 09:26:18.370000,3.87,100.0,-221.0
03/01/2018 09:28:58.233333,5.81,100.0,-221.0
03/01/2018 09:31:39.403333,5.27,100.0,-221.0
03/01/2018 09:34:18.636666,4.97,100.0,-221.0
03/01/2018 09:38:18.400000,5.41,100.0,-221.0
03/01/2018 09:40:58.356666,6.29,100.0,-221.0
03/01/2018 09:43:38.596666,6.11,100.0,-221.0
03/01/2018 09:46:18.313333,6.77,100.0,-221.0
03/01/2018 09:50:18.456666,6.03,100.0,-221.0
03/01/2018 09:52:58.413333,4.63,100.0,-221.0
03/01/2018 09:55:38.320000,7.36,100.0,-221.0
03/01/2018 09:58:18.280000,5.67,100.0,-221.0
03/01/2018 10:02:18.240000,7.49,100.0,-221.0
03/01/2018 10:04:58.356666,5.76,100.0,-221.0
03/01/2018 10:07:38.256666,6.15,100.0,-221.0
03/01/2018 10:11:38.346666,5.69,100.0,-221.0
03/01/2018 10:14:18.243333,6.44,100.0,-221.0
03/01/2018 10:16:58.240000,6.74,100.0,-221.0
03/01/2018 10:19:38.256666,6.61,100.0,-221.0
03/01/2018 10:23:38.320000,6.71,100.0,-221.0
03/01/2018 10:26:18.213333,5.47,100.0,-221.0
03/01/2018 10:28:58.343333,5.4,100.0,-221.0
03/01/2018 10:31:38.316666,5.33,100.0,-221.0
03/01/2018 10:35:38.326666,5.78,100.0,-221.0
03/01/2018 10:38:18.296666,7.92,100.0,-221.0
03/01/2018 10:40:58.323333,8.21,100.0,-221.0
03/01/2018 10:43:38.316666,9.33,100.0,-221.0
03/01/2018 10:47:38.393333,4.13,100.0,-221.0
03/01/2018 10:50:18.206666,3.47,100.0,-221.0
03/01/2018 10:52:58.286666,3.84,100.0,-221.0
03/01/2018 10:55:38.326666,3.57,100.0,-221.0
03/01/2018 10:59:38.406666,4.27,100.0,-221.0
03/01/2018 11:02:19.806666,3.97,100.0,-221.0
03/01/2018 11:04:58.316666,4.16,100.0,-221.0
03/01/2018 11:07:38.906666,3.89,100.0,-221.0
03/01/2018 11:11:38.246666,4.37,100.0,-221.0
03/01/2018 11:14:18.230000,5.1,100.0,-221.0
03/01/2018 11:16:58.323333,5.71,100.0,-221.0
03/01/2018 11:19:38.326666,4.51,100.0,-221.0
03/01/2018 11:23:38.226666,5.03,100.0,-221.0
03/01/2018 11:26:20.110000,5.34,100.0,-221.0
03/01/2018 11:28:58.426666,4.56,100.0,-221.0
03/01/2018 11:31:38.246666,5.6,100.0,-221.0
03/01/2018 11:35:38.313333,4.28,100.0,-221.0
03/01/2018 11:38:18.316666,6.1,100.0,-221.0
03/01/2018 11:40:58.260000,6.41,100.0,-221.0
03/01/2018 11:43:38.416666,5.57,100.0,-221.0
03/01/2018 11:46:18.290000,5.53,100.0,-221.0
03/01/2018 11:48:58.226666,6.75,100.0,-221.0
03/01/2018 11:52:58.376666,5.8,100.0,-221.0
03/01/2018 11:56:58.240000,5.47,100.0,-221.0
03/01/2018 11:58:18.506666,5.46,100.0,-221.0
03/01/2018 12:00:58.240000,6.54,100.0,-221.0
03/01/2018 12:04:58.320000,5.86,100.0,-221.0
03/01/2018 12:07:38.243333,6.21,100.0,-221.0
03/01/2018 12:10:18.250000,6.87,100.0,-221.0
03/01/2018 12:14:18.343333,7.9,100.0,-221.0
03/01/2018 12:16:58.343333,8.67,100.0,-221.0
03/01/2018 12:19:38.330000,8.74,100.0,-221.0
03/01/2018 12:22:18.313333,8.26,100.0,-221.0
03/01/2018 12:26:18.256666,8.21,100.0,-221.0
03/01/2018 12:28:58.306666,10.03,100.0,-221.0
03/01/2018 12:31:38.316666,11.18,100.0,-221.0
03/01/2018 12:34:19.236666,7.36,100.0,-221.0
03/01/2018 12:38:18.310000,8.6,100.0,-221.0
03/01/2018 12:40:59.880000,7.64,100.0,-221.0
03/01/2018 12:43:38.266666,8.71,100.0,-221.0
03/01/2018 12:46:18.510000,8.07,100.0,-221.0
03/01/2018 12:50:18.430000,8.86,100.0,-221.0
03/01/2018 12:52:58.723333,10.19,100.0,-221.0
03/01/2018 12:55:38.830000,11.59,100.0,-221.0
03/01/2018 12:58:18.496666,12.64,100.0,-221.0
03/01/2018 13:02:18.826666,14.15,100.0,-221.0
03/01/2018 13:04:58.373333,12.33,100.0,-221.0
03/01/2018 13:07:38.320000,13.68,100.0,-221.0
03/01/2018 13:11:38.353333,9.45,100.0,-221.0
03/01/2018 13:14:18.346666,10.69,100.0,-221.0
03/01/2018 13:16:59.606666,10.65,100.0,-221.0
03/01/2018 13:19:38.323333,9.94,100.0,-221.0
03/01/2018 13:23:38.493333,11.26,100.0,-221.0
03/01/2018 13:26:18.400000,8.71,100.0,-221.0
03/01/2018 13:28:58.366666,10.41,100.0,-221.0
03/01/2018 13:31:38.440000,8.8,100.0,-221.0
03/01/2018 13:35:38.346666,11.0,100.0,-221.0
03/01/2018 13:38:18.413333,12.45,100.0,-221.0
03/01/2018 13:40:58.313333,9.78,100.0,-221.0
03/01/2018 13:43:39.290000,8.0,100.0,-221.0
03/01/2018 13:47:39.143333,11.07,100.0,-221.0
03/01/2018 13:50:18.816666,11.16,100.0,-221.0
03/01/2018 13:52:58.240000,9.13,100.0,-221.0
03/01/2018 13:55:38.340000,8.86,100.0,-221.0
03/01/2018 13:59:38.986666,11.11,100.0,-221.0
03/01/2018 14:02:18.336666,10.03,100.0,-221.0
03/01/2018 14:04:58.283333,10.32,100.0,-221.0
03/01/2018 14:07:38.323333,12.03,100.0,-221.0
03/01/2018 14:11:38.343333,12.19,100.0,-221.0
03/01/2018 14:14:18.256666,11.6,100.0,-221.0
03/01/2018 14:16:58.300000,10.31,100.0,-221.0
03/01/2018 14:19:38.403333,12.15,100.0,-221.0
03/01/2018 14:22:18.423333,11.97,100.0,-221.0
03/01/2018 14:26:18.426666,11.36,100.0,-221.0
03/01/2018 14:28:58.256666,10.33,100.0,-221.0
03/01/2018 14:31:38.303333,10.76,100.0,-221.0
03/01/2018 14:35:38.326666,10.38,100.0,-221.0
03/01/2018 14:38:18.433333,11.58,100.0,-221.0
03/01/2018 14:40:58.370000,10.76,100.0,-221.0
03/01/2018 14:43:38.280000,8.11,100.0,-221.0
03/01/2018 14:47:38.600000,12.66,100.0,-221.0
03/01/2018 14:48:58.433333,11.03,100.0,-221.0
03/01/2018 14:52:58.350000,11.51,100.0,-221.0
03/01/2018 14:55:38.313333,12.75,100.0,-221.0
03/01/2018 14:58:18.376666,11.34,100.0,-221.0
03/01/2018 15:02:18.413333,12.85,100.0,-221.0
03/01/2018 15:04:58.553333,12.42,100.0,-221.0
03/01/2018 15:07:38.376666,10.77,100.0,-221.0
03/01/2018 15:11:38.330000,10.82,100.0,-221.0
03/01/2018 15:12:58.320000,12.18,100.0,-221.0
03/01/2018 15:16:58.900000,15.03,100.0,-221.0
03/01/2018 15:19:38.216666,15.2,100.0,-221.0
03/01/2018 15:22:18.506666,14.27,100.0,-221.0
03/01/2018 15:26:18.370000,14.24,100.0,-221.0
03/01/2018 15:28:58.600000,17.23,100.0,-221.0
03/01/2018 15:31:38.433333,15.8,100.0,-221.0
03/01/2018 15:35:38.336666,16.51,100.0,-221.0
03/01/2018 15:38:18.270000,16.05,100.0,-221.0
03/01/2018 15:40:58.353333,13.28,100.0,-221.0
03/01/2018 15:43:38.263333,14.1,100.0,-221.0
03/01/2018 15:46:19.086666,16.49,100.0,-221.0
03/01/2018 15:50:18.223333,14.34,100.0,-221.0
03/01/2018 15:52:58.386666,14.65,100.0,-221.0
03/01/2018 15:55:38.316666,18.42,100.0,-221.0
03/01/2018 15:58:18.296666,18.85,100.0,-221.0
03/01/2018 16:02:18.270000,14.35,100.0,-221.0
03/01/2018 16:04:58.396666,10.69,100.0,-221.0
03/01/2018 16:07:38.496666,12.97,100.0,-221.0
03/01/2018 16:11:38.596666,13.43,100.0,-221.0
03/01/2018 16:14:18.390000,14.77,100.0,-221.0
03/01/2018 16:16:58.423333,13.21,100.0,-221.0
03/01/2018 16:19:38.606666,12.97,100.0,-221.0
03/01/2018 16:23:38.546666,12.82,100.0,-221.0
03/01/2018 16:26:18.296666,13.92,100.0,-221.0
03/01/2018 16:28:58.380000,12.33,100.0,-221.0
03/01/2018 16:31:38.426666,13.15,100.0,-221.0
03/01/2018 16:35:38.330000,12.41,100.0,-221.0
03/01/2018 16:38:18.486666,14.05,100.0,-221.0
03/01/2018 16:40:58.440000,15.39,100.0,-221.0
03/01/2018 16:43:38.523333,14.29,100.0,-221.0
03/01/2018 16:47:38.330000,14.93,100.0,-221.0
03/01/2018 16:50:18.716666,14.74,100.0,-221.0
03/01/2018 16:52:58.430000,16.05,100.0,-221.0
03/01/2018 16:55:38.283333,15.63,100.0,-221.0
03/01/2018 16:59:38.320000,16.16,100.0,-221.0
03/01/2018 17:02:18.273333,16.42,100.0,-221.0
03/01/2018 17:04:58.826666,16.79,100.0,-221.0
03/01/2018 17:07:38.700000,15.15,100.0,-221.0
03/01/2018 17:11:38.716666,14.64,100.0,-221.0
03/01/2018 17:14:18.326666,15.31,100.0,-221.0
03/01/2018 17:16:58.396666,16.67,100.0,-221.0
03/01/2018 17:19:38.496666,14.54,100.0,-221.0
03/01/2018 17:23:38.686666,16.21,100.0,-221.0
03/01/2018 17:26:18.406666,16.03,100.0,-221.0
03/01/2018 17:28:58.443333,17.51,100.0,-221.0
03/01/2018 17:31:38.516666,14.23,100.0,-221.0
03/01/2018 17:35:38.386666,18.1,100.0,-221.0
03/01/2018 17:38:18.796666,18.27,100.0,-221.0
03/01/2018 17:40:58.566666,15.79,100.0,-221.0
03/01/2018 17:43:38.796666,15.23,100.0,-221.0
03/01/2018 17:47:38.710000,15.6,100.0,-221.0
03/01/2018 17:50:18.423333,17.45,100.0,-221.0
03/01/2018 17:52:58.746666,13.35,100.0,-221.0
03/01/2018 17:55:38.420000,15.47,100.0,-221.0
03/01/2018 17:58:18.293333,16.64,100.0,-221.0
03/01/2018 18:00:58.406666,13.6,100.0,-221.0
03/01/2018 18:04:58.503333,14.21,100.0,-221.0
03/01/2018 18:07:38.640000,12.33,100.0,-221.0
03/01/2018 18:10:18.503333,11.95,100.0,-221.0
03/01/2018 18:14:18.440000,21.85,100.0,-221.0
03/01/2018 18:16:58.516666,19.17,100.0,-221.0
03/01/2018 18:19:38.526666,16.08,100.0,-221.0
03/01/2018 18:22:18.906666,16.44,100.0,-221.0
03/01/2018 18:26:19.163333,14.84,100.0,-221.0
03/01/2018 18:28:58.406666,14.64,100.0,-221.0
03/01/2018 18:31:38.766666,14.92,100.0,-221.0
03/01/2018 18:34:18.446666,14.47,100.0,-221.0
03/01/2018 18:38:18.523333,20.7,100.0,-221.0
03/01/2018 18:40:58.573333,21.28,100.0,-221.0
03/01/2018 18:43:38.360000,18.74,100.0,-221.0
03/01/2018 18:46:18.426666,17.97,100.0,-221.0
03/01/2018 18:50:18.316666,16.38,100.0,-221.0
03/01/2018 18:52:58.536666,16.62,100.0,-221.0
03/01/2018 18:55:38.433333,15.54,100.0,-221.0
03/01/2018 18:58:18.700000,14.39,100.0,-221.0
03/01/2018 19:02:18.300000,15.14,100.0,-221.0
03/01/2018 19:04:58.700000,10.42,100.0,-221.0
03/01/2018 19:07:38.416666,15.66,100.0,-221.0
03/01/2018 19:10:18.570000,14.97,100.0,-221.0
03/01/2018 19:12:58.353333,15.65,100.0,-221.0
03/01/2018 19:16:58.546666,15.0,100.0,-221.0
03/01/2018 19:19:38.540000,14.34,100.0,-221.0
03/01/2018 19:23:38.566666,13.59,100.0,-221.0
03/01/2018 19:26:18.603333,12.54,100.0,-221.0
03/01/2018 19:28:58.713333,12.44,100.0,-221.0
03/01/2018 19:31:38.523333,15.39,100.0,-221.0
03/01/2018 19:34:18.536666,13.31,100.0,-221.0
03/01/2018 19:38:18.623333,13.41,100.0,-221.0
03/01/2018 19:40:59.190000,12.92,100.0,-221.0
03/01/2018 19:43:39.110000,14.13,100.0,-221.0
03/01/2018 19:46:18.733333,14.47,100.0,-221.0
03/01/2018 19:50:19.346666,13.23,100.0,-221.0
03/01/2018 19:52:58.443333,11.72,100.0,-221.0
03/01/2018 19:55:38.743333,12.22,100.0,-221.0
03/01/2018 19:59:38.826666,10.46,100.0,-221.0
03/01/2018 20:02:18.593333,12.19,100.0,-221.0
03/01/2018 20:04:59.070000,11.63,100.0,-221.0
03/01/2018 20:07:38.710000,10.24,100.0,-221.0
03/01/2018 20:11:38.996666,11.68,100.0,-221.0
03/01/2018 20:14:18.510000,12.33,100.0,-221.0
03/01/2018 20:16:58.370000,9.53,100.0,-221.0
03/01/2018 20:19:38.726666,8.89,100.0,-221.0
03/01/2018 20:23:38.763333,7.73,100.0,-221.0
03/01/2018 20:26:19.106666,6.11,100.0,-221.0
03/01/2018 20:28:58.356666,6.53,100.0,-221.0
03/01/2018 20:31:38.716666,4.58,100.0,-221.0
03/01/2018 20:34:18.723333,5.84,100.0,-221.0
03/01/2018 20:38:18.586666,4.27,100.0,-221.0
03/01/2018 20:40:58.640000,3.82,100.0,-221.0
03/01/2018 20:43:38.726666,4.21,100.0,-221.0
03/01/2018 20:47:38.726666,3.16,100.0,-221.0
03/01/2018 20:50:18.450000,2.92,100.0,-221.0
03/01/2018 20:52:59.413333,2.53,100.0,-221.0
03/01/2018 20:55:38.506666,3.06,100.0,-221.0
03/01/2018 20:58:18.800000,3.31,100.0,-221.0
03/01/2018 21:02:18.806666,3.26,100.0,-221.0
03/01/2018 21:04:58.646666,2.97,100.0,-221.0
03/01/2018 21:07:38.563333,3.03,100.0,-221.0
03/01/2018 21:13:56.260000,2.0,100.0,-221.0
03/01/2018 21:16:36.890000,2.74,100.0,-221.0
03/01/2018 21:19:15.996666,2.86,100.0,-221.0
03/01/2018 21:23:16.210000,2.92,100.0,-221.0
03/01/2018 21:25:56.030000,2.63,100.0,-221.0
03/01/2018 21:28:36.110000,2.34,100.0,-221.0
03/01/2018 21:32:36.113333,3.44,100.0,-221.0
03/01/2018 21:35:15.936666,2.89,100.0,-221.0
03/01/2018 21:37:56.090000,3.15,100.0,-221.0
03/01/2018 21:40:36.296666,2.67,100.0,-221.0
03/01/2018 21:43:42.620000,2.0,100.0,-221.0
03/01/2018 21:47:42.683333,2.95,100.0,-221.0
03/01/2018 21:49:02.466666,3.15,100.0,-221.0
03/01/2018 21:51:42.640000,2.75,100.0,-221.0
03/01/2018 21:58:49.213333,3.42,100.0,-221.0
03/01/2018 22:01:29.196666,3.42,100.0,-221.0
03/01/2018 22:04:09.196666,2.81,100.0,-221.0
03/01/2018 22:09:56.496666,2.0,100.0,-221.0
03/01/2018 22:16:20.413333,3.63,100.0,-221.0
03/01/2018 22:20:20.490000,3.84,100.0,-221.0
03/01/2018 22:23:00.380000,4.39,100.0,-221.0
03/01/2018 22:25:40.763333,3.36,100.0,-221.0
03/01/2018 22:28:20.403333,3.0,100.0,-221.0
03/01/2018 22:32:20.436666,2.74,100.0,-221.0
03/01/2018 22:35:00.410000,3.03,100.0,-221.0
03/01/2018 22:37:40.816666,2.95,100.0,-221.0
03/01/2018 22:41:40.786666,3.71,100.0,-221.0
03/01/2018 22:44:20.326666,3.08,100.0,-221.0
03/01/2018 22:47:00.630000,3.55,100.0,-221.0
03/01/2018 22:49:40.403333,3.03,100.0,-221.0
03/01/2018 22:53:40.426666,3.11,100.0,-221.0
03/01/2018 22:56:20.753333,3.0,100.0,-221.0
03/01/2018 22:57:40.633333,4.17,100.0,-221.0
03/01/2018 23:07:41.520000,3.0,100.0,-221.0
03/01/2018 23:11:41.340000,3.14,100.0,-221.0
03/01/2018 23:14:21.556666,3.62,100.0,-221.0
03/01/2018 23:17:02.183333,10.69,100.0,-221.0
03/01/2018 23:23:39.003333,14.08,100.0,-221.0
03/01/2018 23:26:19.006666,14.27,100.0,-221.0
03/01/2018 23:28:59.083333,16.65,100.0,-221.0
03/01/2018 23:31:39.053333,16.71,100.0,-221.0
03/01/2018 23:34:19.230000,15.53,100.0,-221.0
03/01/2018 23:38:19.076666,14.93,100.0,-221.0
03/01/2018 23:40:58.986666,16.37,100.0,-221.0
03/01/2018 23:43:39.116666,15.97,100.0,-221.0
03/01/2018 23:47:38.926666,15.42,100.0,-221.0
03/01/2018 23:50:19.243333,15.68,100.0,-221.0
03/01/2018 23:52:59.200000,16.08,100.0,-221.0
03/01/2018 23:55:39.026666,16.97,100.0,-221.0
03/01/2018 23:59:39.120000,15.23,100.0,-221.0
03/02/2018 00:01:45.760000,10.0,100.0,-221.0
03/02/2018 00:04:25.743333,17.05,100.0,-221.0
03/02/2018 00:08:25.813333,15.79,100.0,-221.0
03/02/2018 00:11:05.736666,15.11,100.0,-221.0
03/02/2018 00:13:45.686666,15.81,100.0,-221.0
03/02/2018 00:17:45.753333,16.71,100.0,-221.0
03/02/2018 00:19:05.766666,14.24,100.0,-221.0
03/02/2018 00:23:05.810000,15.18,100.0,-221.0
03/02/2018 00:25:46.006666,15.41,100.0,-221.0
03/02/2018 00:28:25.776666,14.72,100.0,-221.0
03/02/2018 00:32:25.996666,14.34,100.0,-221.0
03/02/2018 00:35:05.816666,14.49,100.0,-221.0
03/02/2018 00:37:46.196666,14.26,100.0,-221.0
03/02/2018 00:40:25.966666,14.92,100.0,-221.0
03/02/2018 00:43:05.843333,13.92,100.0,-221.0
03/02/2018 00:46:59.506666,8.0,100.0,-221.0
03/02/2018 00:49:39.423333,17.26,100.0,-221.0
03/02/2018 00:53:39.223333,15.45,100.0,-221.0
03/02/2018 00:54:59.260000,15.61,100.0,-221.0
03/02/2018 00:58:59.416666,13.89,100.0,-221.0
03/02/2018 01:01:39.910000,15.66,100.0,-221.0
03/02/2018 01:04:19.583333,15.5,100.0,-221.0
03/02/2018 01:08:19.523333,15.62,100.0,-221.0
03/02/2018 01:10:59.486666,16.0,100.0,-221.0
03/02/2018 01:13:39.790000,16.62,100.0,-221.0
03/02/2018 01:16:19.516666,15.06,100.0,-221.0
03/02/2018 01:20:19.506666,15.74,100.0,-221.0
03/02/2018 01:22:59.310000,15.56,100.0,-221.0
03/02/2018 01:25:39.283333,15.24,100.0,-221.0
