InstrumentName, La Casa NCORE,,,,
StartTime, 2018-03-01 00:00:00,,,,
EndTime, 2018-03-31 23:59:59,,,,
Date,Carbon monoxide,Nitrogen dioxide,Ozone,PM10 Total 0-10um STP,PM2.5 Total Atmospheric
03/01/2018 00:00:00.000000,0.189269,16.287536,0.039883,19.680094,5.991667
03/01/2018 00:01:00.000000,0.178403,15.436902,0.039617,25.177234,7.4
03/01/2018 00:02:00.000000,0.194851,19.240533,0.038167,39.028592,8.55
03/01/2018 00:03:00.000000,0.200003,14.852178,0.04065,31.188536,8.366667
03/01/2018 00:04:00.000000,0.205367,14.20414,0.040267,37.771673,8.891667
03/01/2018 00:05:00.000000,0.224138,15.983251,0.039017,30.134356,8.466667
03/01/2018 00:06:00.000000,0.200729,15.784873,0.039417,16.048959,6.966667
03/01/2018 00:07:00.000000,0.187082,19.567197,0.0381,17.742268,7.125
03/01/2018 00:08:00.000000,0.217084,20.437951,0.03615,24.931406,8.875
03/01/2018 00:09:00.000000,0.217892,16.72334,0.038967,28.541148,9.308333
03/01/2018 00:10:00.000000,0.190125,12.374154,0.042983,19.572457,7.241667
03/01/2018 00:11:00.000000,0.175732,10.932915,0.04435,15.545299,6.858333
03/01/2018 00:12:00.000000,0.182018,10.70138,0.044867,14.922972,8.2
03/01/2018 00:13:00.000000,0.183227,9.787251,0.045283,10.569069,6.741667
03/01/2018 00:14:00.000000,0.183927,11.436389,0.0431,14.33165,7.745455
03/01/2018 00:15:00.000000,0.198911,14.605603,0.04045,21.404649,8.691667
03/01/2018 00:16:00.000000,0.217872,15.046459,0.040667,23.144896,6.066667
03/01/2018 00:17:00.000000,0.206543,13.949781,0.04135,24.159271,7.408333
03/01/2018 00:18:00.000000,0.209513,13.509429,0.041767,13.023374,6.916667
03/01/2018 00:19:00.000000,0.198948,10.998369,0.045467,20.615793,6.481818
03/01/2018 00:20:00.000000,0.195765,8.109327,0.0475,19.762664,5.933333
03/01/2018 00:21:00.000000,0.190134,9.900085,0.04545,9.656814,5.45
03/01/2018 00:22:00.000000,0.187528,11.399468,0.043583,13.756994,5.475
03/01/2018 00:23:00.000000,0.197305,12.402361,0.0435,23.440552,6.166667
03/01/2018 00:24:00.000000,0.181301,9.735506,0.044817,24.690231,6.608333
03/01/2018 00:25:00.000000,0.203249,11.362885,0.043767,17.233811,6.358333
03/01/2018 00:26:00.000000,0.209137,11.695071,0.044233,16.094969,5.35
03/01/2018 00:27:00.000000,0.186839,9.493938,0.04615,12.070712,5.090909
03/01/2018 00:28:00.000000,0.181949,9.162113,0.04585,19.686275,5.408333
03/01/2018 00:29:00.000000,0.193356,11.850046,,,
03/01/2018 00:30:00.000000,0.205723,12.702901,0.041817,15.505753,5.433333
03/01/2018 00:31:00.000000,0.217098,13.600496,0.04175,15.393317,5.358333
03/01/2018 00:32:00.000000,0.21339,13.863021,0.041583,7.522816,5.266667
03/01/2018 00:33:00.000000,0.214221,14.811538,0.039833,10.071671,6.433333
