InstrumentName, I-25 Denver,,
StartTime, 2018-03-01 00:00:00,,
EndTime, 2018-03-31 23:59:59,,
Date,CO,NO2,PM2.5
03/01/2018 01:00:00.000000,0.7,33.0,6.8
03/01/2018 02:00:00.000000,0.4,22.0,7.4
03/01/2018 03:00:00.000000,0.2,20.0,7.2
03/01/2018 04:00:00.000000,0.1,,5.6
03/01/2018 05:00:00.000000,0.1,11.0,5.2
03/01/2018 06:00:00.000000,,,5.2
03/01/2018 07:00:00.000000,0.4,35.0,6.2
03/01/2018 08:00:00.000000,,,6.2
03/01/2018 09:00:00.000000,0.4,40.0,7.6
03/01/2018 10:00:00.000000,0.5,39.0,7.5
03/01/2018 11:00:00.000000,0.9,41.0,8.3
03/01/2018 12:00:00.000000,1.4,44.0,9.3
03/01/2018 13:00:00.000000,1.0,44.0,11.0
03/01/2018 14:00:00.000000,0.6,35.0,11.0
03/01/2018 15:00:00.000000,0.5,30.0,11.8
03/01/2018 16:00:00.000000,0.5,33.0,13.7
03/01/2018 17:00:00.000000,0.5,33.0,13.7
03/01/2018 18:00:00.000000,0.6,41.0,14.9
03/01/2018 19:00:00.000000,0.3,22.0,13.6
03/01/2018 20:00:00.000000,0.3,22.0,13.6
03/01/2018 21:00:00.000000,0.6,33.0,10.5
03/01/2018 22:00:00.000000,0.5,33.0,10.5
03/01/2018 23:00:00.000000,0.7,44.0,10.7
03/02/2018 00:00:00.000000,0.7,44.0,12.0
03/02/2018 01:00:00.000000,1.1,47.0,16.7
03/02/2018 02:00:00.000000,1.6,49.0,16.7
03/02/2018 03:00:00.000000,1.2,46.0,21.1
03/02/2018 04:00:00.000000,0.7,,21.1
03/02/2018 05:00:00.000000,1.0,42.0,17.8
03/02/2018 06:00:00.000000,1.0,43.0,17.8
03/02/2018 07:00:00.000000,1.2,41.0,18.1
03/02/2018 08:00:00.000000,,,17.9
03/02/2018 09:00:00.000000,1.0,41.0,15.4
03/02/2018 10:00:00.000000,1.0,42.0,15.7
03/02/2018 11:00:00.000000,1.3,44.0,11.9
03/02/2018 12:00:00.000000,1.7,54.0,11.7
03/02/2018 13:00:00.000000,1.5,53.0,11.7
03/02/2018 14:00:00.000000,0.5,39.0,12.0
03/02/2018 15:00:00.000000,0.3,,7.1
03/02/2018 16:00:00.000000,0.3,,5.9
03/02/2018 17:00:00.000000,0.4,,5.9
03/02/2018 18:00:00.000000,0.3,,
03/02/2018 19:00:00.000000,0.4,,
03/02/2018 20:00:00.000000,0.4,23.0,3.4
03/02/2018 21:00:00.000000,0.5,20.0,2.8
03/02/2018 22:00:00.000000,0.5,21.0,2.8
03/02/2018 23:00:00.000000,0.6,24.0,2.6
03/03/2018 00:00:00.000000,0.8,33.0,2.6
03/03/2018 01:00:00.000000,0.9,38.0,3.5
03/03/2018 02:00:00.000000,0.8,36.0,5.2
03/03/2018 03:00:00.000000,0.4,34.0,5.2
03/03/2018 04:00:00.000000,0.4,,4.8
