InstrumentName, Swansea (DEH),,
03/01/2018 03:37:48.116666,4.74,100.0,-221.0
03/01/2018 03:40:28.283333,5.25,100.0,-221.0
03/01/2018 03:43:08.076666,6.59,100.0,-221.0
03/01/2018 03:45:48.210000,5.97,100.0,-221.0
03/01/2018 03:49:48.216666,5.69,100.0,-221.0
03/01/2018 03:52:28.130000,5.66,100.0,-221.0
03/01/2018 03:56:28.126666,5.18,100.0,-221.0
03/01/2018 03:59:08.070000,6.36,100.0,-221.0
03/01/2018 04:01:48.123333,6.83,100.0,-221.0
03/01/2018 04:04:28.023333,5.65,100.0,-221.0
03/01/2018 04:08:28.070000,7.53,100.0,-221.0
03/01/2018 04:11:08.043333,6.37,100.0,-221.0
03/01/2018 04:13:48.146666,6.45,100.0,-221.0
03/01/2018 04:16:28.120000,5.77,100.0,-221.0
03/01/2018 04:19:08.713333,5.78,100.0,-221.0
03/01/2018 04:23:08.136666,5.87,100.0,-221.0
03/01/2018 04:25:48.356666,4.55,100.0,-221.0
03/01/2018 04:28:28.130000,3.85,100.0,-221.0
03/01/2018 04:32:28.323333,4.02,100.0,-221.0
03/01/2018 04:35:08.126666,3.87,100.0,-221.0
03/01/2018 04:37:48.066666,3.37,100.0,-221.0
03/01/2018 04:40:29.010000,3.63,100.0,-221.0
03/01/2018 04:44:28.083333,3.12,100.0,-221.0
03/01/2018 04:47:08.060000,3.59,100.0,-221.0
03/01/2018 04:49:48.223333,3.22,100.0,-221.0
03/01/2018 04:52:28.143333,4.14,100.0,-221.0
03/01/2018 04:56:28.310000,4.49,100.0,-221.0
03/01/2018 04:59:08.066666,3.21,100.0,-221.0
03/01/2018 05:01:48.500000,3.61,100.0,-221.0
03/01/2018 05:04:28.300000,3.6,100.0,-221.0
03/01/2018 05:08:28.263333,3.9,100.0,-221.0
03/01/2018 05:11:08.576666,3.78,100.0,-221.0
03/01/2018 05:13:48.160000,5.7,100.0,-221.0
03/01/2018 05:16:28.123333,4.33,100.0,-221.0
03/01/2018 05:20:28.706666,5.13,100.0,-221.0
03/01/2018 05:23:08.510000,5.0,100.0,-221.0
03/01/2018 05:25:48.443333,5.53,100.0,-221.0
03/01/2018 05:28:28.376666,4.47,100.0,-221.0
03/01/2018 05:32:29.923333,4.22,100.0,-221.0
03/01/2018 05:35:08.116666,5.46,100.0,-221.0
03/01/2018 05:37:48.110000,3.97,100.0,-221.0
03/01/2018 05:40:28.220000,3.9,100.0,-221.0
03/01/2018 05:43:08.123333,3.28,100.0,-221.0
03/01/2018 05:47:08.230000,4.2,100.0,-221.0
03/01/2018 05:49:48.453333,4.45,100.0,-221.0
03/01/2018 05:52:28.310000,3.7,100.0,-221.0
03/01/2018 05:55:08.356666,5.21,100.0,-221.0
03/01/2018 05:59:08.226666,4.7,100.0,-221.0
03/01/2018 06:01:48.280000,3.9,100.0,-221.0
03/01/2018 06:04:29.183333,4.06,100.0,-221.0
03/01/2018 06:07:08.923333,4.93,100.0,-221.0
03/01/2018 06:11:08.206666,4.12,100.0,-221.0
03/01/2018 06:13:48.136666,4.68,100.0,-221.0
03/01/2018 06:16:31.810000,4.75,100.0,-221.0
03/01/2018 06:20:28.526666,4.72,100.0,-221.0
03/01/2018 06:23:08.136666,4.56,100.0,-221.0
03/01/2018 06:25:51.170000,4.82,100.0,-221.0
03/01/2018 06:28:28.176666,3.42,100.0,-221.0
03/01/2018 06:32:28.510000,4.51,100.0,-221.0
03/01/2018 06:35:08.296666,4.56,100.0,-221.0
03/01/2018 06:37:48.416666,4.07,100.0,-221.0
03/01/2018 06:40:28.530000,3.78,100.0,-221.0
03/01/2018 06:44:28.186666,3.93,100.0,-221.0
03/01/2018 06:47:08.213333,4.18,100.0,-221.0
03/01/2018 06:49:48.160000,4.39,100.0,-221.0
03/01/2018 06:52:28.286666,4.1,100.0,-221.0
03/01/2018 06:56:28.413333,3.92,100.0,-221.0
03/01/2018 06:59:08.316666,3.84,100.0,-221.0
03/01/2018 07:01:48.280000,4.51,100.0,-221.0
03/01/2018 07:04:28.743333,4.13,100.0,-221.0
03/01/2018 07:08:28.323333,6.03,100.0,-221.0
03/01/2018 07:11:08.626666,3.75,100.0,-221.0
03/01/2018 07:13:48.716666,3.55,100.0,-221.0
03/01/2018 07:16:28.213333,4.05,100.0,-221.0
03/01/2018 07:20:28.400000,3.93,100.0,-221.0
03/01/2018 07:23:08.403333,4.53,100.0,-221.0
03/01/2018 07:25:48.343333,3.74,100.0,-221.0
03/01/2018 07:28:28.260000,4.88,100.0,-221.0
03/01/2018 07:32:28.223333,5.47,100.0,-221.0
03/01/2018 07:35:08.216666,4.64,100.0,-221.0
03/01/2018 07:37:48.220000,4.95,100.0,-221.0
03/01/2018 07:40:28.620000,4.39,100.0,-221.0
03/01/2018 07:44:28.296666,4.54,100.0,-221.0
03/01/2018 07:47:08.366666,3.91,100.0,-221.0
03/01/2018 07:49:48.390000,4.98,100.0,-221.0
03/01/2018 07:52:28.580000,4.37,100.0,-221.0
03/01/2018 07:56:28.786666,4.56,100.0,-221.0
03/01/2018 07:59:08.420000,4.94,100.0,-221.0
03/01/2018 08:01:48.416666,6.02,100.0,-221.0
03/01/2018 08:04:28.300000,3.98,100.0,-221.0
03/01/2018 08:08:28.280000,4.66,100.0,-221.0
03/01/2018 08:11:08.440000,4.82,100.0,-221.0
03/01/2018 08:13:48.523333,4.92,100.0,-221.0
03/01/2018 08:16:28.206666,5.41,100.0,-221.0
03/01/2018 08:20:28.430000,5.5,100.0,-221.0
03/01/2018 08:23:10.106666,4.7,100.0,-221.0
03/01/2018 08:25:48.266666,4.97,100.0,-221.0
03/01/2018 08:28:28.863333,5.12,100.0,-221.0
03/01/2018 08:32:28.303333,6.66,100.0,-221.0
03/01/2018 08:35:08.300000,6.93,100.0,-221.0
03/01/2018 08:37:48.266666,6.82,100.0,-221.0
03/01/2018 08:40:28.246666,6.26,100.0,-221.0
03/01/2018 08:43:08.410000,6.56,100.0,-221.0
03/01/2018 08:47:08.673333,6.93,100.0,-221.0
03/01/2018 08:49:48.713333,6.95,100.0,-221.0
03/01/2018 08:52:28.616666,8.49,100.0,-221.0
03/01/2018 08:55:08.420000,8.05,100.0,-221.0
03/01/2018 08:59:08.313333,9.32,100.0,-221.0
03/01/2018 09:01:48.356666,8.82,100.0,-221.0
03/01/2018 09:04:28.306666,8.9,100.0,-221.0
03/01/2018 09:07:08.340000,7.05,100.0,-221.0
03/01/2018 09:11:08.463333,8.73,100.0,-221.0
03/01/2018 09:13:48.356666,8.74,100.0,-221.0
03/01/2018 09:16:28.420000,7.37,100.0,-221.0
03/01/2018 09:19:08.416666,8.7,100.0,-221.0
03/01/2018 09:23:08.416666,7.45,100.0,-221.0
03/01/2018 09:25:48.603333,7.67,100.0,-221.0
03/01/2018 09:28:28.310000,7.11,100.0,-221.0
03/01/2018 09:31:08.256666,6.95,100.0,-221.0
03/01/2018 09:35:08.516666,8.46,100.0,-221.0
03/01/2018 09:37:48.420000,8.05,100.0,-221.0
03/01/2018 09:40:28.866666,9.19,100.0,-221.0
03/01/2018 09:44:28.220000,7.25,100.0,-221.0
03/01/2018 09:47:08.443333,7.3,100.0,-221.0
03/01/2018 09:49:48.526666,7.18,100.0,-221.0
03/01/2018 09:52:28.246666,7.92,100.0,-221.0
03/01/2018 09:56:30.836666,8.08,100.0,-221.0
03/01/2018 09:59:08.340000,7.56,100.0,-221.0
03/01/2018 10:01:48.630000,7.57,100.0,-221.0
03/01/2018 10:04:28.590000,7.85,100.0,-221.0
03/01/2018 10:08:28.356666,8.68,100.0,-221.0
03/01/2018 10:11:08.300000,7.62,100.0,-221.0
03/01/2018 10:13:48.340000,8.48,100.0,-221.0
03/01/2018 10:16:28.463333,7.95,100.0,-221.0
03/01/2018 10:20:28.300000,7.65,100.0,-221.0
03/01/2018 10:23:09.353333,7.2,100.0,-221.0
03/01/2018 10:25:48.346666,7.4,100.0,-221.0
03/01/2018 10:28:28.373333,6.77,100.0,-221.0
03/01/2018 10:32:28.256666,7.46,100.0,-221.0
03/01/2018 10:35:08.416666,7.92,100.0,-221.0
03/01/2018 10:37:48.586666,9.81,100.0,-221.0
03/01/2018 10:40:28.413333,11.93,100.0,-221.0
03/01/2018 10:44:28.266666,8.93,100.0,-221.0
03/01/2018 10:47:08.353333,6.55,100.0,-221.0
03/01/2018 10:49:48.393333,6.34,100.0,-221.0
03/01/2018 10:52:28.426666,6.44,100.0,-221.0
03/01/2018 10:56:28.330000,5.24,100.0,-221.0
03/01/2018 10:59:08.373333,5.61,100.0,-221.0
03/01/2018 11:01:48.313333,5.92,100.0,-221.0
03/01/2018 11:04:28.943333,6.08,100.0,-221.0
03/01/2018 11:08:28.936666,5.89,100.0,-221.0
03/01/2018 11:11:08.443333,6.19,100.0,-221.0
03/01/2018 11:13:48.713333,6.82,100.0,-221.0
03/01/2018 11:17:48.246666,6.15,100.0,-221.0
03/01/2018 11:20:28.270000,6.57,100.0,-221.0
03/01/2018 11:23:08.536666,5.83,100.0,-221.0
03/01/2018 11:25:50.053333,7.86,100.0,-221.0
03/01/2018 11:28:28.236666,6.76,100.0,-221.0
03/01/2018 11:32:28.246666,6.98,100.0,-221.0
03/01/2018 11:35:08.333333,8.18,100.0,-221.0
03/01/2018 11:37:48.280000,7.85,100.0,-221.0
03/01/2018 11:40:29.033333,7.13,100.0,-221.0
03/01/2018 11:43:08.400000,7.93,100.0,-221.0
03/01/2018 11:47:08.296666,8.13,100.0,-221.0
03/01/2018 11:49:48.250000,8.85,100.0,-221.0
03/01/2018 11:52:28.360000,8.28,100.0,-221.0
03/01/2018 11:56:28.353333,7.68,100.0,-221.0
03/01/2018 11:59:08.333333,8.61,100.0,-221.0
03/01/2018 12:01:48.416666,8.35,100.0,-221.0
03/01/2018 12:04:28.266666,9.43,100.0,-221.0
03/01/2018 12:07:08.420000,8.63,100.0,-221.0
03/01/2018 12:11:08.213333,10.82,100.0,-221.0
03/01/2018 12:13:48.320000,10.52,100.0,-221.0
03/01/2018 12:16:28.336666,10.56,100.0,-221.0
03/01/2018 12:19:08.266666,13.05,100.0,-221.0
03/01/2018 12:23:08.326666,13.2,100.0,-221.0
03/01/2018 12:25:48.316666,11.21,100.0,-221.0
03/01/2018 12:28:28.973333,14.07,100.0,-221.0
03/01/2018 12:31:08.240000,13.33,100.0,-221.0
03/01/2018 12:35:08.256666,12.74,100.0,-221.0
03/01/2018 12:37:48.260000,12.03,100.0,-221.0
03/01/2018 12:40:28.293333,12.44,100.0,-221.0
03/01/2018 12:44:28.750000,12.54,100.0,-221.0
03/01/2018 12:47:08.523333,11.18,100.0,-221.0
03/01/2018 12:49:50.393333,13.58,100.0,-221.0
03/01/2018 12:52:29.160000,12.95,100.0,-221.0
03/01/2018 12:56:28.373333,16.48,100.0,-221.0
03/01/2018 12:59:08.343333,19.33,100.0,-221.0
03/01/2018 13:01:48.890000,17.76,100.0,-221.0
03/01/2018 13:04:28.363333,15.16,100.0,-221.0
03/01/2018 13:08:28.243333,14.73,100.0,-221.0
03/01/2018 13:11:08.473333,14.11,100.0,-221.0
03/01/2018 13:13:50.316666,13.45,100.0,-221.0
03/01/2018 13:16:28.506666,13.18,100.0,-221.0
03/01/2018 13:20:29.786666,12.81,100.0,-221.0
03/01/2018 13:23:08.260000,13.29,100.0,-221.0
03/01/2018 13:25:48.236666,11.72,100.0,-221.0
03/01/2018 13:28:28.253333,12.24,100.0,-221.0
03/01/2018 13:32:29.246666,14.0,100.0,-221.0
03/01/2018 13:35:08.433333,13.61,100.0,-221.0
03/01/2018 13:37:50.606666,13.0,100.0,-221.0
03/01/2018 13:40:28.603333,13.27,100.0,-221.0
03/01/2018 13:44:28.313333,12.1,100.0,-221.0
03/01/2018 13:47:09.096666,15.21,100.0,-221.0
03/01/2018 13:49:48.440000,13.95,100.0,-221.0
03/01/2018 13:52:28.823333,12.8,100.0,-221.0
03/01/2018 13:56:28.366666,13.24,100.0,-221.0
03/01/2018 13:57:48.270000,14.63,100.0,-221.0
03/01/2018 14:01:48.440000,13.24,100.0,-221.0
03/01/2018 14:04:29.016666,13.05,100.0,-221.0
03/01/2018 14:08:28.386666,14.84,100.0,-221.0
03/01/2018 14:11:08.366666,15.38,100.0,-221.0
03/01/2018 14:13:48.490000,15.51,100.0,-221.0
03/01/2018 14:16:28.446666,12.87,100.0,-221.0
03/01/2018 14:20:28.436666,14.16,100.0,-221.0
03/01/2018 14:23:08.500000,15.6,100.0,-221.0
03/01/2018 14:25:48.330000,15.0,100.0,-221.0
03/01/2018 14:28:28.296666,13.33,100.0,-221.0
03/01/2018 14:32:28.280000,15.03,100.0,-221.0
03/01/2018 14:35:08.500000,14.54,100.0,-221.0
03/01/2018 14:37:48.596666,12.56,100.0,-221.0
03/01/2018 14:40:29.133333,11.36,100.0,-221.0
03/01/2018 14:43:08.703333,10.58,100.0,-221.0
03/01/2018 14:47:08.716666,13.83,100.0,-221.0
03/01/2018 14:49:48.336666,13.17,100.0,-221.0
03/01/2018 14:52:28.303333,14.73,100.0,-221.0
03/01/2018 14:55:08.326666,14.77,100.0,-221.0
03/01/2018 14:59:08.300000,15.87,100.0,-221.0
03/01/2018 15:01:48.606666,15.28,100.0,-221.0
03/01/2018 15:04:28.346666,16.0,100.0,-221.0
03/01/2018 15:07:08.853333,15.75,100.0,-221.0
03/01/2018 15:11:08.256666,15.0,100.0,-221.0
03/01/2018 15:13:48.606666,15.77,100.0,-221.0
03/01/2018 15:16:28.533333,17.54,100.0,-221.0
03/01/2018 15:20:28.536666,17.05,100.0,-221.0
03/01/2018 15:23:08.360000,17.05,100.0,-221.0
03/01/2018 15:25:48.410000,17.1,100.0,-221.0
03/01/2018 15:28:28.720000,18.15,100.0,-221.0
03/01/2018 15:31:08.410000,16.26,100.0,-221.0
03/01/2018 15:35:08.640000,17.85,100.0,-221.0
03/01/2018 15:37:48.520000,17.51,100.0,-221.0
03/01/2018 15:40:28.423333,16.32,100.0,-221.0
03/01/2018 15:44:28.503333,16.02,100.0,-221.0
03/01/2018 15:47:08.376666,18.23,100.0,-221.0
03/01/2018 15:49:48.583333,16.54,100.0,-221.0
03/01/2018 15:52:28.310000,17.87,100.0,-221.0
03/01/2018 15:56:28.500000,25.82,100.0,-221.0
03/01/2018 15:59:08.316666,19.0,100.0,-221.0
03/01/2018 16:01:48.416666,17.89,100.0,-221.0
03/01/2018 16:04:28.293333,15.63,100.0,-221.0
03/01/2018 16:08:28.520000,15.26,100.0,-221.0
03/01/2018 16:11:08.496666,15.18,100.0,-221.0
03/01/2018 16:13:48.496666,14.76,100.0,-221.0
03/01/2018 16:16:28.553333,14.63,100.0,-221.0
03/01/2018 16:20:28.316666,14.83,100.0,-221.0
03/01/2018 16:23:08.450000,15.48,100.0,-221.0
03/01/2018 16:25:48.433333,17.51,100.0,-221.0
03/01/2018 16:28:28.306666,14.83,100.0,-221.0
03/01/2018 16:32:28.506666,14.5,100.0,-221.0
03/01/2018 16:35:08.406666,15.53,100.0,-221.0
03/01/2018 16:37:48.503333,15.79,100.0,-221.0
03/01/2018 16:40:28.336666,16.45,100.0,-221.0
03/01/2018 16:44:28.430000,17.54,100.0,-221.0
03/01/2018 16:47:08.376666,18.05,100.0,-221.0
03/01/2018 16:49:48.406666,18.46,100.0,-221.0
03/01/2018 16:52:28.606666,18.2,100.0,-221.0
03/01/2018 16:56:28.323333,17.85,100.0,-221.0
03/01/2018 16:59:09.336666,19.51,100.0,-221.0
03/01/2018 17:01:48.650000,18.02,100.0,-221.0
03/01/2018 17:04:28.860000,16.92,100.0,-221.0
03/01/2018 17:08:28.350000,18.66,100.0,-221.0
03/01/2018 17:11:08.376666,17.84,100.0,-221.0
03/01/2018 17:13:49.016666,16.62,100.0,-221.0
03/01/2018 17:16:28.826666,19.68,100.0,-221.0
03/01/2018 17:20:28.296666,18.18,100.0,-221.0
03/01/2018 17:23:08.436666,20.27,100.0,-221.0
03/01/2018 17:25:48.470000,16.03,100.0,-221.0
03/01/2018 17:28:28.910000,18.07,100.0,-221.0
03/01/2018 17:32:28.346666,18.17,100.0,-221.0
03/01/2018 17:35:08.613333,19.68,100.0,-221.0
03/01/2018 17:37:48.300000,16.85,100.0,-221.0
03/01/2018 17:40:28.643333,16.87,100.0,-221.0
03/01/2018 17:43:08.686666,17.77,100.0,-221.0
03/01/2018 17:47:08.390000,15.87,100.0,-221.0
03/01/2018 17:49:48.490000,18.49,100.0,-221.0
03/01/2018 17:52:28.410000,17.66,100.0,-221.0
03/01/2018 17:55:08.950000,16.34,100.0,-221.0
03/01/2018 17:59:08.546666,18.24,100.0,-221.0
03/01/2018 18:01:48.570000,16.67,100.0,-221.0
03/01/2018 18:04:28.546666,15.53,100.0,-221.0
03/01/2018 18:07:08.520000,13.82,100.0,-221.0
03/01/2018 18:11:08.506666,14.9,100.0,-221.0
03/01/2018 18:13:48.526666,22.56,100.0,-221.0
03/01/2018 18:16:28.510000,22.16,100.0,-221.0
03/01/2018 18:19:08.596666,18.95,100.0,-221.0
03/01/2018 18:23:08.646666,20.0,100.0,-221.0
03/01/2018 18:25:48.490000,18.66,100.0,-221.0
03/01/2018 18:28:28.583333,19.15,100.0,-221.0
03/01/2018 18:31:12.213333,17.0,100.0,-221.0
03/01/2018 18:35:08.316666,16.9,100.0,-221.0
03/01/2018 18:37:48.396666,22.46,100.0,-221.0
03/01/2018 18:40:28.593333,22.89,100.0,-221.0
03/01/2018 18:44:28.943333,20.88,100.0,-221.0
03/01/2018 18:47:08.500000,20.71,100.0,-221.0
03/01/2018 18:49:48.523333,17.41,100.0,-221.0
03/01/2018 18:52:28.383333,17.73,100.0,-221.0
03/01/2018 18:55:08.813333,16.76,100.0,-221.0
03/01/2018 18:59:08.403333,15.68,100.0,-221.0
03/01/2018 19:01:48.483333,16.45,100.0,-221.0
03/01/2018 19:04:28.523333,14.57,100.0,-221.0
03/01/2018 19:08:28.823333,16.62,100.0,-221.0
03/01/2018 19:11:08.646666,17.03,100.0,-221.0
03/01/2018 19:13:48.920000,15.45,100.0,-221.0
03/01/2018 19:16:28.453333,15.3,100.0,-221.0
03/01/2018 19:20:28.883333,14.15,100.0,-221.0
03/01/2018 19:23:08.510000,13.05,100.0,-221.0
03/01/2018 19:25:48.460000,14.23,100.0,-221.0
03/01/2018 19:28:28.723333,13.59,100.0,-221.0
03/01/2018 19:31:08.930000,14.66,100.0,-221.0
03/01/2018 19:35:08.563333,14.25,100.0,-221.0
03/01/2018 19:37:48.606666,14.3,100.0,-221.0
03/01/2018 19:40:28.553333,13.08,100.0,-221.0
03/01/2018 19:43:08.400000,13.3,100.0,-221.0
03/01/2018 19:47:08.506666,12.4,100.0,-221.0
03/01/2018 19:49:48.350000,12.82,100.0,-221.0
03/01/2018 19:52:28.633333,12.05,100.0,-221.0
03/01/2018 19:55:08.460000,12.95,100.0,-221.0
03/01/2018 19:59:08.510000,12.52,100.0,-221.0
03/01/2018 20:01:48.476666,11.4,100.0,-221.0
03/01/2018 20:04:28.513333,11.26,100.0,-221.0
03/01/2018 20:08:28.430000,11.46,100.0,-221.0
03/01/2018 20:11:08.576666,12.75,100.0,-221.0
03/01/2018 20:13:48.510000,11.41,100.0,-221.0
03/01/2018 20:16:28.516666,10.87,100.0,-221.0
03/01/2018 20:19:08.426666,10.35,100.0,-221.0
03/01/2018 20:23:08.706666,9.46,100.0,-221.0
03/01/2018 20:25:48.413333,6.33,100.0,-221.0
03/01/2018 20:28:28.630000,6.25,100.0,-221.0
03/01/2018 20:32:28.813333,5.85,100.0,-221.0
03/01/2018 20:35:08.550000,5.72,100.0,-221.0
03/01/2018 20:37:48.576666,5.05,100.0,-221.0
03/01/2018 20:40:28.456666,4.11,100.0,-221.0
03/01/2018 20:44:28.643333,4.08,100.0,-221.0
03/01/2018 20:47:08.526666,3.9,100.0,-221.0
03/01/2018 20:49:48.446666,3.56,100.0,-221.0
03/01/2018 20:52:28.593333,4.1,100.0,-221.0
03/01/2018 20:56:28.636666,3.72,100.0,-221.0
03/01/2018 20:59:08.930000,3.32,100.0,-221.0
03/01/2018 21:01:48.486666,2.87,100.0,-221.0
03/01/2018 21:04:28.440000,4.0,100.0,-221.0
03/01/2018 21:08:28.610000,3.05,100.0,-221.0
03/01/2018 21:13:32.816666,10.0,100.0,-221.0
03/01/2018 21:17:26.090000,3.25,100.0,-221.0
03/01/2018 21:20:06.016666,3.65,100.0,-221.0
03/01/2018 21:22:46.016666,3.62,100.0,-221.0
03/01/2018 21:26:46.483333,3.35,100.0,-221.0
03/01/2018 21:28:06.030000,4.05,100.0,-221.0
03/01/2018 21:32:06.540000,3.33,100.0,-221.0
03/01/2018 21:34:46.330000,3.88,100.0,-221.0
03/01/2018 21:37:26.123333,3.45,100.0,-221.0
03/01/2018 21:41:26.040000,2.87,100.0,-221.0
03/01/2018 21:44:33.543333,2.6,100.0,-221.0
03/01/2018 21:47:12.520000,4.1,100.0,-221.0
03/01/2018 21:49:53.433333,3.44,100.0,-221.0
03/01/2018 21:51:13.073333,3.51,100.0,-221.0
03/01/2018 21:58:40.833333,3.95,100.0,-221.0
03/01/2018 22:00:59.993333,3.93,100.0,-221.0
03/01/2018 22:10:48.116666,5.8,100.0,-221.0
03/01/2018 22:14:30.166666,11.0,100.0,-221.0
03/01/2018 22:17:10.326666,3.77,100.0,-221.0
03/01/2018 22:19:50.416666,3.74,100.0,-221.0
03/01/2018 22:22:31.103333,5.08,100.0,-221.0
03/01/2018 22:26:30.396666,4.49,100.0,-221.0
03/01/2018 22:29:10.373333,3.92,100.0,-221.0
03/01/2018 22:31:50.286666,4.33,100.0,-221.0
03/01/2018 22:34:30.256666,3.95,100.0,-221.0
03/01/2018 22:38:30.296666,4.55,100.0,-221.0
03/01/2018 22:41:11.010000,4.75,100.0,-221.0
03/01/2018 22:43:52.020000,5.1,100.0,-221.0
03/01/2018 22:46:30.410000,3.41,100.0,-221.0
03/01/2018 22:50:30.606666,3.97,100.0,-221.0
03/01/2018 22:53:10.306666,3.4,100.0,-221.0
03/01/2018 22:55:50.293333,3.73,100.0,-221.0
03/01/2018 22:57:10.426666,3.87,100.0,-221.0
03/01/2018 23:00:44.353333,4.0,100.0,-221.0
03/01/2018 23:08:31.653333,3.79,100.0,-221.0
03/01/2018 23:11:11.630000,4.26,100.0,-221.0
03/01/2018 23:13:51.560000,4.0,100.0,-221.0
03/01/2018 23:16:32.216666,11.65,100.0,-221.0
03/01/2018 23:23:09.510000,16.88,100.0,-221.0
03/01/2018 23:25:49.023333,17.97,100.0,-221.0
03/01/2018 23:28:28.986666,17.77,100.0,-221.0
03/01/2018 23:32:29.403333,17.37,100.0,-221.0
03/01/2018 23:35:08.953333,18.49,100.0,-221.0
03/01/2018 23:37:49.316666,17.05,100.0,-221.0
03/01/2018 23:40:29.163333,15.51,100.0,-221.0
03/01/2018 23:43:09.303333,17.15,100.0,-221.0
03/01/2018 23:47:09.420000,17.89,100.0,-221.0
03/01/2018 23:49:48.983333,16.87,100.0,-221.0
03/01/2018 23:52:29.073333,18.05,100.0,-221.0
03/01/2018 23:56:28.990000,19.92,100.0,-221.0
03/01/2018 23:59:09.313333,17.85,100.0,-221.0
03/02/2018 00:02:36.200000,18.44,100.0,-221.0
03/02/2018 00:05:16.160000,16.85,100.0,-221.0
03/02/2018 00:07:55.690000,18.73,100.0,-221.0
03/02/2018 00:10:36.510000,17.97,100.0,-221.0
03/02/2018 00:14:35.803333,18.48,100.0,-221.0
03/02/2018 00:17:16.306666,18.38,100.0,-221.0
03/02/2018 00:19:55.800000,17.6,100.0,-221.0
03/02/2018 00:22:35.736666,18.08,100.0,-221.0
03/02/2018 00:25:15.713333,19.26,100.0,-221.0
03/02/2018 00:29:15.940000,17.02,100.0,-221.0
03/02/2018 00:31:56.200000,16.67,100.0,-221.0
03/02/2018 00:34:35.893333,16.08,100.0,-221.0
03/02/2018 00:37:15.846666,17.73,100.0,-221.0
03/02/2018 00:41:15.890000,16.65,100.0,-221.0
03/02/2018 00:43:55.926666,16.87,100.0,-221.0
03/02/2018 00:49:09.530000,16.74,100.0,-221.0
03/02/2018 00:53:09.443333,17.63,100.0,-221.0
03/02/2018 00:55:49.263333,16.55,100.0,-221.0
03/02/2018 00:58:29.346666,16.82,100.0,-221.0
03/02/2018 01:02:29.473333,17.12,100.0,-221.0
03/02/2018 01:05:09.386666,18.3,100.0,-221.0
03/02/2018 01:07:49.540000,17.87,100.0,-221.0
03/02/2018 01:10:29.323333,17.85,100.0,-221.0
03/02/2018 01:14:29.310000,18.56,100.0,-221.0
03/02/2018 01:17:09.346666,17.4,100.0,-221.0
03/02/2018 01:19:49.260000,17.66,100.0,-221.0
03/02/2018 01:22:29.336666,17.31,100.0,-221.0
03/02/2018 01:26:29.550000,17.41,100.0,-221.0
