InstrumentName, Melody-Catalpa B,,
03/01/2018 03:38:35.536666,6.38,41.0,44.0
03/01/2018 03:41:15.393333,6.5,41.0,44.0
03/01/2018 03:43:55.406666,6.53,41.0,44.0
03/01/2018 03:46:35.410000,6.59,41.0,44.0
03/01/2018 03:50:35.463333,6.63,42.0,44.0
03/01/2018 03:53:15.446666,6.3,43.0,44.0
03/01/2018 03:55:55.433333,6.84,43.0,44.0
03/01/2018 03:58:35.463333,7.19,43.0,43.0
03/01/2018 04:02:35.460000,6.71,43.0,43.0
03/01/2018 04:05:15.446666,6.71,43.0,44.0
03/01/2018 04:07:55.466666,7.29,43.0,43.0
03/01/2018 04:10:35.426666,6.95,43.0,44.0
03/01/2018 04:14:35.806666,6.4,43.0,44.0
03/01/2018 04:17:15.540000,7.25,43.0,44.0
03/01/2018 04:19:55.440000,7.21,43.0,43.0
03/01/2018 04:22:35.620000,6.95,43.0,43.0
03/01/2018 04:26:35.440000,7.17,43.0,43.0
03/01/2018 04:29:15.450000,6.6,44.0,43.0
03/01/2018 04:31:55.456666,6.7,44.0,43.0
03/01/2018 04:34:35.513333,7.05,44.0,43.0
03/01/2018 04:38:36.296666,7.65,44.0,43.0
03/01/2018 04:41:16.443333,5.95,44.0,42.0
03/01/2018 04:43:56.316666,7.48,44.0,43.0
03/01/2018 04:46:36.320000,6.5,44.0,43.0
03/01/2018 04:50:36.546666,7.37,45.0,42.0
03/01/2018 04:53:16.346666,7.14,45.0,43.0
03/01/2018 04:55:56.340000,6.93,45.0,42.0
03/01/2018 04:58:36.433333,6.58,46.0,42.0
03/01/2018 05:02:36.366666,8.36,46.0,42.0
03/01/2018 05:05:16.326666,10.52,46.0,42.0
03/01/2018 05:07:56.470000,8.09,45.0,42.0
03/01/2018 05:10:36.330000,10.28,46.0,42.0
03/01/2018 05:14:36.403333,7.61,46.0,42.0
03/01/2018 05:17:16.530000,10.02,46.0,42.0
03/01/2018 05:19:56.416666,10.17,47.0,42.0
03/01/2018 05:22:36.333333,13.05,47.0,41.0
03/01/2018 05:26:36.426666,13.72,47.0,41.0
03/01/2018 05:29:16.390000,15.28,47.0,41.0
03/01/2018 05:31:56.440000,16.49,47.0,41.0
03/01/2018 05:34:36.353333,19.6,48.0,41.0
03/01/2018 05:38:36.416666,19.05,48.0,41.0
03/01/2018 05:41:16.370000,16.79,48.0,41.0
03/01/2018 05:43:56.366666,18.09,48.0,41.0
03/01/2018 05:46:36.346666,17.09,48.0,41.0
03/01/2018 05:50:36.416666,14.58,48.0,41.0
03/01/2018 05:53:16.393333,12.26,48.0,40.0
03/01/2018 05:55:56.373333,11.28,48.0,40.0
03/01/2018 05:58:36.426666,10.76,48.0,40.0
03/01/2018 06:02:36.373333,11.05,49.0,40.0
03/01/2018 06:05:16.523333,10.09,49.0,40.0
03/01/2018 06:07:56.396666,8.95,49.0,40.0
03/01/2018 06:10:36.383333,9.23,49.0,40.0
03/01/2018 06:14:36.830000,9.45,49.0,40.0
03/01/2018 06:17:16.410000,9.1,49.0,40.0
03/01/2018 06:19:56.460000,9.9,49.0,40.0
03/01/2018 06:22:36.380000,8.65,49.0,40.0
03/01/2018 06:26:36.393333,8.98,50.0,40.0
03/01/2018 06:29:16.390000,8.95,50.0,39.0
03/01/2018 06:31:56.513333,9.11,50.0,40.0
03/01/2018 06:34:36.386666,9.69,50.0,39.0
03/01/2018 06:38:36.400000,8.58,50.0,39.0
03/01/2018 06:41:16.426666,8.95,50.0,39.0
03/01/2018 06:43:56.453333,9.41,50.0,39.0
03/01/2018 06:46:36.513333,9.73,50.0,39.0
03/01/2018 06:50:36.426666,9.88,50.0,39.0
03/01/2018 06:52:37.076666,12.8,50.0,39.0
03/01/2018 06:56:36.983333,8.98,51.0,39.0
03/01/2018 06:59:17.043333,7.48,51.0,39.0
03/01/2018 07:01:57.040000,7.71,50.0,39.0
03/01/2018 07:04:36.990000,8.5,51.0,38.0
03/01/2018 07:08:36.990000,8.72,51.0,38.0
03/01/2018 07:11:17.090000,9.67,51.0,38.0
03/01/2018 07:13:57.036666,7.98,50.0,38.0
03/01/2018 07:16:37.120000,7.93,51.0,38.0
03/01/2018 07:20:37.026666,7.33,51.0,38.0
03/01/2018 07:23:17.006666,8.84,51.0,38.0
03/01/2018 07:25:57.693333,8.91,51.0,37.0
03/01/2018 07:28:37.056666,8.53,51.0,37.0
03/01/2018 07:32:37.136666,7.0,51.0,37.0
03/01/2018 07:35:17.036666,8.69,52.0,37.0
03/01/2018 07:37:57.036666,7.7,52.0,37.0
03/01/2018 07:40:37.023333,8.55,51.0,37.0
03/01/2018 07:44:37.043333,7.95,52.0,37.0
03/01/2018 07:47:17.030000,8.35,51.0,37.0
03/01/2018 07:49:57.026666,7.33,52.0,37.0
03/01/2018 07:52:37.186666,7.02,52.0,37.0
03/01/2018 07:56:37.106666,9.35,52.0,36.0
03/01/2018 07:59:17.110000,8.91,53.0,36.0
03/01/2018 08:01:57.033333,8.91,52.0,37.0
03/01/2018 08:04:37.046666,8.81,52.0,36.0
03/01/2018 08:08:37.146666,8.65,53.0,36.0
03/01/2018 08:11:17.066666,9.12,52.0,36.0
03/01/2018 08:13:57.046666,8.31,53.0,36.0
03/01/2018 08:16:37.126666,9.16,52.0,36.0
03/01/2018 08:20:37.123333,9.36,52.0,36.0
03/01/2018 08:23:17.050000,9.07,53.0,36.0
03/01/2018 08:25:57.123333,8.49,53.0,36.0
03/01/2018 08:28:37.053333,8.67,53.0,36.0
03/01/2018 08:32:37.103333,7.6,53.0,36.0
03/01/2018 08:35:17.066666,7.56,53.0,36.0
03/01/2018 08:37:57.080000,8.84,52.0,36.0
03/01/2018 08:40:37.203333,7.12,52.0,36.0
03/01/2018 08:44:37.073333,8.07,52.0,36.0
03/01/2018 08:47:17.100000,8.02,52.0,36.0
03/01/2018 08:49:57.080000,7.48,52.0,36.0
03/01/2018 08:52:37.230000,7.47,52.0,35.0
03/01/2018 08:56:37.703333,8.49,52.0,35.0
03/01/2018 08:59:17.116666,8.98,52.0,35.0
03/01/2018 09:01:57.146666,8.0,53.0,35.0
03/01/2018 09:04:37.126666,8.35,53.0,35.0
03/01/2018 09:08:37.130000,8.35,53.0,35.0
03/01/2018 09:11:17.233333,7.73,52.0,35.0
03/01/2018 09:13:57.290000,6.79,53.0,35.0
03/01/2018 09:16:37.483333,8.02,53.0,35.0
03/01/2018 09:20:37.110000,7.7,53.0,35.0
03/01/2018 09:23:17.123333,6.86,53.0,35.0
03/01/2018 09:25:57.133333,8.88,52.0,35.0
03/01/2018 09:28:37.110000,8.35,52.0,35.0
03/01/2018 09:32:37.330000,7.81,52.0,35.0
03/01/2018 09:35:17.386666,7.26,52.0,35.0
03/01/2018 09:37:57.126666,7.05,52.0,34.0
03/01/2018 09:40:37.113333,7.93,53.0,34.0
03/01/2018 09:44:37.113333,7.24,53.0,34.0
03/01/2018 09:47:17.123333,8.05,53.0,34.0
03/01/2018 09:49:57.126666,7.26,53.0,34.0
03/01/2018 09:52:37.800000,8.67,53.0,34.0
03/01/2018 09:56:21.740000,6.86,52.0,34.0
03/01/2018 09:59:01.766666,8.19,53.0,34.0
03/01/2018 10:01:41.840000,7.79,52.0,34.0
03/01/2018 10:05:41.833333,8.62,52.0,34.0
03/01/2018 10:08:21.803333,8.77,52.0,34.0
03/01/2018 10:11:01.746666,8.5,52.0,33.0
03/01/2018 10:13:41.820000,6.95,53.0,33.0
03/01/2018 10:17:41.930000,8.19,52.0,33.0
03/01/2018 10:20:21.756666,8.27,53.0,33.0
03/01/2018 10:23:02.043333,7.81,54.0,33.0
03/01/2018 10:25:41.740000,8.95,54.0,33.0
03/01/2018 10:29:41.766666,8.7,53.0,33.0
03/01/2018 10:32:21.840000,10.05,53.0,33.0
03/01/2018 10:35:01.810000,9.37,53.0,33.0
03/01/2018 10:37:41.923333,7.84,54.0,33.0
03/01/2018 10:41:41.823333,9.36,53.0,33.0
03/01/2018 10:44:21.843333,8.98,54.0,33.0
03/01/2018 10:47:01.976666,10.38,54.0,33.0
03/01/2018 10:49:41.836666,9.67,54.0,33.0
03/01/2018 10:53:41.826666,10.48,54.0,33.0
03/01/2018 10:56:21.946666,9.81,53.0,33.0
03/01/2018 10:59:01.826666,9.79,53.0,33.0
03/01/2018 11:01:41.773333,9.46,53.0,33.0
03/01/2018 11:04:21.830000,11.44,54.0,33.0
03/01/2018 11:08:25.926666,11.56,53.0,32.0
03/01/2018 11:11:05.516666,10.35,54.0,32.0
03/01/2018 11:13:45.596666,9.62,54.0,32.0
03/01/2018 11:17:45.653333,10.95,54.0,32.0
03/01/2018 11:20:25.736666,10.05,54.0,32.0
03/01/2018 11:23:05.516666,11.63,54.0,33.0
03/01/2018 11:25:45.506666,10.67,53.0,32.0
03/01/2018 11:29:45.526666,11.46,53.0,32.0
03/01/2018 11:32:25.600000,10.52,54.0,32.0
03/01/2018 11:35:05.523333,9.48,53.0,32.0
03/01/2018 11:37:45.663333,10.31,54.0,32.0
03/01/2018 11:40:25.576666,10.23,54.0,32.0
03/01/2018 11:44:25.583333,10.16,54.0,32.0
03/01/2018 11:47:05.533333,9.74,54.0,32.0
03/01/2018 11:49:45.636666,10.61,54.0,32.0
03/01/2018 11:52:25.543333,11.05,54.0,32.0
03/01/2018 11:56:25.533333,10.29,54.0,32.0
03/01/2018 11:59:05.573333,9.55,54.0,32.0
03/01/2018 12:01:45.576666,11.93,54.0,32.0
03/01/2018 12:05:45.703333,10.15,54.0,32.0
03/01/2018 12:08:25.570000,11.98,53.0,32.0
03/01/2018 12:11:05.543333,9.79,54.0,32.0
03/01/2018 12:13:45.550000,10.0,54.0,32.0
03/01/2018 12:16:25.563333,10.6,54.0,32.0
03/01/2018 12:20:25.713333,11.88,54.0,31.0
03/01/2018 12:23:05.640000,10.21,54.0,31.0
03/01/2018 12:25:45.590000,11.48,54.0,31.0
03/01/2018 12:28:25.566666,11.79,54.0,31.0
03/01/2018 12:32:25.623333,11.72,55.0,31.0
03/01/2018 12:35:05.673333,12.34,55.0,31.0
03/01/2018 12:37:45.620000,10.98,55.0,31.0
03/01/2018 12:40:25.573333,12.84,55.0,31.0
03/01/2018 12:44:25.580000,11.67,55.0,31.0
03/01/2018 12:47:05.620000,11.05,55.0,31.0
03/01/2018 12:49:45.573333,11.02,55.0,31.0
03/01/2018 12:52:25.586666,13.27,55.0,31.0
03/01/2018 12:56:25.653333,12.55,55.0,31.0
03/01/2018 12:59:05.600000,11.8,55.0,31.0
03/01/2018 13:01:45.620000,12.85,56.0,30.0
03/01/2018 13:04:25.703333,11.95,55.0,31.0
03/01/2018 13:08:25.706666,13.33,55.0,30.0
03/01/2018 13:11:05.580000,12.9,55.0,30.0
03/01/2018 13:13:45.626666,13.23,55.0,30.0
03/01/2018 13:16:25.596666,13.79,56.0,31.0
03/01/2018 13:20:25.596666,12.09,55.0,30.0
03/01/2018 13:23:05.626666,13.81,56.0,31.0
03/01/2018 13:25:45.610000,23.33,58.0,31.0
03/01/2018 13:28:25.706666,13.3,56.0,30.0
03/01/2018 13:32:25.616666,15.17,57.0,30.0
03/01/2018 13:35:05.666666,13.3,57.0,30.0
03/01/2018 13:37:45.833333,15.32,57.0,31.0
03/01/2018 13:40:25.670000,14.81,56.0,30.0
03/01/2018 13:44:25.653333,18.45,57.0,30.0
03/01/2018 13:47:05.710000,13.26,56.0,30.0
03/01/2018 13:49:45.746666,13.37,56.0,30.0
03/01/2018 13:52:25.700000,15.26,56.0,30.0
03/01/2018 13:56:25.623333,14.02,56.0,30.0
03/01/2018 13:59:05.633333,13.37,56.0,31.0
03/01/2018 14:01:45.656666,14.67,57.0,31.0
03/01/2018 14:04:25.706666,14.72,56.0,31.0
03/01/2018 14:08:25.636666,14.66,56.0,31.0
03/01/2018 14:11:05.653333,14.98,55.0,31.0
03/01/2018 14:13:45.723333,21.83,58.0,31.0
03/01/2018 14:16:25.656666,15.86,58.0,31.0
03/01/2018 14:20:25.953333,16.74,57.0,32.0
03/01/2018 14:23:05.766666,16.62,61.0,32.0
03/01/2018 14:25:45.740000,18.51,59.0,32.0
03/01/2018 14:28:25.723333,16.74,58.0,32.0
03/01/2018 14:32:25.710000,19.88,57.0,33.0
03/01/2018 14:35:05.720000,19.12,57.0,33.0
03/01/2018 14:37:45.653333,19.33,58.0,33.0
03/01/2018 14:40:25.823333,20.72,58.0,34.0
03/01/2018 14:44:25.670000,19.81,58.0,34.0
03/01/2018 14:47:05.746666,16.23,55.0,34.0
03/01/2018 14:49:45.726666,19.07,54.0,34.0
03/01/2018 14:52:25.700000,19.05,54.0,34.0
03/01/2018 14:56:25.836666,15.79,54.0,35.0
03/01/2018 14:59:05.670000,14.07,54.0,35.0
03/01/2018 15:01:45.696666,10.88,52.0,35.0
03/01/2018 15:04:25.676666,10.79,50.0,35.0
03/01/2018 15:08:25.683333,10.63,50.0,36.0
03/01/2018 15:11:05.756666,13.93,51.0,36.0
03/01/2018 15:13:45.676666,13.67,52.0,36.0
03/01/2018 15:16:25.776666,10.76,49.0,36.0
03/01/2018 15:20:25.690000,11.48,49.0,36.0
03/01/2018 15:23:05.700000,13.05,51.0,37.0
03/01/2018 15:25:45.716666,13.07,49.0,37.0
03/01/2018 15:28:25.776666,11.56,47.0,37.0
03/01/2018 15:32:25.753333,10.79,47.0,37.0
03/01/2018 15:35:05.736666,10.4,46.0,37.0
03/01/2018 15:37:45.746666,10.29,46.0,37.0
03/01/2018 15:40:25.793333,9.82,45.0,38.0
03/01/2018 15:44:25.756666,10.53,45.0,38.0
03/01/2018 15:47:06.556666,10.67,44.0,38.0
03/01/2018 15:49:45.723333,12.24,44.0,38.0
03/01/2018 15:52:25.840000,10.47,44.0,38.0
03/01/2018 15:56:25.746666,9.47,43.0,39.0
03/01/2018 15:59:05.806666,10.82,43.0,39.0
03/01/2018 16:01:45.850000,10.36,43.0,39.0
03/01/2018 16:05:24.110000,18.4,43.0,39.0
03/01/2018 16:08:04.010000,11.28,43.0,39.0
03/01/2018 16:10:44.123333,11.84,43.0,40.0
03/01/2018 16:14:44.016666,11.76,43.0,40.0
03/01/2018 16:17:24.116666,12.1,42.0,41.0
03/01/2018 16:20:04.040000,13.95,42.0,41.0
03/01/2018 16:22:44.106666,11.77,41.0,41.0
03/01/2018 16:26:44.206666,12.12,41.0,41.0
03/01/2018 16:29:24.053333,11.28,41.0,41.0
03/01/2018 16:32:04.050000,12.05,41.0,42.0
03/01/2018 16:34:44.046666,12.02,41.0,42.0
03/01/2018 16:38:44.240000,14.37,41.0,42.0
03/01/2018 16:41:24.140000,12.81,41.0,42.0
03/01/2018 16:44:04.046666,15.93,41.0,43.0
03/01/2018 16:46:44.190000,13.0,40.0,43.0
03/01/2018 16:50:44.136666,15.21,39.0,43.0
03/01/2018 16:53:24.123333,14.88,38.0,43.0
03/01/2018 16:56:04.086666,15.95,38.0,43.0
03/01/2018 16:58:44.046666,13.6,38.0,43.0
03/01/2018 17:02:44.060000,13.81,37.0,44.0
03/01/2018 17:05:24.236666,14.05,37.0,44.0
03/01/2018 17:08:04.063333,13.33,38.0,44.0
03/01/2018 17:10:44.076666,13.69,37.0,44.0
03/01/2018 17:14:44.310000,13.69,37.0,45.0
03/01/2018 17:17:24.070000,13.42,36.0,45.0
03/01/2018 17:20:04.106666,15.14,36.0,45.0
03/01/2018 17:22:44.096666,14.26,36.0,46.0
03/01/2018 17:26:44.120000,15.77,37.0,46.0
03/01/2018 17:29:24.153333,14.37,36.0,46.0
03/01/2018 17:32:04.626666,14.57,36.0,46.0
03/01/2018 17:34:44.213333,13.45,35.0,46.0
03/01/2018 17:38:44.120000,14.91,35.0,47.0
03/01/2018 17:41:24.116666,14.6,34.0,47.0
03/01/2018 17:44:04.106666,14.23,34.0,47.0
03/01/2018 17:46:44.100000,13.36,34.0,47.0
03/01/2018 17:50:44.233333,13.4,34.0,48.0
03/01/2018 17:53:24.120000,12.83,34.0,48.0
03/01/2018 17:56:04.406666,14.19,33.0,48.0
03/01/2018 17:58:44.313333,13.1,34.0,48.0
03/01/2018 18:02:44.116666,12.73,33.0,48.0
03/01/2018 18:05:24.640000,12.74,33.0,48.0
03/01/2018 18:08:04.286666,12.1,33.0,49.0
03/01/2018 18:10:44.126666,14.07,32.0,49.0
03/01/2018 18:14:44.116666,13.09,32.0,49.0
03/01/2018 18:17:24.153333,13.57,32.0,49.0
03/01/2018 18:20:04.160000,13.47,32.0,50.0
03/01/2018 18:22:44.143333,12.6,32.0,50.0
03/01/2018 18:26:44.240000,13.9,32.0,50.0
03/01/2018 18:29:24.210000,12.86,32.0,50.0
03/01/2018 18:32:04.156666,13.05,32.0,50.0
03/01/2018 18:34:44.156666,12.14,32.0,50.0
03/01/2018 18:38:44.310000,12.14,32.0,50.0
03/01/2018 18:41:24.183333,12.4,32.0,51.0
03/01/2018 18:44:04.183333,14.3,31.0,51.0
03/01/2018 18:46:44.320000,13.81,32.0,51.0
03/01/2018 18:50:44.240000,12.81,32.0,51.0
03/01/2018 18:53:24.163333,13.14,32.0,52.0
03/01/2018 18:56:04.243333,13.26,31.0,52.0
03/01/2018 18:58:44.216666,12.77,31.0,52.0
03/01/2018 19:02:44.230000,12.76,31.0,52.0
03/01/2018 19:05:24.286666,12.93,31.0,52.0
03/01/2018 19:08:04.160000,12.52,31.0,53.0
03/01/2018 19:10:44.250000,13.49,31.0,53.0
03/01/2018 19:14:44.283333,12.91,30.0,53.0
03/01/2018 19:17:24.323333,13.66,30.0,53.0
03/01/2018 19:20:04.200000,13.18,30.0,53.0
03/01/2018 19:22:44.246666,13.14,29.0,53.0
03/01/2018 19:26:44.920000,13.05,29.0,54.0
03/01/2018 19:29:24.200000,14.41,29.0,54.0
03/01/2018 19:32:04.290000,14.21,29.0,54.0
03/01/2018 19:34:44.383333,13.47,29.0,54.0
03/01/2018 19:38:44.283333,12.98,28.0,54.0
03/01/2018 19:41:24.406666,14.0,28.0,54.0
03/01/2018 19:44:04.316666,13.14,28.0,54.0
03/01/2018 19:46:44.230000,12.95,28.0,54.0
03/01/2018 19:50:44.223333,12.75,28.0,55.0
03/01/2018 19:53:24.233333,12.49,28.0,54.0
03/01/2018 19:56:04.400000,13.09,27.0,54.0
03/01/2018 19:58:44.386666,13.28,27.0,54.0
03/01/2018 20:02:44.246666,11.53,27.0,55.0
03/01/2018 20:05:24.243333,11.86,27.0,55.0
03/01/2018 20:08:04.286666,13.4,27.0,55.0
03/01/2018 20:10:44.323333,11.51,27.0,55.0
03/01/2018 20:14:44.246666,11.74,26.0,56.0
03/01/2018 20:17:24.366666,12.05,26.0,56.0
03/01/2018 20:20:04.246666,12.09,25.0,56.0
03/01/2018 20:22:44.433333,12.35,25.0,56.0
03/01/2018 20:26:44.746666,12.1,25.0,56.0
03/01/2018 20:29:24.420000,12.0,25.0,56.0
03/01/2018 20:32:04.416666,11.44,25.0,56.0
03/01/2018 20:34:44.323333,12.05,25.0,56.0
03/01/2018 20:38:44.373333,12.74,25.0,56.0
03/01/2018 20:41:20.633333,15.6,26.0,56.0
03/01/2018 20:44:00.223333,12.84,25.0,56.0
03/01/2018 20:46:40.260000,12.53,25.0,56.0
03/01/2018 20:50:40.253333,11.93,25.0,57.0
03/01/2018 20:53:20.166666,12.28,25.0,57.0
03/01/2018 20:56:00.176666,12.12,25.0,57.0
03/01/2018 20:58:40.203333,12.23,24.0,57.0
03/01/2018 21:02:40.293333,11.98,24.0,57.0
03/01/2018 21:05:20.243333,13.17,24.0,57.0
03/01/2018 21:08:00.173333,12.77,25.0,57.0
03/01/2018 21:10:40.426666,12.4,26.0,57.0
03/01/2018 21:14:40.193333,12.79,27.0,57.0
03/01/2018 21:17:20.186666,12.28,26.0,57.0
03/01/2018 21:20:00.220000,13.05,26.0,57.0
03/01/2018 21:22:40.316666,13.41,27.0,57.0
03/01/2018 21:26:40.250000,12.95,26.0,57.0
03/01/2018 21:29:20.286666,13.26,26.0,57.0
03/01/2018 21:32:00.216666,13.17,26.0,57.0
03/01/2018 21:34:40.306666,13.16,26.0,57.0
03/01/2018 21:38:40.223333,13.23,26.0,57.0
03/01/2018 21:41:20.206666,13.38,26.0,57.0
03/01/2018 21:44:00.230000,12.7,25.0,57.0
03/01/2018 21:46:40.243333,12.76,25.0,58.0
03/01/2018 21:50:40.233333,13.62,25.0,58.0
03/01/2018 21:53:20.240000,13.62,24.0,58.0
03/01/2018 21:56:00.323333,12.62,24.0,58.0
03/01/2018 21:58:40.240000,13.88,24.0,58.0
03/01/2018 22:02:40.236666,13.88,24.0,58.0
03/01/2018 22:05:20.310000,13.48,24.0,58.0
03/01/2018 22:08:00.253333,12.95,24.0,58.0
03/01/2018 22:10:40.253333,13.02,24.0,58.0
03/01/2018 22:14:40.263333,13.84,23.0,57.0
03/01/2018 22:17:20.320000,14.19,23.0,57.0
03/01/2018 22:20:00.336666,12.81,23.0,57.0
03/01/2018 22:22:40.290000,13.3,23.0,57.0
03/01/2018 22:26:40.256666,14.44,23.0,58.0
03/01/2018 22:29:20.423333,13.53,23.0,58.0
03/01/2018 22:32:00.263333,13.14,24.0,58.0
03/01/2018 22:34:40.266666,14.5,24.0,58.0
03/01/2018 22:38:40.303333,14.21,24.0,57.0
03/01/2018 22:41:20.360000,14.88,24.0,57.0
03/01/2018 22:44:00.326666,14.02,24.0,57.0
03/01/2018 22:46:40.376666,13.58,24.0,57.0
03/01/2018 22:50:40.303333,15.37,25.0,57.0
03/01/2018 22:53:20.333333,14.02,25.0,56.0
03/01/2018 22:56:00.423333,15.81,25.0,57.0
03/01/2018 22:58:40.513333,14.66,25.0,56.0
03/01/2018 23:02:40.313333,13.84,25.0,56.0
03/01/2018 23:05:20.336666,14.21,25.0,56.0
03/01/2018 23:08:00.376666,14.42,25.0,56.0
03/01/2018 23:10:40.303333,15.4,25.0,56.0
03/01/2018 23:14:40.310000,16.55,24.0,56.0
03/01/2018 23:17:20.840000,15.4,25.0,56.0
03/01/2018 23:20:00.533333,15.65,25.0,56.0
03/01/2018 23:22:40.430000,15.74,25.0,56.0
03/01/2018 23:26:40.443333,16.75,25.0,56.0
03/01/2018 23:29:20.313333,15.58,25.0,56.0
03/01/2018 23:32:00.416666,14.58,25.0,56.0
03/01/2018 23:34:40.600000,15.74,25.0,55.0
03/01/2018 23:38:40.346666,15.26,26.0,55.0
03/01/2018 23:41:20.416666,15.62,26.0,55.0
03/01/2018 23:44:00.326666,15.38,26.0,55.0
03/01/2018 23:46:40.330000,16.74,27.0,55.0
03/01/2018 23:50:40.363333,16.1,28.0,55.0
03/01/2018 23:53:20.440000,16.3,28.0,55.0
03/01/2018 23:56:00.413333,16.0,30.0,55.0
03/01/2018 23:58:40.350000,15.75,28.0,55.0
03/02/2018 00:02:40.506666,16.58,28.0,55.0
03/02/2018 00:05:20.366666,18.98,28.0,55.0
03/02/2018 00:08:15.603333,15.21,29.0,55.0
03/02/2018 00:10:40.366666,16.65,30.0,55.0
03/02/2018 00:14:40.536666,15.77,30.0,55.0
03/02/2018 00:17:20.386666,15.88,31.0,54.0
03/02/2018 00:20:00.493333,15.28,30.0,54.0
03/02/2018 00:22:40.440000,16.43,30.0,54.0
03/02/2018 00:26:40.606666,15.93,30.0,54.0
03/02/2018 00:29:20.416666,14.9,31.0,54.0
03/02/2018 00:32:00.503333,17.5,32.0,54.0
03/02/2018 00:34:40.416666,14.93,31.0,53.0
03/02/2018 00:38:40.516666,15.6,32.0,53.0
03/02/2018 00:41:20.450000,14.67,33.0,53.0
03/02/2018 00:44:00.520000,16.14,32.0,53.0
03/02/2018 00:46:40.456666,15.43,31.0,53.0
03/02/2018 00:50:40.456666,15.5,33.0,52.0
03/02/2018 00:53:20.456666,16.23,33.0,52.0
03/02/2018 00:56:00.516666,14.67,33.0,52.0
03/02/2018 00:58:40.600000,15.67,33.0,52.0
03/02/2018 01:02:40.466666,16.28,34.0,51.0
03/02/2018 01:05:20.536666,15.34,34.0,51.0
03/02/2018 01:08:00.456666,16.86,34.0,51.0
03/02/2018 01:10:40.453333,17.93,33.0,51.0
03/02/2018 01:14:40.540000,15.77,36.0,51.0
03/02/2018 01:17:20.613333,17.02,36.0,51.0
03/02/2018 01:20:00.496666,16.48,37.0,51.0
03/02/2018 01:22:40.603333,15.95,37.0,50.0
03/02/2018 01:26:40.543333,15.7,36.0,50.0
03/02/2018 01:29:20.510000,15.88,36.0,50.0
03/02/2018 01:32:00.536666,16.65,36.0,50.0
03/02/2018 01:34:40.573333,17.48,36.0,50.0
03/02/2018 01:38:40.500000,15.19,37.0,50.0
03/02/2018 01:41:20.800000,15.29,37.0,50.0
03/02/2018 01:44:00.473333,18.4,36.0,49.0
03/02/2018 01:46:40.490000,16.58,36.0,49.0
03/02/2018 01:50:41.026666,17.0,37.0,49.0
03/02/2018 01:53:20.510000,18.86,37.0,49.0
