InstrumentName, West Denver PA-II B,,
03/01/2018 03:37:45.216666,6.73,36.0,50.0
03/01/2018 03:41:45.270000,7.57,36.0,51.0
03/01/2018 03:43:05.333333,7.19,36.0,51.0
03/01/2018 03:47:05.320000,6.49,36.0,51.0
03/01/2018 03:49:45.336666,6.95,35.0,51.0
03/01/2018 03:52:25.410000,6.93,35.0,51.0
03/01/2018 03:56:25.220000,7.18,35.0,51.0
03/01/2018 03:59:05.246666,7.11,35.0,51.0
03/01/2018 04:01:45.426666,8.17,34.0,50.0
03/01/2018 04:04:25.230000,6.74,34.0,50.0
03/01/2018 04:08:25.433333,6.57,35.0,51.0
03/01/2018 04:11:05.226666,7.24,35.0,51.0
03/01/2018 04:13:45.363333,9.23,34.0,50.0
03/01/2018 04:17:45.246666,6.6,34.0,50.0
03/01/2018 04:19:05.236666,5.53,34.0,50.0
03/01/2018 04:23:05.310000,5.7,34.0,50.0
03/01/2018 04:25:45.230000,5.98,33.0,50.0
03/01/2018 04:28:25.296666,5.84,33.0,50.0
03/01/2018 04:32:25.726666,4.43,33.0,50.0
03/01/2018 04:35:05.303333,4.4,32.0,50.0
03/01/2018 04:37:45.313333,5.55,32.0,50.0
03/01/2018 04:41:45.303333,5.46,32.0,50.0
03/01/2018 04:44:25.223333,5.07,32.0,50.0
03/01/2018 04:47:05.320000,5.81,32.0,49.0
03/01/2018 04:49:45.216666,5.74,32.0,49.0
03/01/2018 04:52:25.293333,5.81,32.0,49.0
03/01/2018 04:55:55.396666,6.91,32.0,49.0
03/01/2018 04:58:35.703333,6.09,32.0,49.0
03/01/2018 05:02:35.413333,4.14,31.0,49.0
03/01/2018 05:05:15.386666,3.52,31.0,49.0
03/01/2018 05:07:55.480000,5.14,31.0,49.0
03/01/2018 05:10:35.380000,4.0,31.0,49.0
03/01/2018 05:13:15.506666,4.53,31.0,49.0
03/01/2018 05:17:15.386666,5.19,30.0,49.0
03/01/2018 05:19:55.456666,5.47,30.0,49.0
03/01/2018 05:22:35.453333,4.82,30.0,49.0
03/01/2018 05:26:35.590000,5.49,30.0,49.0
03/01/2018 05:29:15.423333,4.56,31.0,49.0
03/01/2018 05:31:55.386666,4.44,31.0,49.0
03/01/2018 05:34:35.520000,6.63,31.0,49.0
03/01/2018 05:38:35.456666,4.77,30.0,49.0
03/01/2018 05:41:15.633333,4.72,31.0,49.0
03/01/2018 05:43:55.450000,5.19,31.0,49.0
03/01/2018 05:46:35.480000,4.81,31.0,49.0
03/01/2018 05:49:15.456666,5.2,31.0,49.0
03/01/2018 05:53:15.443333,4.35,31.0,49.0
03/01/2018 05:55:55.536666,5.26,31.0,49.0
03/01/2018 05:58:35.423333,4.81,31.0,49.0
03/01/2018 06:01:15.510000,4.63,31.0,49.0
03/01/2018 06:05:15.420000,5.23,31.0,49.0
03/01/2018 06:07:55.510000,5.49,31.0,49.0
03/01/2018 06:10:35.406666,4.51,31.0,49.0
03/01/2018 06:13:15.413333,5.31,31.0,49.0
03/01/2018 06:17:15.463333,5.26,31.0,49.0
03/01/2018 06:19:55.403333,4.34,31.0,49.0
03/01/2018 06:22:35.416666,5.31,31.0,48.0
03/01/2018 06:26:35.603333,5.0,30.0,48.0
03/01/2018 06:29:15.420000,5.0,31.0,48.0
03/01/2018 06:31:55.416666,5.98,31.0,48.0
03/01/2018 06:34:35.456666,4.6,31.0,48.0
03/01/2018 06:38:35.523333,4.1,31.0,48.0
03/01/2018 06:41:15.420000,5.36,31.0,48.0
03/01/2018 06:43:55.493333,5.41,31.0,48.0
03/01/2018 06:46:35.413333,5.19,31.0,48.0
03/01/2018 06:50:35.590000,4.7,32.0,48.0
03/01/2018 06:53:15.506666,4.77,32.0,48.0
03/01/2018 06:55:55.516666,3.72,32.0,48.0
03/01/2018 06:58:35.423333,4.21,32.0,47.0
03/01/2018 07:02:35.446666,5.25,32.0,47.0
03/01/2018 07:05:15.450000,4.61,32.0,47.0
03/01/2018 07:07:55.436666,4.7,32.0,47.0
03/01/2018 07:10:35.536666,4.6,32.0,47.0
03/01/2018 07:14:35.426666,4.95,32.0,47.0
03/01/2018 07:17:15.470000,4.91,33.0,47.0
03/01/2018 07:19:56.453333,5.09,33.0,47.0
03/01/2018 07:22:35.433333,5.47,33.0,47.0
03/01/2018 07:26:35.466666,5.0,33.0,46.0
03/01/2018 07:29:15.443333,5.12,33.0,46.0
03/01/2018 07:31:55.513333,4.93,33.0,46.0
03/01/2018 07:34:35.526666,6.33,33.0,46.0
03/01/2018 07:38:35.443333,5.42,34.0,46.0
03/01/2018 07:41:15.536666,5.67,34.0,46.0
03/01/2018 07:43:55.610000,5.12,34.0,46.0
03/01/2018 07:46:35.550000,4.88,34.0,45.0
03/01/2018 07:50:35.546666,6.0,35.0,45.0
03/01/2018 07:53:15.460000,5.62,35.0,45.0
03/01/2018 07:55:55.456666,5.7,35.0,45.0
03/01/2018 07:58:35.516666,5.47,35.0,45.0
03/01/2018 08:02:35.486666,7.63,35.0,45.0
03/01/2018 08:05:15.470000,7.12,35.0,45.0
03/01/2018 08:07:55.466666,6.56,36.0,45.0
03/01/2018 08:10:35.463333,8.02,36.0,45.0
03/01/2018 08:14:35.463333,8.14,36.0,44.0
03/01/2018 08:15:55.700000,9.05,36.0,44.0
03/01/2018 08:19:55.703333,8.14,36.0,44.0
03/01/2018 08:22:35.513333,9.1,36.0,44.0
03/01/2018 08:25:15.563333,8.12,37.0,44.0
03/01/2018 08:27:55.733333,9.28,37.0,44.0
03/01/2018 08:31:55.530000,9.7,37.0,44.0
03/01/2018 08:34:35.700000,8.74,37.0,44.0
03/01/2018 08:37:15.486666,9.44,37.0,44.0
03/01/2018 08:41:15.593333,8.02,37.0,44.0
03/01/2018 08:43:55.526666,8.44,37.0,44.0
03/01/2018 08:46:35.486666,9.28,37.0,44.0
03/01/2018 08:49:15.460000,9.98,37.0,44.0
03/01/2018 08:53:15.470000,10.69,38.0,43.0
03/01/2018 08:55:55.510000,10.38,38.0,43.0
03/01/2018 08:58:35.463333,9.44,38.0,43.0
03/01/2018 09:01:24.706666,9.64,38.0,43.0
03/01/2018 09:03:55.463333,8.93,38.0,43.0
03/01/2018 09:07:11.413333,9.72,38.0,43.0
03/01/2018 09:11:11.333333,8.47,38.0,43.0
03/01/2018 09:13:51.343333,9.26,38.0,43.0
03/01/2018 09:16:31.376666,9.0,38.0,43.0
03/01/2018 09:19:11.483333,9.39,38.0,43.0
03/01/2018 09:23:11.346666,8.84,38.0,43.0
03/01/2018 09:25:51.500000,10.24,39.0,43.0
03/01/2018 09:28:31.366666,9.88,39.0,42.0
03/01/2018 09:32:31.440000,9.67,39.0,42.0
03/01/2018 09:35:11.410000,9.72,39.0,42.0
03/01/2018 09:37:51.353333,11.1,39.0,42.0
03/01/2018 09:40:31.463333,9.84,39.0,42.0
03/01/2018 09:44:31.440000,10.53,39.0,42.0
03/01/2018 09:47:11.600000,9.34,39.0,42.0
03/01/2018 09:49:51.353333,10.79,39.0,42.0
03/01/2018 09:52:31.373333,10.45,40.0,42.0
03/01/2018 09:56:31.426666,10.4,40.0,42.0
03/01/2018 09:59:11.363333,11.56,40.0,41.0
03/01/2018 10:01:51.420000,9.69,40.0,41.0
03/01/2018 10:04:31.370000,8.86,40.0,41.0
03/01/2018 10:08:31.413333,10.0,40.0,41.0
03/01/2018 10:11:11.423333,9.93,40.0,41.0
03/01/2018 10:13:51.443333,10.05,40.0,41.0
03/01/2018 10:16:31.516666,10.09,40.0,41.0
03/01/2018 10:20:31.370000,8.56,40.0,41.0
03/01/2018 10:23:11.373333,8.86,40.0,41.0
03/01/2018 10:31:58.793333,9.55,41.0,41.0
03/01/2018 10:34:38.783333,11.02,41.0,41.0
03/01/2018 10:38:38.926666,8.9,41.0,41.0
03/01/2018 10:41:18.776666,8.02,41.0,41.0
03/01/2018 10:43:58.820000,8.0,41.0,41.0
03/01/2018 10:46:38.893333,8.68,41.0,41.0
03/01/2018 10:50:38.780000,9.21,41.0,41.0
03/01/2018 10:53:18.893333,9.47,42.0,41.0
03/01/2018 10:55:58.776666,10.23,42.0,41.0
03/01/2018 10:58:38.783333,10.43,42.0,41.0
03/01/2018 11:02:38.786666,9.55,42.0,41.0
03/01/2018 11:05:18.940000,10.43,42.0,41.0
03/01/2018 11:07:58.870000,9.86,42.0,41.0
03/01/2018 11:10:38.823333,10.38,42.0,40.0
03/01/2018 11:14:39.033333,9.95,42.0,40.0
03/01/2018 11:17:18.773333,10.63,42.0,40.0
03/01/2018 11:19:58.790000,11.7,42.0,40.0
03/01/2018 11:22:38.816666,10.52,42.0,41.0
03/01/2018 11:25:18.846666,10.38,42.0,40.0
03/01/2018 11:27:58.826666,11.07,42.0,40.0
03/01/2018 11:31:06.580000,14.2,42.0,40.0
03/01/2018 11:35:06.366666,9.76,42.0,40.0
03/01/2018 11:37:46.490000,10.74,42.0,40.0
03/01/2018 11:40:26.366666,11.1,42.0,40.0
03/01/2018 11:44:26.376666,9.85,42.0,40.0
03/01/2018 11:47:06.436666,10.36,42.0,40.0
03/01/2018 11:49:46.376666,10.98,42.0,40.0
03/01/2018 11:52:26.566666,9.51,42.0,40.0
03/01/2018 11:56:26.406666,10.0,42.0,40.0
03/01/2018 11:59:06.426666,9.12,42.0,40.0
03/01/2018 12:01:46.440000,10.72,42.0,40.0
03/01/2018 12:04:26.553333,9.26,43.0,39.0
03/01/2018 12:08:26.406666,10.19,43.0,39.0
03/01/2018 12:11:06.390000,10.29,43.0,39.0
03/01/2018 12:13:46.393333,10.76,43.0,39.0
03/01/2018 12:16:26.446666,10.84,43.0,39.0
03/01/2018 12:20:26.600000,11.1,43.0,39.0
03/01/2018 12:23:06.503333,12.51,43.0,39.0
03/01/2018 12:25:46.516666,11.12,43.0,39.0
03/01/2018 12:28:26.410000,10.86,43.0,39.0
03/01/2018 12:32:26.473333,13.66,43.0,39.0
03/01/2018 12:35:06.510000,11.4,43.0,39.0
03/01/2018 12:37:46.426666,11.48,43.0,39.0
03/01/2018 12:40:26.516666,9.93,43.0,39.0
03/01/2018 12:44:26.416666,11.07,43.0,39.0
03/01/2018 12:47:06.423333,12.47,44.0,39.0
03/01/2018 12:49:46.490000,10.98,43.0,39.0
03/01/2018 12:52:26.446666,12.21,43.0,39.0
03/01/2018 12:56:26.550000,10.47,43.0,39.0
03/01/2018 12:59:06.486666,11.76,44.0,39.0
03/01/2018 13:01:46.846666,11.07,43.0,39.0
03/01/2018 13:04:26.523333,10.93,44.0,39.0
03/01/2018 13:08:26.473333,12.24,44.0,39.0
03/01/2018 13:11:06.423333,14.0,44.0,39.0
03/01/2018 13:13:46.430000,11.68,44.0,39.0
03/01/2018 13:16:26.430000,12.41,44.0,39.0
03/01/2018 13:20:26.426666,12.35,44.0,38.0
03/01/2018 13:23:06.633333,12.93,44.0,38.0
03/01/2018 13:25:46.406666,14.05,44.0,38.0
03/01/2018 13:28:26.723333,13.84,44.0,38.0
03/01/2018 13:32:26.476666,13.26,44.0,38.0
03/01/2018 13:35:06.413333,13.88,44.0,38.0
03/01/2018 13:37:46.553333,13.53,44.0,38.0
03/01/2018 13:40:26.496666,11.79,45.0,38.0
03/01/2018 13:44:26.516666,11.57,45.0,38.0
03/01/2018 13:47:06.406666,13.95,45.0,38.0
03/01/2018 13:49:46.416666,14.57,46.0,38.0
03/01/2018 13:52:27.093333,15.62,46.0,38.0
03/01/2018 13:56:26.450000,16.93,46.0,38.0
03/01/2018 13:59:06.453333,14.02,46.0,38.0
03/01/2018 14:01:46.720000,14.76,46.0,38.0
03/01/2018 14:04:26.593333,16.1,46.0,38.0
03/01/2018 14:08:26.456666,15.84,46.0,38.0
03/01/2018 14:11:06.516666,14.69,46.0,38.0
03/01/2018 14:13:46.426666,15.67,46.0,38.0
03/01/2018 14:16:26.566666,14.3,46.0,38.0
03/01/2018 14:20:26.736666,13.58,46.0,38.0
03/01/2018 14:23:06.723333,14.17,46.0,38.0
03/01/2018 14:25:46.436666,15.74,46.0,38.0
03/01/2018 14:28:26.516666,14.7,46.0,39.0
03/01/2018 14:32:26.446666,14.84,46.0,39.0
03/01/2018 14:35:06.493333,12.45,45.0,39.0
03/01/2018 14:37:46.560000,12.47,45.0,39.0
03/01/2018 14:40:26.503333,12.74,45.0,39.0
03/01/2018 14:44:26.556666,12.33,45.0,39.0
03/01/2018 14:47:07.106666,12.09,44.0,39.0
03/01/2018 14:49:46.496666,11.8,44.0,39.0
03/01/2018 14:52:26.470000,11.14,43.0,39.0
03/01/2018 14:56:26.616666,11.62,43.0,40.0
03/01/2018 14:59:06.486666,8.95,43.0,40.0
03/01/2018 15:01:46.506666,8.9,43.0,40.0
03/01/2018 15:04:26.626666,13.23,43.0,40.0
03/01/2018 15:07:06.466666,10.72,43.0,40.0
03/01/2018 15:11:06.526666,12.19,42.0,41.0
03/01/2018 15:13:46.966666,11.95,42.0,41.0
03/01/2018 15:16:26.510000,11.88,42.0,41.0
03/01/2018 15:20:26.590000,10.14,41.0,42.0
03/01/2018 15:23:06.623333,10.19,40.0,42.0
03/01/2018 15:25:46.493333,9.33,40.0,42.0
03/01/2018 15:28:26.516666,10.44,40.0,43.0
03/01/2018 15:32:26.536666,10.14,39.0,43.0
03/01/2018 15:35:06.526666,10.28,39.0,43.0
03/01/2018 15:37:46.450000,11.49,38.0,44.0
03/01/2018 15:40:26.490000,9.33,38.0,44.0
03/01/2018 15:44:26.546666,11.26,38.0,44.0
03/01/2018 15:47:06.446666,10.98,38.0,45.0
03/01/2018 15:49:46.446666,10.24,37.0,45.0
03/01/2018 15:52:26.450000,9.48,37.0,45.0
03/01/2018 15:56:26.523333,10.58,36.0,45.0
03/01/2018 15:59:06.533333,12.17,36.0,46.0
03/01/2018 16:01:46.523333,13.37,36.0,46.0
03/01/2018 16:04:26.706666,14.93,35.0,47.0
03/01/2018 16:08:26.450000,12.91,35.0,47.0
03/01/2018 16:11:06.510000,13.61,35.0,48.0
03/01/2018 16:13:46.713333,14.07,34.0,48.0
03/01/2018 16:16:26.816666,13.95,34.0,48.0
03/01/2018 16:20:26.486666,13.93,33.0,49.0
03/01/2018 16:23:06.533333,12.3,33.0,49.0
03/01/2018 16:25:46.613333,14.28,32.0,49.0
03/01/2018 16:28:26.496666,14.37,32.0,49.0
03/01/2018 16:32:26.446666,16.57,32.0,50.0
03/01/2018 16:35:07.293333,15.91,32.0,50.0
03/01/2018 16:37:46.450000,17.45,31.0,51.0
03/01/2018 16:40:26.693333,16.47,31.0,51.0
03/01/2018 16:44:26.446666,15.49,30.0,52.0
03/01/2018 16:47:06.620000,17.1,30.0,52.0
03/01/2018 16:49:46.466666,14.88,30.0,52.0
03/01/2018 16:52:26.616666,16.2,29.0,52.0
03/01/2018 16:56:26.493333,16.74,29.0,52.0
03/01/2018 16:59:06.520000,17.17,29.0,52.0
03/01/2018 17:01:46.546666,15.55,29.0,53.0
03/01/2018 17:04:26.480000,15.6,28.0,53.0
03/01/2018 17:08:26.606666,17.39,28.0,53.0
03/01/2018 17:11:06.550000,16.75,28.0,53.0
03/01/2018 17:13:46.456666,16.16,28.0,53.0
03/01/2018 17:16:26.443333,16.38,28.0,54.0
03/01/2018 17:20:26.603333,16.3,28.0,54.0
03/01/2018 17:23:06.786666,16.65,27.0,55.0
03/01/2018 17:25:46.460000,17.6,27.0,55.0
03/01/2018 17:28:26.556666,16.85,26.0,55.0
03/01/2018 17:32:26.876666,17.26,25.0,55.0
03/01/2018 17:35:06.556666,16.14,26.0,56.0
03/01/2018 17:37:46.583333,14.26,25.0,56.0
03/01/2018 17:40:26.620000,14.26,25.0,57.0
03/01/2018 17:43:06.483333,14.98,24.0,57.0
03/01/2018 17:47:06.660000,13.81,23.0,57.0
03/01/2018 17:49:46.826666,14.25,23.0,57.0
03/01/2018 17:52:26.483333,15.12,23.0,58.0
03/01/2018 17:55:06.523333,14.65,23.0,58.0
03/01/2018 17:59:06.543333,14.1,22.0,59.0
03/01/2018 18:01:46.480000,12.98,22.0,59.0
03/01/2018 18:04:26.536666,14.44,21.0,59.0
03/01/2018 18:07:06.486666,12.9,21.0,59.0
03/01/2018 18:11:06.726666,11.44,20.0,59.0
03/01/2018 18:13:46.580000,13.74,21.0,60.0
03/01/2018 18:16:26.476666,13.73,20.0,60.0
03/01/2018 18:19:06.546666,12.19,20.0,60.0
03/01/2018 18:23:06.516666,11.4,20.0,61.0
03/01/2018 18:25:46.500000,11.5,19.0,61.0
03/01/2018 18:28:26.556666,12.05,19.0,62.0
03/01/2018 18:31:06.636666,12.02,18.0,62.0
03/01/2018 18:35:06.486666,10.42,19.0,62.0
03/01/2018 18:37:46.616666,11.19,18.0,63.0
03/01/2018 18:40:26.546666,11.27,18.0,63.0
03/01/2018 18:44:26.516666,11.35,17.0,63.0
03/01/2018 18:47:06.546666,11.02,17.0,63.0
03/01/2018 18:49:46.583333,8.02,17.0,64.0
03/01/2018 18:52:26.480000,9.43,17.0,64.0
03/01/2018 18:55:06.476666,9.0,17.0,64.0
03/01/2018 18:59:06.600000,10.82,16.0,64.0
03/01/2018 19:01:46.476666,11.02,16.0,64.0
03/01/2018 19:04:26.606666,11.93,16.0,64.0
03/01/2018 19:08:26.570000,11.78,16.0,64.0
03/01/2018 19:11:06.483333,13.29,16.0,64.0
03/01/2018 19:13:46.546666,13.0,16.0,65.0
03/01/2018 19:16:26.716666,15.61,17.0,65.0
03/01/2018 19:20:26.476666,17.83,17.0,65.0
03/01/2018 19:23:06.533333,15.58,17.0,65.0
03/01/2018 19:25:46.633333,15.88,17.0,65.0
03/01/2018 19:28:26.700000,18.23,17.0,65.0
03/01/2018 19:31:06.746666,15.83,17.0,65.0
03/01/2018 19:35:06.630000,17.67,17.0,65.0
03/01/2018 19:37:46.540000,14.91,17.0,66.0
03/01/2018 19:40:26.533333,16.33,17.0,66.0
03/01/2018 19:44:26.530000,14.55,17.0,66.0
03/01/2018 19:47:06.490000,14.02,16.0,66.0
03/01/2018 19:49:46.496666,15.17,16.0,66.0
03/01/2018 19:53:46.540000,15.4,17.0,66.0
03/01/2018 19:55:06.520000,15.6,16.0,66.0
03/01/2018 19:59:06.516666,14.81,16.0,67.0
03/01/2018 20:01:46.526666,16.23,17.0,67.0
03/01/2018 20:04:26.493333,16.3,17.0,67.0
03/01/2018 20:08:26.523333,15.47,18.0,67.0
03/01/2018 20:11:06.933333,14.12,18.0,67.0
03/01/2018 20:13:47.036666,15.83,18.0,67.0
03/01/2018 20:16:26.573333,14.98,17.0,67.0
03/01/2018 20:19:06.566666,15.55,17.0,67.0
03/01/2018 20:23:06.506666,15.53,17.0,67.0
03/01/2018 20:25:46.706666,15.98,17.0,67.0
03/01/2018 20:28:26.626666,15.49,16.0,67.0
03/01/2018 20:32:26.910000,13.5,16.0,67.0
03/01/2018 20:35:06.623333,14.14,16.0,67.0
03/01/2018 20:37:46.690000,13.09,16.0,67.0
03/01/2018 20:40:26.513333,13.74,16.0,67.0
03/01/2018 20:44:26.616666,9.91,15.0,67.0
03/01/2018 20:47:06.586666,10.4,15.0,68.0
03/01/2018 20:49:46.523333,9.26,15.0,68.0
03/01/2018 20:52:26.613333,6.05,14.0,68.0
03/01/2018 20:56:26.496666,6.14,14.0,68.0
03/01/2018 20:59:06.496666,4.58,14.0,69.0
03/01/2018 21:01:46.743333,4.93,14.0,69.0
03/01/2018 21:04:26.713333,6.3,14.0,69.0
03/01/2018 21:08:26.503333,3.93,14.0,69.0
03/01/2018 21:11:06.520000,4.37,14.0,69.0
03/01/2018 21:13:46.500000,4.19,13.0,69.0
03/01/2018 21:16:26.523333,4.09,14.0,69.0
03/01/2018 21:19:06.616666,3.7,14.0,69.0
03/01/2018 21:23:06.506666,3.81,14.0,69.0
03/01/2018 21:25:46.556666,4.55,14.0,69.0
03/01/2018 21:28:26.596666,3.4,14.0,69.0
03/01/2018 21:32:26.503333,3.4,14.0,69.0
03/01/2018 21:35:06.876666,4.74,14.0,69.0
03/01/2018 21:37:46.513333,3.63,14.0,69.0
03/01/2018 21:40:26.520000,3.42,14.0,69.0
03/01/2018 21:44:26.623333,3.83,14.0,69.0
03/01/2018 21:47:06.503333,3.75,14.0,70.0
03/01/2018 21:49:46.510000,4.0,13.0,69.0
03/01/2018 21:52:26.696666,3.26,14.0,69.0
03/01/2018 21:56:26.626666,3.49,13.0,69.0
03/01/2018 21:59:06.600000,3.05,14.0,69.0
03/01/2018 22:01:46.516666,2.93,13.0,69.0
03/01/2018 22:04:26.676666,3.19,13.0,69.0
03/01/2018 22:08:26.613333,3.58,14.0,69.0
03/01/2018 22:11:06.546666,3.18,14.0,69.0
03/01/2018 22:13:46.566666,3.35,14.0,69.0
03/01/2018 22:16:26.523333,3.4,14.0,69.0
03/01/2018 22:19:06.696666,3.49,14.0,68.0
03/01/2018 22:23:06.523333,3.39,14.0,68.0
03/01/2018 22:25:46.606666,3.89,14.0,68.0
03/01/2018 22:28:26.546666,3.43,15.0,68.0
03/01/2018 22:32:26.516666,3.19,15.0,68.0
03/01/2018 22:35:06.596666,3.58,14.0,67.0
03/01/2018 22:37:46.660000,2.65,14.0,67.0
03/01/2018 22:41:46.600000,3.45,15.0,66.0
03/01/2018 22:44:26.736666,4.02,15.0,66.0
03/01/2018 22:47:06.616666,3.37,15.0,66.0
03/01/2018 22:49:46.516666,3.79,15.0,66.0
03/01/2018 22:53:46.623333,3.7,15.0,65.0
03/01/2018 22:56:26.516666,3.12,15.0,65.0
03/01/2018 22:59:06.530000,4.02,16.0,65.0
03/01/2018 23:01:46.536666,3.93,16.0,65.0
03/01/2018 23:05:46.543333,5.79,17.0,64.0
03/01/2018 23:08:26.513333,10.7,18.0,64.0
03/01/2018 23:11:06.583333,13.63,19.0,63.0
03/01/2018 23:13:46.606666,14.37,20.0,63.0
03/01/2018 23:16:26.586666,15.67,20.0,63.0
03/01/2018 23:19:06.650000,15.8,21.0,62.0
03/01/2018 23:23:06.520000,15.77,21.0,61.0
03/01/2018 23:25:46.563333,14.95,21.0,62.0
03/01/2018 23:28:26.620000,14.63,21.0,62.0
03/01/2018 23:32:26.520000,16.14,21.0,62.0
03/01/2018 23:35:06.530000,15.28,21.0,62.0
03/01/2018 23:37:46.836666,16.23,21.0,62.0
03/01/2018 23:41:46.546666,16.48,21.0,62.0
03/01/2018 23:44:26.533333,16.4,21.0,62.0
03/01/2018 23:47:06.526666,17.4,21.0,62.0
03/01/2018 23:49:46.583333,15.45,21.0,62.0
03/01/2018 23:53:46.676666,16.63,21.0,62.0
03/01/2018 23:56:26.653333,15.98,21.0,62.0
03/01/2018 23:59:06.806666,16.35,21.0,62.0
03/02/2018 00:01:46.730000,15.69,21.0,62.0
03/02/2018 00:04:26.730000,16.14,21.0,62.0
03/02/2018 00:08:26.646666,14.91,21.0,63.0
03/02/2018 00:11:06.700000,14.8,21.0,62.0
03/02/2018 00:13:46.583333,16.16,20.0,62.0
03/02/2018 00:17:46.523333,15.86,20.0,62.0
03/02/2018 00:20:26.606666,16.6,21.0,62.0
03/02/2018 00:23:06.556666,19.67,21.0,62.0
03/02/2018 00:25:46.786666,17.67,20.0,63.0
03/02/2018 00:28:26.556666,15.53,20.0,62.0
03/02/2018 00:32:26.700000,16.91,21.0,62.0
03/02/2018 00:35:06.690000,18.33,21.0,62.0
03/02/2018 00:37:46.550000,17.47,21.0,62.0
03/02/2018 00:41:46.633333,15.44,20.0,62.0
03/02/2018 00:44:26.666666,16.21,21.0,62.0
03/02/2018 00:47:06.553333,16.05,21.0,62.0
03/02/2018 00:49:46.620000,14.9,21.0,62.0
03/02/2018 00:52:26.576666,17.72,21.0,62.0
03/02/2018 00:55:06.556666,16.74,21.0,62.0
03/02/2018 00:59:06.740000,17.26,21.0,61.0
03/02/2018 01:01:46.546666,18.05,21.0,61.0
03/02/2018 01:04:26.706666,19.21,21.0,61.0
03/02/2018 01:08:26.620000,19.88,22.0,61.0
03/02/2018 01:11:06.563333,22.37,22.0,61.0
03/02/2018 01:13:46.893333,20.95,22.0,61.0
03/02/2018 01:17:46.616666,20.05,22.0,61.0
03/02/2018 01:20:26.553333,17.8,22.0,60.0
03/02/2018 01:23:06.630000,17.67,23.0,60.0
03/02/2018 01:25:46.636666,15.91,23.0,60.0
03/02/2018 01:29:46.566666,17.98,23.0,60.0
03/02/2018 01:32:26.816666,18.41,23.0,60.0
03/02/2018 01:35:06.620000,19.57,23.0,60.0
03/02/2018 01:37:46.550000,18.93,23.0,60.0
03/02/2018 01:40:26.643333,19.66,23.0,59.0
03/02/2018 01:44:26.610000,23.17,23.0,59.0
03/02/2018 01:47:06.716666,23.62,24.0,59.0
03/02/2018 01:49:46.563333,20.44,24.0,59.0
03/02/2018 01:53:46.616666,20.14,24.0,59.0
03/02/2018 01:56:26.750000,20.36,24.0,58.0
03/02/2018 01:58:34.146666,21.5,24.0,58.0
