InstrumentName, West Denver PA-II,,
03/01/2018 03:38:35.306666,9.9,37.0,50.0
03/01/2018 03:41:15.243333,9.55,36.0,51.0
03/01/2018 03:43:55.260000,9.25,36.0,51.0
03/01/2018 03:46:35.246666,8.07,36.0,51.0
03/01/2018 03:49:15.233333,7.24,36.0,51.0
03/01/2018 03:53:15.340000,7.88,35.0,51.0
03/01/2018 03:55:55.226666,7.51,35.0,51.0
03/01/2018 03:58:35.276666,8.5,35.0,51.0
03/01/2018 04:02:35.230000,7.98,34.0,50.0
03/01/2018 04:05:15.313333,7.69,34.0,50.0
03/01/2018 04:07:55.286666,7.9,34.0,51.0
03/01/2018 04:10:35.223333,8.61,35.0,50.0
03/01/2018 04:14:35.413333,7.8,34.0,50.0
03/01/2018 04:17:15.340000,7.51,34.0,50.0
03/01/2018 04:19:55.416666,7.48,34.0,50.0
03/01/2018 04:22:35.476666,6.17,34.0,50.0
03/01/2018 04:26:35.370000,6.07,33.0,50.0
03/01/2018 04:29:15.316666,6.27,33.0,50.0
03/01/2018 04:31:55.250000,6.0,33.0,50.0
03/01/2018 04:34:35.276666,6.15,32.0,50.0
03/01/2018 04:38:35.410000,5.86,32.0,50.0
03/01/2018 04:41:15.230000,6.57,32.0,50.0
03/01/2018 04:43:55.240000,6.12,32.0,50.0
03/01/2018 04:46:35.320000,5.95,32.0,50.0
03/01/2018 04:49:15.240000,6.64,32.0,49.0
03/01/2018 04:53:15.346666,7.77,32.0,49.0
03/01/2018 04:56:45.436666,6.8,32.0,49.0
03/01/2018 04:59:26.026666,5.73,32.0,49.0
03/01/2018 05:02:05.386666,6.34,31.0,49.0
03/01/2018 05:04:45.526666,6.24,31.0,49.0
03/01/2018 05:07:25.526666,5.37,31.0,49.0
03/01/2018 05:11:25.483333,5.12,31.0,49.0
03/01/2018 05:14:05.586666,5.9,31.0,49.0
03/01/2018 05:16:45.416666,5.2,30.0,49.0
03/01/2018 05:19:25.383333,6.19,30.0,49.0
03/01/2018 05:23:25.480000,5.8,30.0,49.0
03/01/2018 05:26:05.393333,6.4,30.0,49.0
03/01/2018 05:28:45.616666,6.37,31.0,49.0
03/01/2018 05:32:45.500000,6.68,31.0,49.0
03/01/2018 05:34:05.400000,6.55,31.0,49.0
03/01/2018 05:38:05.496666,5.43,30.0,49.0
03/01/2018 05:40:45.403333,5.57,31.0,49.0
03/01/2018 05:43:25.416666,5.24,31.0,49.0
03/01/2018 05:46:05.483333,5.78,31.0,49.0
03/01/2018 05:50:05.520000,6.21,31.0,49.0
03/01/2018 05:52:45.423333,6.26,31.0,49.0
03/01/2018 05:55:25.446666,6.0,31.0,49.0
03/01/2018 05:59:25.413333,6.4,31.0,49.0
03/01/2018 06:02:05.420000,5.51,31.0,49.0
03/01/2018 06:04:45.510000,7.63,31.0,49.0
03/01/2018 06:07:25.426666,6.07,31.0,49.0
03/01/2018 06:11:25.500000,6.37,31.0,49.0
03/01/2018 06:14:05.523333,5.95,31.0,49.0
03/01/2018 06:16:45.683333,6.8,31.0,49.0
03/01/2018 06:19:25.413333,6.33,31.0,49.0
03/01/2018 06:23:25.606666,6.05,31.0,48.0
03/01/2018 06:26:05.413333,6.0,30.0,48.0
03/01/2018 06:28:45.416666,5.69,31.0,48.0
03/01/2018 06:31:25.416666,5.83,31.0,48.0
03/01/2018 06:35:25.540000,5.81,31.0,48.0
03/01/2018 06:38:05.490000,5.82,31.0,48.0
03/01/2018 06:40:45.410000,5.5,31.0,48.0
03/01/2018 06:43:26.086666,5.81,31.0,48.0
03/01/2018 06:47:25.496666,6.24,31.0,48.0
03/01/2018 06:50:05.423333,4.87,31.0,48.0
03/01/2018 06:52:45.656666,5.1,32.0,48.0
03/01/2018 06:56:45.453333,5.95,32.0,48.0
03/01/2018 06:59:25.490000,5.76,32.0,47.0
03/01/2018 07:02:05.616666,5.71,32.0,47.0
03/01/2018 07:04:45.516666,5.68,32.0,47.0
03/01/2018 07:08:45.590000,6.14,32.0,47.0
03/01/2018 07:11:25.503333,6.33,32.0,47.0
03/01/2018 07:14:05.436666,5.97,32.0,47.0
03/01/2018 07:16:45.510000,4.97,32.0,47.0
03/01/2018 07:20:45.596666,6.12,33.0,47.0
03/01/2018 07:23:25.446666,5.73,33.0,47.0
03/01/2018 07:26:05.496666,6.05,33.0,46.0
03/01/2018 07:28:47.086666,5.86,33.0,46.0
03/01/2018 07:32:45.466666,7.59,33.0,46.0
03/01/2018 07:35:25.490000,6.88,34.0,46.0
03/01/2018 07:38:05.453333,6.59,34.0,46.0
03/01/2018 07:40:45.500000,5.76,34.0,46.0
03/01/2018 07:44:45.803333,6.67,34.0,45.0
03/01/2018 07:47:25.463333,6.21,34.0,45.0
03/01/2018 07:50:05.503333,6.93,35.0,45.0
03/01/2018 07:52:45.563333,6.39,35.0,45.0
03/01/2018 07:56:45.613333,6.88,35.0,45.0
03/01/2018 07:59:25.460000,7.79,35.0,45.0
03/01/2018 08:02:05.606666,8.43,35.0,45.0
03/01/2018 08:04:45.466666,8.5,35.0,45.0
03/01/2018 08:08:45.610000,9.02,36.0,45.0
03/01/2018 08:11:25.470000,9.65,36.0,45.0
03/01/2018 08:14:05.473333,11.49,36.0,44.0
03/01/2018 08:16:45.540000,10.36,36.0,44.0
03/01/2018 08:19:25.473333,9.41,36.0,44.0
03/01/2018 08:22:05.593333,11.41,36.0,44.0
03/01/2018 08:26:05.656666,10.63,37.0,44.0
03/01/2018 08:28:45.596666,12.76,37.0,44.0
03/01/2018 08:31:25.470000,11.43,37.0,44.0
03/01/2018 08:34:05.500000,11.59,37.0,44.0
03/01/2018 08:38:05.466666,11.68,37.0,44.0
03/01/2018 08:40:45.533333,12.34,37.0,44.0
03/01/2018 08:43:25.526666,11.81,37.0,44.0
03/01/2018 08:46:06.016666,10.38,37.0,44.0
03/01/2018 08:50:05.593333,11.59,37.0,44.0
03/01/2018 08:52:45.630000,10.48,38.0,43.0
03/01/2018 08:55:25.520000,11.43,38.0,43.0
03/01/2018 08:59:25.546666,11.74,38.0,43.0
03/01/2018 09:02:05.543333,11.88,38.0,43.0
03/01/2018 09:05:21.346666,13.0,38.0,43.0
03/01/2018 09:08:01.346666,10.83,38.0,43.0
03/01/2018 09:10:41.430000,10.81,38.0,43.0
03/01/2018 09:13:21.346666,11.5,38.0,43.0
03/01/2018 09:17:21.416666,11.51,38.0,43.0
03/01/2018 09:20:01.333333,12.02,38.0,43.0
03/01/2018 09:22:41.506666,11.95,38.0,43.0
03/01/2018 09:25:21.450000,11.64,39.0,43.0
03/01/2018 09:29:21.346666,11.17,39.0,42.0
03/01/2018 09:32:01.383333,11.66,39.0,42.0
03/01/2018 09:34:41.363333,11.49,39.0,42.0
03/01/2018 09:37:21.390000,11.02,39.0,42.0
03/01/2018 09:41:21.483333,12.02,39.0,42.0
03/01/2018 09:44:01.393333,12.24,40.0,42.0
03/01/2018 09:46:41.393333,11.2,39.0,42.0
03/01/2018 09:49:21.370000,11.38,40.0,42.0
03/01/2018 09:53:21.366666,10.93,39.0,42.0
03/01/2018 09:56:01.493333,10.81,40.0,42.0
03/01/2018 09:58:41.410000,11.17,40.0,42.0
03/01/2018 10:02:41.510000,11.37,40.0,41.0
03/01/2018 10:05:21.473333,10.44,40.0,41.0
03/01/2018 10:08:01.420000,11.05,40.0,41.0
03/01/2018 10:10:41.446666,11.76,40.0,41.0
03/01/2018 10:14:41.376666,11.74,40.0,41.0
03/01/2018 10:17:21.466666,11.17,40.0,41.0
03/01/2018 10:20:01.426666,10.66,40.0,41.0
03/01/2018 10:22:41.426666,10.33,40.0,41.0
03/01/2018 10:24:01.606666,11.17,40.0,41.0
03/01/2018 10:31:28.783333,10.5,41.0,41.0
03/01/2018 10:35:28.856666,10.79,41.0,41.0
03/01/2018 10:38:08.786666,9.6,41.0,41.0
03/01/2018 10:40:48.926666,11.47,41.0,41.0
03/01/2018 10:43:28.786666,11.19,41.0,41.0
03/01/2018 10:47:28.790000,11.1,41.0,41.0
03/01/2018 10:50:08.820000,11.93,41.0,41.0
03/01/2018 10:52:48.793333,10.78,42.0,41.0
03/01/2018 10:55:28.880000,11.95,42.0,41.0
03/01/2018 10:58:08.820000,11.44,42.0,41.0
03/01/2018 11:02:08.823333,12.02,42.0,41.0
03/01/2018 11:04:49.116666,13.34,43.0,41.0
03/01/2018 11:07:29.306666,12.07,42.0,41.0
03/01/2018 11:11:28.783333,11.59,42.0,41.0
03/01/2018 11:14:08.813333,11.4,42.0,40.0
03/01/2018 11:16:48.803333,12.17,42.0,40.0
03/01/2018 11:19:28.900000,11.9,42.0,40.0
03/01/2018 11:22:08.876666,12.0,42.0,41.0
03/01/2018 11:26:08.936666,11.83,42.0,40.0
03/01/2018 11:28:48.846666,12.58,42.0,40.0
03/01/2018 11:31:56.380000,12.03,42.0,40.0
03/01/2018 11:34:36.386666,12.56,42.0,40.0
03/01/2018 11:37:16.553333,11.67,42.0,40.0
03/01/2018 11:39:56.506666,12.13,42.0,40.0
03/01/2018 11:43:56.410000,12.11,42.0,40.0
03/01/2018 11:46:36.406666,12.7,42.0,40.0
03/01/2018 11:49:16.500000,11.51,42.0,40.0
03/01/2018 11:53:16.383333,11.85,42.0,40.0
03/01/2018 11:55:56.386666,14.52,42.0,40.0
03/01/2018 11:58:36.430000,12.39,42.0,40.0
03/01/2018 12:01:16.516666,12.79,42.0,40.0
03/01/2018 12:05:16.393333,11.76,43.0,39.0
03/01/2018 12:07:56.403333,12.76,43.0,39.0
03/01/2018 12:10:36.526666,13.76,43.0,39.0
03/01/2018 12:13:16.613333,12.37,43.0,39.0
03/01/2018 12:17:16.626666,14.43,43.0,39.0
03/01/2018 12:19:56.443333,13.4,43.0,39.0
03/01/2018 12:22:36.506666,12.88,43.0,39.0
03/01/2018 12:25:16.486666,12.88,43.0,39.0
03/01/2018 12:29:16.466666,13.79,43.0,39.0
03/01/2018 12:31:56.460000,13.88,43.0,39.0
03/01/2018 12:34:36.430000,14.67,43.0,39.0
03/01/2018 12:37:16.420000,14.88,43.0,39.0
03/01/2018 12:41:16.480000,14.85,43.0,39.0
03/01/2018 12:43:56.423333,13.05,43.0,39.0
03/01/2018 12:46:36.443333,14.7,44.0,39.0
03/01/2018 12:50:36.606666,14.02,43.0,39.0
03/01/2018 12:53:16.513333,13.32,43.0,39.0
03/01/2018 12:55:56.510000,14.05,44.0,39.0
03/01/2018 12:58:36.426666,13.36,44.0,39.0
03/01/2018 13:02:36.416666,13.71,44.0,39.0
03/01/2018 13:05:16.533333,14.32,44.0,39.0
03/01/2018 13:07:56.456666,14.98,44.0,39.0
03/01/2018 13:10:36.476666,14.07,44.0,39.0
03/01/2018 13:14:36.456666,15.17,44.0,39.0
03/01/2018 13:17:17.033333,15.35,44.0,38.0
03/01/2018 13:19:56.640000,14.74,44.0,38.0
03/01/2018 13:22:37.240000,15.26,44.0,38.0
03/01/2018 13:26:36.423333,15.33,44.0,38.0
03/01/2018 13:29:16.633333,14.98,44.0,38.0
03/01/2018 13:31:56.703333,16.55,44.0,38.0
03/01/2018 13:34:36.650000,16.17,44.0,38.0
03/01/2018 13:38:36.480000,15.36,44.0,38.0
03/01/2018 13:41:16.503333,15.82,45.0,38.0
03/01/2018 13:43:56.420000,16.51,45.0,38.0
03/01/2018 13:46:36.530000,16.61,45.0,38.0
03/01/2018 13:50:36.706666,17.33,46.0,38.0
03/01/2018 13:53:16.526666,19.12,46.0,38.0
03/01/2018 13:55:56.500000,18.95,46.0,38.0
03/01/2018 13:58:36.533333,18.12,46.0,38.0
03/01/2018 14:02:36.606666,17.67,46.0,38.0
03/01/2018 14:05:16.703333,17.62,46.0,38.0
03/01/2018 14:07:56.603333,16.0,46.0,38.0
03/01/2018 14:10:36.513333,17.8,46.0,38.0
03/01/2018 14:14:36.436666,19.71,46.0,38.0
03/01/2018 14:15:56.510000,16.14,46.0,38.0
03/01/2018 14:19:56.800000,17.23,45.0,38.0
03/01/2018 14:22:36.620000,17.9,46.0,38.0
03/01/2018 14:26:36.603333,18.1,46.0,39.0
03/01/2018 14:29:16.573333,19.02,46.0,39.0
03/01/2018 14:31:56.460000,18.95,46.0,39.0
03/01/2018 14:34:36.456666,14.6,45.0,39.0
03/01/2018 14:38:36.520000,13.56,45.0,39.0
03/01/2018 14:41:16.483333,14.28,45.0,39.0
03/01/2018 14:43:56.463333,14.86,45.0,39.0
03/01/2018 14:46:36.466666,13.93,44.0,39.0
03/01/2018 14:49:16.460000,13.12,44.0,39.0
03/01/2018 14:53:16.526666,11.6,43.0,39.0
03/01/2018 14:55:56.503333,14.17,43.0,40.0
03/01/2018 14:58:36.663333,12.61,43.0,40.0
03/01/2018 15:01:16.450000,12.37,43.0,40.0
03/01/2018 15:05:16.456666,15.44,43.0,40.0
03/01/2018 15:07:56.546666,14.32,43.0,41.0
03/01/2018 15:10:36.453333,12.41,42.0,41.0
03/01/2018 15:13:16.570000,11.95,42.0,41.0
03/01/2018 15:17:16.500000,11.56,42.0,42.0
03/01/2018 15:19:56.626666,12.21,41.0,42.0
03/01/2018 15:22:36.616666,11.56,40.0,42.0
03/01/2018 15:26:36.476666,13.0,40.0,43.0
03/01/2018 15:29:16.466666,12.0,40.0,43.0
03/01/2018 15:31:56.546666,11.28,39.0,43.0
03/01/2018 15:34:36.576666,12.69,39.0,43.0
03/01/2018 15:37:16.473333,11.34,38.0,44.0
03/01/2018 15:41:16.576666,11.02,38.0,44.0
03/01/2018 15:43:56.583333,11.31,38.0,44.0
03/01/2018 15:46:36.610000,11.93,38.0,44.0
03/01/2018 15:49:16.450000,10.95,38.0,45.0
03/01/2018 15:53:16.806666,10.81,37.0,45.0
03/01/2018 15:55:56.583333,13.14,36.0,45.0
03/01/2018 15:58:36.516666,13.05,36.0,46.0
03/01/2018 16:02:36.513333,14.74,35.0,46.0
03/01/2018 16:05:16.496666,15.22,35.0,47.0
03/01/2018 16:07:56.463333,15.13,35.0,47.0
03/01/2018 16:10:36.453333,16.14,35.0,48.0
03/01/2018 16:13:16.610000,15.09,34.0,48.0
03/01/2018 16:17:16.586666,15.59,33.0,49.0
03/01/2018 16:19:56.606666,14.52,33.0,49.0
03/01/2018 16:22:36.600000,16.83,33.0,49.0
03/01/2018 16:26:37.006666,15.66,33.0,49.0
03/01/2018 16:29:16.630000,16.07,32.0,49.0
03/01/2018 16:31:56.513333,17.63,32.0,50.0
03/01/2018 16:34:36.536666,15.19,32.0,50.0
03/01/2018 16:38:36.693333,16.56,31.0,51.0
03/01/2018 16:41:16.510000,16.66,31.0,51.0
03/01/2018 16:43:56.613333,17.37,30.0,52.0
03/01/2018 16:46:36.520000,17.48,30.0,52.0
03/01/2018 16:50:36.456666,18.95,30.0,52.0
03/01/2018 16:53:16.556666,17.14,30.0,52.0
03/01/2018 16:55:56.606666,16.52,29.0,52.0
03/01/2018 16:58:36.456666,17.24,29.0,52.0
03/01/2018 17:02:36.810000,18.63,29.0,52.0
03/01/2018 17:05:16.453333,18.21,28.0,53.0
03/01/2018 17:07:56.610000,18.95,28.0,53.0
03/01/2018 17:10:36.540000,18.9,29.0,53.0
03/01/2018 17:14:36.493333,19.36,29.0,53.0
03/01/2018 17:17:16.483333,16.95,28.0,54.0
03/01/2018 17:19:56.493333,18.86,27.0,54.0
03/01/2018 17:22:36.486666,18.05,27.0,55.0
03/01/2018 17:26:36.693333,18.8,27.0,55.0
03/01/2018 17:29:16.456666,17.45,26.0,55.0
03/01/2018 17:31:56.480000,17.7,25.0,55.0
03/01/2018 17:34:36.473333,18.09,25.0,56.0
03/01/2018 17:37:17.913333,16.74,25.0,56.0
03/01/2018 17:39:56.620000,14.79,25.0,57.0
03/01/2018 17:43:56.746666,18.71,24.0,57.0
03/01/2018 17:46:36.593333,15.71,23.0,57.0
03/01/2018 17:49:16.470000,15.93,23.0,57.0
03/01/2018 17:53:16.726666,14.81,23.0,58.0
03/01/2018 17:55:56.726666,14.61,23.0,58.0
03/01/2018 17:58:36.523333,15.02,22.0,59.0
03/01/2018 18:01:17.530000,16.2,22.0,59.0
03/01/2018 18:05:16.613333,14.26,21.0,59.0
03/01/2018 18:07:56.563333,13.74,21.0,59.0
03/01/2018 18:10:36.566666,13.6,20.0,59.0
03/01/2018 18:13:16.816666,13.71,21.0,60.0
03/01/2018 18:17:16.616666,14.19,20.0,60.0
03/01/2018 18:19:56.710000,13.19,20.0,61.0
03/01/2018 18:22:36.710000,15.05,20.0,61.0
03/01/2018 18:25:16.516666,12.83,19.0,61.0
03/01/2018 18:29:16.563333,12.42,19.0,62.0
03/01/2018 18:31:56.603333,13.36,18.0,62.0
03/01/2018 18:34:36.716666,12.02,19.0,62.0
03/01/2018 18:38:36.700000,12.77,18.0,63.0
03/01/2018 18:41:16.576666,12.33,18.0,63.0
03/01/2018 18:43:56.680000,11.31,17.0,63.0
03/01/2018 18:46:36.643333,11.1,17.0,63.0
03/01/2018 18:49:16.486666,10.71,17.0,64.0
03/01/2018 18:53:16.656666,10.29,17.0,64.0
03/01/2018 18:55:56.616666,10.57,17.0,64.0
03/01/2018 18:58:36.526666,9.1,16.0,64.0
03/01/2018 19:02:36.610000,10.42,16.0,64.0
03/01/2018 19:05:16.606666,13.02,16.0,64.0
03/01/2018 19:07:56.803333,12.69,16.0,64.0
03/01/2018 19:10:36.613333,14.31,16.0,64.0
03/01/2018 19:14:36.553333,14.12,16.0,65.0
03/01/2018 19:15:56.646666,15.34,17.0,65.0
03/01/2018 19:19:56.523333,18.93,17.0,65.0
03/01/2018 19:22:36.480000,17.27,17.0,65.0
03/01/2018 19:25:16.913333,15.88,17.0,65.0
03/01/2018 19:29:16.506666,18.12,17.0,65.0
03/01/2018 19:31:56.490000,18.12,17.0,65.0
03/01/2018 19:34:36.746666,18.29,17.0,65.0
03/01/2018 19:38:36.613333,15.68,17.0,65.0
03/01/2018 19:41:16.576666,15.83,17.0,66.0
03/01/2018 19:43:56.613333,16.79,16.0,66.0
03/01/2018 19:46:36.490000,14.93,17.0,66.0
03/01/2018 19:49:16.526666,14.95,17.0,66.0
03/01/2018 19:53:16.590000,16.24,17.0,66.0
03/01/2018 19:55:56.610000,15.43,16.0,66.0
03/01/2018 19:58:36.503333,15.59,16.0,67.0
03/01/2018 20:02:36.550000,17.93,17.0,67.0
03/01/2018 20:05:16.500000,17.48,17.0,67.0
03/01/2018 20:07:56.510000,18.21,17.0,67.0
03/01/2018 20:10:36.623333,15.8,17.0,67.0
03/01/2018 20:13:16.533333,16.37,18.0,67.0
03/01/2018 20:17:16.640000,16.69,17.0,67.0
03/01/2018 20:19:56.946666,16.09,17.0,67.0
03/01/2018 20:22:37.213333,16.81,17.0,67.0
03/01/2018 20:26:36.636666,15.49,17.0,67.0
03/01/2018 20:29:16.513333,15.62,17.0,67.0
03/01/2018 20:31:56.623333,15.81,16.0,67.0
03/01/2018 20:34:36.573333,14.21,16.0,67.0
03/01/2018 20:38:36.606666,14.86,16.0,67.0
03/01/2018 20:41:16.726666,12.9,16.0,67.0
03/01/2018 20:43:56.736666,11.07,15.0,67.0
03/01/2018 20:46:36.496666,11.39,15.0,67.0
03/01/2018 20:49:16.513333,9.78,15.0,68.0
03/01/2018 20:51:56.550000,6.14,14.0,68.0
03/01/2018 20:55:56.600000,7.17,14.0,68.0
03/01/2018 20:58:36.590000,4.81,14.0,69.0
03/01/2018 21:02:36.610000,8.12,14.0,69.0
03/01/2018 21:05:16.580000,6.93,14.0,69.0
03/01/2018 21:07:56.646666,4.57,14.0,69.0
03/01/2018 21:10:36.723333,5.17,14.0,69.0
03/01/2018 21:13:17.006666,4.26,13.0,69.0
03/01/2018 21:17:16.510000,3.85,14.0,69.0
03/01/2018 21:19:56.510000,4.71,14.0,70.0
03/01/2018 21:22:36.553333,4.34,14.0,69.0
03/01/2018 21:26:36.536666,5.26,14.0,69.0
03/01/2018 21:29:16.513333,4.14,14.0,69.0
03/01/2018 21:31:56.523333,3.45,14.0,69.0
03/01/2018 21:34:36.523333,4.21,14.0,69.0
03/01/2018 21:37:16.533333,4.74,14.0,69.0
03/01/2018 21:39:56.526666,4.05,14.0,69.0
03/01/2018 21:43:56.640000,4.07,14.0,69.0
03/01/2018 21:46:36.620000,3.52,14.0,69.0
03/01/2018 21:49:16.610000,3.67,13.0,69.0
03/01/2018 21:53:16.526666,4.4,14.0,70.0
03/01/2018 21:55:56.733333,4.05,13.0,69.0
03/01/2018 21:58:36.513333,3.83,14.0,69.0
03/01/2018 22:02:36.623333,2.95,13.0,69.0
03/01/2018 22:05:16.576666,3.46,13.0,69.0
03/01/2018 22:07:56.703333,4.26,14.0,69.0
03/01/2018 22:10:36.540000,2.9,14.0,69.0
03/01/2018 22:13:16.520000,4.14,14.0,69.0
03/01/2018 22:17:16.556666,3.79,14.0,69.0
03/01/2018 22:19:56.583333,3.5,14.0,68.0
03/01/2018 22:22:36.606666,3.57,14.0,68.0
03/01/2018 22:26:36.520000,3.41,14.0,68.0
03/01/2018 22:29:16.526666,4.0,14.0,68.0
03/01/2018 22:31:56.606666,3.88,15.0,68.0
03/01/2018 22:34:36.710000,4.57,14.0,67.0
03/01/2018 22:38:36.646666,3.4,14.0,67.0
03/01/2018 22:41:16.516666,3.58,15.0,66.0
03/01/2018 22:43:56.546666,4.4,15.0,66.0
03/01/2018 22:46:37.546666,3.55,15.0,66.0
03/01/2018 22:50:36.640000,4.78,15.0,66.0
03/01/2018 22:53:16.523333,3.95,15.0,65.0
03/01/2018 22:55:56.526666,3.63,15.0,65.0
03/01/2018 22:58:36.533333,4.93,16.0,65.0
03/01/2018 23:02:36.716666,3.67,16.0,65.0
03/01/2018 23:05:16.580000,5.83,17.0,64.0
03/01/2018 23:07:56.616666,11.98,18.0,64.0
03/01/2018 23:10:36.540000,14.07,19.0,64.0
03/01/2018 23:14:36.520000,16.4,20.0,63.0
03/01/2018 23:17:16.530000,15.67,21.0,63.0
03/01/2018 23:19:56.643333,16.64,21.0,62.0
03/01/2018 23:22:36.626666,15.95,21.0,62.0
03/01/2018 23:26:36.566666,16.59,21.0,62.0
03/01/2018 23:29:16.616666,17.15,21.0,62.0
03/01/2018 23:31:56.533333,18.44,21.0,62.0
03/01/2018 23:34:36.533333,16.74,21.0,62.0
03/01/2018 23:38:36.576666,16.1,21.0,62.0
03/01/2018 23:41:16.600000,17.71,21.0,62.0
03/01/2018 23:43:56.523333,16.83,21.0,62.0
03/01/2018 23:46:36.540000,18.15,21.0,62.0
03/01/2018 23:49:16.606666,17.52,21.0,62.0
03/01/2018 23:53:16.536666,17.19,21.0,62.0
03/01/2018 23:55:57.006666,16.24,21.0,62.0
03/01/2018 23:58:36.530000,17.29,21.0,62.0
03/02/2018 00:02:36.636666,18.77,21.0,62.0
03/02/2018 00:05:16.656666,18.26,21.0,62.0
03/02/2018 00:07:56.536666,16.93,20.0,62.0
03/02/2018 00:10:36.683333,16.69,21.0,62.0
03/02/2018 00:13:16.540000,16.48,20.0,62.0
03/02/2018 00:17:16.800000,16.48,20.0,62.0
03/02/2018 00:19:56.803333,17.68,21.0,62.0
03/02/2018 00:22:36.660000,18.95,21.0,62.0
03/02/2018 00:25:16.573333,21.56,20.0,63.0
03/02/2018 00:29:16.836666,17.63,20.0,62.0
03/02/2018 00:31:56.706666,19.19,20.0,62.0
03/02/2018 00:34:36.613333,18.78,21.0,62.0
03/02/2018 00:38:36.580000,17.88,21.0,62.0
03/02/2018 00:41:16.596666,16.8,20.0,62.0
03/02/2018 00:43:56.596666,18.24,21.0,62.0
03/02/2018 00:46:36.573333,16.61,21.0,62.0
03/02/2018 00:49:16.676666,17.48,21.0,62.0
03/02/2018 00:53:16.666666,18.33,21.0,62.0
03/02/2018 00:55:56.700000,17.64,21.0,62.0
03/02/2018 00:58:36.710000,18.57,21.0,61.0
03/02/2018 01:02:36.750000,18.84,21.0,61.0
03/02/2018 01:05:16.580000,21.79,21.0,61.0
03/02/2018 01:07:56.696666,20.16,22.0,61.0
03/02/2018 01:10:36.613333,20.83,22.0,61.0
03/02/2018 01:14:36.666666,22.24,22.0,61.0
03/02/2018 01:17:16.576666,20.73,22.0,61.0
03/02/2018 01:19:56.603333,19.47,22.0,60.0
03/02/2018 01:22:36.596666,18.31,23.0,60.0
03/02/2018 01:26:36.636666,18.83,23.0,60.0
03/02/2018 01:29:16.606666,19.33,23.0,60.0
03/02/2018 01:31:56.703333,20.83,23.0,60.0
03/02/2018 01:34:36.620000,19.88,23.0,60.0
03/02/2018 01:37:16.596666,20.1,23.0,60.0
03/02/2018 01:41:16.606666,21.21,23.0,59.0
03/02/2018 01:43:56.576666,23.17,23.0,59.0
03/02/2018 01:46:36.603333,24.2,24.0,59.0
03/02/2018 01:50:36.576666,23.67,24.0,59.0
03/02/2018 01:53:16.593333,23.12,24.0,59.0
03/02/2018 01:55:56.606666,21.79,24.0,58.0
