InstrumentName, Adams County Building
StartTime, 2018-03-01 00:00:00
EndTime, 2018-03-31 23:59:59
Date,PM2.5
03/01/2018 00:00:00.000000,8.0
03/01/2018 01:00:00.000000,7.0
03/01/2018 02:00:00.000000,6.4
03/01/2018 03:00:00.000000,6.4
03/01/2018 04:00:00.000000,5.9
03/01/2018 05:00:00.000000,6.1
03/01/2018 06:00:00.000000,6.1
03/01/2018 07:00:00.000000,6.1
03/01/2018 08:00:00.000000,5.6
03/01/2018 09:00:00.000000,6.0
03/01/2018 10:00:00.000000,6.5
03/01/2018 11:00:00.000000,7.6
03/01/2018 12:00:00.000000,11.7
03/01/2018 13:00:00.000000,14.5
03/01/2018 14:00:00.000000,15.6
03/01/2018 15:00:00.000000,15.3
03/01/2018 16:00:00.000000,15.7
03/01/2018 17:00:00.000000,19.5
03/01/2018 18:00:00.000000,19.8
03/01/2018 19:00:00.000000,17.4
03/01/2018 20:00:00.000000,13.4
03/01/2018 21:00:00.000000,10.4
03/01/2018 22:00:00.000000,9.5
03/01/2018 23:00:00.000000,12.2
03/02/2018 00:00:00.000000,14.9
03/02/2018 01:00:00.000000,16.1
03/02/2018 02:00:00.000000,19.0
03/02/2018 03:00:00.000000,21.8
03/02/2018 04:00:00.000000,25.2
03/02/2018 05:00:00.000000,28.2
03/02/2018 06:00:00.000000,25.6
03/02/2018 07:00:00.000000,23.3
03/02/2018 08:00:00.000000,20.3
03/02/2018 09:00:00.000000,20.3
03/02/2018 10:00:00.000000,14.8
03/02/2018 11:00:00.000000,12.0
03/02/2018 12:00:00.000000,13.7
03/02/2018 13:00:00.000000,14.7
03/02/2018 14:00:00.000000,17.9
03/02/2018 15:00:00.000000,12.7
03/02/2018 16:00:00.000000,9.0
03/02/2018 17:00:00.000000,6.6
03/02/2018 18:00:00.000000,5.7
03/02/2018 19:00:00.000000,6.0
03/02/2018 20:00:00.000000,11.4
03/02/2018 21:00:00.000000,10.7
03/02/2018 22:00:00.000000,14.5
03/02/2018 23:00:00.000000,12.0
03/03/2018 00:00:00.000000,9.2
03/03/2018 01:00:00.000000,8.2
03/03/2018 02:00:00.000000,8.3
03/03/2018 03:00:00.000000,9.4
03/03/2018 04:00:00.000000,8.4
03/03/2018 05:00:00.000000,8.1
03/03/2018 06:00:00.000000,6.8
03/03/2018 07:00:00.000000,5.1
03/03/2018 08:00:00.000000,4.3
03/03/2018 09:00:00.000000,4.3
03/03/2018 10:00:00.000000,4.3
03/03/2018 11:00:00.000000,5.4
03/03/2018 12:00:00.000000,8.0
03/03/2018 13:00:00.000000,10.6
03/03/2018 14:00:00.000000,11.9
03/03/2018 15:00:00.000000,10.5
03/03/2018 16:00:00.000000,9.3
03/03/2018 17:00:00.000000,8.5
03/03/2018 18:00:00.000000,6.4
03/03/2018 19:00:00.000000,4.7
03/03/2018 20:00:00.000000,4.0
03/03/2018 21:00:00.000000,4.0
03/03/2018 22:00:00.000000,3.4
