InstrumentName, Woods Park B,,
StartTime, 2018-03-01 00:00:00,,
EndTime, 2018-03-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
03/02/2018 06:08:08.000000,0.16,0.77,0.74
03/02/2018 06:10:48.000000,0.7,1.0,1.0
03/02/2018 06:14:48.000000,1.17,1.43,1.43
03/02/2018 06:17:28.000000,6.19,8.67,8.02
03/02/2018 06:20:08.000000,13.29,20.14,18.43
03/02/2018 06:22:48.000000,8.33,11.07,10.67
03/02/2018 06:26:48.000000,3.32,3.78,3.78
03/02/2018 06:29:28.000000,5.02,7.4,6.84
03/02/2018 06:32:08.000000,3.1,4.1,3.79
03/02/2018 06:34:48.000000,4.54,7.1,6.0
03/02/2018 06:38:48.000000,2.93,3.6,3.38
03/02/2018 06:41:28.000000,2.12,2.54,2.54
03/02/2018 06:44:08.000000,1.21,1.57,1.31
03/02/2018 06:46:48.000000,1.59,2.15,1.68
03/02/2018 06:50:48.000000,0.5,1.12,1.02
03/02/2018 06:53:28.000000,0.12,0.6,0.4
03/02/2018 06:56:09.000000,0.56,1.02,0.8
03/02/2018 06:58:48.000000,0.3,1.21,0.95
03/02/2018 07:02:48.000000,0.47,0.88,0.88
03/02/2018 07:05:28.000000,0.49,0.22,0.22
03/02/2018 07:08:08.000000,0.48,0.5,0.5
03/02/2018 07:10:48.000000,0.19,0.48,0.43
03/02/2018 07:14:48.000000,0.9,1.24,1.0
03/02/2018 07:17:28.000000,0.6,0.83,0.83
03/02/2018 07:20:08.000000,0.93,1.09,1.09
03/02/2018 07:22:48.000000,0.51,0.74,0.63
03/02/2018 07:26:48.000000,0.15,0.28,0.28
03/02/2018 07:29:28.000000,0.26,0.26,0.26
03/02/2018 07:32:08.000000,0.28,0.86,0.86
03/02/2018 07:34:48.000000,0.05,0.3,0.28
03/02/2018 07:38:48.000000,0.73,1.1,1.1
03/02/2018 07:41:28.000000,0.49,0.78,0.78
03/02/2018 07:44:08.000000,0.79,1.07,1.07
03/02/2018 07:46:48.000000,0.44,1.09,0.81
03/02/2018 07:50:48.000000,1.0,1.39,1.27
03/02/2018 07:53:28.000000,1.44,2.26,1.81
03/02/2018 07:56:08.000000,0.4,1.17,1.02
03/02/2018 07:58:48.000000,0.88,1.12,1.0
03/02/2018 08:02:48.000000,1.0,1.86,1.86
03/02/2018 08:05:28.000000,1.0,1.67,1.4
03/02/2018 08:08:08.000000,1.0,1.49,1.16
03/02/2018 08:10:48.000000,0.79,1.0,1.0
03/02/2018 08:14:48.000000,1.0,1.69,1.36
03/02/2018 08:17:28.000000,1.0,1.29,1.0
03/02/2018 08:20:08.000000,0.86,1.0,1.0
03/02/2018 08:22:48.000000,2.07,3.0,2.9
03/02/2018 08:26:48.000000,0.77,1.14,1.0
03/02/2018 08:29:28.000000,1.0,2.43,1.79
03/02/2018 08:32:08.000000,1.45,2.21,2.0
03/02/2018 08:34:48.000000,1.14,1.86,1.6
