InstrumentName, Wash Park West,,
StartTime, 2018-03-01 00:00:00,,
EndTime, 2018-03-31 23:59:59,,
Date,PM2.5,humidity,temp_f
03/01/2018 00:01:52.086666,2.121212121212121,24.0,53.0
03/01/2018 00:04:32.033333,2.313131313131313,24.0,52.0
03/01/2018 00:08:32.003333,2.3383838383838382,25.0,52.0
03/01/2018 00:11:11.973333,2.404040404040404,25.0,52.0
03/01/2018 00:13:51.976666,2.2424242424242427,25.0,52.0
03/01/2018 00:16:31.970000,2.686868686868687,26.0,52.0
03/01/2018 00:20:32.056666,2.323232323232323,26.0,51.0
03/01/2018 00:23:12.006666,2.4141414141414144,26.0,51.0
03/01/2018 00:25:52.096666,2.3282828282828283,26.0,51.0
03/01/2018 00:28:31.976666,2.090909090909091,26.0,51.0
03/01/2018 00:32:32.073333,2.272727272727273,27.0,51.0
03/01/2018 00:35:12.326666,2.297979797979798,27.0,51.0
03/01/2018 00:37:52.023333,1.898989898989899,27.0,51.0
03/01/2018 00:40:32.396666,2.0303030303030303,27.0,51.0
03/01/2018 00:43:11.990000,1.7676767676767677,28.0,51.0
03/01/2018 00:47:06.213333,2.5,28.0,51.0
03/01/2018 00:49:46.020000,2.2828282828282824,28.0,51.0
03/01/2018 00:52:25.926666,2.0202020202020203,28.0,51.0
03/01/2018 00:56:25.986666,3.1818181818181817,29.0,50.0
03/01/2018 00:59:05.930000,2.7777777777777777,31.0,50.0
03/01/2018 01:01:46.063333,2.429292929292929,32.0,50.0
03/01/2018 01:03:05.910000,2.4343434343434347,32.0,50.0
03/01/2018 01:06:10.086666,2.525252525252525,34.0,49.0
03/01/2018 01:19:34.040000,2.691919191919192,35.0,49.0
03/01/2018 01:22:47.443333,2.525252525252525,35.0,49.0
03/01/2018 01:29:25.386666,2.429292929292929,35.0,49.0
03/01/2018 01:32:06.170000,2.8686868686868685,35.0,49.0
03/01/2018 01:34:45.450000,2.8585858585858586,35.0,49.0
03/01/2018 01:37:38.136666,2.429292929292929,35.0,49.0
03/01/2018 01:43:42.360000,3.0555555555555554,36.0,49.0
03/01/2018 02:53:12.583333,4.1010101010101,36.0,48.0
03/01/2018 02:55:52.583333,3.5,35.0,48.0
03/01/2018 02:58:32.586666,3.0808080808080804,34.0,48.0
03/01/2018 03:02:32.716666,2.595959595959596,32.0,48.0
03/01/2018 03:05:12.703333,2.1565656565656566,32.0,48.0
03/01/2018 03:07:52.803333,2.611111111111111,32.0,48.0
03/01/2018 03:10:32.703333,2.676767676767677,31.0,48.0
03/01/2018 03:14:32.646666,2.5151515151515156,31.0,48.0
03/01/2018 03:17:12.623333,2.585858585858586,31.0,48.0
03/01/2018 03:19:52.656666,2.686868686868687,31.0,48.0
03/01/2018 03:22:32.593333,2.606060606060606,31.0,48.0
03/01/2018 03:26:32.800000,2.8282828282828283,31.0,48.0
03/01/2018 03:29:13.400000,2.535353535353535,31.0,48.0
03/01/2018 03:31:52.640000,2.7777777777777777,31.0,47.0
