InstrumentName, Melody-Catalpa B
StartTime, 2020-01-01 00:00:00
EndTime, 2020-01-31 23:59:59
Date,PM2.5
01/01/2020 00:01:50.474000,7.36
01/01/2020 00:03:50.405000,7.72
01/01/2020 00:05:50.247000,5.0
01/01/2020 00:07:50.028000,6.9
01/01/2020 00:09:50.358000,5.82
01/01/2020 00:11:50.013000,7.66
01/01/2020 00:13:50.324000,6.09
01/01/2020 00:15:50.018000,4.16
01/01/2020 00:17:50.341000,2.91
01/01/2020 00:19:50.419000,3.57
01/01/2020 00:21:50.511000,3.54
01/01/2020 00:23:50.016000,2.83
01/01/2020 00:25:50.420000,2.37
01/01/2020 00:27:50.460000,2.97
01/01/2020 00:29:50.029000,1.92
01/01/2020 00:31:50.335000,2.17
01/01/2020 00:33:50.462000,2.52
01/01/2020 00:35:50.752000,3.25
01/01/2020 00:37:50.389000,4.97
01/01/2020 00:39:50.237000,3.96
01/01/2020 00:41:50.464000,5.75
01/01/2020 00:43:50.254000,6.31
01/01/2020 00:45:50.017000,6.44
01/01/2020 00:47:50.465000,5.88
01/01/2020 00:49:50.391000,5.72
01/01/2020 00:51:50.017000,5.33
01/01/2020 00:53:50.235000,5.72
01/01/2020 00:55:50.366000,5.93
01/01/2020 00:57:50.224000,6.29
01/01/2020 00:59:50.443000,5.25
01/01/2020 01:01:50.237000,6.13
01/01/2020 01:03:50.010000,6.88
01/01/2020 01:05:50.111000,6.99
01/01/2020 01:07:50.231000,6.42
01/01/2020 01:09:50.018000,6.29
01/01/2020 01:11:50.351000,6.72
01/01/2020 01:13:50.351000,8.39
01/01/2020 01:15:50.246000,9.62
01/01/2020 01:17:50.444000,9.26
01/01/2020 01:19:50.449000,9.32
01/01/2020 01:21:50.003000,12.16
01/01/2020 01:23:50.019000,11.48
01/01/2020 01:25:50.231000,9.79
01/01/2020 01:27:50.236000,14.78
01/01/2020 01:29:50.012000,16.75
01/01/2020 01:31:50.231000,14.35
01/01/2020 01:33:50.276000,14.76
01/01/2020 01:35:50.678000,16.23
01/01/2020 01:37:50.428000,19.82
01/01/2020 01:39:50.412000,24.04
01/01/2020 01:41:50.005000,24.46
01/01/2020 01:43:50.386000,15.48
01/01/2020 01:45:50.360000,14.62
01/01/2020 01:47:50.019000,14.29
01/01/2020 01:49:50.377000,17.34
01/01/2020 01:51:50.400000,13.57
01/01/2020 01:53:50.008000,9.63
01/01/2020 01:55:50.457000,8.76
01/01/2020 01:57:50.542000,7.8
01/01/2020 01:59:50.420000,6.26
01/01/2020 02:03:50.374000,8.0
01/01/2020 02:05:50.429000,9.5
01/01/2020 02:07:50.342000,8.33
01/01/2020 02:09:50.253000,7.13
01/01/2020 02:11:50.476000,7.11
01/01/2020 02:13:50.335000,8.2
01/01/2020 02:15:50.458000,8.04
01/01/2020 02:17:50.332000,6.63
01/01/2020 02:19:49.999000,8.03
01/01/2020 02:21:50.491000,7.51
01/01/2020 02:23:50.835000,11.34
01/01/2020 02:25:50.060000,12.66
01/01/2020 02:27:50.221000,11.97
01/01/2020 02:29:50.335000,11.82
01/01/2020 02:31:50.412000,12.75
01/01/2020 02:33:50.354000,11.11
01/01/2020 02:35:50.836000,27.76
01/01/2020 02:37:50.472000,14.67
01/01/2020 02:39:50.032000,20.9
01/01/2020 02:41:50.218000,15.86
01/01/2020 02:43:50.022000,14.24
01/01/2020 02:45:50.231000,14.07
01/01/2020 02:47:50.018000,15.33
01/01/2020 02:49:50.014000,13.81
01/01/2020 02:51:50.243000,14.47
01/01/2020 02:53:50.420000,16.09
01/01/2020 02:55:50.499000,22.46
01/01/2020 02:57:50.012000,13.41
01/01/2020 02:59:50.217000,16.45
01/01/2020 03:01:50.236000,16.43
01/01/2020 03:03:50.381000,12.34
01/01/2020 03:05:50.335000,13.37
01/01/2020 03:07:50.238000,13.96
01/01/2020 03:09:50.238000,15.62
01/01/2020 03:11:50.002000,16.97
01/01/2020 03:13:50.226000,18.49
01/01/2020 03:15:50.436000,18.04
01/01/2020 03:17:50.432000,18.04
01/01/2020 03:19:50.010000,22.36
01/01/2020 03:21:50.334000,21.99
01/01/2020 03:23:50.033000,20.01
01/01/2020 03:25:50.286000,21.59
01/01/2020 03:27:50.314000,24.7
01/01/2020 03:29:50.442000,28.81
01/01/2020 03:31:50.445000,22.91
01/01/2020 03:33:50.315000,19.39
01/01/2020 03:35:50.904000,21.81
01/01/2020 03:37:50.211000,21.88
01/01/2020 03:39:50.460000,20.49
01/01/2020 03:41:50.477000,23.51
01/01/2020 03:43:50.223000,22.29
01/01/2020 03:45:50.477000,17.3
01/01/2020 03:47:50.006000,19.93
01/01/2020 03:49:50.007000,21.51
01/01/2020 03:51:50.415000,19.7
01/01/2020 03:53:50.024000,21.81
01/01/2020 03:55:50.017000,19.66
01/01/2020 03:57:50.457000,19.86
01/01/2020 03:59:50.429000,19.94
01/01/2020 04:01:50.458000,21.66
01/01/2020 04:03:50.439000,19.79
01/01/2020 04:05:50.377000,18.71
01/01/2020 04:07:50.423000,19.99
01/01/2020 04:09:50.335000,20.37
01/01/2020 04:11:50.212000,20.83
01/01/2020 04:13:50.232000,20.9
01/01/2020 04:15:50.320000,19.97
01/01/2020 04:17:50.339000,19.68
01/01/2020 04:19:50.308000,19.64
01/01/2020 04:21:50.383000,19.22
01/01/2020 04:23:50.439000,20.82
01/01/2020 04:25:50.313000,25.15
01/01/2020 04:27:50.380000,28.24
01/01/2020 04:29:50.340000,24.39
01/01/2020 04:31:50.334000,27.19
01/01/2020 04:33:50.328000,29.6
01/01/2020 04:35:50.696000,31.33
01/01/2020 04:37:50.361000,31.29
01/01/2020 04:39:50.434000,31.19
01/01/2020 04:41:50.370000,32.59
01/01/2020 04:43:49.988000,36.71
01/01/2020 04:45:50.009000,37.26
01/01/2020 04:47:50.002000,34.25
01/01/2020 04:49:50.025000,26.72
01/01/2020 04:51:50.458000,29.15
01/01/2020 04:53:50.322000,26.03
01/01/2020 04:55:50.393000,28.22
01/01/2020 04:57:50.369000,28.21
01/01/2020 04:59:50.291000,26.97
01/01/2020 05:01:50.220000,26.04
01/01/2020 05:03:50.303000,29.41
01/01/2020 05:05:50.313000,29.48
01/01/2020 05:07:50.367000,28.76
