InstrumentName, I-25 Globeville,
StartTime, 2020-01-01 00:00:00,
EndTime, 2020-01-31 23:59:59,
Date,NO2,PM2.5
01/01/2020 00:00:00.000000,59.0,29.6
01/01/2020 01:00:00.000000,58.0,23.1
01/01/2020 02:00:00.000000,54.0,19.9
01/01/2020 03:00:00.000000,55.0,25.4
01/01/2020 04:00:00.000000,,20.8
01/01/2020 05:00:00.000000,,21.6
01/01/2020 06:00:00.000000,48.0,16.2
01/01/2020 07:00:00.000000,50.0,17.1
01/01/2020 08:00:00.000000,50.0,15.1
01/01/2020 09:00:00.000000,46.0,9.4
01/01/2020 10:00:00.000000,41.0,5.6
01/01/2020 11:00:00.000000,46.0,5.2
01/01/2020 12:00:00.000000,53.0,5.9
01/01/2020 13:00:00.000000,48.0,3.6
01/01/2020 14:00:00.000000,36.0,2.2
01/01/2020 15:00:00.000000,44.0,4.9
01/01/2020 16:00:00.000000,57.0,9.5
01/01/2020 17:00:00.000000,48.0,10.7
01/01/2020 18:00:00.000000,39.0,10.5
01/01/2020 19:00:00.000000,10.0,5.4
01/01/2020 20:00:00.000000,16.0,4.8
01/01/2020 21:00:00.000000,17.0,8.5
01/01/2020 22:00:00.000000,7.0,2.6
01/01/2020 23:00:00.000000,11.0,2.2
01/02/2020 00:00:00.000000,17.0,2.9
01/02/2020 01:00:00.000000,18.0,2.6
01/02/2020 02:00:00.000000,15.0,2.7
01/02/2020 03:00:00.000000,17.0,2.4
01/02/2020 04:00:00.000000,19.0,2.1
01/02/2020 05:00:00.000000,,1.8
01/02/2020 06:00:00.000000,10.0,1.2
01/02/2020 07:00:00.000000,15.0,1.2
01/02/2020 08:00:00.000000,7.0,0.7
01/02/2020 09:00:00.000000,9.0,0.9
01/02/2020 10:00:00.000000,24.0,1.9
01/02/2020 11:00:00.000000,32.0,2.5
01/02/2020 12:00:00.000000,39.0,4.9
01/02/2020 13:00:00.000000,48.0,9.3
01/02/2020 14:00:00.000000,50.0,14.9
01/02/2020 15:00:00.000000,53.0,12.1
01/02/2020 16:00:00.000000,52.0,17.9
01/02/2020 17:00:00.000000,53.0,15.8
01/02/2020 18:00:00.000000,41.0,12.8
01/02/2020 19:00:00.000000,18.0,6.9
01/02/2020 20:00:00.000000,11.0,2.3
01/02/2020 21:00:00.000000,,2.2
01/02/2020 22:00:00.000000,,3.0
01/02/2020 23:00:00.000000,19.0,4.1
01/03/2020 00:00:00.000000,27.0,4.6
01/03/2020 01:00:00.000000,43.0,7.8
01/03/2020 02:00:00.000000,40.0,7.2
01/03/2020 03:00:00.000000,24.0,4.1
01/03/2020 04:00:00.000000,,3.0
01/03/2020 05:00:00.000000,,6.3
01/03/2020 06:00:00.000000,51.0,6.2
01/03/2020 07:00:00.000000,51.0,5.7
01/03/2020 08:00:00.000000,42.0,3.2
01/03/2020 09:00:00.000000,29.0,3.0
01/03/2020 10:00:00.000000,25.0,2.5
01/03/2020 11:00:00.000000,37.0,3.9
01/03/2020 12:00:00.000000,47.0,7.3
01/03/2020 13:00:00.000000,50.0,9.6
01/03/2020 14:00:00.000000,51.0,11.9
01/03/2020 15:00:00.000000,52.0,15.8
01/03/2020 16:00:00.000000,52.0,15.6
01/03/2020 17:00:00.000000,25.0,7.0
01/03/2020 18:00:00.000000,20.0,6.7
01/03/2020 19:00:00.000000,18.0,5.6
01/03/2020 20:00:00.000000,18.0,5.7
01/03/2020 21:00:00.000000,18.0,3.4
01/03/2020 22:00:00.000000,18.0,4.9
01/03/2020 23:00:00.000000,19.0,4.2
01/04/2020 00:00:00.000000,23.0,4.6
01/04/2020 01:00:00.000000,38.0,7.4
01/04/2020 02:00:00.000000,38.0,7.0
01/04/2020 03:00:00.000000,43.0,6.9
01/04/2020 04:00:00.000000,48.0,7.3
01/04/2020 05:00:00.000000,,10.4
01/04/2020 06:00:00.000000,38.0,6.1
01/04/2020 07:00:00.000000,35.0,4.1
01/04/2020 08:00:00.000000,37.0,5.1
01/04/2020 09:00:00.000000,35.0,4.2
01/04/2020 10:00:00.000000,29.0,3.3
01/04/2020 11:00:00.000000,41.0,3.8
01/04/2020 12:00:00.000000,36.0,3.3
01/04/2020 13:00:00.000000,39.0,4.1
01/04/2020 14:00:00.000000,41.0,5.7
01/04/2020 15:00:00.000000,41.0,8.1
01/04/2020 16:00:00.000000,39.0,8.7
01/04/2020 17:00:00.000000,31.0,6.8
01/04/2020 18:00:00.000000,26.0,6.1
01/04/2020 19:00:00.000000,29.0,6.1
01/04/2020 20:00:00.000000,16.0,3.0
01/04/2020 21:00:00.000000,18.0,2.2
01/04/2020 22:00:00.000000,18.0,3.3
01/04/2020 23:00:00.000000,28.0,4.4
01/05/2020 00:00:00.000000,38.0,6.6
01/05/2020 01:00:00.000000,40.0,5.0
01/05/2020 02:00:00.000000,24.0,3.4
01/05/2020 03:00:00.000000,11.0,2.5
01/05/2020 04:00:00.000000,19.0,2.1
01/05/2020 05:00:00.000000,,2.1
01/05/2020 06:00:00.000000,9.0,2.9
01/05/2020 07:00:00.000000,6.0,3.9
01/05/2020 08:00:00.000000,10.0,2.5
01/05/2020 09:00:00.000000,12.0,2.8
01/05/2020 10:00:00.000000,31.0,2.9
01/05/2020 11:00:00.000000,46.0,5.1
01/05/2020 12:00:00.000000,39.0,3.3
01/05/2020 13:00:00.000000,24.0,2.3
01/05/2020 14:00:00.000000,15.0,1.6
01/05/2020 15:00:00.000000,15.0,1.6
01/05/2020 16:00:00.000000,5.0,1.2
01/05/2020 17:00:00.000000,4.0,1.4
01/05/2020 18:00:00.000000,3.0,2.1
01/05/2020 19:00:00.000000,3.0,1.2
01/05/2020 20:00:00.000000,3.0,1.3
01/05/2020 21:00:00.000000,8.0,3.0
01/05/2020 22:00:00.000000,14.0,3.0
01/05/2020 23:00:00.000000,17.0,3.3
01/06/2020 00:00:00.000000,22.0,5.0
01/06/2020 01:00:00.000000,25.0,5.5
01/06/2020 02:00:00.000000,33.0,6.5
01/06/2020 03:00:00.000000,37.0,8.0
01/06/2020 04:00:00.000000,40.0,9.2
01/06/2020 05:00:00.000000,,9.9
01/06/2020 06:00:00.000000,32.0,5.9
01/06/2020 07:00:00.000000,20.0,2.3
