InstrumentName, CAMP,,,,
StartTime, 2020-01-01 00:00:00,,,,
EndTime, 2020-01-31 23:59:59,,,,
Date,CO,NO2,O3,PM10,SO2
01/01/2020 00:00:00.000000,2.1,53.0,1.0,47.5,3.0
01/01/2020 01:00:00.000000,0.7,44.0,5.0,22.4,1.0
01/01/2020 02:00:00.000000,1.0,49.0,2.0,26.7,1.0
01/01/2020 03:00:00.000000,0.7,47.0,3.0,25.4,1.0
01/01/2020 04:00:00.000000,0.5,37.0,11.0,24.0,1.0
01/01/2020 05:00:00.000000,0.4,,22.0,11.9,0.0
01/01/2020 06:00:00.000000,0.3,22.0,25.0,9.1,0.0
01/01/2020 07:00:00.000000,0.4,29.0,13.0,20.9,1.0
01/01/2020 08:00:00.000000,0.7,43.0,8.0,28.3,2.0
01/01/2020 09:00:00.000000,0.3,26.0,19.0,6.8,0.0
01/01/2020 10:00:00.000000,0.2,23.0,22.0,4.0,0.0
01/01/2020 11:00:00.000000,0.2,17.0,27.0,2.2,0.0
01/01/2020 12:00:00.000000,0.5,43.0,8.0,8.9,2.0
01/01/2020 13:00:00.000000,0.2,25.0,19.0,1.8,1.0
01/01/2020 14:00:00.000000,0.3,38.0,10.0,4.7,1.0
01/01/2020 15:00:00.000000,0.5,39.0,8.0,6.1,1.0
01/01/2020 16:00:00.000000,0.8,42.0,7.0,9.5,2.0
01/01/2020 17:00:00.000000,0.4,28.0,17.0,9.8,1.0
01/01/2020 18:00:00.000000,0.2,16.0,28.0,15.7,1.0
01/01/2020 19:00:00.000000,0.2,20.0,28.0,20.4,1.0
01/01/2020 20:00:00.000000,0.4,26.0,23.0,21.0,1.0
01/01/2020 21:00:00.000000,0.2,14.0,35.0,17.0,1.0
01/01/2020 22:00:00.000000,0.1,5.0,44.0,11.1,0.0
01/01/2020 23:00:00.000000,0.1,5.0,43.0,4.1,0.0
01/02/2020 00:00:00.000000,0.1,5.0,41.0,2.4,0.0
01/02/2020 01:00:00.000000,0.2,14.0,32.0,4.9,1.0
01/02/2020 02:00:00.000000,0.2,13.0,32.0,5.6,1.0
01/02/2020 03:00:00.000000,0.2,9.0,37.0,3.2,0.0
01/02/2020 04:00:00.000000,0.2,6.0,38.0,2.9,0.0
01/02/2020 05:00:00.000000,0.1,,36.0,5.0,1.0
01/02/2020 06:00:00.000000,0.1,12.0,35.0,4.2,0.0
01/02/2020 07:00:00.000000,0.1,10.0,31.0,4.5,0.0
01/02/2020 08:00:00.000000,0.1,4.0,43.0,1.3,0.0
01/02/2020 09:00:00.000000,0.1,14.0,33.0,1.0,0.0
01/02/2020 10:00:00.000000,0.1,9.0,35.0,3.7,1.0
01/02/2020 11:00:00.000000,0.2,36.0,12.0,8.0,1.0
01/02/2020 12:00:00.000000,0.2,29.0,19.0,9.7,1.0
01/02/2020 13:00:00.000000,0.3,30.0,16.0,17.5,1.0
01/02/2020 14:00:00.000000,0.4,30.0,14.0,15.7,0.0
01/02/2020 15:00:00.000000,0.6,37.0,9.0,34.4,1.0
01/02/2020 16:00:00.000000,0.6,37.0,10.0,32.6,1.0
01/02/2020 17:00:00.000000,0.4,28.0,16.0,30.7,1.0
01/02/2020 18:00:00.000000,0.3,19.0,25.0,23.1,1.0
01/02/2020 19:00:00.000000,0.3,9.0,35.0,15.1,0.0
01/02/2020 20:00:00.000000,0.2,6.0,38.0,11.4,0.0
01/02/2020 21:00:00.000000,0.2,10.0,33.0,17.5,0.0
01/02/2020 22:00:00.000000,0.3,13.0,29.0,20.8,0.0
01/02/2020 23:00:00.000000,0.4,20.0,23.0,22.6,0.0
01/03/2020 00:00:00.000000,0.5,28.0,14.0,26.0,0.0
01/03/2020 01:00:00.000000,0.4,25.0,17.0,14.9,0.0
01/03/2020 02:00:00.000000,0.5,29.0,13.0,22.7,0.0
01/03/2020 03:00:00.000000,0.3,18.0,25.0,21.3,0.0
01/03/2020 04:00:00.000000,0.1,7.0,33.0,8.5,0.0
01/03/2020 05:00:00.000000,0.2,,21.0,12.0,0.0
01/03/2020 06:00:00.000000,0.1,14.0,29.0,5.1,0.0
01/03/2020 07:00:00.000000,0.1,10.0,29.0,2.4,0.0
01/03/2020 08:00:00.000000,0.1,7.0,37.0,2.4,0.0
01/03/2020 09:00:00.000000,0.2,16.0,21.0,3.4,0.0
01/03/2020 10:00:00.000000,0.2,14.0,22.0,2.3,0.0
01/03/2020 11:00:00.000000,0.2,21.0,16.0,5.0,0.0
01/03/2020 12:00:00.000000,0.2,29.0,9.0,11.9,0.0
01/03/2020 13:00:00.000000,0.4,38.0,3.0,24.8,0.0
01/03/2020 14:00:00.000000,0.5,42.0,2.0,34.5,0.0
01/03/2020 15:00:00.000000,0.6,39.0,7.0,44.2,1.0
01/03/2020 16:00:00.000000,0.4,28.0,17.0,31.6,0.0
01/03/2020 17:00:00.000000,0.3,17.0,28.0,26.3,0.0
01/03/2020 18:00:00.000000,0.2,7.0,36.0,14.3,0.0
01/03/2020 19:00:00.000000,0.2,8.0,34.0,17.2,0.0
01/03/2020 20:00:00.000000,0.2,7.0,35.0,18.0,0.0
01/03/2020 21:00:00.000000,0.2,7.0,34.0,15.7,0.0
01/03/2020 22:00:00.000000,0.2,9.0,33.0,16.4,0.0
01/03/2020 23:00:00.000000,0.2,12.0,30.0,12.6,0.0
01/04/2020 00:00:00.000000,0.2,13.0,30.0,12.4,0.0
01/04/2020 01:00:00.000000,0.3,16.0,27.0,18.4,0.0
01/04/2020 02:00:00.000000,0.4,20.0,24.0,12.6,0.0
01/04/2020 03:00:00.000000,0.3,17.0,27.0,11.0,0.0
01/04/2020 04:00:00.000000,0.2,13.0,28.0,9.7,0.0
01/04/2020 05:00:00.000000,0.8,,3.0,29.3,0.0
01/04/2020 06:00:00.000000,0.2,26.0,11.0,7.3,0.0
01/04/2020 07:00:00.000000,0.2,18.0,15.0,5.4,0.0
01/04/2020 08:00:00.000000,0.2,19.0,18.0,5.2,0.0
01/04/2020 09:00:00.000000,0.2,18.0,20.0,3.0,0.0
01/04/2020 10:00:00.000000,0.1,15.0,23.0,1.7,0.0
01/04/2020 11:00:00.000000,0.1,13.0,25.0,2.1,0.0
01/04/2020 12:00:00.000000,0.1,9.0,31.0,1.3,0.0
