InstrumentName, La Casa,,,,
01/04/2020 13:00:00.000000,0.2,30.0,7.0,7.8,0.0
01/04/2020 14:00:00.000000,0.2,33.0,5.0,11.3,0.0
01/04/2020 15:00:00.000000,0.2,27.0,12.0,15.6,0.0
01/04/2020 16:00:00.000000,0.3,20.0,20.0,19.3,0.0
01/04/2020 17:00:00.000000,0.2,11.0,29.0,17.7,0.0
01/04/2020 18:00:00.000000,0.2,12.0,30.0,15.1,0.0
01/04/2020 19:00:00.000000,0.1,7.0,35.0,11.5,0.0
01/04/2020 20:00:00.000000,0.1,7.0,34.0,10.4,0.0
01/04/2020 21:00:00.000000,0.1,9.0,33.0,10.6,0.0
01/04/2020 22:00:00.000000,0.2,17.0,27.0,13.3,0.0
01/04/2020 23:00:00.000000,0.4,33.0,11.0,25.7,0.0
01/05/2020 00:00:00.000000,0.4,32.0,11.0,23.6,0.0
01/05/2020 01:00:00.000000,0.3,22.0,20.0,18.6,0.0
01/05/2020 02:00:00.000000,0.2,19.0,27.0,18.3,0.0
01/05/2020 03:00:00.000000,0.1,4.0,43.0,9.5,0.0
01/05/2020 04:00:00.000000,0.1,,44.0,3.3,0.0
01/05/2020 05:00:00.000000,0.1,4.0,43.0,7.6,0.0
01/05/2020 06:00:00.000000,0.1,1.0,45.0,21.0,0.0
01/05/2020 07:00:00.000000,0.1,1.0,45.0,16.5,
01/05/2020 08:00:00.000000,0.1,6.0,40.0,20.4,0.0
01/05/2020 09:00:00.000000,0.1,14.0,30.0,19.0,0.0
01/05/2020 10:00:00.000000,0.1,29.0,15.0,14.6,0.0
01/05/2020 11:00:00.000000,0.2,25.0,17.0,14.6,0.0
01/05/2020 12:00:00.000000,0.3,37.0,5.0,14.8,0.0
01/05/2020 13:00:00.000000,0.2,26.0,13.0,12.9,0.0
01/05/2020 14:00:00.000000,0.1,14.0,24.0,8.2,0.0
01/05/2020 15:00:00.000000,0.1,12.0,28.0,7.7,0.0
01/05/2020 16:00:00.000000,0.1,6.0,36.0,5.3,0.0
01/05/2020 17:00:00.000000,0.1,5.0,37.0,7.3,0.0
01/05/2020 18:00:00.000000,0.1,6.0,36.0,9.2,0.0
01/05/2020 19:00:00.000000,0.1,7.0,35.0,11.2,0.0
01/05/2020 20:00:00.000000,0.1,10.0,33.0,10.0,0.0
01/05/2020 21:00:00.000000,0.1,5.0,36.0,12.4,0.0
01/05/2020 22:00:00.000000,0.1,4.0,36.0,12.0,0.0
01/05/2020 23:00:00.000000,0.2,6.0,34.0,13.1,0.0
01/06/2020 00:00:00.000000,0.2,10.0,30.0,12.9,0.0
01/06/2020 01:00:00.000000,0.3,16.0,22.0,15.1,0.0
01/06/2020 02:00:00.000000,0.3,21.0,15.0,18.9,0.0
01/06/2020 03:00:00.000000,0.4,27.0,8.0,21.3,0.0
01/06/2020 04:00:00.000000,0.4,,2.0,23.7,0.0
01/06/2020 05:00:00.000000,0.5,33.0,2.0,20.2,0.0
01/06/2020 06:00:00.000000,0.2,20.0,12.0,13.7,0.0
01/06/2020 07:00:00.000000,0.1,9.0,34.0,7.9,
01/06/2020 08:00:00.000000,0.1,2.0,42.0,11.9,0.0
01/06/2020 09:00:00.000000,0.1,2.0,42.0,31.8,0.0
01/06/2020 10:00:00.000000,0.1,2.0,42.0,21.2,0.0
01/06/2020 11:00:00.000000,0.1,2.0,42.0,7.9,0.0
01/06/2020 12:00:00.000000,0.1,7.0,37.0,6.4,0.0
01/06/2020 13:00:00.000000,0.3,27.0,18.0,14.8,0.0
01/06/2020 14:00:00.000000,0.1,7.0,38.0,11.1,0.0
01/06/2020 15:00:00.000000,0.1,9.0,37.0,14.1,0.0
01/06/2020 16:00:00.000000,0.1,6.0,39.0,13.8,
01/06/2020 17:00:00.000000,0.1,4.0,41.0,13.9,0.0
01/06/2020 18:00:00.000000,0.1,4.0,42.0,13.4,0.0
01/06/2020 19:00:00.000000,0.1,4.0,42.0,9.5,0.0
01/06/2020 20:00:00.000000,0.1,5.0,41.0,9.5,0.0
01/06/2020 21:00:00.000000,0.1,,42.0,9.8,0.0
01/06/2020 22:00:00.000000,0.1,,41.0,8.1,0.0
01/06/2020 23:00:00.000000,0.1,9.0,37.0,9.1,0.0
01/07/2020 00:00:00.000000,0.1,8.0,38.0,9.5,0.0
01/07/2020 01:00:00.000000,0.2,11.0,34.0,9.0,0.0
01/07/2020 02:00:00.000000,0.3,33.0,12.0,17.2,0.0
01/07/2020 03:00:00.000000,0.1,5.0,39.0,6.9,0.0
01/07/2020 04:00:00.000000,0.2,,21.0,11.4,0.0
01/07/2020 05:00:00.000000,0.3,37.0,7.0,15.3,0.0
01/07/2020 06:00:00.000000,0.2,22.0,18.0,11.1,0.0
01/07/2020 07:00:00.000000,0.2,28.0,15.0,11.3,
01/07/2020 08:00:00.000000,0.1,19.0,24.0,15.1,0.0
01/07/2020 09:00:00.000000,0.1,14.0,31.0,13.2,0.0
01/07/2020 10:00:00.000000,0.1,27.0,20.0,9.6,0.0
01/07/2020 11:00:00.000000,0.1,11.0,34.0,5.9,0.0
01/07/2020 12:00:00.000000,0.2,31.0,15.0,11.3,0.0
01/07/2020 13:00:00.000000,0.3,22.0,23.0,11.4,0.0
01/07/2020 14:00:00.000000,0.5,42.0,6.0,32.0,1.0
01/07/2020 15:00:00.000000,0.6,39.0,7.0,39.6,1.0
01/07/2020 16:00:00.000000,0.4,31.0,15.0,30.7,0.0
01/07/2020 17:00:00.000000,0.3,21.0,25.0,23.3,0.0
01/07/2020 18:00:00.000000,0.2,13.0,32.0,14.8,0.0
01/07/2020 19:00:00.000000,0.2,11.0,34.0,14.7,0.0
01/07/2020 20:00:00.000000,0.2,8.0,38.0,10.8,0.0
01/07/2020 21:00:00.000000,0.2,9.0,37.0,13.5,0.0
01/07/2020 22:00:00.000000,0.1,19.0,29.0,19.6,0.0
01/07/2020 23:00:00.000000,0.3,33.0,14.0,35.6,0.0
01/08/2020 00:00:00.000000,0.6,42.0,2.0,43.1,1.0
01/08/2020 01:00:00.000000,0.3,30.0,14.0,22.7,0.0
01/08/2020 02:00:00.000000,0.4,35.0,8.0,21.4,0.0
01/08/2020 03:00:00.000000,0.6,41.0,0.0,32.0,0.0
01/08/2020 04:00:00.000000,0.6,,0.0,34.6,1.0
01/08/2020 05:00:00.000000,0.7,40.0,0.0,31.4,1.0
01/08/2020 06:00:00.000000,0.5,38.0,0.0,22.4,0.0
01/08/2020 07:00:00.000000,0.4,36.0,2.0,16.9,
01/08/2020 08:00:00.000000,0.3,32.0,6.0,13.0,0.0
01/08/2020 09:00:00.000000,0.2,25.0,13.0,7.2,0.0
01/08/2020 10:00:00.000000,0.1,13.0,25.0,3.8,0.0
01/08/2020 11:00:00.000000,0.1,13.0,25.0,3.6,0.0
01/08/2020 12:00:00.000000,0.1,15.0,24.0,5.3,0.0
01/08/2020 13:00:00.000000,0.3,32.0,9.0,12.0,0.0
01/08/2020 14:00:00.000000,0.7,43.0,1.0,33.1,1.0
01/08/2020 15:00:00.000000,0.6,37.0,7.0,35.9,1.0
01/08/2020 16:00:00.000000,0.4,33.0,12.0,30.7,0.0
01/08/2020 17:00:00.000000,0.2,11.0,31.0,17.4,0.0
01/08/2020 18:00:00.000000,0.1,5.0,37.0,13.6,0.0
01/08/2020 19:00:00.000000,0.1,5.0,38.0,17.8,0.0
01/08/2020 20:00:00.000000,0.1,6.0,39.0,16.0,0.0
01/08/2020 21:00:00.000000,0.1,9.0,37.0,,0.0
01/08/2020 22:00:00.000000,0.3,29.0,16.0,,0.0
01/08/2020 23:00:00.000000,0.4,39.0,4.0,,2.0
01/09/2020 00:00:00.000000,0.6,45.0,0.0,83.0,2.0
01/09/2020 01:00:00.000000,0.8,43.0,0.0,73.9,2.0
01/09/2020 02:00:00.000000,0.3,27.0,15.0,32.3,0.0
01/09/2020 03:00:00.000000,0.3,26.0,17.0,15.8,0.0
01/09/2020 04:00:00.000000,0.1,,40.0,8.4,0.0
01/09/2020 05:00:00.000000,0.1,4.0,39.0,5.7,0.0
01/09/2020 06:00:00.000000,0.1,8.0,34.0,6.8,0.0
01/09/2020 07:00:00.000000,0.1,2.0,41.0,5.4,
01/09/2020 08:00:00.000000,0.1,2.0,43.0,5.6,0.0
01/09/2020 09:00:00.000000,0.1,3.0,41.0,2.7,0.0
01/09/2020 10:00:00.000000,0.1,11.0,33.0,6.3,0.0
01/09/2020 11:00:00.000000,0.1,10.0,35.0,5.9,0.0
01/09/2020 12:00:00.000000,0.1,13.0,29.0,6.4,0.0
01/09/2020 13:00:00.000000,0.1,8.0,37.0,7.8,0.0
01/09/2020 14:00:00.000000,0.2,17.0,28.0,14.9,0.0
01/09/2020 15:00:00.000000,0.7,39.0,8.0,32.0,1.0
01/09/2020 16:00:00.000000,0.3,27.0,18.0,27.4,0.0
01/09/2020 17:00:00.000000,0.2,15.0,29.0,22.2,
01/09/2020 18:00:00.000000,0.1,7.0,38.0,10.6,
01/09/2020 19:00:00.000000,0.1,6.0,39.0,10.2,
01/09/2020 20:00:00.000000,0.1,7.0,37.0,19.6,
01/09/2020 21:00:00.000000,0.1,10.0,33.0,27.2,
01/09/2020 22:00:00.000000,0.1,16.0,28.0,25.9,
01/09/2020 23:00:00.000000,0.1,22.0,21.0,38.6,
01/10/2020 00:00:00.000000,0.2,24.0,18.0,41.9,1.0
01/10/2020 01:00:00.000000,0.2,19.0,20.0,23.9,0.0
01/10/2020 02:00:00.000000,0.1,12.0,26.0,20.7,0.0
01/10/2020 03:00:00.000000,0.1,11.0,29.0,18.7,0.0
01/10/2020 04:00:00.000000,0.1,,36.0,12.6,0.0
01/10/2020 05:00:00.000000,0.2,13.0,28.0,12.4,0.0
01/10/2020 06:00:00.000000,0.2,16.0,21.0,12.9,0.0
01/10/2020 07:00:00.000000,0.2,16.0,19.0,14.0,
01/10/2020 08:00:00.000000,0.3,25.0,9.0,14.1,0.0
01/10/2020 09:00:00.000000,0.2,17.0,16.0,13.5,0.0
01/10/2020 10:00:00.000000,0.1,10.0,23.0,13.2,0.0
01/10/2020 11:00:00.000000,0.1,15.0,20.0,12.7,0.0
01/10/2020 12:00:00.000000,0.3,22.0,12.0,14.0,0.0
01/10/2020 13:00:00.000000,0.4,32.0,2.0,13.0,0.0
01/10/2020 14:00:00.000000,0.6,34.0,2.0,16.0,0.0
01/10/2020 15:00:00.000000,0.6,32.0,8.0,20.3,0.0
01/10/2020 16:00:00.000000,0.2,14.0,26.0,20.9,0.0
01/10/2020 17:00:00.000000,0.2,13.0,27.0,19.7,0.0
01/10/2020 18:00:00.000000,0.2,10.0,30.0,18.1,0.0
01/10/2020 19:00:00.000000,0.2,10.0,29.0,22.7,0.0
01/10/2020 20:00:00.000000,0.2,11.0,27.0,29.4,0.0
01/10/2020 21:00:00.000000,0.2,9.0,26.0,28.1,0.0
01/10/2020 22:00:00.000000,0.1,8.0,25.0,23.0,0.0
01/10/2020 23:00:00.000000,0.2,10.0,24.0,22.1,0.0
01/11/2020 00:00:00.000000,0.2,13.0,19.0,21.4,0.0
01/11/2020 01:00:00.000000,0.2,13.0,18.0,18.9,0.0
01/11/2020 02:00:00.000000,0.2,14.0,15.0,17.0,0.0
01/11/2020 03:00:00.000000,0.2,17.0,13.0,19.4,0.0
01/11/2020 04:00:00.000000,0.2,,11.0,19.0,0.0
01/11/2020 05:00:00.000000,0.2,23.0,5.0,19.3,0.0
01/11/2020 06:00:00.000000,0.3,25.0,2.0,21.2,0.0
01/11/2020 07:00:00.000000,0.4,26.0,0.0,22.5,
01/11/2020 08:00:00.000000,0.4,26.0,0.0,26.2,0.0
01/11/2020 09:00:00.000000,0.4,25.0,0.0,24.2,0.0
01/11/2020 10:00:00.000000,0.4,27.0,0.0,27.1,0.0
01/11/2020 11:00:00.000000,0.4,26.0,0.0,21.8,0.0
01/11/2020 12:00:00.000000,0.5,28.0,0.0,22.8,1.0
01/11/2020 13:00:00.000000,0.6,28.0,0.0,26.2,1.0
01/11/2020 14:00:00.000000,0.5,27.0,1.0,25.5,1.0
01/11/2020 15:00:00.000000,0.4,24.0,5.0,27.2,0.0
01/11/2020 16:00:00.000000,0.3,17.0,15.0,24.7,0.0
01/11/2020 17:00:00.000000,0.3,22.0,14.0,28.0,0.0
01/11/2020 18:00:00.000000,0.4,20.0,17.0,32.4,0.0
01/11/2020 19:00:00.000000,0.5,33.0,12.0,49.7,1.0
01/11/2020 20:00:00.000000,0.4,28.0,15.0,46.7,2.0
01/11/2020 21:00:00.000000,0.2,19.0,22.0,27.9,0.0
01/11/2020 22:00:00.000000,0.2,19.0,19.0,28.4,0.0
01/11/2020 23:00:00.000000,0.3,32.0,7.0,35.4,0.0
01/12/2020 00:00:00.000000,0.6,38.0,1.0,46.2,1.0
01/12/2020 01:00:00.000000,0.5,32.0,7.0,42.8,1.0
01/12/2020 02:00:00.000000,0.1,10.0,32.0,13.1,0.0
01/12/2020 03:00:00.000000,0.2,14.0,26.0,17.6,0.0
01/12/2020 04:00:00.000000,0.2,,25.0,16.5,0.0
01/12/2020 05:00:00.000000,0.2,18.0,19.0,17.0,0.0
01/12/2020 06:00:00.000000,0.2,17.0,23.0,14.7,0.0
01/12/2020 07:00:00.000000,0.1,11.0,35.0,9.5,
01/12/2020 08:00:00.000000,0.1,9.0,33.0,6.6,0.0
01/12/2020 09:00:00.000000,0.2,27.0,12.0,12.2,0.0
01/12/2020 10:00:00.000000,0.3,31.0,5.0,13.0,0.0
01/12/2020 11:00:00.000000,0.4,35.0,0.0,15.1,0.0
01/12/2020 12:00:00.000000,0.4,36.0,0.0,15.6,1.0
01/12/2020 13:00:00.000000,0.4,36.0,0.0,11.8,0.0
01/12/2020 14:00:00.000000,0.2,15.0,26.0,9.2,0.0
01/12/2020 15:00:00.000000,0.2,14.0,29.0,7.9,0.0
01/12/2020 16:00:00.000000,0.2,20.0,24.0,10.0,0.0
01/12/2020 17:00:00.000000,0.1,6.0,36.0,7.0,0.0
01/12/2020 18:00:00.000000,0.1,2.0,39.0,4.3,0.0
01/12/2020 19:00:00.000000,0.1,2.0,39.0,3.7,0.0
01/12/2020 20:00:00.000000,0.1,3.0,39.0,7.0,0.0
01/12/2020 21:00:00.000000,0.1,5.0,39.0,7.2,0.0
01/12/2020 22:00:00.000000,0.1,5.0,39.0,7.7,0.0
01/12/2020 23:00:00.000000,0.1,7.0,37.0,8.5,0.0
01/13/2020 00:00:00.000000,0.1,7.0,36.0,8.5,0.0
01/13/2020 01:00:00.000000,0.2,11.0,32.0,7.5,0.0
01/13/2020 02:00:00.000000,0.5,36.0,6.0,21.5,0.0
01/13/2020 03:00:00.000000,0.5,42.0,1.0,28.1,0.0
01/13/2020 04:00:00.000000,0.7,,0.0,33.5,1.0
01/13/2020 05:00:00.000000,0.5,38.0,1.0,21.1,0.0
01/13/2020 06:00:00.000000,0.6,39.0,0.0,22.2,0.0
01/13/2020 07:00:00.000000,0.5,37.0,2.0,18.4,
01/13/2020 08:00:00.000000,0.4,36.0,1.0,14.7,0.0
01/13/2020 09:00:00.000000,0.4,37.0,1.0,12.8,0.0
01/13/2020 10:00:00.000000,0.3,35.0,2.0,10.0,0.0
01/13/2020 11:00:00.000000,0.4,36.0,1.0,10.6,0.0
01/13/2020 12:00:00.000000,0.4,38.0,2.0,10.4,0.0
01/13/2020 13:00:00.000000,0.9,42.0,0.0,18.7,1.0
01/13/2020 14:00:00.000000,1.4,45.0,1.0,28.5,3.0
01/13/2020 15:00:00.000000,0.6,34.0,6.0,27.1,1.0
01/13/2020 16:00:00.000000,0.5,34.0,10.0,52.9,1.0
01/13/2020 17:00:00.000000,0.4,29.0,15.0,68.0,1.0
01/13/2020 18:00:00.000000,0.3,23.0,20.0,39.2,0.0
01/13/2020 19:00:00.000000,0.2,16.0,26.0,19.8,
01/13/2020 20:00:00.000000,0.1,3.0,41.0,13.0,
01/13/2020 21:00:00.000000,0.1,3.0,43.0,10.4,
01/13/2020 22:00:00.000000,0.1,6.0,43.0,11.3,
01/13/2020 23:00:00.000000,0.1,9.0,39.0,13.6,
01/14/2020 00:00:00.000000,0.1,5.0,42.0,8.5,
01/14/2020 01:00:00.000000,0.2,19.0,30.0,12.0,
01/14/2020 02:00:00.000000,0.2,25.0,23.0,17.7,
01/14/2020 03:00:00.000000,0.2,13.0,34.0,10.2,
01/14/2020 04:00:00.000000,0.3,,17.0,15.6,
01/14/2020 05:00:00.000000,0.4,41.0,5.0,21.7,
01/14/2020 06:00:00.000000,0.6,46.0,0.0,28.1,
01/14/2020 07:00:00.000000,0.7,45.0,0.0,24.3,
01/14/2020 08:00:00.000000,0.5,43.0,1.0,18.7,
01/14/2020 09:00:00.000000,0.5,42.0,0.0,14.9,
01/14/2020 10:00:00.000000,0.4,43.0,0.0,14.2,
01/14/2020 11:00:00.000000,0.5,44.0,0.0,15.4,
01/14/2020 12:00:00.000000,0.6,45.0,0.0,14.2,
01/14/2020 13:00:00.000000,1.0,47.0,1.0,21.2,
01/14/2020 14:00:00.000000,1.7,49.0,2.0,33.8,
01/14/2020 15:00:00.000000,1.4,45.0,5.0,36.1,
01/14/2020 16:00:00.000000,0.7,45.0,9.0,45.0,
01/14/2020 17:00:00.000000,0.3,27.0,24.0,47.5,
01/14/2020 18:00:00.000000,0.2,12.0,36.0,27.9,
01/14/2020 19:00:00.000000,0.1,11.0,37.0,23.6,
01/14/2020 20:00:00.000000,0.1,7.0,42.0,20.0,
01/14/2020 21:00:00.000000,0.2,23.0,24.0,50.3,0.0
01/14/2020 22:00:00.000000,0.5,35.0,12.0,79.9,2.0
01/14/2020 23:00:00.000000,0.5,43.0,5.0,108.0,1.0
01/15/2020 00:00:00.000000,0.5,44.0,1.0,72.0,0.0
01/15/2020 01:00:00.000000,0.5,45.0,0.0,60.5,0.0
01/15/2020 02:00:00.000000,0.7,45.0,0.0,56.3,1.0
01/15/2020 03:00:00.000000,0.8,45.0,3.0,49.4,2.0
01/15/2020 04:00:00.000000,0.6,,3.0,34.7,1.0
01/15/2020 05:00:00.000000,0.4,43.0,4.0,24.4,0.0
01/15/2020 06:00:00.000000,0.4,40.0,1.0,34.3,0.0
01/15/2020 07:00:00.000000,0.1,15.0,22.0,25.7,
01/15/2020 08:00:00.000000,0.1,20.0,18.0,18.0,0.0
01/15/2020 09:00:00.000000,0.1,27.0,9.0,18.6,0.0
01/15/2020 10:00:00.000000,0.2,29.0,9.0,19.8,0.0
01/15/2020 11:00:00.000000,0.2,25.0,12.0,19.8,0.0
01/15/2020 12:00:00.000000,0.4,38.0,2.0,26.9,0.0
01/15/2020 13:00:00.000000,0.3,39.0,1.0,22.1,0.0
01/15/2020 14:00:00.000000,0.9,42.0,1.0,23.4,1.0
01/15/2020 15:00:00.000000,0.7,36.0,7.0,28.3,1.0
01/15/2020 16:00:00.000000,0.5,34.0,10.0,33.1,0.0
01/15/2020 17:00:00.000000,0.4,36.0,13.0,80.2,
01/15/2020 18:00:00.000000,0.2,15.0,26.0,49.5,
01/15/2020 19:00:00.000000,0.2,12.0,29.0,54.6,
01/15/2020 20:00:00.000000,0.1,8.0,33.0,61.3,
01/15/2020 21:00:00.000000,0.1,8.0,34.0,56.4,
01/15/2020 22:00:00.000000,0.1,10.0,32.0,39.5,
01/15/2020 23:00:00.000000,0.2,13.0,28.0,37.2,
01/16/2020 00:00:00.000000,0.1,12.0,28.0,29.3,
01/16/2020 01:00:00.000000,0.1,11.0,29.0,23.7,
01/16/2020 02:00:00.000000,0.1,10.0,29.0,21.2,
01/16/2020 03:00:00.000000,0.1,10.0,27.0,20.4,
01/16/2020 04:00:00.000000,0.2,,13.0,20.1,
01/16/2020 05:00:00.000000,0.5,38.0,1.0,21.5,
01/16/2020 06:00:00.000000,0.3,37.0,2.0,26.4,
01/16/2020 07:00:00.000000,0.4,36.0,1.0,22.3,
01/16/2020 08:00:00.000000,0.3,31.0,4.0,17.8,
01/16/2020 09:00:00.000000,0.3,32.0,3.0,16.8,
01/16/2020 10:00:00.000000,0.2,24.0,9.0,15.6,
01/16/2020 11:00:00.000000,0.2,20.0,13.0,16.0,
01/16/2020 12:00:00.000000,0.3,31.0,3.0,18.9,
01/16/2020 13:00:00.000000,0.4,33.0,2.0,21.7,
01/16/2020 14:00:00.000000,0.5,33.0,2.0,27.6,
01/16/2020 15:00:00.000000,0.6,35.0,4.0,72.7,
01/16/2020 16:00:00.000000,0.5,27.0,10.0,72.0,1.0
01/16/2020 17:00:00.000000,0.3,22.0,15.0,86.3,0.0
01/16/2020 18:00:00.000000,0.3,21.0,16.0,59.6,0.0
01/16/2020 19:00:00.000000,0.3,21.0,17.0,60.3,0.0
01/16/2020 20:00:00.000000,0.3,26.0,12.0,67.7,0.0
01/16/2020 21:00:00.000000,0.3,27.0,11.0,59.9,0.0
01/16/2020 22:00:00.000000,0.3,29.0,8.0,57.0,0.0
01/16/2020 23:00:00.000000,0.3,32.0,4.0,66.1,0.0
01/17/2020 00:00:00.000000,0.3,34.0,1.0,83.4,0.0
01/17/2020 01:00:00.000000,0.3,35.0,1.0,69.6,1.0
01/17/2020 02:00:00.000000,0.4,34.0,1.0,84.2,1.0
01/17/2020 03:00:00.000000,0.5,33.0,0.0,70.4,1.0
01/17/2020 04:00:00.000000,0.6,,0.0,70.6,1.0
01/17/2020 05:00:00.000000,0.6,34.0,0.0,60.2,1.0
01/17/2020 06:00:00.000000,0.6,32.0,0.0,47.1,1.0
01/17/2020 07:00:00.000000,0.5,32.0,0.0,43.5,
01/17/2020 08:00:00.000000,0.5,31.0,0.0,40.6,1.0
01/17/2020 10:00:00.000000,0.6,30.0,0.0,37.2,1.0
