InstrumentName, Welby,,,
StartTime, 2020-01-01 00:00:00,,,
EndTime, 2020-01-31 23:59:59,,,
Date,NO2,O3,PM10,SO2
01/01/2020 00:00:00.000000,47.0,0.0,69.2,2.0
01/01/2020 01:00:00.000000,48.0,1.0,81.2,3.0
01/01/2020 02:00:00.000000,44.0,0.0,58.1,3.0
01/01/2020 03:00:00.000000,47.0,0.0,56.9,3.0
01/01/2020 04:00:00.000000,46.0,1.0,60.3,3.0
01/01/2020 05:00:00.000000,,2.0,40.3,3.0
01/01/2020 06:00:00.000000,44.0,0.0,33.8,3.0
01/01/2020 07:00:00.000000,44.0,0.0,26.2,3.0
01/01/2020 08:00:00.000000,47.0,0.0,31.1,3.0
01/01/2020 09:00:00.000000,48.0,0.0,24.8,3.0
01/01/2020 10:00:00.000000,45.0,1.0,18.3,2.0
01/01/2020 11:00:00.000000,40.0,3.0,15.4,2.0
01/01/2020 12:00:00.000000,43.0,0.0,11.4,2.0
01/01/2020 13:00:00.000000,46.0,1.0,14.2,2.0
01/01/2020 14:00:00.000000,33.0,10.0,17.5,2.0
01/01/2020 15:00:00.000000,36.0,9.0,15.3,3.0
01/01/2020 16:00:00.000000,36.0,12.0,22.5,3.0
01/01/2020 17:00:00.000000,40.0,9.0,33.5,3.0
01/01/2020 18:00:00.000000,,37.0,10.7,2.0
01/01/2020 19:00:00.000000,1.0,45.0,17.5,1.0
01/01/2020 20:00:00.000000,2.0,45.0,4.3,1.0
01/01/2020 21:00:00.000000,1.0,47.0,11.5,1.0
01/01/2020 22:00:00.000000,1.0,47.0,3.8,1.0
01/01/2020 23:00:00.000000,2.0,44.0,4.2,1.0
01/02/2020 00:00:00.000000,6.0,40.0,5.2,1.0
01/02/2020 01:00:00.000000,4.0,42.0,2.6,1.0
01/02/2020 02:00:00.000000,6.0,39.0,7.2,1.0
01/02/2020 03:00:00.000000,4.0,40.0,1.4,1.0
01/02/2020 04:00:00.000000,3.0,42.0,6.5,1.0
01/02/2020 05:00:00.000000,,42.0,8.6,1.0
01/02/2020 06:00:00.000000,2.0,42.0,6.5,1.0
01/02/2020 07:00:00.000000,2.0,41.0,13.8,1.0
01/02/2020 08:00:00.000000,1.0,45.0,3.1,1.0
01/02/2020 09:00:00.000000,1.0,44.0,4.6,1.0
01/02/2020 10:00:00.000000,3.0,40.0,10.2,1.0
01/02/2020 11:00:00.000000,10.0,31.0,12.0,1.0
01/02/2020 12:00:00.000000,23.0,16.0,16.8,1.0
01/02/2020 13:00:00.000000,31.0,10.0,15.0,1.0
01/02/2020 14:00:00.000000,36.0,6.0,34.2,1.0
01/02/2020 15:00:00.000000,45.0,3.0,74.1,2.0
01/02/2020 16:00:00.000000,47.0,5.0,101.8,3.0
01/02/2020 17:00:00.000000,38.0,13.0,50.8,2.0
01/02/2020 18:00:00.000000,22.0,24.0,24.4,2.0
01/02/2020 19:00:00.000000,7.0,37.0,10.9,1.0
01/02/2020 20:00:00.000000,4.0,38.0,11.4,1.0
01/02/2020 21:00:00.000000,,36.0,23.4,0.0
01/02/2020 22:00:00.000000,,36.0,20.7,1.0
01/02/2020 23:00:00.000000,9.0,30.0,16.7,0.0
01/03/2020 00:00:00.000000,9.0,31.0,10.3,0.0
01/03/2020 01:00:00.000000,20.0,21.0,37.3,0.0
01/03/2020 02:00:00.000000,20.0,23.0,9.8,0.0
01/03/2020 03:00:00.000000,5.0,37.0,13.5,0.0
01/03/2020 04:00:00.000000,11.0,28.0,11.8,0.0
01/03/2020 05:00:00.000000,,16.0,20.8,0.0
01/03/2020 06:00:00.000000,36.0,1.0,28.7,1.0
01/03/2020 07:00:00.000000,37.0,1.0,17.0,1.0
01/03/2020 08:00:00.000000,35.0,5.0,11.0,0.0
01/03/2020 09:00:00.000000,35.0,4.0,12.6,0.0
01/03/2020 10:00:00.000000,39.0,0.0,20.2,1.0
01/03/2020 11:00:00.000000,37.0,0.0,14.4,0.0
01/03/2020 12:00:00.000000,40.0,0.0,23.4,1.0
01/03/2020 13:00:00.000000,42.0,0.0,32.2,1.0
01/03/2020 14:00:00.000000,46.0,0.0,64.8,2.0
01/03/2020 15:00:00.000000,40.0,6.0,54.7,2.0
01/03/2020 16:00:00.000000,30.0,16.0,43.4,3.0
01/03/2020 17:00:00.000000,20.0,27.0,38.6,1.0
01/03/2020 18:00:00.000000,2.0,41.0,,0.0
01/03/2020 19:00:00.000000,2.0,41.0,10.1,0.0
01/03/2020 20:00:00.000000,2.0,40.0,6.6,0.0
01/03/2020 21:00:00.000000,2.0,40.0,11.6,0.0
01/03/2020 22:00:00.000000,2.0,40.0,15.2,0.0
01/03/2020 23:00:00.000000,4.0,37.0,22.4,0.0
01/04/2020 00:00:00.000000,5.0,37.0,17.0,0.0
01/04/2020 01:00:00.000000,11.0,28.0,16.0,0.0
01/04/2020 02:00:00.000000,18.0,25.0,20.2,0.0
01/04/2020 03:00:00.000000,18.0,22.0,18.6,0.0
01/04/2020 04:00:00.000000,16.0,27.0,14.9,0.0
01/04/2020 05:00:00.000000,,21.0,14.7,0.0
01/04/2020 06:00:00.000000,40.0,2.0,33.9,1.0
01/04/2020 07:00:00.000000,34.0,3.0,14.7,1.0
01/04/2020 08:00:00.000000,33.0,3.0,15.9,0.0
01/04/2020 09:00:00.000000,35.0,1.0,11.7,0.0
01/04/2020 10:00:00.000000,36.0,2.0,10.5,0.0
01/04/2020 11:00:00.000000,32.0,3.0,8.7,0.0
01/04/2020 12:00:00.000000,37.0,0.0,14.6,1.0
01/04/2020 13:00:00.000000,37.0,0.0,18.9,1.0
01/04/2020 14:00:00.000000,37.0,1.0,26.7,1.0
01/04/2020 15:00:00.000000,34.0,6.0,32.8,1.0
01/04/2020 16:00:00.000000,32.0,11.0,38.4,1.0
01/04/2020 17:00:00.000000,28.0,17.0,41.3,1.0
01/04/2020 18:00:00.000000,12.0,30.0,18.9,3.0
01/04/2020 19:00:00.000000,8.0,34.0,9.0,2.0
01/04/2020 20:00:00.000000,5.0,37.0,8.8,0.0
01/04/2020 21:00:00.000000,4.0,37.0,13.6,0.0
01/04/2020 22:00:00.000000,5.0,37.0,13.7,0.0
01/04/2020 23:00:00.000000,12.0,28.0,25.4,0.0
