InstrumentName, West Denver PA-II B
StartTime, 2020-01-01 00:00:00
EndTime, 2020-01-31 23:59:59
Date,PM2.5
01/01/2020 00:01:44.029000,6.1
01/01/2020 00:03:44.040000,7.69
01/01/2020 00:05:43.946000,7.64
01/01/2020 00:07:44.035000,9.13
01/01/2020 00:09:43.963000,8.88
01/01/2020 00:11:43.951000,9.58
01/01/2020 00:13:43.957000,12.1
01/01/2020 00:15:43.962000,11.98
01/01/2020 00:17:44.054000,12.39
01/01/2020 00:19:44.296000,12.17
01/01/2020 00:21:44.017000,11.81
01/01/2020 00:23:43.957000,13.43
01/01/2020 00:25:43.956000,13.77
01/01/2020 00:27:43.962000,13.5
01/01/2020 00:29:44.260000,13.47
01/01/2020 00:31:43.985000,11.93
01/01/2020 00:33:44.003000,11.78
01/01/2020 00:35:43.960000,12.56
01/01/2020 00:37:43.950000,17.2
01/01/2020 00:39:43.965000,13.75
01/01/2020 00:41:43.965000,13.39
01/01/2020 00:43:44.135000,15.19
01/01/2020 00:45:44.023000,16.8
01/01/2020 00:47:43.960000,14.83
01/01/2020 00:49:43.977000,15.79
01/01/2020 00:51:43.993000,16.22
01/01/2020 00:53:43.980000,16.58
01/01/2020 00:55:43.981000,17.78
01/01/2020 00:57:43.948000,17.24
01/01/2020 00:59:43.976000,16.69
01/01/2020 01:01:43.951000,17.23
01/01/2020 01:03:43.965000,19.13
01/01/2020 01:05:43.959000,18.97
01/01/2020 01:07:44.034000,22.9
01/01/2020 01:09:43.962000,27.74
01/01/2020 01:11:44.011000,25.1
01/01/2020 01:13:43.967000,24.02
01/01/2020 01:15:44.011000,26.53
01/01/2020 01:17:43.966000,23.66
01/01/2020 01:19:44.321000,22.51
01/01/2020 01:21:43.959000,22.04
01/01/2020 01:23:44.016000,31.08
01/01/2020 01:25:43.950000,34.29
01/01/2020 01:27:43.959000,28.72
01/01/2020 01:29:43.987000,31.01
01/01/2020 01:31:43.976000,27.63
01/01/2020 01:33:43.992000,25.75
01/01/2020 01:35:44.012000,21.43
01/01/2020 01:37:43.959000,20.14
01/01/2020 01:39:44.093000,20.61
01/01/2020 01:41:46.514000,21.17
01/01/2020 01:43:43.988000,23.59
01/01/2020 01:45:43.974000,27.25
01/01/2020 01:47:44.252000,27.21
01/01/2020 01:49:44.032000,29.12
01/01/2020 01:51:43.959000,25.53
01/01/2020 01:53:43.970000,25.87
01/01/2020 01:55:43.962000,25.63
01/01/2020 01:57:43.972000,25.9
01/01/2020 01:59:44.224000,25.84
01/01/2020 02:03:43.976000,27.4
01/01/2020 02:05:43.998000,25.64
01/01/2020 02:07:43.972000,24.52
01/01/2020 02:09:43.973000,22.21
01/01/2020 02:11:43.976000,20.84
01/01/2020 02:13:44.021000,21.01
01/01/2020 02:15:43.967000,21.16
01/01/2020 02:17:43.998000,17.75
01/01/2020 02:19:44.261000,17.0
01/01/2020 02:21:43.975000,16.22
01/01/2020 02:23:43.978000,15.01
01/01/2020 02:25:43.966000,17.39
01/01/2020 02:27:44.027000,16.1
01/01/2020 02:29:43.964000,18.52
01/01/2020 02:31:43.989000,19.75
01/01/2020 02:33:43.972000,19.25
01/01/2020 02:35:43.965000,17.06
01/01/2020 02:37:43.976000,22.31
01/01/2020 02:39:43.964000,23.93
01/01/2020 02:41:44.051000,18.29
01/01/2020 02:43:43.974000,20.27
01/01/2020 02:45:43.970000,23.16
01/01/2020 02:47:43.967000,26.37
01/01/2020 02:49:43.957000,28.36
01/01/2020 02:51:43.965000,27.5
01/01/2020 02:53:43.970000,29.46
01/01/2020 02:55:44.046000,30.99
01/01/2020 02:57:44.032000,33.84
01/01/2020 02:59:43.970000,39.64
01/01/2020 03:01:46.105000,46.33
01/01/2020 03:03:44.033000,46.15
01/01/2020 03:05:43.967000,38.93
01/01/2020 03:07:43.969000,37.77
01/01/2020 03:09:43.977000,38.13
01/01/2020 03:11:43.974000,39.24
01/01/2020 03:13:44.107000,38.79
01/01/2020 03:15:43.967000,33.64
01/01/2020 03:17:43.980000,34.51
01/01/2020 03:19:44.348000,34.29
01/01/2020 03:21:43.971000,34.24
01/01/2020 03:23:43.973000,44.84
01/01/2020 03:25:43.968000,46.73
01/01/2020 03:27:43.985000,47.74
01/01/2020 03:29:44.153000,46.4
01/01/2020 03:31:43.970000,48.6
01/01/2020 03:33:44.039000,49.41
01/01/2020 03:35:44.019000,50.74
01/01/2020 03:37:43.984000,48.88
01/01/2020 03:39:43.961000,47.19
01/01/2020 03:41:44.114000,45.99
01/01/2020 03:43:44.025000,45.71
01/01/2020 03:45:43.987000,45.4
01/01/2020 03:47:43.974000,73.7
01/01/2020 03:49:43.967000,78.89
01/01/2020 03:51:43.990000,58.41
01/01/2020 03:53:43.980000,59.75
01/01/2020 03:55:44.016000,51.36
01/01/2020 03:57:44.034000,49.07
01/01/2020 03:59:43.994000,45.04
01/01/2020 04:01:43.966000,50.78
01/01/2020 04:03:44.042000,42.56
01/01/2020 04:05:44.045000,34.76
01/01/2020 04:07:43.968000,32.99
01/01/2020 04:09:43.998000,32.33
01/01/2020 04:11:43.975000,32.19
01/01/2020 04:13:43.980000,34.0
01/01/2020 04:15:44.014000,31.91
01/01/2020 04:17:44.003000,31.6
01/01/2020 04:19:44.291000,35.01
01/01/2020 04:21:44.018000,36.4
01/01/2020 04:23:44.057000,36.34
01/01/2020 04:25:44.034000,38.49
01/01/2020 04:27:43.995000,41.5
01/01/2020 04:29:44.008000,43.99
01/01/2020 04:31:44.055000,43.39
01/01/2020 04:33:44.063000,42.07
01/01/2020 04:35:43.997000,41.85
01/01/2020 04:37:44.034000,44.11
01/01/2020 04:39:44.038000,45.68
01/01/2020 04:41:44.036000,45.59
01/01/2020 04:43:44.002000,44.01
01/01/2020 04:45:43.993000,43.85
01/01/2020 04:47:43.977000,45.0
01/01/2020 04:49:43.985000,43.74
01/01/2020 04:51:43.979000,43.76
01/01/2020 04:53:43.998000,44.02
01/01/2020 04:55:43.972000,45.66
01/01/2020 04:57:43.976000,41.87
01/01/2020 04:59:43.967000,42.88
01/01/2020 05:01:43.975000,42.94
01/01/2020 05:03:44.032000,42.31
01/01/2020 05:05:43.979000,40.56
01/01/2020 05:07:44.087000,37.04
