InstrumentName, I-25 Globeville,
StartTime, 2019-01-01 00:00:00,
EndTime, 2019-01-31 23:59:59,
Date,Nitrogen dioxide,PM2.5 Total Atmospheric
01/01/2019 00:00:00.000000,9.416667,7.871277
01/01/2019 00:01:00.000000,9.616667,6.106098
01/01/2019 00:02:00.000000,9.55,5.937805
01/01/2019 00:44:00.000000,8.866667,7.287368
01/01/2019 00:45:00.000000,10.066667,15.457282
01/01/2019 00:46:00.000000,10.716667,6.485714
01/01/2019 00:47:00.000000,11.383333,6.668354
01/01/2019 00:48:00.000000,11.9,5.759829
01/01/2019 00:55:00.000000,10.45,6.255963
01/01/2019 00:56:00.000000,10.766667,7.13494
01/01/2019 00:57:00.000000,10.95,6.593204
01/01/2019 00:58:00.000000,11.266667,6.003937
01/01/2019 01:39:00.000000,17.05,6.926271
01/01/2019 01:40:00.000000,16.433333,7.416667
01/01/2019 01:41:00.000000,16.516667,7.13945
01/01/2019 01:42:00.000000,16.466667,12.187387
01/01/2019 01:43:00.000000,16.633333,6.523913
01/01/2019 01:44:00.000000,16.383333,
01/01/2019 01:51:00.000000,20.716667,8.014159
01/01/2019 01:52:00.000000,20.333333,6.690217
01/01/2019 01:53:00.000000,19.133333,7.266667
01/01/2019 02:35:00.000000,12.566667,9.062366
01/01/2019 02:36:00.000000,16.583333,8.889583
01/01/2019 02:37:00.000000,14.45,10.15679
01/01/2019 02:38:00.000000,13.716667,20.25
01/01/2019 02:39:00.000000,17.216667,20.714942
01/01/2019 02:46:00.000000,,13.884043
01/01/2019 02:47:00.000000,12.166667,6.010891
01/01/2019 02:48:00.000000,12.016667,5.9
01/01/2019 02:49:00.000000,11.916667,6.673267
01/01/2019 03:30:00.000000,11.166667,6.258475
01/01/2019 03:31:00.000000,10.966667,6.554023
01/01/2019 03:32:00.000000,11.65,6.975652
01/01/2019 03:33:00.000000,12.233333,6.440964
01/01/2019 03:34:00.000000,12.883333,6.426437
01/01/2019 03:35:00.000000,13.05,6.712931
01/01/2019 03:42:00.000000,13.916667,6.823853
01/01/2019 03:43:00.000000,13.7,6.669697
01/01/2019 03:44:00.000000,13.2,6.746957
01/01/2019 04:26:00.000000,6.883333,5.48125
01/01/2019 04:27:00.000000,6.966667,5.542857
01/01/2019 04:28:00.000000,7.133333,5.335714
01/01/2019 04:29:00.000000,7.383333,5.587179
01/01/2019 04:30:00.000000,7.316667,5.574038
01/01/2019 04:31:00.000000,7.5,
01/01/2019 04:38:00.000000,9.083333,5.569027
01/01/2019 04:39:00.000000,9.166667,5.770313
01/01/2019 04:40:00.000000,8.95,5.328261
01/01/2019 05:22:00.000000,84.1,5.390476
01/01/2019 05:23:00.000000,84.683333,5.267742
01/01/2019 05:24:00.000000,85.6,5.423148
01/01/2019 05:25:00.000000,86.183333,5.483333
01/01/2019 05:26:00.000000,141.616666,5.421101
01/01/2019 05:33:00.000000,,5.48
01/01/2019 05:34:00.000000,-9999.0,5.361905
01/01/2019 05:35:00.000000,-9999.0,5.789474
01/01/2019 06:17:00.000000,10.916667,7.796094
01/01/2019 06:18:00.000000,10.983333,7.533051
01/01/2019 06:19:00.000000,10.8,7.526168
01/01/2019 06:20:00.000000,10.55,9.319492
01/01/2019 06:21:00.000000,10.283333,6.465979
01/01/2019 07:00:00.000000,13.816667,13.518333
01/01/2019 07:01:00.000000,13.15,11.494681
01/01/2019 07:02:00.000000,12.883333,17.542
01/01/2019 07:03:00.000000,12.766667,14.922368
01/01/2019 07:04:00.000000,12.483333,7.833981
01/01/2019 07:05:00.000000,12.116667,
01/01/2019 07:14:00.000000,10.233333,8.132653
01/01/2019 07:15:00.000000,9.733333,8.401282
01/01/2019 07:16:00.000000,9.266667,12.420952
01/01/2019 07:17:00.000000,9.233333,9.985185
01/01/2019 07:18:00.000000,9.216667,11.482292
01/01/2019 07:57:00.000000,6.75,5.737719
01/01/2019 07:58:00.000000,6.85,5.894737
01/01/2019 07:59:00.000000,6.966667,5.491463
01/01/2019 08:00:00.000000,7.183333,5.710101
01/01/2019 08:01:00.000000,7.366667,5.969643
01/01/2019 08:10:00.000000,9.1,5.535789
01/01/2019 08:11:00.000000,8.8,5.507368
01/01/2019 08:12:00.000000,7.983333,5.586842
01/01/2019 08:13:00.000000,7.683333,5.435789
01/01/2019 08:14:00.000000,7.583333,5.312048
01/01/2019 08:53:00.000000,15.566667,6.749485
01/01/2019 08:54:00.000000,15.716667,7.110377
01/01/2019 08:55:00.000000,16.1,7.04086
01/01/2019 08:56:00.000000,16.433333,6.9725
01/01/2019 08:57:00.000000,16.816667,6.803226
01/01/2019 09:06:00.000000,15.0,8.824719
01/01/2019 09:07:00.000000,14.866667,9.535165
01/01/2019 09:08:00.000000,14.616667,8.685833
01/01/2019 09:09:00.000000,14.55,8.560417
01/01/2019 09:10:00.000000,14.633333,7.929839
01/01/2019 09:48:00.000000,10.25,6.577778
01/01/2019 09:50:00.000000,10.783333,6.547368
01/01/2019 09:51:00.000000,10.983333,6.810417
01/01/2019 09:52:00.000000,11.3,6.783333
01/01/2019 09:53:00.000000,11.766667,6.7875
01/01/2019 10:02:00.000000,14.1,6.579661
01/01/2019 10:03:00.000000,14.033333,6.890789
01/01/2019 10:04:00.000000,13.95,7.066981
01/01/2019 10:05:00.000000,13.816667,7.0625
01/01/2019 10:06:00.000000,14.066667,6.68835
01/01/2019 10:44:00.000000,11.816667,7.023256
01/01/2019 10:45:00.000000,11.816667,6.037647
01/01/2019 10:46:00.000000,10.883333,5.957333
01/01/2019 10:47:00.000000,10.2,5.975676
01/01/2019 10:48:00.000000,9.883333,6.119811
01/01/2019 10:57:00.000000,10.9,5.584694
01/01/2019 10:58:00.000000,10.416667,6.053448
01/01/2019 10:59:00.000000,10.566667,5.652941
01/01/2019 11:00:00.000000,10.166667,5.347059
01/01/2019 11:01:00.000000,9.6,5.604396
01/01/2019 11:02:00.000000,9.066667,5.444928
01/01/2019 11:40:00.000000,7.65,4.514737
01/01/2019 11:41:00.000000,7.566667,4.39127
01/01/2019 11:42:00.000000,7.283333,4.358824
01/01/2019 11:43:00.000000,7.083333,4.033333
