InstrumentName, Chatfield Park,
StartTime, 2019-01-01 00:00:00,
EndTime, 2019-01-31 23:59:59,
Date,O3,PM2.5
01/01/2019 00:00:00.000000,20.0,6.8
01/01/2019 01:00:00.000000,21.0,6.8
01/01/2019 02:00:00.000000,21.0,6.8
01/01/2019 03:00:00.000000,22.0,7.1
01/01/2019 04:00:00.000000,22.0,7.4
01/01/2019 05:00:00.000000,23.0,7.2
01/01/2019 06:00:00.000000,22.0,7.2
01/01/2019 07:00:00.000000,21.0,7.3
01/01/2019 08:00:00.000000,18.0,7.8
01/01/2019 09:00:00.000000,19.0,7.7
01/01/2019 10:00:00.000000,17.0,7.7
01/01/2019 11:00:00.000000,17.0,7.8
01/01/2019 12:00:00.000000,17.0,7.9
01/01/2019 13:00:00.000000,16.0,8.1
01/01/2019 14:00:00.000000,16.0,8.6
01/01/2019 15:00:00.000000,16.0,8.9
01/01/2019 16:00:00.000000,17.0,9.6
01/01/2019 17:00:00.000000,18.0,10.7
01/01/2019 18:00:00.000000,19.0,11.8
01/01/2019 19:00:00.000000,22.0,13.0
01/01/2019 20:00:00.000000,22.0,13.7
01/01/2019 21:00:00.000000,23.0,14.3
01/01/2019 22:00:00.000000,22.0,15.1
01/01/2019 23:00:00.000000,20.0,15.9
01/02/2019 00:00:00.000000,17.0,16.1
01/02/2019 01:00:00.000000,11.0,15.7
01/02/2019 02:00:00.000000,12.0,15.5
01/02/2019 03:00:00.000000,11.0,15.2
01/02/2019 04:00:00.000000,10.0,15.1
01/02/2019 05:00:00.000000,10.0,15.2
01/02/2019 06:00:00.000000,10.0,14.7
01/02/2019 07:00:00.000000,9.0,14.4
01/02/2019 08:00:00.000000,10.0,13.1
01/02/2019 09:00:00.000000,12.0,10.7
01/02/2019 10:00:00.000000,15.0,8.5
01/02/2019 11:00:00.000000,15.0,7.4
01/02/2019 12:00:00.000000,18.0,6.4
01/02/2019 13:00:00.000000,21.0,5.5
01/02/2019 14:00:00.000000,23.0,4.7
01/02/2019 15:00:00.000000,27.0,4.3
01/02/2019 16:00:00.000000,29.0,4.2
01/02/2019 17:00:00.000000,32.0,3.6
01/02/2019 18:00:00.000000,35.0,3.2
01/02/2019 19:00:00.000000,40.0,2.9
01/02/2019 20:00:00.000000,41.0,2.9
01/02/2019 21:00:00.000000,42.0,2.9
01/02/2019 22:00:00.000000,42.0,2.8
01/02/2019 23:00:00.000000,39.0,2.9
01/03/2019 00:00:00.000000,38.0,3.3
01/03/2019 01:00:00.000000,36.0,2.6
01/03/2019 02:00:00.000000,36.0,2.8
01/03/2019 03:00:00.000000,33.0,2.6
01/03/2019 04:00:00.000000,32.0,2.8
01/03/2019 05:00:00.000000,31.0,3.0
01/03/2019 06:00:00.000000,29.0,3.0
01/03/2019 07:00:00.000000,27.0,3.1
01/03/2019 08:00:00.000000,26.0,3.3
01/03/2019 09:00:00.000000,26.0,3.2
01/03/2019 10:00:00.000000,26.0,3.1
01/03/2019 11:00:00.000000,28.0,2.9
01/03/2019 12:00:00.000000,30.0,2.7
01/03/2019 13:00:00.000000,32.0,2.7
01/03/2019 14:00:00.000000,34.0,2.8
01/03/2019 15:00:00.000000,36.0,2.4
01/03/2019 16:00:00.000000,38.0,2.3
01/03/2019 17:00:00.000000,39.0,2.4
01/03/2019 18:00:00.000000,40.0,2.7
01/03/2019 19:00:00.000000,40.0,2.9
01/03/2019 20:00:00.000000,41.0,2.7
01/03/2019 21:00:00.000000,42.0,2.2
01/03/2019 22:00:00.000000,42.0,2.2
01/03/2019 23:00:00.000000,39.0,2.8
01/04/2019 00:00:00.000000,36.0,2.9
01/04/2019 01:00:00.000000,35.0,2.5
01/04/2019 02:00:00.000000,34.0,2.0
01/04/2019 03:00:00.000000,33.0,1.8
01/04/2019 04:00:00.000000,28.0,1.8
01/04/2019 05:00:00.000000,25.0,2.2
01/04/2019 06:00:00.000000,22.0,2.5
01/04/2019 07:00:00.000000,15.0,2.8
01/04/2019 08:00:00.000000,18.0,2.7
01/04/2019 09:00:00.000000,20.0,2.4
01/04/2019 10:00:00.000000,21.0,2.1
01/04/2019 11:00:00.000000,22.0,1.8
01/04/2019 12:00:00.000000,24.0,1.8
01/04/2019 13:00:00.000000,23.0,1.9
01/04/2019 14:00:00.000000,19.0,2.3
01/04/2019 15:00:00.000000,26.0,2.4
01/04/2019 16:00:00.000000,27.0,2.1
01/04/2019 17:00:00.000000,31.0,2.3
01/04/2019 18:00:00.000000,34.0,2.1
01/04/2019 19:00:00.000000,40.0,1.8
01/04/2019 20:00:00.000000,46.0,1.4
01/04/2019 21:00:00.000000,44.0,1.8
01/04/2019 22:00:00.000000,43.0,2.1
01/04/2019 23:00:00.000000,41.0,2.8
01/05/2019 00:00:00.000000,35.0,4.3
01/05/2019 01:00:00.000000,35.0,3.2
01/05/2019 02:00:00.000000,32.0,3.1
01/05/2019 03:00:00.000000,29.0,2.8
01/05/2019 04:00:00.000000,28.0,2.7
01/05/2019 05:00:00.000000,27.0,3.5
01/05/2019 06:00:00.000000,25.0,5.1
01/05/2019 07:00:00.000000,23.0,4.0
01/05/2019 08:00:00.000000,21.0,3.4
01/05/2019 09:00:00.000000,21.0,3.4
01/05/2019 10:00:00.000000,23.0,3.2
01/05/2019 11:00:00.000000,30.0,2.3
01/05/2019 12:00:00.000000,36.0,1.6
01/05/2019 13:00:00.000000,39.0,1.3
01/05/2019 14:00:00.000000,34.0,1.6
01/05/2019 15:00:00.000000,31.0,2.5
01/05/2019 16:00:00.000000,35.0,2.5
01/05/2019 17:00:00.000000,36.0,2.1
01/05/2019 18:00:00.000000,38.0,1.7
01/05/2019 19:00:00.000000,43.0,1.4
01/05/2019 20:00:00.000000,41.0,1.8
01/05/2019 21:00:00.000000,42.0,3.6
01/05/2019 22:00:00.000000,37.0,7.0
01/05/2019 23:00:00.000000,32.0,12.3
01/06/2019 00:00:00.000000,26.0,13.5
01/06/2019 01:00:00.000000,15.0,12.2
01/06/2019 02:00:00.000000,17.0,11.1
01/06/2019 03:00:00.000000,13.0,10.4
01/06/2019 04:00:00.000000,13.0,10.5
01/06/2019 05:00:00.000000,13.0,10.5
