InstrumentName, The GrowHaus,,
StartTime, 2019-01-01 00:00:00,,
EndTime, 2019-01-31 23:59:59,,
Date,PM2.5,humidity,temp_f
01/01/2019 00:00:01.728000,7.13,55.0,22.666666666666668
01/01/2019 00:01:21.808000,7.91,55.0,22.666666666666668
01/01/2019 00:04:01.773000,6.42,55.0,21.333333333333332
01/01/2019 00:05:21.830000,7.02,55.0,21.333333333333332
01/01/2019 00:08:01.742000,6.46,55.0,21.333333333333332
01/01/2019 00:09:21.704000,7.44,55.0,21.333333333333332
01/01/2019 00:12:01.807000,7.37,54.0,21.333333333333332
01/01/2019 00:13:21.734000,6.76,54.0,21.333333333333332
01/01/2019 00:16:01.779000,8.48,54.0,21.333333333333332
01/01/2019 00:17:21.787000,9.24,54.0,21.333333333333332
01/01/2019 00:20:01.749000,7.2,54.0,21.333333333333332
01/01/2019 00:21:21.728000,7.17,54.0,21.333333333333332
01/01/2019 00:24:01.742000,7.09,54.0,21.333333333333332
01/01/2019 00:25:21.801000,7.33,54.0,21.333333333333332
01/01/2019 00:28:01.718000,8.26,54.0,21.333333333333332
01/01/2019 00:29:21.847000,6.89,54.0,21.333333333333332
01/01/2019 00:32:01.753000,6.84,54.0,21.333333333333332
01/01/2019 00:33:21.754000,9.48,54.0,21.333333333333332
01/01/2019 00:36:01.750000,7.65,54.0,21.333333333333332
01/01/2019 00:37:21.937000,7.17,54.0,21.333333333333332
01/01/2019 00:40:01.765000,6.82,54.0,21.333333333333332
01/01/2019 00:41:21.745000,7.11,54.0,21.333333333333332
01/01/2019 00:44:01.785000,6.04,54.0,21.333333333333332
01/01/2019 00:45:21.835000,6.98,54.0,21.333333333333332
01/01/2019 00:48:01.818000,6.78,54.0,21.333333333333332
01/01/2019 00:49:21.740000,6.57,54.0,21.333333333333332
01/01/2019 00:52:01.897000,7.82,55.0,21.333333333333332
01/01/2019 00:53:21.757000,8.24,56.0,21.333333333333332
01/01/2019 00:56:01.782000,7.78,56.0,21.333333333333332
01/01/2019 00:57:21.763000,9.04,56.0,22.666666666666668
01/01/2019 01:00:01.779000,7.44,56.0,22.666666666666668
01/01/2019 01:01:21.772000,8.24,56.0,22.666666666666668
01/01/2019 01:04:01.815000,7.13,56.0,22.666666666666668
01/01/2019 01:05:21.723000,7.93,56.0,22.666666666666668
01/01/2019 01:08:01.859000,7.37,56.0,22.666666666666668
01/01/2019 01:09:21.791000,7.87,56.0,22.666666666666668
01/01/2019 01:12:01.765000,6.67,55.0,22.666666666666668
01/01/2019 01:13:21.747000,7.57,56.0,22.666666666666668
01/01/2019 01:16:01.785000,6.85,56.0,22.666666666666668
01/01/2019 01:17:21.752000,8.33,55.0,22.666666666666668
01/01/2019 01:20:01.807000,8.72,55.0,22.666666666666668
01/01/2019 01:21:21.836000,8.3,55.0,22.666666666666668
01/01/2019 01:24:01.749000,6.76,55.0,22.666666666666668
01/01/2019 01:25:21.780000,7.93,55.0,22.666666666666668
01/01/2019 01:28:01.883000,7.35,55.0,22.666666666666668
01/01/2019 01:29:21.780000,7.5,55.0,22.666666666666668
01/01/2019 01:32:01.783000,7.83,55.0,22.666666666666668
01/01/2019 01:33:21.770000,7.89,55.0,22.666666666666668
01/01/2019 01:36:01.762000,9.22,54.0,22.666666666666668
01/01/2019 01:37:21.751000,8.65,54.0,22.666666666666668
01/01/2019 01:40:01.800000,6.57,54.0,22.666666666666668
01/01/2019 01:41:21.849000,6.54,54.0,22.666666666666668
01/01/2019 01:44:01.851000,7.52,54.0,22.666666666666668
01/01/2019 01:45:21.793000,6.74,54.0,22.666666666666668
01/01/2019 01:48:01.815000,7.15,54.0,24.0
01/01/2019 01:49:21.828000,8.0,54.0,24.0
01/01/2019 01:52:01.776000,6.34,54.0,22.666666666666668
01/01/2019 01:53:21.815000,7.48,54.0,22.666666666666668
01/01/2019 01:56:01.849000,6.61,53.0,22.666666666666668
01/01/2019 01:57:21.817000,5.65,53.0,22.666666666666668
01/01/2019 02:00:01.881000,6.51,53.0,22.666666666666668
01/01/2019 02:04:01.846000,8.04,53.0,22.666666666666668
01/01/2019 02:05:21.819000,5.98,53.0,22.666666666666668
01/01/2019 02:08:01.897000,8.11,53.0,22.666666666666668
01/01/2019 02:09:21.792000,8.26,53.0,22.666666666666668
01/01/2019 02:12:02.059000,7.43,53.0,22.666666666666668
01/01/2019 02:13:21.846000,7.76,53.0,22.666666666666668
01/01/2019 02:16:01.786000,6.8,53.0,22.666666666666668
01/01/2019 02:17:21.809000,9.24,53.0,22.666666666666668
01/01/2019 02:20:01.794000,7.59,54.0,22.666666666666668
01/01/2019 02:21:21.798000,7.82,54.0,22.666666666666668
01/01/2019 02:24:01.789000,8.04,54.0,22.666666666666668
01/01/2019 02:25:21.794000,8.17,54.0,22.666666666666668
01/01/2019 02:28:01.816000,7.31,54.0,22.666666666666668
01/01/2019 02:29:21.802000,8.6,54.0,22.666666666666668
01/01/2019 02:32:01.851000,7.63,54.0,22.666666666666668
01/01/2019 02:33:21.814000,7.79,54.0,22.666666666666668
01/01/2019 02:36:02.337000,6.57,54.0,22.666666666666668
01/01/2019 02:37:21.825000,8.22,54.0,22.666666666666668
01/01/2019 02:40:01.814000,7.02,54.0,22.666666666666668
01/01/2019 02:41:21.838000,6.98,54.0,22.666666666666668
01/01/2019 02:44:01.893000,7.11,54.0,22.666666666666668
01/01/2019 02:45:21.796000,6.85,55.0,24.0
01/01/2019 02:48:01.818000,7.52,55.0,24.0
01/01/2019 02:49:21.910000,9.0,55.0,24.0
01/01/2019 02:52:01.881000,7.22,55.0,24.0
01/01/2019 02:53:21.812000,6.85,55.0,24.0
01/01/2019 02:56:01.822000,7.15,55.0,24.0
01/01/2019 02:57:21.831000,7.46,54.0,22.666666666666668
01/01/2019 03:00:01.868000,7.52,54.0,22.666666666666668
01/01/2019 03:01:21.831000,7.46,54.0,22.666666666666668
01/01/2019 03:04:01.841000,6.2,54.0,22.666666666666668
01/01/2019 03:05:21.798000,5.3,53.0,22.666666666666668
01/01/2019 03:08:01.938000,7.46,53.0,22.666666666666668
01/01/2019 03:09:21.837000,7.04,53.0,22.666666666666668
