InstrumentName, NJH
StartTime, 2019-01-01 00:00:00
EndTime, 2019-01-31 23:59:59
Date,PM2.5 Total Atmospheric
01/01/2019 00:00:00.000000,6.375317
01/01/2019 00:01:00.000000,6.343259
01/01/2019 00:02:00.000000,6.341206
01/01/2019 00:44:00.000000,6.459069
01/01/2019 00:45:00.000000,6.445014
01/01/2019 00:46:00.000000,6.498445
01/01/2019 00:47:00.000000,6.5135
01/01/2019 00:48:00.000000,6.554086
01/01/2019 00:55:00.000000,6.504341
01/01/2019 00:56:00.000000,6.508762
01/01/2019 00:57:00.000000,6.490338
01/01/2019 00:58:00.000000,6.440908
01/01/2019 01:39:00.000000,6.400637
01/01/2019 01:40:00.000000,6.338995
01/01/2019 01:41:00.000000,6.300198
01/01/2019 01:42:00.000000,6.277247
01/01/2019 01:43:00.000000,6.263297
01/01/2019 01:51:00.000000,6.319517
01/01/2019 01:52:00.000000,6.32994
01/01/2019 01:53:00.000000,6.366894
01/01/2019 02:35:00.000000,6.382424
01/01/2019 02:36:00.000000,6.300883
01/01/2019 02:37:00.000000,6.268877
01/01/2019 02:38:00.000000,6.221658
01/01/2019 02:39:00.000000,6.149013
01/01/2019 02:46:00.000000,5.926183
01/01/2019 02:47:00.000000,5.967085
01/01/2019 02:48:00.000000,5.988878
01/01/2019 02:49:00.000000,5.974349
01/01/2019 03:30:00.000000,6.125166
01/01/2019 03:31:00.000000,6.12564
01/01/2019 03:32:00.000000,6.101162
01/01/2019 03:33:00.000000,6.12364
01/01/2019 03:34:00.000000,6.109321
01/01/2019 03:42:00.000000,6.112164
01/01/2019 03:43:00.000000,6.119744
01/01/2019 03:44:00.000000,6.107742
01/01/2019 04:26:00.000000,6.253979
01/01/2019 04:27:00.000000,6.337205
01/01/2019 04:28:00.000000,6.393373
01/01/2019 04:29:00.000000,6.442803
01/01/2019 04:30:00.000000,6.401848
01/01/2019 04:38:00.000000,5.997301
01/01/2019 04:39:00.000000,5.966611
01/01/2019 05:22:00.000000,6.146223
01/01/2019 05:23:00.000000,6.108374
01/01/2019 05:24:00.000000,6.056575
01/01/2019 05:25:00.000000,6.007408
01/01/2019 05:26:00.000000,6.016252
01/01/2019 05:33:00.000000,6.024411
01/01/2019 05:34:00.000000,6.06684
01/01/2019 05:35:00.000000,6.160225
01/01/2019 06:17:00.000000,6.325255
01/01/2019 06:18:00.000000,6.294197
01/01/2019 06:19:00.000000,6.236186
01/01/2019 06:20:00.000000,6.161489
01/01/2019 06:21:00.000000,6.106742
01/01/2019 07:00:00.000000,6.594304
01/01/2019 07:01:00.000000,7.435562
01/01/2019 07:02:00.000000,8.498914
01/01/2019 07:03:00.000000,8.860348
01/01/2019 07:04:00.000000,8.914674
01/01/2019 07:05:00.000000,8.89746
01/01/2019 07:14:00.000000,6.515185
01/01/2019 07:15:00.000000,6.447488
01/01/2019 07:16:00.000000,6.430959
01/01/2019 07:17:00.000000,6.38953
01/01/2019 07:18:00.000000,6.339995
01/01/2019 07:57:00.000000,9.190882
01/01/2019 07:58:00.000000,9.225888
01/01/2019 07:59:00.000000,9.343067
01/01/2019 08:00:00.000000,9.491884
01/01/2019 08:01:00.000000,9.599061
01/01/2019 08:10:00.000000,9.416396
01/01/2019 08:11:00.000000,9.244628
01/01/2019 08:12:00.000000,9.04375
01/01/2019 08:13:00.000000,8.76891
01/01/2019 08:14:00.000000,8.636939
01/01/2019 08:53:00.000000,7.052545
01/01/2019 08:54:00.000000,7.128191
01/01/2019 08:55:00.000000,7.215786
01/01/2019 08:56:00.000000,7.302433
01/01/2019 08:57:00.000000,7.393081
01/01/2019 09:06:00.000000,7.252161
01/01/2019 09:07:00.000000,7.225419
01/01/2019 09:08:00.000000,7.186201
01/01/2019 09:09:00.000000,7.240527
01/01/2019 09:10:00.000000,7.263163
01/01/2019 09:48:00.000000,6.453015
01/01/2019 09:49:00.000000,6.402796
01/01/2019 09:50:00.000000,6.387214
01/01/2019 09:51:00.000000,6.377212
01/01/2019 09:52:00.000000,6.321149
01/01/2019 09:53:00.000000,6.293986
01/01/2019 10:02:00.000000,6.212024
01/01/2019 10:03:00.000000,6.216183
01/01/2019 10:04:00.000000,6.237345
01/01/2019 10:05:00.000000,6.257296
01/01/2019 10:06:00.000000,6.260717
01/01/2019 10:44:00.000000,5.327442
01/01/2019 10:45:00.000000,5.313492
01/01/2019 10:46:00.000000,5.300701
01/01/2019 10:47:00.000000,5.317704
01/01/2019 10:48:00.000000,5.312492
01/01/2019 10:57:00.000000,5.414353
01/01/2019 10:58:00.000000,5.410984
01/01/2019 10:59:00.000000,5.416037
01/01/2019 11:00:00.000000,5.392349
01/01/2019 11:01:00.000000,5.390875
01/01/2019 11:40:00.000000,4.149333
01/01/2019 11:41:00.000000,4.083269
01/01/2019 11:42:00.000000,3.991778
01/01/2019 11:43:00.000000,3.922871
01/01/2019 11:44:00.000000,3.864545
01/01/2019 11:54:00.000000,3.654243
01/01/2019 11:55:00.000000,3.635135
01/01/2019 11:56:00.000000,3.613499
01/01/2019 11:57:00.000000,3.570702
01/01/2019 11:58:00.000000,3.537064
01/01/2019 12:36:00.000000,3.654928
01/01/2019 12:37:00.000000,3.710991
01/01/2019 12:38:00.000000,3.805271
01/01/2019 12:39:00.000000,3.925082
01/01/2019 12:40:00.000000,3.975249
01/01/2019 12:49:00.000000,4.715647
01/01/2019 12:50:00.000000,4.741441
01/01/2019 12:51:00.000000,4.809927
01/01/2019 12:52:00.000000,4.871096
01/01/2019 12:53:00.000000,4.915894
01/01/2019 13:32:00.000000,5.624707
01/01/2019 13:33:00.000000,5.72562
01/01/2019 13:34:00.000000,5.822374
01/01/2019 13:35:00.000000,5.887597
01/01/2019 13:36:00.000000,5.963926
01/01/2019 13:45:00.000000,6.288828
01/01/2019 13:46:00.000000,6.319465
01/01/2019 13:47:00.000000,6.331256
01/01/2019 13:48:00.000000,6.353208
01/01/2019 13:49:00.000000,6.386635
01/01/2019 14:27:00.000000,7.208416
01/01/2019 14:28:00.000000,7.290378
01/01/2019 14:29:00.000000,7.364181
01/01/2019 14:30:00.000000,7.416822
01/01/2019 14:31:00.000000,7.491731
