InstrumentName, Wash Park West B,,
02/11/2018 11:02:30.066666,11.74,47.0,20.0
02/11/2018 11:05:10.056666,11.6,47.0,20.0
02/11/2018 11:07:50.336666,10.29,47.0,20.0
02/11/2018 11:10:30.063333,11.19,47.0,20.0
02/11/2018 11:14:30.090000,9.51,47.0,20.0
02/11/2018 11:17:10.166666,10.13,47.0,20.0
02/11/2018 11:19:50.066666,10.0,47.0,20.0
02/11/2018 11:22:30.076666,11.0,47.0,20.0
02/11/2018 11:26:30.146666,9.16,47.0,20.0
02/11/2018 11:29:10.083333,8.72,47.0,20.0
02/11/2018 11:31:50.086666,7.74,47.0,19.0
02/11/2018 11:34:30.123333,8.03,48.0,19.0
02/11/2018 11:38:30.103333,8.0,48.0,19.0
02/11/2018 11:41:10.096666,9.3,48.0,19.0
02/11/2018 11:43:50.136666,7.43,47.0,19.0
02/11/2018 11:46:30.146666,9.38,47.0,19.0
02/11/2018 11:49:35.110000,9.25,47.0,19.0
02/11/2018 11:53:34.560000,7.77,47.0,19.0
02/11/2018 11:56:14.593333,8.77,47.0,19.0
02/11/2018 11:58:54.473333,8.95,47.0,19.0
02/11/2018 12:01:34.620000,8.63,47.0,19.0
02/11/2018 12:05:34.590000,8.91,47.0,19.0
02/11/2018 12:08:14.466666,7.93,47.0,19.0
02/11/2018 12:10:54.580000,7.9,48.0,18.0
02/11/2018 12:13:34.656666,7.65,48.0,19.0
02/11/2018 12:17:34.476666,6.86,48.0,18.0
02/11/2018 12:20:14.570000,7.6,48.0,18.0
02/11/2018 12:22:54.476666,7.1,48.0,18.0
02/11/2018 12:25:34.620000,6.16,48.0,18.0
02/11/2018 12:29:34.756666,6.62,48.0,18.0
02/11/2018 12:32:14.476666,6.95,48.0,18.0
02/11/2018 12:34:54.523333,6.64,48.0,18.0
02/11/2018 12:37:34.576666,8.43,48.0,18.0
02/11/2018 12:41:34.510000,8.07,48.0,18.0
02/11/2018 12:44:15.020000,7.72,48.0,18.0
02/11/2018 12:46:54.520000,7.93,48.0,18.0
02/11/2018 12:49:34.566666,7.5,48.0,18.0
02/11/2018 12:53:34.743333,4.95,48.0,18.0
02/11/2018 12:56:14.736666,5.57,49.0,18.0
02/11/2018 12:58:54.526666,5.36,49.0,18.0
02/11/2018 13:01:35.130000,5.94,49.0,18.0
02/11/2018 13:05:34.570000,4.73,49.0,18.0
02/11/2018 13:08:14.510000,4.58,49.0,18.0
02/11/2018 13:10:54.563333,4.98,49.0,18.0
02/11/2018 13:13:34.580000,4.88,49.0,18.0
02/11/2018 13:17:34.510000,4.98,49.0,19.0
02/11/2018 13:20:15.336666,3.55,49.0,19.0
02/11/2018 13:22:54.516666,4.88,48.0,19.0
02/11/2018 13:25:34.826666,3.81,49.0,19.0
02/11/2018 13:29:34.516666,4.79,49.0,19.0
02/11/2018 13:32:14.526666,5.4,48.0,19.0
02/11/2018 13:34:54.580000,5.9,48.0,19.0
02/11/2018 13:37:34.576666,4.98,48.0,19.0
02/11/2018 13:41:34.613333,6.6,48.0,19.0
02/11/2018 13:44:14.606666,6.05,48.0,19.0
02/11/2018 13:46:54.513333,5.05,48.0,19.0
02/11/2018 13:49:34.570000,4.83,48.0,19.0
02/11/2018 13:53:35.376666,5.28,48.0,19.0
02/11/2018 13:56:14.520000,3.93,48.0,19.0
02/11/2018 13:58:54.660000,5.47,48.0,19.0
02/11/2018 14:01:34.536666,5.79,48.0,19.0
02/11/2018 14:05:34.543333,5.26,48.0,19.0
02/11/2018 14:08:14.526666,5.61,48.0,19.0
02/11/2018 14:10:54.576666,4.42,48.0,19.0
02/11/2018 14:13:34.536666,5.37,48.0,19.0
02/11/2018 14:17:34.560000,4.16,48.0,19.0
02/11/2018 14:20:14.650000,3.93,48.0,19.0
02/11/2018 14:22:54.606666,3.95,48.0,19.0
02/11/2018 14:25:34.850000,3.86,48.0,19.0
02/11/2018 14:29:34.603333,4.1,48.0,20.0
02/11/2018 14:32:14.573333,3.18,48.0,20.0
02/11/2018 14:34:54.706666,3.71,48.0,20.0
02/11/2018 14:37:34.966666,3.38,48.0,20.0
02/11/2018 14:41:34.676666,4.14,48.0,20.0
02/11/2018 14:44:14.550000,3.74,48.0,20.0
02/11/2018 14:46:54.606666,3.77,48.0,20.0
02/11/2018 14:49:34.706666,2.86,48.0,20.0
02/11/2018 14:53:34.780000,3.91,48.0,21.0
02/11/2018 14:56:14.550000,3.17,48.0,21.0
02/11/2018 14:58:54.570000,4.12,48.0,21.0
02/11/2018 15:01:34.593333,3.56,48.0,21.0
02/11/2018 15:05:34.560000,3.12,48.0,22.0
02/11/2018 15:08:14.596666,3.58,48.0,22.0
02/11/2018 15:10:54.760000,3.21,48.0,22.0
02/11/2018 15:13:34.713333,3.0,48.0,22.0
02/11/2018 15:17:34.673333,3.4,48.0,23.0
02/11/2018 15:20:14.860000,3.28,48.0,23.0
02/11/2018 15:22:54.663333,2.71,48.0,23.0
02/11/2018 15:25:34.676666,3.33,48.0,24.0
02/11/2018 15:29:34.690000,2.98,48.0,24.0
02/11/2018 15:32:14.603333,3.1,48.0,24.0
02/11/2018 15:34:54.940000,2.19,47.0,25.0
02/11/2018 15:37:34.833333,2.51,47.0,25.0
02/11/2018 15:41:34.713333,1.75,47.0,26.0
02/11/2018 15:44:14.583333,1.65,46.0,26.0
02/11/2018 15:46:54.760000,2.38,46.0,26.0
02/11/2018 15:49:34.643333,2.53,45.0,27.0
02/11/2018 15:53:34.690000,2.48,45.0,27.0
02/11/2018 15:56:14.596666,2.36,44.0,28.0
02/11/2018 15:58:54.763333,1.79,44.0,28.0
02/11/2018 16:01:34.796666,2.0,44.0,29.0
02/11/2018 16:05:34.630000,1.86,43.0,29.0
02/11/2018 16:08:14.713333,2.37,43.0,29.0
02/11/2018 16:10:54.640000,1.67,42.0,30.0
02/11/2018 16:13:34.656666,3.86,42.0,30.0
02/11/2018 16:17:34.683333,2.07,41.0,30.0
02/11/2018 16:20:14.726666,1.74,41.0,31.0
02/11/2018 16:22:54.676666,1.0,41.0,31.0
02/11/2018 16:25:34.676666,1.57,41.0,31.0
02/11/2018 16:29:34.806666,1.91,40.0,31.0
02/11/2018 16:32:14.756666,2.14,41.0,32.0
02/11/2018 16:34:54.696666,1.93,40.0,32.0
02/11/2018 16:37:34.810000,1.26,39.0,32.0
02/11/2018 16:41:34.616666,1.4,40.0,32.0
02/11/2018 16:44:14.656666,1.4,39.0,33.0
02/11/2018 16:46:54.746666,0.82,39.0,33.0
02/11/2018 16:49:34.806666,1.69,39.0,33.0
02/11/2018 16:53:34.796666,1.67,38.0,33.0
02/11/2018 16:56:14.633333,1.27,38.0,33.0
02/11/2018 16:58:54.970000,1.65,38.0,33.0
02/11/2018 17:01:34.633333,1.19,38.0,34.0
02/11/2018 17:05:34.746666,0.93,38.0,34.0
02/11/2018 17:08:14.866666,1.2,38.0,34.0
02/11/2018 17:10:54.730000,1.29,37.0,35.0
02/11/2018 17:13:34.790000,1.07,37.0,35.0
02/11/2018 17:17:34.766666,1.0,36.0,35.0
02/11/2018 17:20:14.633333,1.43,36.0,35.0
02/11/2018 17:22:54.766666,0.95,36.0,36.0
02/11/2018 17:25:34.776666,1.0,36.0,36.0
02/11/2018 17:29:34.966666,1.07,36.0,36.0
02/11/2018 17:32:14.766666,1.33,36.0,36.0
02/11/2018 17:34:54.893333,0.79,35.0,37.0
02/11/2018 17:37:34.640000,1.0,35.0,37.0
02/11/2018 17:41:34.760000,1.29,35.0,37.0
02/11/2018 17:44:14.660000,1.14,35.0,37.0
02/11/2018 17:46:54.716666,0.85,34.0,38.0
02/11/2018 17:49:34.730000,1.02,34.0,38.0
02/11/2018 17:53:34.740000,1.0,34.0,38.0
02/11/2018 17:56:14.766666,1.07,34.0,38.0
02/11/2018 17:58:54.740000,1.14,34.0,39.0
02/11/2018 18:01:34.743333,0.93,34.0,39.0
02/11/2018 18:05:34.730000,0.93,34.0,39.0
02/11/2018 18:08:14.660000,1.0,34.0,39.0
02/11/2018 18:10:54.656666,0.95,34.0,40.0
02/11/2018 18:13:35.210000,1.12,33.0,40.0
02/11/2018 18:17:34.780000,0.93,32.0,40.0
02/11/2018 18:20:14.730000,0.3,32.0,40.0
02/11/2018 18:22:54.743333,1.12,32.0,40.0
02/11/2018 18:25:34.683333,0.64,32.0,40.0
02/11/2018 18:29:34.766666,1.21,32.0,41.0
02/11/2018 18:32:15.356666,0.33,31.0,41.0
02/11/2018 18:34:54.710000,0.58,31.0,41.0
02/11/2018 18:37:34.743333,0.62,31.0,41.0
02/11/2018 18:41:34.836666,0.07,31.0,42.0
02/11/2018 18:44:14.750000,0.4,31.0,42.0
02/11/2018 18:46:54.696666,0.36,30.0,42.0
02/11/2018 18:49:34.766666,0.33,29.0,42.0
02/11/2018 18:53:34.770000,0.88,30.0,43.0
02/11/2018 18:56:14.813333,0.17,29.0,43.0
02/11/2018 18:58:54.823333,0.07,30.0,43.0
02/11/2018 19:01:34.703333,0.12,29.0,43.0
02/11/2018 19:05:34.703333,0.33,29.0,43.0
02/11/2018 19:08:14.743333,0.14,29.0,43.0
02/11/2018 19:10:54.706666,0.4,28.0,43.0
02/11/2018 19:13:34.786666,0.26,29.0,44.0
02/11/2018 19:17:34.700000,0.67,29.0,44.0
02/11/2018 19:20:14.963333,0.36,30.0,44.0
02/11/2018 19:22:54.846666,0.15,30.0,45.0
02/11/2018 19:25:34.730000,0.43,30.0,44.0
02/11/2018 19:29:34.770000,0.37,30.0,45.0
02/11/2018 19:32:14.833333,0.93,31.0,45.0
02/11/2018 19:34:54.780000,0.57,31.0,45.0
02/11/2018 19:37:35.106666,0.08,30.0,45.0
02/11/2018 19:41:34.730000,0.43,31.0,46.0
02/11/2018 19:44:14.726666,0.62,31.0,46.0
02/11/2018 19:46:54.800000,0.62,31.0,46.0
02/11/2018 19:49:34.786666,0.76,31.0,47.0
02/11/2018 19:53:34.823333,1.0,31.0,47.0
02/11/2018 19:56:14.933333,1.0,31.0,47.0
02/11/2018 19:58:54.756666,1.28,30.0,47.0
02/11/2018 20:01:34.733333,1.15,30.0,47.0
02/11/2018 20:05:35.096666,1.8,31.0,48.0
02/11/2018 20:08:14.833333,1.71,30.0,48.0
02/11/2018 20:10:54.773333,1.74,31.0,48.0
02/11/2018 20:13:34.736666,2.0,31.0,48.0
02/11/2018 20:17:34.846666,1.67,30.0,48.0
02/11/2018 20:20:14.813333,1.64,30.0,48.0
02/11/2018 20:22:54.763333,2.02,30.0,48.0
02/11/2018 20:25:34.760000,0.86,29.0,48.0
02/11/2018 20:29:34.876666,0.65,28.0,49.0
02/11/2018 20:32:14.866666,0.36,27.0,49.0
02/11/2018 20:34:54.736666,0.36,27.0,49.0
02/11/2018 20:37:34.806666,0.36,26.0,50.0
02/11/2018 20:41:34.820000,0.32,25.0,50.0
02/11/2018 20:44:14.873333,0.22,25.0,50.0
02/11/2018 20:46:54.876666,0.16,24.0,50.0
02/11/2018 20:49:35.233333,0.16,23.0,51.0
02/11/2018 20:53:35.986666,0.16,23.0,51.0
02/11/2018 20:56:14.970000,0.16,23.0,51.0
02/11/2018 20:58:54.936666,0.02,22.0,51.0
02/11/2018 21:01:34.896666,0.02,23.0,52.0
02/11/2018 21:05:35.000000,0.52,23.0,52.0
02/11/2018 21:08:14.946666,0.26,22.0,52.0
02/11/2018 21:10:56.006666,0.02,22.0,53.0
02/11/2018 21:13:34.906666,0.07,22.0,53.0
02/11/2018 21:17:34.843333,0.5,22.0,53.0
02/11/2018 21:20:14.810000,0.47,22.0,53.0
02/11/2018 21:22:54.806666,0.15,22.0,54.0
02/11/2018 21:25:34.830000,0.05,22.0,54.0
02/11/2018 21:29:35.053333,0.23,22.0,54.0
02/11/2018 21:32:14.826666,0.69,22.0,54.0
02/11/2018 21:34:54.870000,0.07,22.0,54.0
02/11/2018 21:37:35.606666,0.26,21.0,54.0
02/11/2018 21:41:34.913333,0.07,21.0,54.0
02/11/2018 21:44:14.873333,0.05,21.0,54.0
02/11/2018 21:46:54.820000,0.41,21.0,54.0
02/11/2018 21:49:34.953333,0.17,22.0,54.0
02/11/2018 21:53:34.883333,0.48,22.0,54.0
02/11/2018 21:56:14.966666,0.35,22.0,54.0
02/11/2018 21:58:55.073333,0.79,22.0,54.0
02/11/2018 22:01:34.930000,0.47,22.0,54.0
02/11/2018 22:05:34.843333,0.79,22.0,54.0
02/11/2018 22:08:15.060000,0.52,22.0,53.0
02/11/2018 22:10:54.823333,1.0,22.0,53.0
02/11/2018 22:13:34.880000,0.52,22.0,53.0
02/11/2018 22:17:34.830000,0.05,22.0,53.0
02/11/2018 22:20:14.836666,0.14,22.0,53.0
02/11/2018 22:22:54.870000,0.3,23.0,53.0
02/11/2018 22:25:34.940000,0.4,22.0,52.0
02/11/2018 22:29:34.880000,0.32,22.0,52.0
02/11/2018 22:32:14.983333,0.45,22.0,52.0
02/11/2018 22:34:54.853333,0.24,21.0,51.0
02/11/2018 22:37:34.870000,0.34,22.0,51.0
02/11/2018 22:41:34.936666,0.36,21.0,51.0
02/11/2018 22:44:14.860000,0.9,21.0,51.0
02/11/2018 22:46:54.896666,0.91,22.0,51.0
02/11/2018 22:49:34.870000,1.02,23.0,51.0
02/11/2018 22:53:34.923333,1.05,23.0,51.0
02/11/2018 22:56:15.066666,1.45,23.0,50.0
02/11/2018 22:58:54.863333,1.67,24.0,50.0
02/11/2018 23:01:34.960000,1.86,24.0,50.0
02/11/2018 23:05:35.066666,2.57,25.0,50.0
02/11/2018 23:08:15.003333,2.7,25.0,50.0
02/11/2018 23:10:54.890000,2.58,26.0,50.0
02/11/2018 23:13:34.983333,2.67,26.0,50.0
02/11/2018 23:17:34.893333,2.66,27.0,49.0
02/11/2018 23:20:14.870000,2.24,27.0,49.0
02/11/2018 23:22:54.870000,1.88,27.0,49.0
02/11/2018 23:25:34.880000,2.02,27.0,49.0
02/11/2018 23:29:35.003333,1.86,27.0,49.0
02/11/2018 23:30:54.880000,1.8,27.0,49.0
02/11/2018 23:34:54.906666,1.62,27.0,49.0
02/11/2018 23:37:34.970000,1.28,27.0,49.0
02/11/2018 23:41:34.986666,1.17,28.0,48.0
02/11/2018 23:44:15.016666,1.27,28.0,48.0
02/11/2018 23:46:54.860000,1.44,28.0,48.0
02/11/2018 23:49:34.923333,1.22,28.0,48.0
02/11/2018 23:53:34.913333,1.44,28.0,48.0
02/11/2018 23:56:14.880000,1.0,28.0,48.0
02/11/2018 23:58:54.900000,1.0,27.0,48.0
02/12/2018 00:01:34.963333,1.0,27.0,48.0
02/12/2018 00:05:34.880000,1.0,27.0,48.0
02/12/2018 00:08:15.120000,1.0,27.0,47.0
02/12/2018 00:10:54.876666,0.69,27.0,47.0
02/12/2018 00:13:34.896666,0.93,27.0,47.0
