InstrumentName, 26th and Williams B,,
02/14/2018 02:53:05.623333,7.84,29.0,56.0
02/14/2018 02:55:45.710000,8.36,29.0,55.0
02/14/2018 02:59:45.713333,10.74,29.0,56.0
02/14/2018 03:02:25.666666,8.84,29.0,55.0
02/14/2018 03:05:05.636666,10.35,29.0,55.0
02/14/2018 03:07:45.663333,12.95,30.0,55.0
02/14/2018 03:11:45.683333,13.76,30.0,54.0
02/14/2018 03:13:05.746666,13.6,31.0,54.0
02/14/2018 03:17:05.736666,9.91,30.0,54.0
02/14/2018 03:19:45.630000,10.71,30.0,54.0
02/14/2018 03:22:27.316666,11.12,32.0,55.0
02/14/2018 03:25:05.660000,9.85,31.0,54.0
02/14/2018 03:29:05.723333,11.53,31.0,54.0
02/14/2018 03:31:45.663333,11.74,32.0,53.0
02/14/2018 03:34:25.650000,8.14,31.0,53.0
02/14/2018 03:37:06.033333,7.51,31.0,53.0
02/14/2018 03:41:05.753333,11.95,31.0,53.0
02/14/2018 03:43:45.646666,12.33,32.0,53.0
02/14/2018 03:46:25.743333,11.81,31.0,53.0
02/14/2018 03:50:25.720000,12.91,32.0,53.0
02/14/2018 03:53:05.713333,12.1,32.0,53.0
02/14/2018 03:55:45.793333,12.83,32.0,53.0
02/14/2018 03:58:26.013333,14.07,32.0,53.0
02/14/2018 04:01:05.673333,16.13,32.0,52.0
02/14/2018 04:05:05.693333,12.5,33.0,52.0
02/14/2018 04:07:45.766666,12.4,33.0,52.0
02/14/2018 04:11:45.776666,12.5,33.0,52.0
02/14/2018 04:13:05.716666,11.44,33.0,51.0
02/14/2018 04:17:05.850000,15.56,34.0,51.0
02/14/2018 04:19:45.780000,16.65,34.0,51.0
02/14/2018 04:22:25.750000,18.7,34.0,51.0
02/14/2018 04:26:25.810000,15.58,34.0,51.0
02/14/2018 04:29:05.783333,16.42,34.0,51.0
02/14/2018 04:31:45.830000,14.74,34.0,51.0
02/14/2018 04:34:25.870000,12.63,34.0,51.0
02/14/2018 04:38:25.846666,11.59,35.0,51.0
02/14/2018 04:41:05.790000,10.66,34.0,50.0
02/14/2018 04:43:45.946666,11.76,34.0,51.0
02/14/2018 04:46:25.793333,11.0,34.0,51.0
02/14/2018 04:50:25.760000,13.16,34.0,51.0
02/14/2018 04:53:05.720000,12.88,34.0,50.0
02/14/2018 04:55:45.886666,14.3,34.0,50.0
02/14/2018 04:58:25.810000,13.53,35.0,50.0
02/14/2018 05:02:25.806666,12.71,35.0,50.0
02/14/2018 05:05:05.816666,13.16,35.0,50.0
02/14/2018 05:07:45.846666,11.76,35.0,50.0
02/14/2018 05:10:25.753333,12.83,35.0,50.0
02/14/2018 05:14:25.846666,15.0,35.0,50.0
02/14/2018 05:17:05.866666,12.19,35.0,50.0
02/14/2018 05:19:45.743333,13.67,36.0,49.0
02/14/2018 05:22:25.986666,14.36,36.0,49.0
02/14/2018 05:26:25.886666,16.14,36.0,50.0
02/14/2018 05:29:05.843333,17.12,36.0,49.0
02/14/2018 05:31:45.786666,16.85,37.0,47.0
02/14/2018 05:35:45.760000,15.9,37.0,48.0
02/14/2018 05:38:25.853333,16.77,37.0,48.0
02/14/2018 05:41:05.806666,16.95,37.0,48.0
02/14/2018 05:43:46.020000,16.28,37.0,48.0
02/14/2018 05:47:45.856666,16.86,37.0,48.0
02/14/2018 05:50:25.833333,16.41,37.0,48.0
02/14/2018 05:53:05.783333,17.43,37.0,48.0
02/14/2018 05:55:45.796666,17.3,37.0,48.0
02/14/2018 05:59:45.816666,16.53,37.0,48.0
02/14/2018 06:02:26.056666,17.64,37.0,48.0
02/14/2018 06:05:05.840000,16.76,37.0,48.0
02/14/2018 06:07:45.880000,17.98,37.0,48.0
02/14/2018 06:11:45.976666,18.48,38.0,48.0
02/14/2018 06:14:25.936666,18.84,38.0,48.0
02/14/2018 06:17:06.826666,20.46,38.0,48.0
02/14/2018 06:19:45.816666,19.26,38.0,48.0
02/14/2018 06:23:45.940000,19.0,38.0,47.0
02/14/2018 06:26:25.826666,18.05,39.0,47.0
02/14/2018 06:29:05.833333,19.69,39.0,47.0
02/14/2018 06:31:45.893333,17.76,39.0,47.0
02/14/2018 06:35:45.883333,19.02,38.0,47.0
02/14/2018 06:38:25.906666,18.07,39.0,47.0
02/14/2018 06:41:05.926666,19.0,39.0,47.0
02/14/2018 06:43:45.856666,18.21,39.0,47.0
02/14/2018 06:47:45.930000,18.05,39.0,47.0
02/14/2018 06:50:25.903333,18.23,38.0,47.0
02/14/2018 06:53:05.950000,20.72,39.0,47.0
02/14/2018 06:55:45.853333,17.84,39.0,46.0
02/14/2018 06:59:45.883333,19.74,40.0,46.0
02/14/2018 07:02:26.113333,18.55,40.0,46.0
02/14/2018 07:05:05.913333,18.5,40.0,46.0
02/14/2018 07:07:45.856666,20.02,41.0,44.0
02/14/2018 07:10:25.873333,19.57,41.0,45.0
02/14/2018 07:13:05.943333,17.44,41.0,45.0
02/14/2018 07:17:06.020000,18.63,40.0,45.0
02/14/2018 07:19:45.866666,17.63,40.0,45.0
02/14/2018 07:22:26.143333,19.05,40.0,45.0
02/14/2018 07:26:25.920000,18.84,40.0,45.0
02/14/2018 07:29:05.873333,20.55,40.0,45.0
02/14/2018 07:31:46.016666,18.71,40.0,45.0
02/14/2018 07:34:26.043333,20.49,41.0,45.0
02/14/2018 07:37:05.886666,17.44,40.0,45.0
02/14/2018 07:41:05.973333,20.66,41.0,45.0
02/14/2018 07:43:45.893333,19.33,41.0,45.0
02/14/2018 07:46:26.010000,16.02,40.0,45.0
02/14/2018 07:49:05.943333,10.63,38.0,46.0
02/14/2018 07:53:06.046666,8.12,36.0,47.0
02/14/2018 07:55:45.986666,8.07,35.0,47.0
02/14/2018 07:58:26.043333,8.18,35.0,47.0
02/14/2018 08:01:06.006666,9.2,35.0,47.0
02/14/2018 08:05:05.916666,10.0,35.0,47.0
02/14/2018 08:07:46.000000,10.43,35.0,47.0
02/14/2018 08:10:25.913333,8.81,35.0,48.0
02/14/2018 08:14:25.990000,9.74,35.0,47.0
02/14/2018 08:17:06.210000,7.77,35.0,47.0
02/14/2018 08:19:45.970000,10.16,35.0,47.0
02/14/2018 08:22:26.066666,8.89,35.0,47.0
02/14/2018 08:26:26.066666,8.71,36.0,47.0
02/14/2018 08:29:05.980000,9.02,36.0,47.0
02/14/2018 08:31:46.030000,7.74,35.0,47.0
02/14/2018 08:34:25.943333,6.45,35.0,47.0
02/14/2018 08:38:25.956666,6.6,34.0,47.0
02/14/2018 08:41:05.943333,2.51,33.0,48.0
02/14/2018 08:43:46.003333,1.93,32.0,48.0
02/14/2018 08:46:26.086666,1.83,31.0,48.0
02/14/2018 08:50:25.963333,0.84,30.0,49.0
02/14/2018 08:53:05.966666,0.77,30.0,49.0
02/14/2018 08:55:46.066666,1.07,30.0,49.0
02/14/2018 08:57:05.986666,0.86,30.0,49.0
02/14/2018 09:02:26.076666,0.93,29.0,49.0
02/14/2018 09:05:06.023333,1.0,30.0,49.0
02/14/2018 09:07:46.076666,1.33,30.0,49.0
02/14/2018 09:10:26.043333,1.07,30.0,49.0
02/14/2018 09:14:26.513333,1.74,30.0,49.0
02/14/2018 09:17:06.116666,1.48,30.0,49.0
02/14/2018 09:19:46.040000,1.53,30.0,49.0
02/14/2018 09:23:46.220000,1.07,31.0,49.0
02/14/2018 09:26:26.093333,1.73,31.0,48.0
02/14/2018 09:29:06.306666,1.79,32.0,48.0
02/14/2018 09:31:46.116666,1.85,32.0,48.0
02/14/2018 09:35:46.046666,1.22,31.0,48.0
02/14/2018 09:38:26.230000,0.74,31.0,48.0
02/14/2018 09:41:06.180000,1.0,31.0,48.0
02/14/2018 09:43:46.063333,2.05,33.0,48.0
02/14/2018 09:47:46.020000,2.71,33.0,47.0
02/14/2018 09:50:26.180000,3.12,34.0,47.0
02/14/2018 09:53:06.020000,2.57,34.0,47.0
02/14/2018 09:55:46.263333,2.55,34.0,47.0
02/14/2018 09:59:46.150000,2.36,34.0,46.0
02/14/2018 10:02:26.043333,1.69,34.0,46.0
02/14/2018 10:05:06.196666,2.15,34.0,46.0
02/14/2018 10:07:46.056666,2.59,34.0,47.0
02/14/2018 10:11:46.110000,1.71,34.0,47.0
02/14/2018 10:14:26.170000,1.58,34.0,47.0
02/14/2018 10:17:06.143333,2.25,34.0,46.0
02/14/2018 10:19:46.193333,2.0,34.0,46.0
02/14/2018 10:23:46.060000,1.69,33.0,47.0
02/14/2018 10:26:26.096666,1.5,33.0,46.0
02/14/2018 10:29:06.080000,1.35,34.0,47.0
02/14/2018 10:31:46.136666,1.88,34.0,47.0
02/14/2018 10:35:46.430000,3.26,34.0,46.0
02/14/2018 10:38:26.783333,2.4,34.0,46.0
02/14/2018 10:41:06.106666,2.6,35.0,46.0
02/14/2018 10:43:46.113333,2.81,35.0,46.0
02/14/2018 10:47:46.136666,3.19,35.0,46.0
02/14/2018 10:50:26.183333,4.12,35.0,45.0
02/14/2018 10:53:06.116666,6.33,35.0,45.0
02/14/2018 10:55:46.180000,2.39,35.0,45.0
02/14/2018 10:58:26.096666,1.33,35.0,45.0
02/14/2018 11:01:06.210000,1.36,35.0,46.0
02/14/2018 11:05:06.140000,1.0,35.0,46.0
02/14/2018 11:07:46.170000,1.09,35.0,46.0
02/14/2018 11:10:41.040000,1.33,35.0,46.0
02/14/2018 11:13:06.113333,5.14,35.0,46.0
02/14/2018 11:17:06.116666,2.44,36.0,45.0
02/14/2018 11:19:46.126666,2.14,36.0,45.0
02/14/2018 11:22:26.343333,1.23,36.0,45.0
02/14/2018 11:25:06.186666,1.83,36.0,45.0
02/14/2018 11:29:06.226666,1.0,35.0,45.0
02/14/2018 11:31:46.120000,1.43,35.0,45.0
02/14/2018 11:34:26.280000,1.21,35.0,45.0
02/14/2018 11:37:06.183333,1.4,35.0,45.0
02/14/2018 11:41:06.130000,1.1,35.0,46.0
02/14/2018 11:43:46.173333,1.0,34.0,46.0
02/14/2018 11:46:26.170000,1.21,33.0,46.0
02/14/2018 11:50:26.260000,0.47,33.0,46.0
02/14/2018 11:53:06.310000,0.5,33.0,46.0
02/14/2018 11:55:46.240000,0.27,32.0,47.0
02/14/2018 11:58:26.156666,0.21,32.0,47.0
02/14/2018 12:02:26.216666,0.73,31.0,47.0
02/14/2018 12:05:06.226666,0.72,31.0,47.0
02/14/2018 12:07:46.306666,0.05,30.0,48.0
02/14/2018 12:10:26.290000,0.24,30.0,48.0
02/14/2018 12:14:26.243333,0.47,32.0,47.0
02/14/2018 12:17:06.183333,1.3,32.0,47.0
02/14/2018 12:19:46.353333,1.35,33.0,47.0
02/14/2018 12:22:26.203333,1.76,33.0,47.0
02/14/2018 12:26:26.193333,1.85,33.0,46.0
02/14/2018 12:29:06.186666,1.09,32.0,47.0
02/14/2018 12:31:46.376666,1.1,33.0,47.0
02/14/2018 12:35:46.336666,1.0,32.0,47.0
02/14/2018 12:38:26.333333,0.4,30.0,48.0
02/14/2018 12:41:06.200000,1.0,31.0,47.0
02/14/2018 12:43:46.283333,1.93,32.0,47.0
02/14/2018 12:46:26.260000,1.5,32.0,47.0
02/14/2018 12:50:26.290000,1.12,32.0,47.0
02/14/2018 12:53:06.206666,2.07,32.0,47.0
02/14/2018 12:55:46.343333,1.74,32.0,47.0
02/14/2018 12:59:46.263333,2.36,33.0,46.0
02/14/2018 13:02:26.293333,1.95,33.0,47.0
02/14/2018 13:05:06.223333,1.79,32.0,47.0
02/14/2018 13:07:46.216666,2.62,33.0,46.0
02/14/2018 13:10:26.263333,3.24,33.0,47.0
02/14/2018 13:14:26.250000,2.98,33.0,47.0
02/14/2018 13:17:06.270000,2.6,32.0,47.0
02/14/2018 13:19:46.256666,2.98,32.0,46.0
02/14/2018 13:23:46.376666,2.93,34.0,46.0
02/14/2018 13:26:26.310000,4.33,35.0,46.0
02/14/2018 13:29:06.383333,3.02,35.0,46.0
02/14/2018 13:31:46.250000,4.2,36.0,44.0
02/14/2018 13:35:46.340000,4.15,37.0,45.0
02/14/2018 13:38:26.586666,4.4,37.0,45.0
02/14/2018 13:41:06.313333,3.57,37.0,44.0
02/14/2018 13:43:46.476666,5.36,37.0,45.0
02/14/2018 13:47:46.326666,5.46,37.0,44.0
02/14/2018 13:50:26.363333,5.17,36.0,44.0
02/14/2018 13:53:06.303333,6.67,36.0,45.0
02/14/2018 13:55:46.393333,7.55,36.0,45.0
02/14/2018 13:59:46.273333,8.02,36.0,45.0
02/14/2018 14:02:26.356666,8.19,36.0,45.0
02/14/2018 14:05:06.286666,7.43,36.0,45.0
02/14/2018 14:07:46.360000,7.62,36.0,45.0
02/14/2018 14:11:46.293333,6.31,36.0,45.0
02/14/2018 14:14:26.280000,7.33,35.0,45.0
02/14/2018 14:17:06.360000,5.38,35.0,46.0
02/14/2018 14:19:46.376666,7.58,36.0,45.0
02/14/2018 14:22:26.560000,7.3,36.0,45.0
02/14/2018 14:25:06.303333,7.1,36.0,45.0
02/14/2018 14:29:06.440000,6.61,37.0,45.0
02/14/2018 14:31:46.380000,8.02,37.0,45.0
02/14/2018 14:34:26.346666,7.4,36.0,45.0
02/14/2018 14:37:06.506666,6.47,36.0,45.0
02/14/2018 14:41:06.373333,7.14,36.0,45.0
02/14/2018 14:43:46.436666,7.4,36.0,45.0
02/14/2018 14:47:46.350000,7.17,37.0,45.0
02/14/2018 14:49:06.523333,6.95,37.0,45.0
02/14/2018 14:53:06.456666,8.3,37.0,45.0
02/14/2018 14:55:46.486666,12.67,37.0,45.0
02/14/2018 14:58:26.370000,14.54,39.0,44.0
02/14/2018 15:02:26.450000,14.33,39.0,45.0
02/14/2018 15:05:06.336666,13.93,39.0,45.0
02/14/2018 15:07:46.356666,12.7,39.0,45.0
02/14/2018 15:11:46.400000,7.88,37.0,46.0
02/14/2018 15:14:26.486666,6.21,36.0,46.0
02/14/2018 15:17:06.370000,7.98,36.0,46.0
02/14/2018 15:19:46.443333,8.88,36.0,46.0
02/14/2018 15:22:26.390000,9.07,36.0,46.0
02/14/2018 15:26:26.416666,8.88,35.0,47.0
02/14/2018 15:29:06.606666,8.31,36.0,47.0
02/14/2018 15:31:46.433333,28.35,36.0,47.0
02/14/2018 15:34:26.516666,29.36,37.0,47.0
02/14/2018 15:38:26.546666,15.98,37.0,47.0
02/14/2018 15:41:06.540000,20.41,37.0,47.0
02/14/2018 15:43:46.400000,16.5,38.0,47.0
02/14/2018 15:46:26.396666,16.71,39.0,47.0
02/14/2018 15:50:26.486666,15.98,39.0,47.0
02/14/2018 15:53:06.390000,17.26,38.0,47.0
02/14/2018 15:55:46.480000,16.48,38.0,48.0
02/14/2018 15:58:26.650000,15.53,37.0,48.0
02/14/2018 16:02:26.516666,14.67,37.0,49.0
02/14/2018 16:05:06.426666,12.67,37.0,49.0
