InstrumentName, I-25 Denver,,
StartTime, 2018-02-01 00:00:00,,
EndTime, 2018-02-28 23:59:59,,
Date,CO,NO2,PM2.5
02/01/2018 02:00:00.000000,,,3.6
02/10/2018 21:00:00.000000,0.3,17.0,13.9
02/10/2018 22:00:00.000000,0.4,23.0,13.9
02/10/2018 23:00:00.000000,0.4,30.0,12.8
02/11/2018 00:00:00.000000,0.4,34.0,12.8
02/11/2018 01:00:00.000000,0.4,34.0,12.6
02/11/2018 02:00:00.000000,0.5,34.0,12.6
02/11/2018 03:00:00.000000,0.6,33.0,15.2
02/11/2018 04:00:00.000000,0.5,,17.8
02/11/2018 05:00:00.000000,0.5,31.0,17.8
02/11/2018 06:00:00.000000,0.9,33.0,18.8
02/11/2018 07:00:00.000000,0.7,37.0,18.7
02/11/2018 08:00:00.000000,,,18.7
02/11/2018 14:00:00.000000,0.3,19.0,4.6
02/11/2018 15:00:00.000000,0.3,16.0,4.6
02/11/2018 16:00:00.000000,0.3,14.0,4.5
02/11/2018 17:00:00.000000,0.2,11.0,3.5
02/11/2018 18:00:00.000000,0.2,10.0,2.9
02/11/2018 19:00:00.000000,0.2,10.0,2.9
02/11/2018 20:00:00.000000,0.2,11.0,4.5
02/11/2018 21:00:00.000000,0.1,5.0,2.9
02/11/2018 22:00:00.000000,0.4,31.0,2.9
02/11/2018 23:00:00.000000,0.6,48.0,6.1
02/12/2018 00:00:00.000000,0.7,43.0,9.3
02/12/2018 01:00:00.000000,0.6,42.0,9.3
02/12/2018 02:00:00.000000,0.6,42.0,9.2
02/12/2018 03:00:00.000000,0.9,46.0,10.5
02/12/2018 04:00:00.000000,0.9,,10.5
02/12/2018 05:00:00.000000,1.2,46.0,13.3
02/12/2018 06:00:00.000000,1.1,44.0,13.3
02/12/2018 07:00:00.000000,,,15.2
02/12/2018 13:00:00.000000,,26.0,6.6
02/12/2018 14:00:00.000000,0.6,31.0,8.3
02/12/2018 15:00:00.000000,0.4,28.0,8.3
02/12/2018 16:00:00.000000,0.4,28.0,13.3
02/12/2018 17:00:00.000000,0.5,33.0,13.3
02/12/2018 18:00:00.000000,0.5,33.0,17.1
02/12/2018 19:00:00.000000,0.6,32.0,16.4
02/12/2018 20:00:00.000000,0.4,29.0,16.0
02/12/2018 21:00:00.000000,0.5,31.0,16.0
02/12/2018 22:00:00.000000,0.5,34.0,14.6
02/12/2018 23:00:00.000000,0.7,36.0,14.6
02/13/2018 00:00:00.000000,0.6,34.0,15.1
02/13/2018 01:00:00.000000,0.6,26.0,15.1
02/13/2018 02:00:00.000000,0.4,23.0,16.6
02/13/2018 03:00:00.000000,0.4,23.0,16.3
02/13/2018 04:00:00.000000,0.3,,19.0
02/13/2018 05:00:00.000000,0.3,30.0,19.0
02/13/2018 06:00:00.000000,0.3,30.0,20.9
02/13/2018 07:00:00.000000,0.3,31.0,22.9
02/13/2018 08:00:00.000000,,,22.9
02/13/2018 09:00:00.000000,0.4,36.0,21.7
02/13/2018 10:00:00.000000,0.5,34.0,21.7
02/13/2018 11:00:00.000000,0.4,30.0,22.3
02/13/2018 12:00:00.000000,0.9,34.0,22.5
02/13/2018 13:00:00.000000,1.0,,21.8
02/13/2018 14:00:00.000000,1.1,40.0,21.1
02/13/2018 15:00:00.000000,0.6,33.0,15.3
02/13/2018 16:00:00.000000,0.4,29.0,12.3
02/13/2018 17:00:00.000000,0.4,22.0,10.8
02/13/2018 18:00:00.000000,0.5,31.0,12.2
02/13/2018 19:00:00.000000,0.3,20.0,12.2
02/13/2018 20:00:00.000000,0.2,15.0,8.7
02/13/2018 21:00:00.000000,0.2,16.0,6.1
02/13/2018 22:00:00.000000,0.2,13.0,4.6
02/13/2018 23:00:00.000000,0.3,25.0,3.8
02/14/2018 00:00:00.000000,1.1,46.0,7.6
02/14/2018 01:00:00.000000,1.6,47.0,7.6
02/14/2018 02:00:00.000000,1.7,46.0,11.3
02/14/2018 03:00:00.000000,1.5,44.0,14.5
02/14/2018 04:00:00.000000,1.5,,14.6
02/14/2018 05:00:00.000000,1.5,41.0,13.4
02/14/2018 06:00:00.000000,1.1,39.0,11.4
02/14/2018 07:00:00.000000,1.0,40.0,11.4
02/14/2018 08:00:00.000000,,,9.7
02/14/2018 09:00:00.000000,0.8,39.0,7.1
02/14/2018 10:00:00.000000,0.7,38.0,7.1
02/14/2018 11:00:00.000000,0.9,39.0,4.4
02/14/2018 12:00:00.000000,1.6,46.0,4.4
02/14/2018 13:00:00.000000,1.9,49.0,6.8
02/14/2018 14:00:00.000000,2.1,55.0,10.5
02/14/2018 15:00:00.000000,0.6,37.0,9.1
02/14/2018 16:00:00.000000,0.4,29.0,6.8
02/14/2018 17:00:00.000000,,,6.8
02/14/2018 18:00:00.000000,0.3,18.0,3.9
02/14/2018 19:00:00.000000,0.4,24.0,3.2
02/14/2018 20:00:00.000000,,,3.2
02/14/2018 21:00:00.000000,,,2.9
02/14/2018 22:00:00.000000,0.4,23.0,2.7
02/14/2018 23:00:00.000000,0.6,34.0,2.7
02/15/2018 00:00:00.000000,0.4,28.0,2.9
02/15/2018 01:00:00.000000,0.4,20.0,2.9
02/15/2018 02:00:00.000000,0.3,14.0,2.6
02/15/2018 03:00:00.000000,0.2,11.0,1.8
02/15/2018 04:00:00.000000,0.4,,2.4
02/15/2018 05:00:00.000000,0.3,18.0,2.4
02/15/2018 06:00:00.000000,,,2.2
02/15/2018 07:00:00.000000,0.1,10.0,1.3
02/15/2018 08:00:00.000000,,,1.3
02/15/2018 12:00:00.000000,0.8,40.0,3.0
02/15/2018 13:00:00.000000,0.7,39.0,3.8
02/15/2018 14:00:00.000000,0.5,30.0,4.0
02/15/2018 15:00:00.000000,0.2,15.0,3.5
02/15/2018 16:00:00.000000,0.4,22.0,3.5
02/15/2018 17:00:00.000000,0.2,16.0,6.6
02/15/2018 18:00:00.000000,0.2,11.0,6.6
02/15/2018 19:00:00.000000,0.2,14.0,5.6
02/15/2018 20:00:00.000000,0.2,16.0,4.8
02/15/2018 21:00:00.000000,0.2,17.0,4.8
02/15/2018 22:00:00.000000,0.2,10.0,6.1
02/15/2018 23:00:00.000000,0.2,14.0,4.4
02/16/2018 00:00:00.000000,0.2,16.0,3.5
02/16/2018 01:00:00.000000,,,4.0
02/16/2018 02:00:00.000000,0.2,13.0,6.0
02/16/2018 03:00:00.000000,0.2,16.0,6.0
02/16/2018 04:00:00.000000,0.2,,7.9
02/16/2018 05:00:00.000000,0.1,7.0,8.0
02/16/2018 06:00:00.000000,0.1,7.0,5.1
02/16/2018 07:00:00.000000,0.1,11.0,5.1
02/16/2018 08:00:00.000000,,,5.0
02/16/2018 09:00:00.000000,0.1,16.0,5.4
02/16/2018 10:00:00.000000,0.2,16.0,7.7
02/16/2018 11:00:00.000000,0.3,24.0,8.8
02/16/2018 12:00:00.000000,0.3,28.0,8.8
02/16/2018 13:00:00.000000,0.7,30.0,9.4
02/16/2018 14:00:00.000000,0.7,32.0,10.9
02/16/2018 15:00:00.000000,0.6,28.0,13.3
02/16/2018 16:00:00.000000,0.5,30.0,13.0
02/16/2018 17:00:00.000000,0.7,34.0,13.0
02/16/2018 18:00:00.000000,0.5,32.0,15.9
02/16/2018 19:00:00.000000,0.6,39.0,16.3
02/16/2018 20:00:00.000000,0.5,36.0,15.1
02/16/2018 21:00:00.000000,0.4,28.0,13.8
02/16/2018 22:00:00.000000,0.3,26.0,13.8
02/16/2018 23:00:00.000000,0.4,31.0,11.1
02/17/2018 00:00:00.000000,0.4,28.0,11.2
02/17/2018 01:00:00.000000,1.0,38.0,11.2
02/17/2018 02:00:00.000000,1.4,40.0,14.5
02/17/2018 03:00:00.000000,1.3,42.0,14.5
02/17/2018 04:00:00.000000,0.8,,12.9
02/17/2018 05:00:00.000000,0.3,15.0,12.9
02/17/2018 06:00:00.000000,0.2,10.0,5.0
02/17/2018 07:00:00.000000,0.3,14.0,3.5
02/17/2018 08:00:00.000000,,,3.5
02/17/2018 09:00:00.000000,0.1,10.0,2.2
02/17/2018 10:00:00.000000,0.1,11.0,1.8
02/17/2018 11:00:00.000000,0.1,9.0,1.6
02/17/2018 12:00:00.000000,0.2,20.0,1.6
02/17/2018 13:00:00.000000,0.5,28.0,3.0
02/17/2018 14:00:00.000000,0.4,28.0,3.8
02/17/2018 15:00:00.000000,0.3,18.0,3.8
02/17/2018 16:00:00.000000,0.2,11.0,3.4
02/17/2018 17:00:00.000000,0.2,8.0,2.8
02/17/2018 18:00:00.000000,0.2,10.0,2.5
02/17/2018 19:00:00.000000,0.2,6.0,2.5
02/17/2018 20:00:00.000000,0.3,10.0,1.9
02/17/2018 21:00:00.000000,0.1,8.0,1.9
02/17/2018 22:00:00.000000,0.1,10.0,1.8
02/17/2018 23:00:00.000000,0.1,8.0,2.0
02/18/2018 00:00:00.000000,0.4,33.0,3.0
02/18/2018 01:00:00.000000,0.6,38.0,3.0
02/18/2018 02:00:00.000000,0.8,40.0,6.7
02/18/2018 03:00:00.000000,1.1,38.0,6.7
02/18/2018 04:00:00.000000,1.2,,9.5
02/18/2018 05:00:00.000000,1.1,38.0,12.6
02/18/2018 06:00:00.000000,0.9,39.0,11.7
02/18/2018 07:00:00.000000,0.8,37.0,10.1
02/18/2018 08:00:00.000000,,,10.1
02/18/2018 14:00:00.000000,0.3,26.0,4.0
02/18/2018 15:00:00.000000,0.2,10.0,4.0
02/18/2018 16:00:00.000000,0.1,4.0,2.3
02/18/2018 17:00:00.000000,0.3,11.0,2.3
02/18/2018 18:00:00.000000,,,2.3
02/18/2018 19:00:00.000000,0.4,14.0,1.9
02/18/2018 20:00:00.000000,0.2,8.0,1.6
02/18/2018 21:00:00.000000,0.3,8.0,1.6
02/18/2018 22:00:00.000000,0.4,13.0,2.5
02/18/2018 23:00:00.000000,0.4,19.0,2.7
02/19/2018 00:00:00.000000,0.5,22.0,3.7
02/19/2018 01:00:00.000000,0.4,19.0,3.7
02/19/2018 02:00:00.000000,0.2,9.0,4.5
02/19/2018 03:00:00.000000,0.2,7.0,3.5
02/19/2018 04:00:00.000000,0.2,,4.0
02/19/2018 05:00:00.000000,0.2,4.0,3.6
02/19/2018 06:00:00.000000,0.1,5.0,3.0
02/19/2018 07:00:00.000000,,,3.0
02/19/2018 09:00:00.000000,,,3.0
02/19/2018 10:00:00.000000,0.1,5.0,2.4
02/19/2018 11:00:00.000000,,,2.4
02/19/2018 12:00:00.000000,,,2.8
02/19/2018 13:00:00.000000,,,4.0
02/19/2018 14:00:00.000000,,,4.8
02/19/2018 15:00:00.000000,0.3,22.0,7.4
02/19/2018 16:00:00.000000,,,7.4
02/19/2018 17:00:00.000000,0.4,23.0,9.0
02/19/2018 18:00:00.000000,0.4,22.0,11.0
02/19/2018 19:00:00.000000,0.4,18.0,11.9
02/19/2018 20:00:00.000000,,,12.0
02/19/2018 21:00:00.000000,0.3,17.0,11.2
02/19/2018 22:00:00.000000,,,11.2
02/19/2018 23:00:00.000000,0.3,13.0,7.3
02/20/2018 00:00:00.000000,,,7.3
02/20/2018 01:00:00.000000,0.2,11.0,6.8
02/20/2018 02:00:00.000000,0.2,17.0,6.1
02/20/2018 03:00:00.000000,0.2,12.0,5.2
02/20/2018 04:00:00.000000,0.2,,5.2
02/20/2018 05:00:00.000000,0.1,11.0,4.6
02/20/2018 06:00:00.000000,0.2,11.0,3.3
02/20/2018 07:00:00.000000,0.2,14.0,3.3
02/20/2018 08:00:00.000000,,,3.0
02/20/2018 09:00:00.000000,0.1,12.0,2.8
02/20/2018 10:00:00.000000,0.1,12.0,2.3
02/20/2018 11:00:00.000000,0.2,26.0,3.3
02/20/2018 12:00:00.000000,0.3,28.0,3.3
02/20/2018 13:00:00.000000,0.4,31.0,4.2
02/20/2018 14:00:00.000000,0.3,19.0,4.2
02/20/2018 15:00:00.000000,0.3,23.0,7.2
02/20/2018 16:00:00.000000,0.4,24.0,13.8
02/20/2018 17:00:00.000000,0.5,28.0,13.8
02/20/2018 18:00:00.000000,0.5,29.0,16.1
02/20/2018 19:00:00.000000,0.5,31.0,16.1
02/20/2018 20:00:00.000000,0.6,35.0,15.3
02/20/2018 21:00:00.000000,0.5,35.0,16.3
02/20/2018 22:00:00.000000,0.6,43.0,15.8
02/20/2018 23:00:00.000000,0.7,51.0,15.6
02/21/2018 00:00:00.000000,0.6,47.0,14.7
02/21/2018 01:00:00.000000,0.5,41.0,13.3
02/21/2018 02:00:00.000000,0.5,47.0,11.7
02/21/2018 03:00:00.000000,0.5,45.0,11.7
02/21/2018 04:00:00.000000,0.6,,11.4
02/21/2018 05:00:00.000000,0.8,47.0,14.0
02/21/2018 06:00:00.000000,0.6,46.0,15.4
02/21/2018 07:00:00.000000,0.5,47.0,15.4
02/21/2018 08:00:00.000000,,,14.1
02/21/2018 11:00:00.000000,1.0,54.0,15.1
02/21/2018 12:00:00.000000,1.6,59.0,15.1
02/21/2018 13:00:00.000000,,,16.4
02/21/2018 14:00:00.000000,1.0,44.0,20.1
02/21/2018 15:00:00.000000,0.7,47.0,19.8
