InstrumentName, APCD B,,
02/11/2018 10:58:44.800000,13.5,58.0,20.0
02/11/2018 11:01:24.680000,11.3,58.0,19.0
02/11/2018 11:05:24.530000,11.78,58.0,19.0
02/11/2018 11:08:04.643333,11.05,58.0,19.0
02/11/2018 11:10:44.856666,11.88,58.0,19.0
02/11/2018 11:13:24.603333,10.28,58.0,19.0
02/11/2018 11:17:24.603333,12.59,58.0,19.0
02/11/2018 11:20:04.560000,10.82,58.0,19.0
02/11/2018 11:22:44.763333,10.83,58.0,19.0
02/11/2018 11:25:24.553333,10.12,58.0,19.0
02/11/2018 11:29:24.673333,8.95,58.0,19.0
02/11/2018 11:32:04.576666,9.64,58.0,19.0
02/11/2018 11:34:44.753333,8.07,58.0,19.0
02/11/2018 11:37:24.670000,9.4,58.0,19.0
02/11/2018 11:41:24.526666,7.89,58.0,19.0
02/11/2018 11:44:04.676666,7.74,58.0,19.0
02/11/2018 11:46:44.760000,6.45,58.0,19.0
02/11/2018 11:49:24.803333,9.98,58.0,19.0
02/11/2018 11:53:24.506666,6.81,58.0,19.0
02/11/2018 11:56:04.570000,6.97,58.0,19.0
02/11/2018 11:58:44.763333,7.57,58.0,19.0
02/11/2018 12:01:24.556666,6.05,58.0,19.0
02/11/2018 12:05:26.533333,6.88,58.0,19.0
02/11/2018 12:08:04.786666,6.59,58.0,20.0
02/11/2018 12:10:44.766666,6.73,58.0,20.0
02/11/2018 12:13:25.570000,6.63,57.0,20.0
02/11/2018 12:17:24.556666,6.87,57.0,20.0
02/11/2018 12:20:04.530000,8.17,57.0,20.0
02/11/2018 12:22:44.756666,6.83,57.0,19.0
02/11/2018 12:25:24.520000,8.26,57.0,19.0
02/11/2018 12:29:24.736666,7.85,57.0,19.0
02/11/2018 12:32:04.663333,7.9,57.0,19.0
02/11/2018 12:34:44.743333,6.59,57.0,19.0
02/11/2018 12:37:26.303333,7.35,57.0,19.0
02/11/2018 12:41:26.420000,7.18,57.0,19.0
02/11/2018 12:44:04.576666,6.13,57.0,19.0
02/11/2018 12:46:44.653333,7.12,57.0,19.0
02/11/2018 12:50:44.763333,6.34,57.0,19.0
02/11/2018 12:53:26.723333,7.14,56.0,19.0
02/11/2018 12:56:04.510000,6.16,56.0,19.0
02/11/2018 12:58:44.640000,6.68,56.0,19.0
02/11/2018 13:02:44.746666,6.19,56.0,19.0
02/11/2018 13:05:24.536666,4.83,56.0,19.0
02/11/2018 13:08:04.763333,5.36,56.0,19.0
02/11/2018 13:10:44.650000,3.93,56.0,19.0
02/11/2018 13:13:24.593333,6.14,56.0,20.0
02/11/2018 13:17:24.600000,4.6,56.0,20.0
02/11/2018 13:20:04.603333,3.76,56.0,20.0
02/11/2018 13:22:44.896666,5.02,56.0,20.0
02/11/2018 13:26:44.856666,4.63,56.0,20.0
02/11/2018 13:29:24.776666,5.1,56.0,20.0
02/11/2018 13:32:04.723333,5.81,56.0,20.0
02/11/2018 13:34:44.776666,4.93,55.0,20.0
02/11/2018 13:37:24.570000,4.26,55.0,20.0
02/11/2018 13:41:24.550000,3.76,55.0,20.0
02/11/2018 13:44:04.796666,4.1,55.0,20.0
02/11/2018 13:46:44.856666,5.27,55.0,20.0
02/11/2018 13:49:24.566666,4.02,55.0,20.0
02/11/2018 13:53:24.526666,4.83,55.0,20.0
02/11/2018 13:56:04.580000,3.93,55.0,20.0
02/11/2018 13:58:44.950000,4.0,54.0,20.0
02/11/2018 14:01:24.670000,3.93,54.0,20.0
02/11/2018 14:05:24.706666,4.46,54.0,20.0
02/11/2018 14:08:04.566666,3.67,54.0,21.0
02/11/2018 14:10:45.316666,3.72,54.0,21.0
02/11/2018 14:13:24.866666,3.9,53.0,22.0
02/11/2018 14:17:24.553333,4.0,53.0,22.0
02/11/2018 14:20:05.016666,3.65,52.0,22.0
02/11/2018 14:22:44.770000,3.63,52.0,23.0
02/11/2018 14:25:24.553333,3.64,51.0,23.0
02/11/2018 14:29:24.580000,3.9,51.0,24.0
02/11/2018 14:32:04.486666,3.6,50.0,24.0
02/11/2018 14:34:44.746666,3.35,50.0,24.0
02/11/2018 14:37:24.780000,2.92,49.0,25.0
02/11/2018 14:41:24.670000,3.65,49.0,25.0
02/11/2018 14:44:05.276666,3.89,48.0,26.0
02/11/2018 14:46:44.853333,3.4,47.0,26.0
02/11/2018 14:49:25.203333,2.75,47.0,26.0
02/11/2018 14:53:24.526666,3.29,46.0,27.0
02/11/2018 14:56:04.673333,2.26,46.0,27.0
02/11/2018 14:58:44.966666,2.19,45.0,27.0
02/11/2018 15:01:24.620000,1.92,45.0,28.0
02/11/2018 15:05:24.656666,3.38,44.0,28.0
02/11/2018 15:08:04.913333,2.2,44.0,28.0
02/11/2018 15:10:44.660000,2.9,43.0,29.0
02/11/2018 15:13:24.883333,2.52,43.0,29.0
02/11/2018 15:17:24.676666,3.02,42.0,30.0
02/11/2018 15:20:04.566666,1.92,41.0,30.0
02/11/2018 15:22:44.733333,2.05,41.0,30.0
02/11/2018 15:26:44.870000,2.64,41.0,31.0
02/11/2018 15:29:24.623333,2.32,40.0,31.0
02/11/2018 15:32:04.543333,2.24,40.0,32.0
02/11/2018 15:34:44.766666,3.46,40.0,32.0
02/11/2018 15:37:24.633333,3.5,39.0,32.0
02/11/2018 15:41:24.556666,3.38,39.0,33.0
02/11/2018 15:44:04.513333,3.08,38.0,33.0
02/11/2018 15:46:44.716666,3.33,38.0,33.0
02/11/2018 15:49:24.666666,2.22,38.0,33.0
02/11/2018 15:53:24.953333,3.9,37.0,34.0
02/11/2018 15:56:04.460000,2.35,37.0,34.0
02/11/2018 15:58:44.523333,2.9,37.0,34.0
02/11/2018 16:01:24.630000,2.71,37.0,34.0
02/11/2018 16:05:24.550000,2.0,37.0,34.0
02/11/2018 16:08:04.763333,2.29,37.0,34.0
02/11/2018 16:10:44.706666,2.05,36.0,34.0
02/11/2018 16:13:24.446666,1.93,37.0,34.0
02/11/2018 16:17:25.046666,2.23,36.0,34.0
02/11/2018 16:20:04.656666,2.0,36.0,35.0
02/11/2018 16:22:44.916666,2.07,36.0,35.0
02/11/2018 16:25:24.823333,2.05,36.0,35.0
02/11/2018 16:29:25.016666,2.61,36.0,36.0
02/11/2018 16:32:04.963333,2.27,35.0,36.0
02/11/2018 16:34:44.833333,2.73,36.0,36.0
02/11/2018 16:38:44.776666,3.1,36.0,36.0
02/11/2018 16:41:24.803333,2.45,35.0,36.0
02/11/2018 16:44:04.650000,2.18,35.0,37.0
02/11/2018 16:46:44.850000,2.61,35.0,37.0
02/11/2018 16:49:24.610000,2.15,35.0,37.0
02/11/2018 16:53:24.753333,2.41,34.0,37.0
02/11/2018 16:56:04.773333,2.08,34.0,37.0
02/11/2018 16:58:45.760000,2.45,34.0,38.0
02/11/2018 17:01:24.813333,1.5,34.0,37.0
02/11/2018 17:05:24.666666,1.66,34.0,38.0
02/11/2018 17:08:04.753333,1.21,33.0,38.0
02/11/2018 17:10:44.963333,1.42,34.0,38.0
02/11/2018 17:13:24.783333,2.07,34.0,38.0
02/11/2018 17:17:24.923333,1.73,33.0,39.0
02/11/2018 17:20:04.670000,1.23,33.0,39.0
02/11/2018 17:22:44.840000,1.3,33.0,39.0
02/11/2018 17:26:44.816666,1.12,32.0,39.0
02/11/2018 17:29:24.633333,1.52,33.0,39.0
02/11/2018 17:32:04.666666,1.1,33.0,40.0
02/11/2018 17:34:44.870000,1.6,32.0,41.0
02/11/2018 17:37:24.473333,2.54,31.0,41.0
02/11/2018 17:41:24.500000,1.14,31.0,41.0
02/11/2018 17:44:04.556666,1.86,31.0,42.0
02/11/2018 17:46:44.873333,1.55,30.0,42.0
02/11/2018 17:49:24.513333,1.54,31.0,42.0
02/11/2018 17:53:24.666666,1.62,30.0,43.0
02/11/2018 17:56:04.610000,1.74,30.0,43.0
02/11/2018 17:58:44.553333,1.46,30.0,43.0
02/11/2018 18:02:44.733333,2.0,29.0,44.0
02/11/2018 18:05:24.530000,1.73,29.0,44.0
02/11/2018 18:08:04.476666,1.77,29.0,44.0
02/11/2018 18:10:44.933333,1.8,29.0,44.0
02/11/2018 18:13:24.476666,1.78,28.0,44.0
02/11/2018 18:17:24.806666,2.29,28.0,44.0
02/11/2018 18:20:04.563333,3.05,28.0,45.0
02/11/2018 18:22:44.590000,2.0,28.0,45.0
02/11/2018 18:26:44.866666,1.86,27.0,45.0
02/11/2018 18:29:24.566666,1.46,27.0,45.0
02/11/2018 18:32:04.743333,1.33,27.0,45.0
02/11/2018 18:34:44.946666,1.93,27.0,45.0
02/11/2018 18:38:44.643333,1.12,27.0,45.0
02/11/2018 18:41:24.530000,0.71,27.0,46.0
02/11/2018 18:44:04.530000,1.0,26.0,46.0
02/11/2018 18:46:44.813333,1.26,26.0,46.0
02/11/2018 18:49:24.616666,1.1,26.0,46.0
02/11/2018 18:53:24.650000,2.0,26.0,46.0
02/11/2018 18:56:04.506666,1.27,26.0,46.0
02/11/2018 18:58:44.843333,1.25,25.0,46.0
02/11/2018 19:02:44.420000,0.93,25.0,46.0
02/11/2018 19:05:24.566666,1.0,25.0,46.0
02/11/2018 19:08:04.513333,1.67,25.0,46.0
02/11/2018 19:10:45.166666,0.9,25.0,46.0
02/11/2018 19:13:24.806666,0.39,26.0,46.0
02/11/2018 19:17:24.570000,1.29,25.0,46.0
02/11/2018 19:20:05.580000,0.81,26.0,46.0
02/11/2018 19:22:44.640000,0.85,25.0,47.0
02/11/2018 19:25:24.616666,1.12,26.0,47.0
02/11/2018 19:29:24.643333,1.24,26.0,47.0
02/11/2018 19:32:04.690000,1.05,26.0,47.0
02/11/2018 19:34:46.996666,0.55,26.0,47.0
02/11/2018 19:38:44.863333,0.98,26.0,47.0
02/11/2018 19:41:24.863333,1.0,26.0,47.0
02/11/2018 19:44:04.646666,0.66,26.0,47.0
02/11/2018 19:46:46.056666,1.17,26.0,47.0
02/11/2018 19:50:44.546666,1.08,26.0,47.0
02/11/2018 19:53:24.563333,1.39,27.0,48.0
02/11/2018 19:56:04.636666,1.78,26.0,48.0
02/11/2018 19:58:44.863333,1.68,26.0,49.0
02/11/2018 20:01:26.330000,1.43,26.0,48.0
02/11/2018 20:05:24.816666,2.02,26.0,49.0
02/11/2018 20:08:06.696666,3.39,27.0,49.0
02/11/2018 20:10:44.466666,2.06,27.0,49.0
02/11/2018 20:13:24.550000,2.58,27.0,49.0
02/11/2018 20:17:24.533333,3.95,27.0,49.0
02/11/2018 20:20:05.373333,4.1,27.0,49.0
02/11/2018 20:22:51.820000,3.58,27.0,50.0
02/11/2018 20:25:26.050000,3.07,27.0,50.0
02/11/2018 20:29:24.776666,4.8,26.0,51.0
02/11/2018 20:32:04.566666,3.25,26.0,52.0
02/11/2018 20:34:44.743333,3.29,25.0,52.0
02/11/2018 20:38:44.443333,3.17,24.0,52.0
02/11/2018 20:41:24.676666,2.19,23.0,52.0
02/11/2018 20:44:04.600000,1.5,23.0,52.0
02/11/2018 20:46:44.853333,2.03,22.0,54.0
02/11/2018 20:49:24.873333,2.83,22.0,55.0
02/11/2018 20:53:24.636666,2.41,21.0,55.0
02/11/2018 20:56:05.010000,1.08,20.0,56.0
02/11/2018 20:58:44.850000,1.93,20.0,57.0
02/11/2018 21:02:44.430000,2.54,20.0,58.0
02/11/2018 21:05:24.620000,3.4,20.0,59.0
02/11/2018 21:08:04.566666,3.37,19.0,59.0
02/11/2018 21:10:44.836666,2.8,19.0,60.0
02/11/2018 21:14:44.696666,2.0,18.0,62.0
02/11/2018 21:17:24.443333,2.56,17.0,62.0
02/11/2018 21:20:04.783333,3.1,17.0,63.0
02/11/2018 21:22:44.946666,2.51,17.0,63.0
02/11/2018 21:25:24.616666,3.11,17.0,63.0
02/11/2018 21:29:24.573333,2.86,16.0,63.0
02/11/2018 21:32:04.536666,1.73,16.0,62.0
02/11/2018 21:34:44.816666,0.93,16.0,61.0
02/11/2018 21:37:24.693333,1.0,17.0,60.0
02/11/2018 21:41:24.756666,0.73,16.0,59.0
02/11/2018 21:44:04.626666,0.51,17.0,60.0
02/11/2018 21:46:44.900000,1.1,16.0,59.0
02/11/2018 21:49:24.660000,0.95,16.0,58.0
02/11/2018 21:53:25.166666,0.63,16.0,57.0
02/11/2018 21:56:04.740000,0.31,17.0,55.0
02/11/2018 21:58:44.740000,0.6,18.0,55.0
02/11/2018 22:01:24.553333,0.72,18.0,54.0
02/11/2018 22:05:24.713333,0.59,20.0,54.0
02/11/2018 22:08:04.586666,1.0,20.0,53.0
02/11/2018 22:10:44.830000,4.55,20.0,52.0
02/11/2018 22:14:44.473333,1.0,20.0,52.0
02/11/2018 22:17:24.570000,1.1,21.0,51.0
02/11/2018 22:20:04.513333,2.22,21.0,51.0
02/11/2018 22:22:44.866666,3.63,22.0,51.0
02/11/2018 22:26:44.776666,0.52,21.0,51.0
02/11/2018 22:29:24.520000,0.77,20.0,51.0
02/11/2018 22:32:04.520000,1.02,20.0,50.0
02/11/2018 22:34:44.866666,1.95,21.0,51.0
02/11/2018 22:38:44.476666,0.4,20.0,50.0
02/11/2018 22:41:24.550000,0.79,20.0,50.0
02/11/2018 22:44:04.446666,0.41,21.0,50.0
02/11/2018 22:46:44.416666,0.42,22.0,49.0
02/11/2018 22:49:24.453333,17.9,32.0,46.0
02/11/2018 22:53:24.456666,19.91,37.0,44.0
02/11/2018 22:56:04.730000,21.95,40.0,43.0
02/11/2018 22:58:44.433333,20.93,42.0,42.0
02/11/2018 23:01:24.673333,55.83,43.0,43.0
02/11/2018 23:05:24.603333,57.32,42.0,43.0
02/11/2018 23:08:04.456666,31.9,43.0,43.0
02/11/2018 23:10:44.763333,22.24,44.0,43.0
02/11/2018 23:14:44.450000,21.93,44.0,42.0
02/11/2018 23:17:24.756666,22.24,45.0,42.0
02/11/2018 23:20:04.780000,24.85,46.0,42.0
02/11/2018 23:22:44.563333,25.67,48.0,42.0
02/11/2018 23:25:24.680000,26.88,48.0,41.0
02/11/2018 23:29:24.450000,28.5,48.0,41.0
02/11/2018 23:32:04.546666,29.61,50.0,41.0
02/11/2018 23:34:44.966666,27.79,50.0,41.0
02/11/2018 23:37:25.083333,31.32,51.0,40.0
02/11/2018 23:41:24.546666,34.26,53.0,40.0
02/11/2018 23:44:04.470000,35.8,55.0,39.0
02/11/2018 23:46:44.496666,33.11,56.0,39.0
02/11/2018 23:50:44.456666,33.34,55.0,40.0
02/11/2018 23:53:27.283333,33.26,55.0,41.0
02/11/2018 23:56:04.516666,31.21,54.0,41.0
02/11/2018 23:58:44.846666,31.05,54.0,41.0
02/12/2018 00:02:44.440000,28.85,54.0,40.0
02/12/2018 00:05:24.530000,31.0,54.0,40.0
02/12/2018 00:08:04.573333,33.92,54.0,41.0
02/12/2018 00:10:44.780000,33.34,54.0,40.0
