InstrumentName, Lake Arbot,,
02/11/2018 10:59:24.766666,37.1,44.0,20.0
02/11/2018 11:02:04.780000,32.51,44.0,20.0
02/11/2018 11:04:44.780000,32.24,44.0,20.0
02/11/2018 11:08:44.813333,31.93,44.0,20.0
02/11/2018 11:11:24.723333,31.02,44.0,20.0
02/11/2018 11:14:04.766666,32.29,44.0,20.0
02/11/2018 11:16:44.776666,33.46,44.0,20.0
02/11/2018 11:20:44.810000,32.22,44.0,20.0
02/11/2018 11:23:24.763333,29.22,45.0,20.0
02/11/2018 11:26:04.743333,29.61,45.0,20.0
02/11/2018 11:28:44.776666,27.49,45.0,20.0
02/11/2018 11:32:44.863333,25.21,46.0,20.0
02/11/2018 11:35:25.066666,22.52,46.0,20.0
02/11/2018 11:38:04.763333,23.45,46.0,20.0
02/11/2018 11:40:44.780000,23.93,46.0,20.0
02/11/2018 11:44:44.713333,21.63,46.0,20.0
02/11/2018 11:47:24.796666,22.38,46.0,20.0
02/11/2018 11:50:04.756666,22.63,46.0,20.0
02/11/2018 11:52:45.156666,20.62,46.0,20.0
02/11/2018 11:56:44.753333,20.7,46.0,20.0
02/11/2018 11:59:24.700000,19.0,46.0,20.0
02/11/2018 12:02:04.776666,18.23,47.0,20.0
02/11/2018 12:04:44.870000,19.85,47.0,20.0
02/11/2018 12:08:44.960000,16.98,47.0,20.0
02/11/2018 12:11:24.780000,18.24,46.0,20.0
02/11/2018 12:14:04.786666,17.59,46.0,20.0
02/11/2018 12:16:44.870000,17.55,46.0,20.0
02/11/2018 12:20:44.793333,18.34,46.0,20.0
02/11/2018 12:23:24.800000,15.0,46.0,20.0
02/11/2018 12:26:04.810000,15.45,46.0,20.0
02/11/2018 12:28:44.790000,16.12,45.0,20.0
02/11/2018 12:32:44.906666,14.63,45.0,20.0
02/11/2018 12:35:24.730000,14.71,45.0,20.0
02/11/2018 12:38:04.760000,14.78,46.0,20.0
02/11/2018 12:40:44.936666,15.02,46.0,20.0
02/11/2018 12:44:44.913333,15.44,46.0,20.0
02/11/2018 12:47:24.750000,14.81,46.0,20.0
02/11/2018 12:50:04.766666,14.93,46.0,20.0
02/11/2018 12:52:44.866666,13.38,46.0,20.0
02/11/2018 12:56:44.963333,14.17,46.0,20.0
02/11/2018 12:59:24.843333,16.07,46.0,20.0
02/11/2018 13:02:05.166666,16.02,46.0,20.0
02/11/2018 13:04:44.896666,15.88,46.0,20.0
02/11/2018 13:08:44.766666,15.93,46.0,20.0
02/11/2018 13:11:24.766666,17.09,46.0,20.0
02/11/2018 13:14:04.746666,16.2,46.0,20.0
02/11/2018 13:16:44.946666,15.0,46.0,19.0
02/11/2018 13:20:45.070000,15.32,46.0,20.0
02/11/2018 13:23:24.743333,16.43,46.0,19.0
02/11/2018 13:26:04.880000,15.34,46.0,20.0
02/11/2018 13:28:44.813333,16.22,46.0,20.0
02/11/2018 13:32:44.830000,15.88,46.0,20.0
02/11/2018 13:35:24.766666,14.98,46.0,20.0
02/11/2018 13:38:04.913333,14.62,45.0,20.0
02/11/2018 13:40:44.946666,12.34,45.0,20.0
02/11/2018 13:44:44.833333,13.39,45.0,20.0
02/11/2018 13:47:25.163333,13.2,45.0,20.0
02/11/2018 13:50:04.996666,12.8,45.0,20.0
02/11/2018 13:52:44.843333,14.42,45.0,20.0
02/11/2018 13:56:44.886666,15.48,46.0,20.0
02/11/2018 13:59:24.976666,16.2,46.0,20.0
02/11/2018 14:02:04.816666,15.57,46.0,20.0
02/11/2018 14:04:45.063333,13.93,46.0,20.0
02/11/2018 14:08:44.883333,13.79,46.0,20.0
02/11/2018 14:11:25.016666,14.63,46.0,20.0
02/11/2018 14:14:05.160000,14.32,46.0,20.0
02/11/2018 14:16:45.023333,13.2,46.0,21.0
02/11/2018 14:20:44.976666,12.59,46.0,20.0
02/11/2018 14:23:25.016666,12.35,46.0,21.0
02/11/2018 14:26:04.840000,12.89,46.0,21.0
02/11/2018 14:28:45.263333,11.1,46.0,22.0
02/11/2018 14:32:45.030000,10.93,46.0,22.0
02/11/2018 14:35:24.810000,12.43,46.0,23.0
02/11/2018 14:38:05.013333,11.41,46.0,23.0
02/11/2018 14:40:44.983333,11.17,45.0,24.0
02/11/2018 14:44:45.050000,11.38,44.0,26.0
02/11/2018 14:47:24.790000,10.79,43.0,27.0
02/11/2018 14:50:04.876666,11.71,42.0,28.0
02/11/2018 14:52:45.070000,11.95,41.0,29.0
02/11/2018 14:56:45.470000,11.24,39.0,30.0
02/11/2018 14:59:24.876666,9.52,39.0,31.0
02/11/2018 15:02:04.976666,11.27,38.0,32.0
02/11/2018 15:04:44.876666,11.83,37.0,32.0
02/11/2018 15:08:44.836666,11.48,36.0,33.0
02/11/2018 15:11:25.043333,10.9,35.0,34.0
02/11/2018 15:14:04.866666,11.15,34.0,35.0
02/11/2018 15:16:45.030000,11.02,34.0,35.0
02/11/2018 15:20:45.346666,10.61,33.0,36.0
02/11/2018 15:23:24.873333,11.17,33.0,36.0
02/11/2018 15:26:04.920000,10.44,32.0,37.0
02/11/2018 15:28:45.146666,11.33,32.0,37.0
02/11/2018 15:32:44.820000,9.83,32.0,38.0
02/11/2018 15:35:24.973333,8.37,31.0,38.0
02/11/2018 15:38:05.026666,7.73,31.0,39.0
02/11/2018 15:40:44.886666,10.3,31.0,39.0
02/11/2018 15:44:44.853333,7.98,30.0,40.0
02/11/2018 15:47:24.870000,7.29,29.0,40.0
02/11/2018 15:50:04.836666,7.39,29.0,41.0
02/11/2018 15:52:44.866666,7.68,29.0,41.0
02/11/2018 15:56:44.920000,7.68,29.0,41.0
02/11/2018 15:59:24.970000,6.83,29.0,42.0
02/11/2018 16:02:05.013333,8.17,28.0,43.0
02/11/2018 16:04:44.816666,7.74,28.0,44.0
02/11/2018 16:08:44.960000,10.71,27.0,44.0
02/11/2018 16:11:24.893333,8.29,27.0,44.0
02/11/2018 16:14:05.006666,8.78,27.0,45.0
02/11/2018 16:16:45.163333,8.8,26.0,45.0
02/11/2018 16:20:45.190000,7.54,26.0,45.0
02/11/2018 16:23:25.056666,7.83,26.0,46.0
02/11/2018 16:26:05.090000,7.35,26.0,46.0
02/11/2018 16:28:44.893333,7.02,25.0,47.0
02/11/2018 16:32:45.056666,7.05,25.0,47.0
02/11/2018 16:35:24.970000,6.27,25.0,47.0
02/11/2018 16:38:05.143333,6.02,25.0,47.0
02/11/2018 16:40:44.900000,6.1,25.0,47.0
02/11/2018 16:43:24.920000,6.0,25.0,47.0
02/11/2018 16:47:25.046666,5.85,25.0,47.0
02/11/2018 16:50:04.896666,6.05,24.0,47.0
02/11/2018 16:52:45.063333,6.1,24.0,47.0
02/11/2018 16:56:45.173333,6.45,24.0,48.0
02/11/2018 16:59:25.026666,5.67,24.0,48.0
02/11/2018 17:02:04.993333,6.0,24.0,48.0
02/11/2018 17:04:44.956666,6.36,23.0,48.0
02/11/2018 17:08:44.883333,5.93,24.0,47.0
02/11/2018 17:11:24.860000,5.78,24.0,48.0
02/11/2018 17:14:04.900000,5.54,24.0,48.0
02/11/2018 17:16:44.946666,4.98,24.0,48.0
02/11/2018 17:20:45.036666,4.12,23.0,48.0
02/11/2018 17:23:24.923333,3.78,22.0,48.0
02/11/2018 17:26:05.046666,4.32,23.0,49.0
02/11/2018 17:28:44.870000,4.12,23.0,49.0
02/11/2018 17:32:45.086666,3.92,23.0,50.0
02/11/2018 17:35:25.166666,3.52,23.0,50.0
02/11/2018 17:38:04.970000,3.64,23.0,50.0
02/11/2018 17:40:45.070000,4.28,23.0,50.0
02/11/2018 17:44:44.906666,4.35,23.0,50.0
02/11/2018 17:47:24.856666,4.47,23.0,50.0
02/11/2018 17:50:04.966666,5.6,23.0,50.0
02/11/2018 17:52:45.046666,3.83,23.0,50.0
02/11/2018 17:56:45.023333,4.39,22.0,49.0
02/11/2018 17:59:25.073333,3.8,23.0,50.0
02/11/2018 18:02:04.893333,4.17,23.0,49.0
02/11/2018 18:04:45.156666,3.24,23.0,50.0
02/11/2018 18:08:44.913333,3.46,23.0,51.0
02/11/2018 18:11:25.050000,3.48,23.0,51.0
02/11/2018 18:14:05.063333,3.3,23.0,52.0
02/11/2018 18:16:45.006666,3.71,22.0,53.0
02/11/2018 18:20:44.866666,4.3,22.0,53.0
02/11/2018 18:23:25.303333,4.07,22.0,53.0
02/11/2018 18:26:05.116666,3.79,21.0,53.0
02/11/2018 18:28:45.970000,4.05,21.0,52.0
02/11/2018 18:32:45.100000,4.5,21.0,52.0
02/11/2018 18:35:25.123333,3.87,21.0,53.0
02/11/2018 18:38:04.916666,2.85,22.0,53.0
02/11/2018 18:40:45.026666,2.82,21.0,53.0
02/11/2018 18:44:44.980000,3.49,21.0,53.0
02/11/2018 18:47:24.966666,3.63,21.0,53.0
02/11/2018 18:50:05.020000,2.9,21.0,52.0
02/11/2018 18:52:45.076666,2.98,22.0,53.0
02/11/2018 18:56:45.136666,2.1,21.0,53.0
02/11/2018 18:59:25.230000,3.0,21.0,53.0
02/11/2018 19:02:05.946666,3.21,21.0,53.0
02/11/2018 19:04:44.970000,2.9,22.0,52.0
02/11/2018 19:08:45.020000,2.62,22.0,53.0
02/11/2018 19:11:25.070000,2.77,21.0,53.0
02/11/2018 19:14:05.076666,2.22,21.0,53.0
02/11/2018 19:16:45.130000,2.1,22.0,54.0
02/11/2018 19:20:45.106666,1.72,21.0,54.0
02/11/2018 19:23:25.213333,1.43,21.0,53.0
02/11/2018 19:26:04.960000,1.76,21.0,54.0
02/11/2018 19:28:45.043333,1.21,20.0,54.0
02/11/2018 19:32:45.110000,1.46,20.0,53.0
02/11/2018 19:35:24.976666,1.0,19.0,53.0
02/11/2018 19:38:05.900000,1.61,20.0,53.0
02/11/2018 19:40:45.056666,1.45,19.0,53.0
02/11/2018 19:43:24.986666,1.0,18.0,53.0
02/11/2018 19:47:25.180000,1.27,18.0,53.0
02/11/2018 19:50:05.266666,1.63,18.0,53.0
02/11/2018 19:52:45.093333,0.93,19.0,53.0
02/11/2018 19:56:45.110000,0.87,18.0,53.0
02/11/2018 19:59:25.463333,1.05,18.0,53.0
02/11/2018 20:02:04.993333,0.77,18.0,53.0
02/11/2018 20:04:45.766666,0.8,18.0,54.0
02/11/2018 20:08:45.273333,0.98,17.0,54.0
02/11/2018 20:11:25.043333,0.18,17.0,54.0
02/11/2018 20:14:05.260000,0.73,17.0,54.0
02/11/2018 20:16:45.056666,0.28,17.0,54.0
02/11/2018 20:20:45.276666,1.0,17.0,55.0
02/11/2018 20:23:25.146666,1.87,17.0,55.0
02/11/2018 20:26:05.203333,1.12,17.0,55.0
02/11/2018 20:28:45.230000,1.33,17.0,55.0
02/11/2018 20:32:45.170000,1.5,18.0,55.0
02/11/2018 20:35:25.166666,1.2,17.0,55.0
02/11/2018 20:38:05.176666,1.37,18.0,55.0
02/11/2018 20:40:45.243333,1.9,18.0,55.0
02/11/2018 20:44:45.266666,1.71,18.0,55.0
02/11/2018 20:47:25.276666,0.93,18.0,55.0
02/11/2018 20:50:05.130000,0.58,18.0,55.0
02/11/2018 20:52:45.173333,0.73,18.0,55.0
02/11/2018 20:56:45.083333,1.15,18.0,54.0
02/11/2018 20:59:25.070000,1.33,18.0,54.0
02/11/2018 21:02:05.276666,0.57,18.0,54.0
02/11/2018 21:04:45.276666,0.46,19.0,55.0
02/11/2018 21:08:45.066666,1.03,18.0,55.0
02/11/2018 21:11:25.046666,1.39,18.0,55.0
02/11/2018 21:14:05.073333,1.65,18.0,56.0
02/11/2018 21:16:45.176666,1.35,17.0,56.0
02/11/2018 21:20:45.110000,2.0,16.0,56.0
02/11/2018 21:23:25.366666,1.93,16.0,56.0
02/11/2018 21:26:05.246666,1.92,16.0,56.0
02/11/2018 21:28:45.116666,1.73,16.0,55.0
02/11/2018 21:32:45.063333,0.98,15.0,56.0
02/11/2018 21:35:25.273333,2.09,15.0,56.0
02/11/2018 21:38:05.183333,2.22,16.0,56.0
02/11/2018 21:40:45.206666,1.73,17.0,56.0
02/11/2018 21:44:45.080000,1.27,16.0,56.0
02/11/2018 21:47:25.056666,1.36,15.0,56.0
02/11/2018 21:50:05.343333,1.67,16.0,56.0
02/11/2018 21:52:45.316666,1.76,16.0,57.0
02/11/2018 21:55:25.163333,21.12,22.0,56.0
02/11/2018 21:59:25.070000,21.41,25.0,56.0
02/11/2018 22:02:05.090000,23.7,26.0,56.0
02/11/2018 22:04:45.290000,24.76,27.0,55.0
02/11/2018 22:08:45.160000,25.18,28.0,55.0
02/11/2018 22:11:25.253333,23.87,28.0,54.0
02/11/2018 22:14:05.183333,24.52,28.0,55.0
02/11/2018 22:16:52.450000,30.0,29.0,54.0
02/11/2018 22:19:28.040000,25.61,29.0,54.0
02/11/2018 22:23:28.053333,25.27,28.0,54.0
02/11/2018 22:26:07.820000,24.07,29.0,54.0
02/11/2018 22:28:47.913333,24.37,29.0,54.0
02/11/2018 22:31:28.026666,25.92,29.0,53.0
02/11/2018 22:35:27.990000,24.26,29.0,52.0
02/11/2018 22:38:07.816666,23.77,30.0,52.0
02/11/2018 22:40:47.956666,24.0,30.0,52.0
02/11/2018 22:43:27.933333,25.19,30.0,52.0
02/11/2018 22:47:28.000000,22.44,30.0,51.0
02/11/2018 22:50:07.940000,26.78,30.0,51.0
02/11/2018 22:52:48.070000,24.61,31.0,51.0
02/11/2018 22:55:27.973333,23.88,31.0,51.0
02/11/2018 22:59:28.023333,24.0,31.0,51.0
02/11/2018 23:02:07.920000,24.1,31.0,51.0
02/11/2018 23:04:47.836666,23.95,32.0,50.0
02/11/2018 23:07:28.063333,23.59,32.0,51.0
02/11/2018 23:11:27.883333,25.6,32.0,51.0
02/11/2018 23:14:07.890000,26.33,32.0,50.0
02/11/2018 23:16:47.936666,24.58,31.0,50.0
02/11/2018 23:19:27.923333,22.95,32.0,50.0
02/11/2018 23:23:27.946666,24.48,32.0,50.0
02/11/2018 23:26:07.980000,23.75,32.0,50.0
02/11/2018 23:28:47.980000,20.85,32.0,49.0
02/11/2018 23:31:28.053333,20.17,32.0,49.0
02/11/2018 23:35:28.040000,17.4,32.0,49.0
02/11/2018 23:38:07.943333,18.1,32.0,49.0
02/11/2018 23:40:47.906666,19.77,32.0,49.0
02/11/2018 23:43:27.973333,20.07,32.0,48.0
02/11/2018 23:47:27.990000,20.5,33.0,48.0
02/11/2018 23:50:08.030000,20.05,33.0,48.0
02/11/2018 23:52:48.806666,20.67,33.0,47.0
02/11/2018 23:55:28.073333,19.21,34.0,47.0
02/11/2018 23:59:28.033333,22.05,34.0,47.0
02/12/2018 00:02:08.080000,22.81,35.0,47.0
02/12/2018 00:04:47.936666,24.25,35.0,46.0
02/12/2018 00:07:27.930000,24.38,35.0,46.0
02/12/2018 00:11:28.026666,23.59,36.0,46.0
