InstrumentName, APCD,,
02/11/2018 11:02:14.973333,11.92,58.0,19.0
02/11/2018 11:04:55.120000,10.95,58.0,19.0
02/11/2018 11:07:34.710000,11.92,58.0,19.0
02/11/2018 11:11:34.850000,12.45,58.0,19.0
02/11/2018 11:14:14.783333,11.18,58.0,19.0
02/11/2018 11:16:54.946666,11.23,58.0,19.0
02/11/2018 11:19:35.176666,10.55,58.0,19.0
02/11/2018 11:23:34.816666,11.53,58.0,19.0
02/11/2018 11:26:14.880000,10.09,58.0,19.0
02/11/2018 11:28:54.706666,11.19,58.0,19.0
02/11/2018 11:31:34.933333,10.26,58.0,19.0
02/11/2018 11:35:34.863333,8.63,58.0,19.0
02/11/2018 11:38:14.906666,9.37,58.0,19.0
02/11/2018 11:40:54.816666,8.89,58.0,19.0
02/11/2018 11:43:34.860000,8.85,58.0,19.0
02/11/2018 11:47:34.930000,9.1,58.0,19.0
02/11/2018 11:50:15.013333,9.31,58.0,19.0
02/11/2018 11:52:54.763333,8.15,58.0,19.0
02/11/2018 11:55:34.890000,7.74,58.0,19.0
02/11/2018 11:59:35.106666,7.35,58.0,19.0
02/11/2018 12:02:14.866666,7.86,58.0,19.0
02/11/2018 12:04:54.720000,7.95,58.0,19.0
02/11/2018 12:07:35.356666,7.59,58.0,20.0
02/11/2018 12:11:34.870000,6.68,58.0,20.0
02/11/2018 12:14:14.776666,7.17,57.0,20.0
02/11/2018 12:16:54.813333,7.45,57.0,20.0
02/11/2018 12:19:35.126666,7.63,57.0,20.0
02/11/2018 12:23:34.853333,9.13,57.0,19.0
02/11/2018 12:26:15.910000,6.87,57.0,19.0
02/11/2018 12:28:55.016666,7.37,57.0,19.0
02/11/2018 12:31:35.666666,7.34,57.0,19.0
02/11/2018 12:35:34.690000,7.67,57.0,19.0
02/11/2018 12:38:16.616666,9.06,57.0,19.0
02/11/2018 12:40:55.190000,7.41,57.0,19.0
02/11/2018 12:43:34.800000,8.76,57.0,19.0
02/11/2018 12:47:36.716666,7.68,57.0,19.0
02/11/2018 12:50:17.330000,6.65,57.0,19.0
02/11/2018 12:52:56.083333,6.1,56.0,19.0
02/11/2018 12:55:35.020000,6.18,56.0,19.0
02/11/2018 12:59:35.090000,5.18,56.0,19.0
02/11/2018 13:02:15.406666,5.78,56.0,19.0
02/11/2018 13:04:54.880000,5.45,56.0,19.0
02/11/2018 13:07:34.953333,5.41,56.0,19.0
02/11/2018 13:11:34.756666,5.32,56.0,19.0
02/11/2018 13:14:15.023333,5.92,56.0,20.0
02/11/2018 13:16:54.760000,5.0,56.0,20.0
02/11/2018 13:19:34.963333,6.0,56.0,20.0
02/11/2018 13:23:34.836666,5.92,56.0,20.0
02/11/2018 13:26:15.056666,5.79,56.0,20.0
02/11/2018 13:28:54.730000,5.95,56.0,20.0
02/11/2018 13:31:34.953333,5.3,56.0,20.0
02/11/2018 13:35:34.726666,5.25,55.0,20.0
02/11/2018 13:38:14.783333,5.05,55.0,20.0
02/11/2018 13:40:54.696666,5.59,55.0,20.0
02/11/2018 13:43:34.926666,4.85,55.0,20.0
02/11/2018 13:47:34.780000,4.47,55.0,20.0
02/11/2018 13:50:14.893333,5.26,55.0,20.0
02/11/2018 13:52:54.770000,4.11,55.0,20.0
02/11/2018 13:55:35.013333,4.67,55.0,20.0
02/11/2018 13:59:35.000000,4.41,54.0,20.0
02/11/2018 14:02:14.810000,4.05,54.0,20.0
02/11/2018 14:04:55.156666,4.31,54.0,20.0
02/11/2018 14:07:34.800000,4.62,54.0,21.0
02/11/2018 14:11:35.616666,4.6,53.0,21.0
02/11/2018 14:14:15.070000,4.28,53.0,22.0
02/11/2018 14:16:54.923333,2.71,53.0,22.0
02/11/2018 14:19:36.426666,3.53,52.0,22.0
02/11/2018 14:23:35.086666,4.1,51.0,23.0
02/11/2018 14:26:14.633333,3.13,51.0,23.0
02/11/2018 14:28:54.763333,2.06,51.0,23.0
02/11/2018 14:31:35.960000,3.61,50.0,24.0
02/11/2018 14:35:34.986666,3.3,49.0,24.0
02/11/2018 14:38:14.966666,3.59,49.0,25.0
02/11/2018 14:40:55.116666,3.29,49.0,25.0
02/11/2018 14:43:35.260000,3.67,48.0,25.0
02/11/2018 14:47:34.850000,2.76,47.0,26.0
02/11/2018 14:50:14.990000,2.84,47.0,26.0
02/11/2018 14:52:55.273333,3.03,46.0,27.0
02/11/2018 14:55:34.970000,2.24,46.0,27.0
02/11/2018 14:59:36.663333,3.07,45.0,28.0
02/11/2018 15:02:15.056666,2.97,45.0,28.0
02/11/2018 15:04:55.040000,2.58,44.0,28.0
02/11/2018 15:07:34.923333,2.27,44.0,28.0
02/11/2018 15:11:35.006666,2.42,43.0,29.0
02/11/2018 15:14:14.760000,2.0,43.0,29.0
02/11/2018 15:16:54.783333,2.71,42.0,30.0
02/11/2018 15:19:34.946666,2.49,42.0,30.0
02/11/2018 15:23:34.956666,2.9,41.0,30.0
02/11/2018 15:26:14.816666,3.13,41.0,31.0
02/11/2018 15:28:54.743333,2.67,40.0,31.0
02/11/2018 15:31:34.996666,2.75,40.0,31.0
02/11/2018 15:35:34.720000,3.08,39.0,32.0
02/11/2018 15:38:14.970000,3.11,39.0,32.0
02/11/2018 15:40:54.760000,2.84,38.0,32.0
02/11/2018 15:43:35.003333,3.87,38.0,33.0
02/11/2018 15:47:34.813333,2.92,38.0,33.0
02/11/2018 15:50:14.756666,3.28,37.0,33.0
02/11/2018 15:52:55.253333,2.68,37.0,34.0
02/11/2018 15:55:34.736666,2.41,37.0,34.0
02/11/2018 15:59:34.796666,3.08,37.0,34.0
02/11/2018 16:02:14.853333,2.9,37.0,34.0
02/11/2018 16:04:54.790000,2.76,37.0,34.0
02/11/2018 16:07:34.710000,2.4,37.0,34.0
02/11/2018 16:11:34.833333,2.13,36.0,34.0
02/11/2018 16:14:14.966666,2.53,37.0,34.0
02/11/2018 16:16:54.966666,2.81,37.0,34.0
02/11/2018 16:19:35.026666,3.03,36.0,35.0
02/11/2018 16:23:35.153333,2.53,36.0,35.0
02/11/2018 16:26:15.460000,2.67,36.0,35.0
02/11/2018 16:28:55.206666,2.97,36.0,36.0
02/11/2018 16:31:35.006666,3.18,35.0,36.0
02/11/2018 16:35:35.130000,3.16,36.0,36.0
02/11/2018 16:38:15.076666,2.65,36.0,36.0
02/11/2018 16:40:55.033333,2.75,35.0,36.0
02/11/2018 16:43:34.973333,2.86,35.0,37.0
02/11/2018 16:47:35.396666,3.44,35.0,37.0
02/11/2018 16:50:15.130000,2.92,35.0,37.0
02/11/2018 16:52:55.396666,2.49,35.0,37.0
02/11/2018 16:55:35.040000,2.78,34.0,37.0
02/11/2018 16:59:34.976666,2.31,34.0,37.0
02/11/2018 17:02:14.906666,1.94,33.0,37.0
02/11/2018 17:04:55.076666,1.58,34.0,38.0
02/11/2018 17:07:35.700000,1.72,33.0,38.0
02/11/2018 17:11:35.116666,2.0,34.0,38.0
02/11/2018 17:14:14.756666,1.81,34.0,39.0
02/11/2018 17:16:55.250000,1.7,33.0,39.0
02/11/2018 17:19:35.186666,1.92,33.0,39.0
02/11/2018 17:23:34.986666,1.83,33.0,39.0
02/11/2018 17:26:29.156666,1.14,32.0,39.0
02/11/2018 17:28:57.516666,1.61,32.0,39.0
02/11/2018 17:31:35.070000,1.5,33.0,40.0
02/11/2018 17:35:35.050000,2.25,32.0,41.0
02/11/2018 17:38:14.883333,1.64,32.0,41.0
02/11/2018 17:40:54.723333,1.95,31.0,41.0
02/11/2018 17:43:34.816666,2.54,31.0,42.0
02/11/2018 17:47:34.900000,1.46,31.0,42.0
02/11/2018 17:50:14.883333,1.98,31.0,42.0
02/11/2018 17:52:54.986666,2.08,30.0,43.0
02/11/2018 17:55:34.976666,2.74,30.0,43.0
02/11/2018 17:59:34.803333,2.15,30.0,44.0
02/11/2018 18:02:14.923333,2.72,29.0,44.0
02/11/2018 18:04:54.796666,1.82,29.0,44.0
02/11/2018 18:07:35.946666,2.05,29.0,44.0
02/11/2018 18:11:35.173333,1.14,28.0,44.0
02/11/2018 18:14:15.766666,1.97,28.0,44.0
02/11/2018 18:16:54.790000,2.15,28.0,45.0
02/11/2018 18:19:37.383333,2.65,28.0,44.0
02/11/2018 18:23:34.776666,1.88,28.0,45.0
02/11/2018 18:26:17.136666,1.81,28.0,45.0
02/11/2018 18:28:54.806666,1.8,27.0,45.0
02/11/2018 18:31:34.770000,1.49,27.0,45.0
02/11/2018 18:35:34.713333,1.74,27.0,45.0
02/11/2018 18:38:14.730000,1.62,27.0,45.0
02/11/2018 18:40:55.246666,1.0,27.0,46.0
02/11/2018 18:43:35.056666,1.71,26.0,45.0
02/11/2018 18:47:35.200000,2.22,26.0,46.0
02/11/2018 18:50:14.696666,1.76,26.0,46.0
02/11/2018 18:52:54.816666,1.74,26.0,46.0
02/11/2018 18:55:34.640000,1.41,26.0,46.0
02/11/2018 18:59:34.740000,1.33,25.0,46.0
02/11/2018 19:02:14.963333,1.34,25.0,46.0
02/11/2018 19:04:54.830000,1.23,26.0,46.0
02/11/2018 19:07:34.823333,1.51,25.0,46.0
02/11/2018 19:11:35.006666,0.77,26.0,46.0
02/11/2018 19:14:14.753333,1.0,26.0,46.0
02/11/2018 19:16:54.926666,1.0,25.0,46.0
02/11/2018 19:19:37.243333,1.62,25.0,46.0
02/11/2018 19:23:34.926666,1.23,25.0,47.0
02/11/2018 19:26:15.260000,1.21,26.0,47.0
02/11/2018 19:28:54.860000,1.47,25.0,47.0
02/11/2018 19:31:35.013333,1.54,26.0,47.0
02/11/2018 19:35:34.940000,1.54,26.0,47.0
02/11/2018 19:38:14.713333,1.0,26.0,47.0
02/11/2018 19:40:54.986666,1.27,26.0,47.0
02/11/2018 19:43:34.823333,1.05,26.0,47.0
02/11/2018 19:47:36.546666,0.26,26.0,47.0
02/11/2018 19:50:15.960000,1.11,26.0,47.0
02/11/2018 19:52:54.786666,2.0,27.0,48.0
02/11/2018 19:55:36.606666,1.77,27.0,48.0
02/11/2018 19:59:36.336666,2.42,26.0,49.0
02/11/2018 20:02:14.856666,1.2,26.0,48.0
02/11/2018 20:04:54.776666,1.73,26.0,49.0
02/11/2018 20:07:36.766666,2.61,27.0,49.0
02/11/2018 20:11:35.016666,2.19,26.0,49.0
02/11/2018 20:14:14.863333,3.43,27.0,49.0
02/11/2018 20:16:55.176666,3.71,27.0,49.0
02/11/2018 20:19:35.220000,4.95,27.0,49.0
02/11/2018 20:23:34.786666,4.24,27.0,50.0
02/11/2018 20:26:15.766666,3.3,26.0,50.0
02/11/2018 20:28:54.780000,6.15,26.0,51.0
02/11/2018 20:31:34.996666,4.05,26.0,52.0
02/11/2018 20:35:34.773333,2.44,25.0,52.0
02/11/2018 20:38:14.763333,3.27,25.0,52.0
02/11/2018 20:40:55.023333,2.62,23.0,52.0
02/11/2018 20:43:34.790000,2.28,23.0,52.0
02/11/2018 20:47:34.900000,1.73,22.0,54.0
02/11/2018 20:50:14.836666,1.45,22.0,55.0
02/11/2018 20:52:54.850000,2.84,21.0,55.0
02/11/2018 20:55:34.856666,0.3,20.0,56.0
02/11/2018 20:59:34.780000,1.69,20.0,58.0
02/11/2018 21:02:15.153333,2.33,20.0,58.0
02/11/2018 21:04:54.980000,3.1,20.0,59.0
02/11/2018 21:08:55.183333,2.62,19.0,60.0
02/11/2018 21:11:34.716666,2.71,19.0,60.0
02/11/2018 21:14:14.583333,2.21,18.0,61.0
02/11/2018 21:16:54.623333,1.83,17.0,62.0
02/11/2018 21:19:34.973333,2.44,17.0,63.0
02/11/2018 21:23:35.070000,2.45,17.0,62.0
02/11/2018 21:26:15.280000,2.94,17.0,63.0
02/11/2018 21:28:54.800000,2.27,16.0,63.0
02/11/2018 21:31:34.646666,1.31,17.0,63.0
02/11/2018 21:35:35.193333,0.43,17.0,61.0
02/11/2018 21:38:14.926666,1.14,16.0,60.0
02/11/2018 21:40:55.083333,0.76,16.0,59.0
02/11/2018 21:43:35.036666,0.5,17.0,60.0
02/11/2018 21:47:35.086666,0.89,16.0,59.0
02/11/2018 21:50:15.123333,0.89,16.0,58.0
02/11/2018 21:52:54.723333,0.97,16.0,57.0
02/11/2018 21:55:35.103333,0.24,17.0,55.0
02/11/2018 21:59:35.110000,0.46,18.0,55.0
02/11/2018 22:02:14.760000,0.73,20.0,54.0
02/11/2018 22:04:54.823333,0.78,21.0,54.0
02/11/2018 22:07:34.800000,0.79,20.0,53.0
02/11/2018 22:11:34.710000,1.45,21.0,52.0
02/11/2018 22:14:14.813333,0.47,21.0,52.0
02/11/2018 22:16:54.900000,1.48,20.0,51.0
02/11/2018 22:19:34.840000,2.13,21.0,51.0
02/11/2018 22:23:34.870000,1.0,23.0,51.0
02/11/2018 22:26:14.626666,1.11,21.0,51.0
02/11/2018 22:28:54.740000,0.77,21.0,51.0
02/11/2018 22:31:34.740000,0.97,20.0,50.0
02/11/2018 22:35:34.950000,1.19,22.0,51.0
02/11/2018 22:38:14.786666,0.15,20.0,50.0
02/11/2018 22:40:54.810000,1.75,20.0,50.0
02/11/2018 22:43:34.700000,0.26,22.0,50.0
02/11/2018 22:47:34.820000,8.97,26.0,48.0
02/11/2018 22:50:15.010000,17.61,33.0,46.0
02/11/2018 22:52:54.676666,20.55,36.0,45.0
02/11/2018 22:55:35.006666,21.86,40.0,43.0
02/11/2018 22:59:34.820000,24.63,43.0,43.0
02/11/2018 23:02:14.826666,104.3,43.0,43.0
02/11/2018 23:04:54.760000,53.03,43.0,43.0
02/11/2018 23:07:34.736666,31.5,43.0,43.0
02/11/2018 23:11:34.986666,22.11,45.0,43.0
02/11/2018 23:14:14.786666,20.42,44.0,42.0
02/11/2018 23:16:54.750000,20.46,45.0,42.0
02/11/2018 23:19:35.236666,24.23,46.0,42.0
02/11/2018 23:23:34.866666,26.2,47.0,42.0
02/11/2018 23:26:14.796666,24.77,48.0,41.0
02/11/2018 23:28:54.846666,25.13,48.0,42.0
02/11/2018 23:31:34.796666,27.63,49.0,41.0
02/11/2018 23:35:34.696666,27.76,51.0,41.0
02/11/2018 23:38:14.740000,30.13,52.0,40.0
02/11/2018 23:40:54.743333,32.32,53.0,40.0
02/11/2018 23:43:34.726666,33.79,55.0,39.0
02/11/2018 23:47:34.763333,32.0,56.0,40.0
02/11/2018 23:50:14.906666,31.33,55.0,40.0
02/11/2018 23:52:55.076666,30.44,55.0,41.0
02/11/2018 23:55:34.743333,29.28,54.0,41.0
02/11/2018 23:59:34.920000,27.54,54.0,41.0
02/12/2018 00:02:14.770000,30.49,54.0,40.0
02/12/2018 00:04:54.826666,26.26,54.0,40.0
02/12/2018 00:07:34.720000,33.21,54.0,40.0
02/12/2018 00:11:34.830000,30.89,54.0,40.0
02/12/2018 00:14:14.743333,28.56,54.0,39.0
