InstrumentName, Thornton,,
02/11/2018 10:58:50.966666,29.42,58.0,21.0
02/11/2018 11:01:31.026666,27.77,57.0,21.0
02/11/2018 11:05:31.066666,28.1,57.0,21.0
02/11/2018 11:08:11.146666,27.03,57.0,21.0
02/11/2018 11:10:50.953333,29.58,57.0,21.0
02/11/2018 11:13:30.943333,28.22,57.0,21.0
02/11/2018 11:17:30.966666,28.0,57.0,21.0
02/11/2018 11:20:10.993333,28.26,57.0,21.0
02/11/2018 11:22:51.056666,26.58,57.0,21.0
02/11/2018 11:25:30.970000,26.54,56.0,21.0
02/11/2018 11:29:30.963333,26.7,56.0,21.0
02/11/2018 11:32:11.076666,26.65,56.0,21.0
02/11/2018 11:34:51.070000,27.0,56.0,21.0
02/11/2018 11:37:30.976666,25.54,56.0,21.0
02/11/2018 11:41:31.153333,32.63,56.0,21.0
02/11/2018 11:44:12.220000,27.0,56.0,21.0
02/11/2018 11:46:51.020000,27.14,56.0,21.0
02/11/2018 11:49:32.363333,25.64,56.0,20.0
02/11/2018 11:53:31.223333,26.94,56.0,21.0
02/11/2018 11:56:11.060000,27.78,56.0,21.0
02/11/2018 11:58:50.986666,26.59,56.0,21.0
02/11/2018 12:01:31.066666,27.63,56.0,21.0
02/11/2018 12:05:31.336666,26.74,56.0,21.0
02/11/2018 12:08:11.000000,27.68,56.0,21.0
02/11/2018 12:10:51.223333,26.11,56.0,21.0
02/11/2018 12:13:31.010000,29.58,56.0,21.0
02/11/2018 12:17:31.106666,25.95,56.0,21.0
02/11/2018 12:20:11.023333,27.18,56.0,21.0
02/11/2018 12:22:51.093333,26.34,56.0,21.0
02/11/2018 12:25:31.083333,26.94,56.0,21.0
02/11/2018 12:29:31.136666,27.51,55.0,21.0
02/11/2018 12:32:11.013333,27.28,55.0,20.0
02/11/2018 12:34:51.040000,27.16,55.0,21.0
02/11/2018 12:37:31.006666,27.63,55.0,21.0
02/11/2018 12:41:31.316666,28.59,55.0,21.0
02/11/2018 12:44:11.163333,27.21,55.0,21.0
02/11/2018 12:46:51.026666,27.32,56.0,21.0
02/11/2018 12:49:31.356666,25.85,55.0,20.0
02/11/2018 12:53:31.076666,28.42,55.0,20.0
02/11/2018 12:56:11.063333,28.4,55.0,20.0
02/11/2018 12:58:51.163333,26.68,55.0,21.0
02/11/2018 13:01:31.076666,27.57,55.0,20.0
02/11/2018 13:05:31.056666,28.0,55.0,21.0
02/11/2018 13:08:11.116666,27.46,55.0,20.0
02/11/2018 13:10:51.070000,29.06,55.0,20.0
02/11/2018 13:13:31.120000,24.94,55.0,20.0
02/11/2018 13:17:31.360000,29.47,55.0,20.0
02/11/2018 13:20:11.150000,27.61,55.0,20.0
02/11/2018 13:22:51.060000,27.37,55.0,20.0
02/11/2018 13:25:31.026666,25.79,55.0,20.0
02/11/2018 13:29:31.113333,26.49,55.0,20.0
02/11/2018 13:32:11.023333,26.37,55.0,20.0
02/11/2018 13:34:51.183333,26.16,55.0,20.0
02/11/2018 13:37:31.030000,28.16,55.0,20.0
02/11/2018 13:41:31.056666,26.0,55.0,20.0
02/11/2018 13:44:11.023333,26.97,55.0,20.0
02/11/2018 13:46:51.036666,27.79,55.0,20.0
02/11/2018 13:49:31.230000,27.53,55.0,20.0
02/11/2018 13:53:31.163333,26.0,55.0,20.0
02/11/2018 13:56:11.173333,26.78,55.0,20.0
02/11/2018 13:58:51.086666,27.24,55.0,20.0
02/11/2018 14:01:31.163333,26.17,55.0,20.0
02/11/2018 14:05:31.413333,26.76,55.0,20.0
02/11/2018 14:08:11.160000,27.21,55.0,20.0
02/11/2018 14:10:51.103333,27.35,55.0,20.0
02/11/2018 14:13:31.086666,26.67,55.0,20.0
02/11/2018 14:17:31.136666,26.38,55.0,21.0
02/11/2018 14:20:11.150000,26.84,55.0,21.0
02/11/2018 14:22:51.156666,27.54,55.0,21.0
02/11/2018 14:25:31.043333,27.54,54.0,21.0
02/11/2018 14:29:31.350000,26.81,54.0,22.0
02/11/2018 14:32:11.130000,26.54,54.0,22.0
02/11/2018 14:34:51.096666,27.35,53.0,22.0
02/11/2018 14:37:31.160000,27.89,53.0,22.0
02/11/2018 14:41:31.146666,25.63,53.0,22.0
02/11/2018 14:44:11.090000,26.89,53.0,22.0
02/11/2018 14:46:51.150000,27.26,53.0,22.0
02/11/2018 14:49:31.106666,25.24,53.0,22.0
02/11/2018 14:53:31.320000,26.0,53.0,23.0
02/11/2018 14:56:11.090000,26.27,53.0,23.0
02/11/2018 14:58:51.053333,26.33,53.0,23.0
02/11/2018 15:01:31.043333,26.0,53.0,23.0
02/11/2018 15:05:31.120000,27.41,52.0,23.0
02/11/2018 15:08:11.196666,24.74,52.0,23.0
02/11/2018 15:10:51.276666,27.89,52.0,23.0
02/11/2018 15:13:31.083333,26.0,52.0,24.0
02/11/2018 15:17:31.443333,25.32,52.0,24.0
02/11/2018 15:20:11.176666,25.11,52.0,24.0
02/11/2018 15:22:51.623333,24.59,52.0,25.0
02/11/2018 15:25:31.140000,25.63,51.0,24.0
02/11/2018 15:29:32.176666,26.92,51.0,25.0
02/11/2018 15:32:11.206666,25.38,51.0,25.0
02/11/2018 15:34:51.406666,25.16,51.0,25.0
02/11/2018 15:37:31.133333,23.95,51.0,25.0
02/11/2018 15:41:31.173333,27.03,50.0,26.0
02/11/2018 15:44:11.163333,25.95,50.0,26.0
02/11/2018 15:46:51.153333,26.16,50.0,26.0
02/11/2018 15:49:31.226666,22.84,50.0,26.0
02/11/2018 15:53:31.393333,24.0,50.0,27.0
02/11/2018 15:56:11.180000,25.56,50.0,27.0
02/11/2018 15:58:51.160000,24.53,49.0,27.0
02/11/2018 16:01:31.076666,23.58,49.0,27.0
02/11/2018 16:05:31.220000,25.37,49.0,27.0
02/11/2018 16:08:11.270000,25.77,49.0,28.0
02/11/2018 16:10:51.133333,24.43,49.0,28.0
02/11/2018 16:13:31.076666,26.0,49.0,28.0
02/11/2018 16:17:31.160000,25.28,48.0,28.0
02/11/2018 16:20:11.246666,24.49,48.0,28.0
02/11/2018 16:22:51.120000,25.41,48.0,29.0
02/11/2018 16:25:31.076666,25.69,48.0,29.0
02/11/2018 16:29:31.140000,24.05,48.0,29.0
02/11/2018 16:32:11.243333,24.65,48.0,29.0
02/11/2018 16:34:51.286666,25.11,48.0,30.0
02/11/2018 16:37:31.080000,23.23,48.0,29.0
02/11/2018 16:41:31.296666,22.97,47.0,30.0
02/11/2018 16:44:11.363333,23.16,47.0,30.0
02/11/2018 16:46:51.176666,24.0,47.0,31.0
02/11/2018 16:49:31.120000,24.95,47.0,31.0
02/11/2018 16:53:31.446666,24.92,47.0,31.0
02/11/2018 16:56:11.086666,23.84,46.0,31.0
02/11/2018 16:58:51.666666,23.73,46.0,32.0
02/11/2018 17:01:31.266666,25.83,46.0,31.0
02/11/2018 17:05:31.963333,22.06,46.0,32.0
02/11/2018 17:08:11.443333,23.67,46.0,32.0
02/11/2018 17:10:51.253333,23.22,46.0,32.0
02/11/2018 17:13:31.163333,24.79,46.0,33.0
02/11/2018 17:17:31.143333,23.0,46.0,33.0
02/11/2018 17:20:11.176666,24.28,46.0,33.0
02/11/2018 17:22:51.130000,23.08,46.0,33.0
02/11/2018 17:25:31.190000,24.43,45.0,33.0
02/11/2018 17:29:31.536666,24.32,45.0,34.0
02/11/2018 17:32:11.216666,24.62,45.0,34.0
02/11/2018 17:34:51.220000,23.33,45.0,34.0
02/11/2018 17:37:31.306666,25.05,45.0,35.0
02/11/2018 17:41:31.143333,24.95,44.0,35.0
02/11/2018 17:44:11.156666,24.0,44.0,35.0
02/11/2018 17:46:51.306666,24.77,44.0,35.0
02/11/2018 17:49:31.243333,23.46,44.0,35.0
02/11/2018 17:53:31.130000,25.53,44.0,36.0
02/11/2018 17:56:12.270000,24.29,43.0,36.0
02/11/2018 17:58:51.140000,24.38,43.0,37.0
02/11/2018 18:01:31.776666,23.54,43.0,37.0
02/11/2018 18:05:31.576666,24.5,43.0,37.0
02/11/2018 18:08:11.180000,23.84,42.0,37.0
02/11/2018 18:10:51.160000,23.88,42.0,38.0
02/11/2018 18:13:31.850000,23.89,42.0,38.0
02/11/2018 18:17:31.233333,23.11,41.0,38.0
02/11/2018 18:20:12.210000,24.21,42.0,39.0
02/11/2018 18:22:51.260000,24.11,41.0,39.0
02/11/2018 18:25:31.363333,25.46,41.0,39.0
02/11/2018 18:29:32.090000,25.78,40.0,39.0
02/11/2018 18:32:11.233333,23.63,40.0,39.0
02/11/2018 18:34:51.200000,23.89,40.0,40.0
02/11/2018 18:37:31.136666,25.45,39.0,40.0
02/11/2018 18:41:31.166666,24.22,39.0,40.0
02/11/2018 18:44:11.140000,25.67,39.0,41.0
02/11/2018 18:46:51.190000,24.97,39.0,41.0
02/11/2018 18:49:31.236666,22.63,39.0,42.0
02/11/2018 18:53:31.263333,23.95,38.0,42.0
02/11/2018 18:56:11.166666,23.77,37.0,42.0
02/11/2018 18:58:51.366666,23.44,37.0,42.0
02/11/2018 19:01:31.166666,24.56,36.0,42.0
02/11/2018 19:05:31.163333,25.08,35.0,43.0
02/11/2018 19:08:11.203333,24.27,35.0,44.0
02/11/2018 19:10:51.273333,22.97,34.0,43.0
02/11/2018 19:13:31.566666,24.05,34.0,44.0
02/11/2018 19:17:31.846666,22.46,33.0,45.0
02/11/2018 19:20:11.766666,23.18,33.0,45.0
02/11/2018 19:22:51.846666,23.66,33.0,46.0
02/11/2018 19:25:32.753333,22.32,33.0,46.0
02/11/2018 19:29:31.173333,22.86,32.0,47.0
02/11/2018 19:32:11.263333,23.78,31.0,47.0
02/11/2018 19:34:51.373333,21.79,31.0,47.0
02/11/2018 19:37:31.270000,24.7,31.0,48.0
02/11/2018 19:41:31.743333,23.56,29.0,48.0
02/11/2018 19:44:11.343333,24.29,29.0,50.0
02/11/2018 19:46:51.210000,23.38,29.0,49.0
02/11/2018 19:49:31.186666,22.54,28.0,50.0
02/11/2018 19:53:31.280000,20.97,28.0,50.0
02/11/2018 19:56:11.193333,21.7,28.0,51.0
02/11/2018 19:58:51.220000,21.74,27.0,51.0
02/11/2018 20:01:31.266666,21.62,27.0,52.0
02/11/2018 20:05:31.270000,22.0,26.0,51.0
02/11/2018 20:08:11.200000,21.89,26.0,51.0
02/11/2018 20:11:45.476666,23.16,26.0,52.0
02/11/2018 20:14:25.573333,23.46,26.0,52.0
02/11/2018 20:17:05.340000,22.32,25.0,51.0
02/11/2018 20:19:45.486666,22.76,25.0,52.0
02/11/2018 20:23:45.396666,20.82,24.0,52.0
02/11/2018 20:26:25.433333,23.0,25.0,53.0
02/11/2018 20:29:05.366666,22.38,24.0,53.0
02/11/2018 20:31:45.496666,21.03,24.0,54.0
02/11/2018 20:35:45.450000,23.16,23.0,55.0
02/11/2018 20:38:25.363333,21.68,23.0,56.0
02/11/2018 20:41:05.943333,21.5,22.0,54.0
02/11/2018 20:43:45.376666,21.74,23.0,54.0
02/11/2018 20:47:45.450000,22.81,22.0,53.0
02/11/2018 20:50:25.463333,24.22,27.0,48.0
02/11/2018 20:53:05.866666,31.74,35.0,46.0
02/11/2018 20:55:45.376666,24.97,38.0,48.0
02/11/2018 20:58:25.503333,38.0,41.0,44.0
02/11/2018 21:02:25.460000,30.49,44.0,44.0
02/11/2018 21:05:05.470000,36.82,44.0,43.0
02/11/2018 21:07:45.470000,34.76,46.0,43.0
02/11/2018 21:11:45.410000,27.68,46.0,44.0
02/11/2018 21:14:25.476666,33.0,46.0,43.0
02/11/2018 21:17:05.490000,37.35,48.0,43.0
02/11/2018 21:19:45.453333,40.59,49.0,41.0
02/11/2018 21:23:45.473333,42.27,52.0,40.0
02/11/2018 21:26:25.496666,32.78,52.0,41.0
02/11/2018 21:29:05.510000,37.95,53.0,40.0
02/11/2018 21:31:45.546666,37.58,54.0,40.0
02/11/2018 21:35:45.473333,36.94,55.0,40.0
02/11/2018 21:38:25.486666,39.54,55.0,40.0
02/11/2018 21:41:05.480000,41.0,55.0,40.0
02/11/2018 21:43:45.413333,44.27,55.0,40.0
02/11/2018 21:47:45.476666,38.36,54.0,39.0
02/11/2018 21:50:25.473333,38.05,55.0,39.0
02/11/2018 21:53:05.446666,39.79,54.0,38.0
02/11/2018 21:55:45.513333,44.16,56.0,38.0
02/11/2018 21:59:45.510000,38.42,56.0,37.0
02/11/2018 22:02:25.513333,49.44,57.0,36.0
02/11/2018 22:05:05.463333,38.67,57.0,37.0
02/11/2018 22:07:45.486666,30.97,58.0,39.0
02/11/2018 22:11:45.403333,42.92,57.0,37.0
02/11/2018 22:14:25.653333,43.57,58.0,38.0
02/11/2018 22:17:05.463333,37.56,57.0,39.0
02/11/2018 22:19:45.433333,39.57,56.0,40.0
02/11/2018 22:23:45.436666,32.46,55.0,41.0
02/11/2018 22:26:25.416666,39.41,54.0,41.0
02/11/2018 22:29:05.453333,36.06,54.0,42.0
02/11/2018 22:31:45.496666,34.74,53.0,43.0
02/11/2018 22:35:45.520000,38.67,53.0,41.0
02/11/2018 22:38:25.403333,34.21,52.0,41.0
02/11/2018 22:41:05.426666,38.17,51.0,44.0
02/11/2018 22:43:45.476666,37.94,51.0,44.0
02/11/2018 22:47:45.456666,42.84,52.0,41.0
02/11/2018 22:50:25.476666,39.24,52.0,41.0
02/11/2018 22:53:05.573333,36.68,51.0,41.0
02/11/2018 22:55:45.486666,39.33,52.0,42.0
02/11/2018 22:59:45.576666,41.79,52.0,41.0
02/11/2018 23:02:25.516666,42.58,53.0,41.0
02/11/2018 23:05:05.413333,33.19,53.0,43.0
02/11/2018 23:07:45.526666,29.57,51.0,43.0
02/11/2018 23:11:45.456666,33.95,51.0,42.0
02/11/2018 23:14:25.623333,39.64,51.0,41.0
02/11/2018 23:17:05.573333,40.61,52.0,40.0
02/11/2018 23:19:45.623333,38.82,52.0,40.0
02/11/2018 23:23:45.576666,33.57,52.0,42.0
02/11/2018 23:26:25.513333,25.85,49.0,44.0
02/11/2018 23:29:05.483333,33.41,50.0,42.0
02/11/2018 23:31:45.466666,39.0,51.0,41.0
02/11/2018 23:35:45.486666,38.81,54.0,39.0
02/11/2018 23:38:26.073333,39.53,54.0,38.0
02/11/2018 23:41:05.540000,41.78,55.0,38.0
02/11/2018 23:43:45.570000,36.72,56.0,39.0
02/11/2018 23:47:45.683333,31.53,56.0,38.0
02/11/2018 23:50:25.483333,39.89,57.0,37.0
02/11/2018 23:53:05.580000,35.0,58.0,36.0
02/11/2018 23:55:45.620000,29.62,58.0,38.0
02/11/2018 23:59:45.446666,32.1,57.0,37.0
02/12/2018 00:02:25.640000,28.05,58.0,38.0
02/12/2018 00:05:06.043333,33.17,57.0,37.0
02/12/2018 00:07:45.483333,31.58,57.0,37.0
02/12/2018 00:11:45.583333,34.16,58.0,36.0
