InstrumentName, Thornton B,,
StartTime, 2018-02-01 00:00:00,,
EndTime, 2018-02-28 23:59:59,,
Date,PM2.5,humidity,temp_f
02/13/2018 23:53:36.750000,22.55,18.0,67.0
02/13/2018 23:56:16.746666,15.07,18.0,66.0
02/13/2018 23:58:56.886666,19.81,18.0,65.0
02/14/2018 00:01:36.876666,38.67,19.0,65.0
02/14/2018 00:05:37.006666,55.09,20.0,63.0
02/14/2018 00:08:17.046666,70.93,19.0,63.0
02/14/2018 00:10:56.970000,67.92,19.0,63.0
02/14/2018 00:13:37.106666,84.31,20.0,61.0
02/14/2018 00:17:36.900000,21.24,21.0,60.0
02/14/2018 00:20:17.053333,22.35,22.0,59.0
02/14/2018 00:22:56.970000,31.56,22.0,59.0
02/14/2018 00:25:36.920000,42.12,22.0,60.0
02/14/2018 00:29:36.730000,70.88,22.0,61.0
02/14/2018 00:32:16.953333,58.07,22.0,60.0
02/14/2018 00:34:56.696666,72.6,23.0,59.0
02/14/2018 00:37:36.803333,43.74,24.0,57.0
02/14/2018 00:41:36.843333,19.79,24.0,59.0
02/14/2018 00:44:16.816666,23.0,24.0,58.0
02/14/2018 00:46:56.890000,22.0,25.0,57.0
02/14/2018 00:49:36.716666,20.82,25.0,58.0
02/14/2018 00:53:36.903333,21.19,25.0,58.0
02/14/2018 00:56:17.010000,26.14,25.0,57.0
02/14/2018 00:58:56.810000,34.3,25.0,57.0
02/14/2018 01:01:36.800000,45.34,26.0,57.0
02/14/2018 01:05:37.056666,45.45,26.0,57.0
02/14/2018 01:08:16.743333,35.7,26.0,56.0
02/14/2018 01:10:56.846666,38.56,27.0,56.0
02/14/2018 01:13:36.813333,40.8,27.0,56.0
02/14/2018 01:17:37.143333,60.39,27.0,56.0
02/14/2018 01:20:17.083333,52.88,27.0,56.0
02/14/2018 01:22:56.996666,32.19,27.0,55.0
02/14/2018 01:25:37.156666,23.23,27.0,55.0
02/14/2018 01:29:36.986666,21.28,27.0,55.0
02/14/2018 01:32:17.233333,21.77,27.0,55.0
02/14/2018 01:34:57.100000,21.21,27.0,55.0
02/14/2018 01:37:36.990000,21.77,27.0,55.0
02/14/2018 01:41:37.160000,21.35,27.0,55.0
02/14/2018 01:44:17.340000,20.56,27.0,54.0
02/14/2018 01:46:57.323333,20.21,27.0,55.0
02/14/2018 01:49:37.100000,20.02,27.0,54.0
02/14/2018 01:53:36.973333,19.49,27.0,54.0
02/14/2018 01:56:17.006666,21.44,27.0,54.0
02/14/2018 01:58:57.050000,20.29,27.0,54.0
02/14/2018 02:01:36.990000,19.51,26.0,54.0
02/14/2018 02:05:37.046666,22.14,26.0,54.0
02/14/2018 02:08:17.380000,25.02,26.0,54.0
02/14/2018 02:10:56.986666,26.05,25.0,54.0
02/14/2018 02:13:36.993333,25.88,26.0,54.0
02/14/2018 02:17:36.986666,26.56,26.0,53.0
02/14/2018 02:20:16.976666,29.44,26.0,53.0
02/14/2018 02:22:56.993333,35.0,26.0,53.0
02/14/2018 02:25:37.086666,36.81,27.0,53.0
02/14/2018 02:29:36.980000,61.95,27.0,53.0
02/14/2018 02:32:17.103333,68.23,27.0,53.0
02/14/2018 02:34:56.833333,65.21,27.0,53.0
02/14/2018 02:37:36.913333,69.5,27.0,53.0
02/14/2018 02:41:36.800000,67.48,27.0,52.0
02/14/2018 02:44:17.033333,70.28,28.0,52.0
02/14/2018 02:46:57.083333,74.48,28.0,52.0
02/14/2018 02:49:36.910000,95.91,28.0,52.0
02/14/2018 02:53:36.926666,35.34,28.0,52.0
02/14/2018 02:56:16.876666,32.95,28.0,52.0
02/14/2018 02:58:57.160000,27.05,28.0,51.0
02/14/2018 03:01:36.853333,25.82,29.0,51.0
02/14/2018 03:05:36.953333,23.23,29.0,51.0
02/14/2018 03:08:16.976666,23.77,29.0,51.0
02/14/2018 03:10:56.986666,23.2,29.0,51.0
02/14/2018 03:13:36.933333,22.55,29.0,51.0
02/14/2018 03:17:36.846666,26.05,29.0,51.0
02/14/2018 03:20:16.880000,26.98,29.0,51.0
02/14/2018 03:22:56.826666,25.19,29.0,51.0
02/14/2018 03:25:36.880000,26.09,29.0,51.0
02/14/2018 03:29:37.103333,29.49,28.0,51.0
02/14/2018 03:32:17.156666,28.24,28.0,51.0
02/14/2018 03:34:57.023333,24.82,29.0,50.0
02/14/2018 03:37:36.810000,25.0,30.0,50.0
02/14/2018 03:41:36.946666,26.86,30.0,50.0
02/14/2018 03:44:16.870000,29.12,30.0,50.0
02/14/2018 03:46:56.950000,27.77,30.0,50.0
02/14/2018 03:49:36.890000,27.75,30.0,50.0
02/14/2018 03:53:36.906666,29.98,31.0,50.0
02/14/2018 03:56:16.990000,27.71,32.0,48.0
02/14/2018 03:58:56.900000,27.12,32.0,48.0
02/14/2018 04:01:36.903333,27.35,32.0,48.0
02/14/2018 04:05:36.890000,27.7,33.0,48.0
02/14/2018 04:08:16.903333,27.85,32.0,47.0
02/14/2018 04:10:57.096666,30.14,33.0,48.0
02/14/2018 04:13:37.066666,33.58,33.0,47.0
02/14/2018 04:17:36.863333,28.79,33.0,46.0
02/14/2018 04:20:16.960000,28.41,34.0,46.0
02/14/2018 04:22:56.940000,30.05,34.0,45.0
02/14/2018 04:25:36.946666,30.09,36.0,45.0
02/14/2018 04:29:36.946666,44.86,35.0,46.0
02/14/2018 04:32:16.903333,44.74,35.0,45.0
02/14/2018 04:34:57.096666,55.0,35.0,46.0
02/14/2018 04:37:36.933333,49.42,35.0,46.0
02/14/2018 04:41:36.930000,60.36,34.0,46.0
02/14/2018 04:44:16.983333,60.05,35.0,45.0
02/14/2018 04:46:56.936666,56.91,35.0,46.0
02/14/2018 04:49:37.000000,62.32,35.0,46.0
02/14/2018 04:53:36.903333,62.35,36.0,44.0
02/14/2018 04:56:16.906666,55.68,36.0,44.0
02/14/2018 04:58:56.956666,50.24,36.0,43.0
02/14/2018 05:01:36.896666,51.98,37.0,44.0
02/14/2018 05:05:37.006666,47.32,36.0,44.0
02/14/2018 05:08:16.876666,46.11,36.0,43.0
02/14/2018 05:10:56.973333,46.79,38.0,42.0
02/14/2018 05:13:36.940000,34.42,39.0,42.0
02/14/2018 05:17:37.013333,35.39,38.0,43.0
02/14/2018 05:20:16.973333,43.23,42.0,41.0
02/14/2018 05:22:56.923333,63.45,41.0,42.0
02/14/2018 05:25:37.020000,61.73,41.0,42.0
02/14/2018 05:29:36.966666,135.5,40.0,42.0
02/14/2018 05:32:16.993333,73.67,43.0,42.0
02/14/2018 05:34:56.966666,69.14,41.0,43.0
02/14/2018 05:37:36.886666,73.66,41.0,43.0
02/14/2018 05:41:37.016666,214.07,41.0,43.0
02/14/2018 05:44:16.893333,154.14,40.0,42.0
02/14/2018 05:46:56.926666,203.68,42.0,42.0
02/14/2018 05:49:36.980000,159.31,42.0,42.0
02/14/2018 05:53:36.943333,44.14,41.0,41.0
02/14/2018 05:56:16.936666,44.75,44.0,39.0
02/14/2018 05:58:56.940000,35.26,45.0,40.0
02/14/2018 06:01:37.010000,33.77,43.0,40.0
02/14/2018 06:05:36.946666,35.48,45.0,38.0
02/14/2018 06:08:16.996666,34.95,44.0,39.0
02/14/2018 06:10:56.906666,36.62,46.0,38.0
02/14/2018 06:13:36.970000,40.67,46.0,39.0
02/14/2018 06:17:36.973333,41.45,47.0,39.0
02/14/2018 06:20:17.066666,40.36,46.0,40.0
02/14/2018 06:22:56.880000,41.56,45.0,40.0
02/14/2018 06:25:37.030000,40.56,45.0,39.0
02/14/2018 06:29:36.933333,38.88,45.0,40.0
02/14/2018 06:32:17.666666,39.32,45.0,40.0
02/14/2018 06:34:58.253333,41.25,45.0,39.0
02/14/2018 06:37:37.030000,40.25,45.0,40.0
02/14/2018 06:41:36.960000,41.45,45.0,40.0
02/14/2018 06:44:16.886666,37.88,45.0,40.0
02/14/2018 06:46:56.970000,36.92,44.0,39.0
02/14/2018 06:49:37.096666,44.41,46.0,39.0
02/14/2018 06:53:38.396666,43.17,44.0,40.0
02/14/2018 06:56:17.463333,41.3,45.0,39.0
02/14/2018 06:58:57.500000,46.98,45.0,40.0
02/14/2018 07:01:38.366666,54.36,45.0,39.0
02/14/2018 07:05:36.900000,53.93,44.0,40.0
02/14/2018 07:08:16.983333,45.4,43.0,39.0
02/14/2018 07:10:56.880000,44.86,44.0,40.0
02/14/2018 07:13:36.963333,41.56,44.0,40.0
02/14/2018 07:17:36.943333,39.81,44.0,40.0
02/14/2018 07:20:16.886666,38.75,44.0,40.0
02/14/2018 07:22:56.886666,39.34,44.0,39.0
02/14/2018 07:25:36.890000,38.43,46.0,39.0
02/14/2018 07:29:36.936666,38.81,44.0,40.0
02/14/2018 07:32:18.156666,37.26,44.0,40.0
02/14/2018 07:34:58.306666,38.56,44.0,40.0
02/14/2018 07:37:38.173333,40.79,44.0,38.0
02/14/2018 07:41:38.176666,44.85,44.0,39.0
02/14/2018 07:44:17.346666,47.77,45.0,37.0
02/14/2018 07:46:57.093333,58.19,46.0,38.0
02/14/2018 07:49:36.976666,64.0,46.0,39.0
02/14/2018 07:53:36.900000,60.33,46.0,37.0
02/14/2018 07:56:17.003333,56.75,47.0,37.0
02/14/2018 07:58:56.983333,49.05,46.0,39.0
02/14/2018 08:01:36.903333,50.02,45.0,39.0
02/14/2018 08:05:36.906666,49.42,44.0,39.0
02/14/2018 08:08:16.946666,48.7,45.0,37.0
02/14/2018 08:10:56.950000,47.0,45.0,39.0
02/14/2018 08:13:37.030000,45.48,46.0,36.0
02/14/2018 08:17:37.783333,34.48,46.0,38.0
02/14/2018 08:20:16.916666,36.67,46.0,38.0
02/14/2018 08:22:57.030000,36.16,45.0,38.0
02/14/2018 08:25:36.990000,39.18,45.0,39.0
02/14/2018 08:29:37.316666,51.07,46.0,38.0
02/14/2018 08:32:16.980000,50.73,45.0,38.0
02/14/2018 08:34:56.916666,52.71,46.0,38.0
02/14/2018 08:37:36.910000,53.63,45.0,38.0
02/14/2018 08:41:36.910000,50.59,46.0,39.0
02/14/2018 08:44:16.990000,48.2,46.0,37.0
02/14/2018 08:46:57.003333,50.0,46.0,38.0
02/14/2018 08:49:37.000000,49.38,47.0,38.0
02/14/2018 08:53:36.930000,56.02,48.0,37.0
02/14/2018 08:56:16.973333,43.53,47.0,38.0
02/14/2018 08:58:57.026666,53.27,47.0,38.0
02/14/2018 09:01:36.986666,41.25,47.0,39.0
02/14/2018 09:05:36.976666,41.02,47.0,38.0
02/14/2018 09:08:17.006666,49.91,47.0,39.0
02/14/2018 09:10:56.930000,68.02,46.0,39.0
02/14/2018 09:13:37.110000,62.47,46.0,39.0
02/14/2018 09:17:36.946666,59.4,45.0,38.0
02/14/2018 09:20:16.960000,60.79,47.0,38.0
02/14/2018 09:22:57.086666,60.3,47.0,39.0
02/14/2018 09:25:37.010000,54.64,46.0,39.0
02/14/2018 09:29:36.986666,56.3,45.0,39.0
02/14/2018 09:31:41.920000,57.0,46.0,37.0
02/14/2018 09:35:41.990000,52.89,47.0,37.0
02/14/2018 09:38:21.973333,55.77,48.0,37.0
02/14/2018 09:41:01.970000,52.29,47.0,38.0
02/14/2018 09:43:42.020000,58.52,47.0,38.0
02/14/2018 09:47:44.203333,39.56,47.0,37.0
02/14/2018 09:50:23.126666,35.5,48.0,36.0
02/14/2018 09:53:03.330000,34.15,49.0,37.0
02/14/2018 09:55:43.313333,36.1,48.0,37.0
02/14/2018 09:59:42.023333,35.55,48.0,36.0
02/14/2018 10:02:22.020000,36.0,49.0,36.0
02/14/2018 10:05:02.020000,35.42,49.0,36.0
02/14/2018 10:07:42.046666,35.36,49.0,36.0
02/14/2018 10:11:41.936666,35.33,49.0,37.0
02/14/2018 10:14:21.943333,34.56,48.0,37.0
02/14/2018 10:17:01.950000,34.6,48.0,36.0
02/14/2018 10:19:41.946666,35.84,49.0,37.0
02/14/2018 10:23:41.990000,34.27,47.0,38.0
02/14/2018 10:26:22.030000,35.36,47.0,37.0
02/14/2018 10:29:02.190000,35.7,48.0,38.0
02/14/2018 10:31:41.963333,34.28,47.0,38.0
02/14/2018 10:35:42.053333,34.28,47.0,36.0
02/14/2018 10:38:22.046666,36.67,48.0,35.0
02/14/2018 10:41:01.960000,35.21,49.0,37.0
02/14/2018 10:43:42.040000,34.39,47.0,37.0
02/14/2018 10:47:41.966666,34.81,47.0,37.0
02/14/2018 10:50:22.130000,35.37,46.0,37.0
02/14/2018 10:53:02.026666,35.34,47.0,37.0
02/14/2018 10:55:42.136666,35.55,45.0,37.0
02/14/2018 10:59:41.970000,35.43,46.0,37.0
02/14/2018 11:02:21.990000,34.65,47.0,37.0
02/14/2018 11:05:02.020000,35.64,46.0,37.0
02/14/2018 11:07:41.990000,35.05,46.0,38.0
02/14/2018 11:11:42.030000,34.05,46.0,38.0
02/14/2018 11:14:21.966666,35.51,46.0,38.0
02/14/2018 11:17:02.040000,34.3,45.0,38.0
02/14/2018 11:19:41.993333,33.32,45.0,38.0
02/14/2018 11:23:42.153333,34.63,45.0,36.0
02/14/2018 11:26:22.130000,35.12,47.0,37.0
02/14/2018 11:29:02.016666,33.93,46.0,38.0
02/14/2018 11:31:41.993333,33.65,45.0,37.0
02/14/2018 11:35:43.070000,33.67,46.0,38.0
02/14/2018 11:38:22.056666,36.69,46.0,38.0
02/14/2018 11:41:02.033333,33.32,45.0,37.0
02/14/2018 11:43:42.030000,34.81,46.0,37.0
02/14/2018 11:47:42.083333,34.63,45.0,36.0
02/14/2018 11:50:22.076666,34.44,46.0,36.0
02/14/2018 11:53:02.200000,34.23,46.0,37.0
02/14/2018 11:55:42.043333,34.47,47.0,36.0
02/14/2018 11:59:42.070000,35.32,47.0,35.0
02/14/2018 12:02:22.153333,35.09,48.0,36.0
02/14/2018 12:05:02.080000,35.19,47.0,37.0
02/14/2018 12:07:42.036666,32.1,46.0,36.0
02/14/2018 12:11:42.106666,34.5,47.0,36.0
02/14/2018 12:14:22.126666,33.11,45.0,36.0
02/14/2018 12:17:02.270000,34.27,47.0,35.0
02/14/2018 12:19:42.170000,34.4,47.0,35.0
02/14/2018 12:23:42.060000,33.09,45.0,36.0
02/14/2018 12:26:22.083333,34.18,47.0,36.0
02/14/2018 12:29:02.066666,33.75,46.0,37.0
02/14/2018 12:31:42.113333,34.21,46.0,36.0
02/14/2018 12:35:42.040000,36.17,47.0,37.0
02/14/2018 12:38:22.100000,32.48,47.0,36.0
02/14/2018 12:41:02.066666,33.67,47.0,35.0
02/14/2018 12:43:42.030000,34.28,47.0,36.0
02/14/2018 12:47:42.040000,34.17,47.0,35.0
02/14/2018 12:50:22.046666,32.58,47.0,36.0
02/14/2018 12:53:02.053333,34.88,46.0,35.0
02/14/2018 12:55:42.136666,34.02,47.0,35.0
02/14/2018 12:59:42.260000,33.22,46.0,36.0
02/14/2018 13:02:22.413333,32.8,46.0,37.0
02/14/2018 13:05:02.090000,36.32,47.0,35.0
02/14/2018 13:07:42.046666,34.31,47.0,36.0
02/14/2018 13:11:42.056666,32.63,46.0,36.0
02/14/2018 13:14:22.236666,35.25,46.0,35.0
02/14/2018 13:17:02.043333,34.8,47.0,36.0
02/14/2018 13:19:42.103333,33.93,46.0,36.0
02/14/2018 13:23:42.113333,35.7,46.0,35.0
02/14/2018 13:26:22.056666,34.02,47.0,34.0
02/14/2018 13:29:02.200000,35.02,48.0,35.0
02/14/2018 13:31:42.056666,35.71,47.0,36.0
02/14/2018 13:35:42.186666,32.77,46.0,37.0
02/14/2018 13:38:22.086666,36.67,45.0,37.0
02/14/2018 13:41:02.116666,33.36,45.0,37.0
02/14/2018 13:43:42.100000,35.71,46.0,35.0
02/14/2018 13:47:42.060000,36.28,46.0,36.0
02/14/2018 13:50:22.223333,33.64,45.0,36.0
02/14/2018 13:53:02.506666,34.12,45.0,36.0
02/14/2018 13:55:42.230000,33.71,45.0,37.0
02/14/2018 13:59:42.096666,33.02,45.0,36.0
02/14/2018 14:02:22.083333,32.98,45.0,37.0
02/14/2018 14:05:02.096666,33.8,45.0,37.0
02/14/2018 14:07:42.120000,33.49,45.0,36.0
02/14/2018 14:11:42.246666,34.6,45.0,36.0
02/14/2018 14:14:22.116666,34.09,46.0,35.0
02/14/2018 14:17:02.120000,34.32,47.0,36.0
02/14/2018 14:19:42.193333,35.11,46.0,37.0
02/14/2018 14:23:42.153333,33.7,46.0,36.0
02/14/2018 14:26:22.223333,33.7,45.0,38.0
02/14/2018 14:29:02.216666,34.79,46.0,37.0
02/14/2018 14:31:42.220000,31.77,45.0,36.0
02/14/2018 14:35:42.156666,36.71,46.0,37.0
02/14/2018 14:38:22.163333,34.05,45.0,37.0
02/14/2018 14:41:02.080000,35.4,46.0,37.0
02/14/2018 14:43:42.126666,34.84,45.0,38.0
02/14/2018 14:47:42.086666,35.58,45.0,38.0
02/14/2018 14:50:22.200000,35.31,45.0,38.0
02/14/2018 14:53:02.160000,36.36,44.0,38.0
02/14/2018 14:55:42.146666,82.23,44.0,38.0
02/14/2018 14:59:42.256666,47.93,45.0,38.0
02/14/2018 15:02:22.100000,39.67,44.0,38.0
02/14/2018 15:05:02.246666,40.57,45.0,37.0
02/14/2018 15:07:42.270000,39.66,45.0,37.0
02/14/2018 15:11:42.103333,40.14,44.0,38.0
02/14/2018 15:14:22.436666,35.21,45.0,38.0
02/14/2018 15:17:02.160000,35.31,44.0,38.0
02/14/2018 15:19:42.223333,37.02,44.0,38.0
02/14/2018 15:23:42.146666,44.51,44.0,39.0
02/14/2018 15:26:22.186666,58.52,43.0,40.0
02/14/2018 15:29:02.293333,52.56,44.0,39.0
02/14/2018 15:31:42.116666,47.48,43.0,40.0
02/14/2018 15:35:42.200000,43.71,42.0,40.0
02/14/2018 15:38:22.103333,36.79,42.0,41.0
02/14/2018 15:41:02.263333,36.81,42.0,40.0
02/14/2018 15:43:42.296666,34.42,42.0,41.0
02/14/2018 15:47:42.196666,35.9,43.0,41.0
02/14/2018 15:50:22.173333,35.7,42.0,41.0
02/14/2018 15:53:02.243333,35.59,42.0,42.0
02/14/2018 15:55:42.186666,49.39,41.0,43.0
02/14/2018 15:59:42.156666,48.09,40.0,44.0
02/14/2018 16:02:22.246666,123.3,39.0,44.0
02/14/2018 16:05:02.286666,165.16,39.0,45.0
02/14/2018 16:07:42.196666,156.58,38.0,45.0
02/14/2018 16:11:42.330000,37.24,36.0,47.0
02/14/2018 16:14:22.180000,39.1,35.0,47.0
02/14/2018 16:17:02.273333,59.86,34.0,48.0
02/14/2018 16:19:42.200000,33.6,34.0,49.0
02/14/2018 16:23:42.163333,25.7,33.0,50.0
02/14/2018 16:26:22.190000,25.05,32.0,50.0
02/14/2018 16:29:02.213333,27.58,31.0,51.0
02/14/2018 16:31:42.253333,29.63,31.0,51.0
02/14/2018 16:35:43.106666,21.86,30.0,52.0
02/14/2018 16:38:22.276666,21.14,30.0,52.0
02/14/2018 16:41:02.360000,21.36,30.0,52.0
02/14/2018 16:43:42.473333,24.24,30.0,53.0
02/14/2018 16:47:42.236666,62.14,29.0,53.0
02/14/2018 16:50:22.276666,63.16,29.0,54.0
02/14/2018 16:53:02.160000,45.57,28.0,54.0
02/14/2018 16:55:42.470000,30.86,29.0,54.0
02/14/2018 16:59:42.203333,23.79,28.0,55.0
02/14/2018 17:02:22.376666,23.05,27.0,55.0
02/14/2018 17:05:02.393333,23.62,27.0,55.0
02/14/2018 17:07:42.560000,22.6,26.0,56.0
02/14/2018 17:11:42.270000,22.0,26.0,56.0
02/14/2018 17:14:22.173333,23.26,26.0,56.0
02/14/2018 17:17:02.190000,23.88,25.0,56.0
02/14/2018 17:19:42.196666,30.49,25.0,56.0
02/14/2018 17:23:42.320000,32.77,25.0,56.0
02/14/2018 17:26:22.223333,32.74,25.0,56.0
02/14/2018 17:29:02.246666,33.53,26.0,57.0
02/14/2018 17:31:42.326666,32.19,25.0,57.0
02/14/2018 17:35:42.223333,27.17,25.0,57.0
02/14/2018 17:38:22.266666,27.56,24.0,58.0
02/14/2018 17:41:02.383333,40.37,25.0,58.0
02/14/2018 17:43:42.493333,33.51,24.0,58.0
02/14/2018 17:47:42.323333,22.93,24.0,58.0
02/14/2018 17:50:22.370000,19.09,24.0,59.0
02/14/2018 17:53:02.386666,19.77,24.0,58.0
02/14/2018 17:55:42.196666,21.4,24.0,59.0
02/14/2018 17:59:42.303333,21.31,24.0,59.0
02/14/2018 18:02:22.216666,19.95,23.0,60.0
02/14/2018 18:05:02.280000,20.35,22.0,60.0
02/14/2018 18:07:42.380000,21.05,22.0,60.0
02/14/2018 18:11:42.250000,24.02,21.0,61.0
02/14/2018 18:14:22.320000,24.82,20.0,61.0
02/14/2018 18:17:02.373333,23.14,20.0,61.0
02/14/2018 18:19:42.240000,23.63,20.0,62.0
02/14/2018 18:23:43.260000,48.1,19.0,62.0
02/14/2018 18:26:22.413333,44.34,19.0,63.0
02/14/2018 18:29:02.216666,112.89,18.0,62.0
02/14/2018 18:31:42.546666,96.72,18.0,63.0
02/14/2018 18:35:42.276666,51.43,18.0,63.0
02/14/2018 18:38:22.490000,36.58,17.0,63.0
02/14/2018 18:41:02.316666,49.66,17.0,63.0
02/14/2018 18:43:42.476666,42.86,17.0,63.0
02/14/2018 18:47:42.266666,47.42,17.0,64.0
02/14/2018 18:50:22.696666,45.52,17.0,63.0
02/14/2018 18:53:02.286666,130.21,16.0,64.0
02/14/2018 18:55:42.316666,61.49,16.0,63.0
02/14/2018 18:59:42.280000,33.61,16.0,64.0
02/14/2018 19:02:22.386666,68.82,16.0,64.0
02/14/2018 19:05:02.290000,57.51,16.0,64.0
02/14/2018 19:07:42.246666,91.21,16.0,64.0
02/14/2018 19:11:42.286666,52.79,16.0,64.0
02/14/2018 19:14:22.240000,68.72,16.0,64.0
02/14/2018 19:17:02.290000,97.61,15.0,65.0
02/14/2018 19:19:42.216666,50.02,15.0,65.0
02/14/2018 19:23:42.566666,32.43,15.0,65.0
02/14/2018 19:26:22.310000,25.49,15.0,65.0
02/14/2018 19:29:02.376666,18.4,15.0,66.0
02/14/2018 19:31:42.453333,16.88,15.0,66.0
02/14/2018 19:35:42.223333,19.43,15.0,66.0
02/14/2018 19:38:22.396666,21.37,14.0,67.0
02/14/2018 19:41:02.686666,18.86,14.0,66.0
02/14/2018 19:43:42.376666,16.79,14.0,67.0
02/14/2018 19:47:43.016666,17.27,14.0,67.0
02/14/2018 19:50:22.330000,15.51,14.0,68.0
02/14/2018 19:53:02.300000,16.58,14.0,68.0
02/14/2018 19:55:42.350000,18.63,14.0,68.0
02/14/2018 19:59:42.246666,22.53,14.0,69.0
02/14/2018 20:02:22.360000,88.85,13.0,69.0
02/14/2018 20:05:02.263333,47.86,13.0,69.0
02/14/2018 20:07:42.373333,64.95,13.0,69.0
02/14/2018 20:11:42.246666,53.63,13.0,69.0
02/14/2018 20:14:22.306666,47.26,13.0,69.0
02/14/2018 20:17:02.356666,60.49,13.0,69.0
02/14/2018 20:19:42.286666,43.07,13.0,69.0
02/14/2018 20:23:42.260000,43.07,13.0,70.0
02/14/2018 20:26:22.313333,18.73,13.0,70.0
02/14/2018 20:29:02.316666,16.26,13.0,71.0
02/14/2018 20:31:42.323333,16.67,13.0,71.0
02/14/2018 20:35:42.283333,16.28,12.0,71.0
02/14/2018 20:38:22.356666,17.75,12.0,71.0
02/14/2018 20:41:02.400000,18.24,12.0,72.0
02/14/2018 20:43:42.346666,16.79,12.0,72.0
02/14/2018 20:47:42.366666,20.98,12.0,73.0
02/14/2018 20:50:22.340000,23.28,12.0,72.0
02/14/2018 20:53:02.330000,24.84,12.0,72.0
02/14/2018 20:55:42.286666,19.95,12.0,73.0
02/14/2018 20:59:42.310000,15.14,12.0,73.0
02/14/2018 21:02:22.376666,13.81,11.0,73.0
02/14/2018 21:05:02.296666,13.64,12.0,73.0
02/14/2018 21:07:42.376666,15.18,11.0,73.0
02/14/2018 21:11:42.276666,16.56,11.0,72.0
02/14/2018 21:14:22.536666,21.26,11.0,72.0
02/14/2018 21:17:02.826666,25.26,11.0,72.0
02/14/2018 21:19:42.340000,27.21,11.0,72.0
02/14/2018 21:23:42.890000,25.22,11.0,72.0
02/14/2018 21:26:22.410000,22.07,11.0,72.0
02/14/2018 21:29:08.493333,19.42,11.0,72.0
02/14/2018 21:31:42.753333,20.69,11.0,72.0
02/14/2018 21:35:43.720000,19.21,11.0,72.0
02/14/2018 21:38:22.323333,23.05,11.0,73.0
02/14/2018 21:41:02.413333,26.45,10.0,73.0
02/14/2018 21:43:42.553333,25.5,11.0,73.0
02/14/2018 21:47:42.363333,21.49,10.0,73.0
02/14/2018 21:50:22.366666,18.2,10.0,73.0
02/14/2018 21:53:02.306666,15.53,10.0,74.0
02/14/2018 21:55:42.333333,14.6,10.0,74.0
02/14/2018 21:59:42.716666,13.8,9.0,74.0
02/14/2018 22:02:22.350000,14.63,9.0,75.0
02/14/2018 22:05:02.310000,14.33,9.0,75.0
02/14/2018 22:07:42.336666,14.26,9.0,75.0
02/14/2018 22:11:42.463333,13.18,8.0,75.0
02/14/2018 22:14:22.726666,14.18,8.0,75.0
02/14/2018 22:17:13.723333,14.57,8.0,74.0
02/14/2018 22:19:42.343333,15.35,8.0,75.0
02/14/2018 22:23:42.556666,15.12,8.0,74.0
02/14/2018 22:26:22.530000,15.28,8.0,75.0
02/14/2018 22:29:02.570000,15.63,8.0,75.0
02/14/2018 22:31:42.393333,15.46,8.0,75.0
02/14/2018 22:35:42.456666,13.86,8.0,75.0
02/14/2018 22:38:22.386666,14.37,8.0,75.0
02/14/2018 22:41:02.353333,14.5,9.0,74.0
02/14/2018 22:43:42.486666,15.3,9.0,74.0
02/14/2018 22:47:42.390000,14.84,9.0,74.0
02/14/2018 22:50:22.503333,15.72,9.0,74.0
02/14/2018 22:53:02.460000,14.74,9.0,74.0
02/14/2018 22:55:42.376666,15.88,9.0,73.0
02/14/2018 22:59:42.336666,15.84,9.0,73.0
02/14/2018 23:02:22.376666,16.09,11.0,73.0
02/14/2018 23:05:02.406666,16.81,11.0,73.0
02/14/2018 23:07:42.486666,16.82,11.0,73.0
02/14/2018 23:11:42.726666,15.8,10.0,73.0
02/14/2018 23:14:22.436666,16.0,10.0,73.0
02/14/2018 23:17:02.496666,15.95,10.0,72.0
02/14/2018 23:19:42.406666,16.0,11.0,72.0
02/14/2018 23:23:42.403333,26.3,11.0,72.0
02/14/2018 23:26:22.380000,26.45,11.0,71.0
02/14/2018 23:29:02.476666,17.64,11.0,71.0
02/14/2018 23:31:42.350000,17.23,12.0,70.0
02/14/2018 23:35:42.440000,22.16,14.0,69.0
02/14/2018 23:38:22.436666,22.82,14.0,69.0
02/14/2018 23:41:02.563333,22.47,14.0,67.0
02/14/2018 23:43:43.433333,16.79,14.0,68.0
02/14/2018 23:47:42.380000,20.02,14.0,67.0
02/14/2018 23:50:22.440000,38.32,13.0,67.0
02/14/2018 23:53:02.360000,51.74,12.0,67.0
02/14/2018 23:55:42.590000,52.81,12.0,67.0
02/14/2018 23:59:42.383333,16.82,12.0,66.0
02/15/2018 00:02:22.460000,16.3,12.0,66.0
02/15/2018 00:05:02.576666,17.38,12.0,66.0
02/15/2018 00:07:42.366666,17.35,12.0,65.0
02/15/2018 00:11:42.503333,17.81,12.0,65.0
02/15/2018 00:14:22.416666,18.88,12.0,65.0
02/15/2018 00:17:02.770000,20.27,12.0,64.0
02/15/2018 00:19:42.863333,20.47,12.0,64.0
02/15/2018 00:23:42.836666,17.12,12.0,64.0
02/15/2018 00:26:22.430000,17.05,12.0,64.0
02/15/2018 00:29:02.630000,17.24,12.0,64.0
02/15/2018 00:31:42.393333,22.05,12.0,63.0
02/15/2018 00:35:42.470000,29.09,13.0,63.0
02/15/2018 00:38:23.683333,43.05,13.0,63.0
02/15/2018 00:41:02.460000,31.93,13.0,63.0
