InstrumentName, Lake Arbot B,,
StartTime, 2018-02-01 00:00:00,,
EndTime, 2018-02-28 23:59:59,,
Date,PM2.5,humidity,temp_f
02/14/2018 17:34:54.780000,0.02,11.0,70.0
02/14/2018 17:37:34.833333,0.02,11.0,71.0
02/14/2018 17:41:34.803333,0.34,11.0,71.0
02/14/2018 17:44:15.426666,0.34,11.0,70.0
02/14/2018 17:46:54.776666,0.34,11.0,70.0
02/14/2018 17:49:35.216666,0.09,11.0,70.0
02/14/2018 17:53:34.773333,0.14,11.0,70.0
02/14/2018 17:56:14.860000,0.24,11.0,70.0
02/14/2018 17:58:54.800000,0.33,11.0,70.0
02/14/2018 18:01:34.876666,0.33,11.0,70.0
02/14/2018 18:05:34.823333,0.33,11.0,70.0
02/14/2018 18:08:14.903333,0.05,11.0,71.0
02/14/2018 18:10:55.203333,0.07,11.0,71.0
02/14/2018 18:13:34.846666,0.07,10.0,71.0
02/14/2018 18:17:35.233333,0.07,10.0,72.0
02/14/2018 18:20:14.903333,0.07,10.0,73.0
02/14/2018 18:22:54.813333,0.12,9.0,73.0
02/14/2018 18:25:35.010000,0.12,9.0,74.0
02/14/2018 18:29:34.833333,0.12,9.0,74.0
02/14/2018 18:32:14.956666,0.1,9.0,75.0
02/14/2018 18:34:54.943333,0.1,9.0,75.0
02/14/2018 18:37:34.916666,0.1,9.0,76.0
02/14/2018 18:41:35.143333,0.67,8.0,77.0
02/14/2018 18:44:14.850000,0.43,8.0,77.0
02/14/2018 18:46:54.896666,0.09,8.0,76.0
02/14/2018 18:49:34.973333,0.09,8.0,76.0
02/14/2018 18:53:34.846666,0.1,8.0,77.0
02/14/2018 18:56:14.863333,0.32,8.0,77.0
02/14/2018 18:58:55.083333,0.32,8.0,77.0
02/14/2018 19:01:35.066666,0.32,8.0,77.0
02/14/2018 19:05:35.266666,0.12,8.0,77.0
02/14/2018 19:08:14.893333,0.26,7.0,77.0
02/14/2018 19:10:54.880000,0.26,7.0,77.0
02/14/2018 19:13:34.880000,0.26,7.0,78.0
02/14/2018 19:17:34.966666,0.14,7.0,78.0
02/14/2018 19:20:15.000000,0.14,7.0,78.0
02/14/2018 19:22:55.106666,0.14,7.0,78.0
02/14/2018 19:25:35.096666,0.14,7.0,78.0
02/14/2018 19:29:35.480000,0.02,7.0,78.0
02/14/2018 19:32:14.886666,0.02,7.0,78.0
02/14/2018 19:34:55.186666,0.02,7.0,79.0
02/14/2018 19:37:34.936666,0.02,7.0,79.0
02/14/2018 19:41:34.933333,0.09,7.0,79.0
02/14/2018 19:44:15.703333,0.09,6.0,79.0
02/14/2018 19:46:54.933333,0.09,7.0,79.0
02/14/2018 19:49:35.320000,0.02,6.0,79.0
02/14/2018 19:53:34.993333,0.1,6.0,79.0
02/14/2018 19:56:15.006666,0.14,6.0,79.0
02/14/2018 19:58:55.400000,0.14,6.0,80.0
02/14/2018 20:01:34.946666,0.14,6.0,80.0
02/14/2018 20:05:34.980000,0.19,6.0,80.0
02/14/2018 20:08:14.963333,0.19,6.0,80.0
02/14/2018 20:10:54.943333,0.19,6.0,80.0
02/14/2018 20:13:35.063333,0.19,6.0,80.0
02/14/2018 20:17:35.036666,0.19,6.0,80.0
02/14/2018 20:20:15.230000,0.19,6.0,80.0
02/14/2018 20:22:55.000000,0.42,6.0,80.0
02/14/2018 20:25:35.036666,0.42,6.0,81.0
02/14/2018 20:29:35.033333,0.42,6.0,81.0
02/14/2018 20:32:15.583333,0.42,6.0,81.0
02/14/2018 20:34:55.143333,0.35,6.0,81.0
02/14/2018 20:37:35.296666,0.05,6.0,81.0
02/14/2018 20:41:34.983333,0.05,6.0,81.0
02/14/2018 20:44:15.040000,0.47,7.0,81.0
02/14/2018 20:46:55.066666,0.23,7.0,81.0
02/14/2018 20:49:35.050000,0.25,6.0,80.0
02/14/2018 20:53:35.200000,0.25,6.0,80.0
02/14/2018 20:56:15.006666,0.25,7.0,80.0
02/14/2018 20:58:55.153333,0.25,6.0,79.0
02/14/2018 21:01:34.996666,0.27,7.0,79.0
02/14/2018 21:05:35.070000,0.27,7.0,79.0
02/14/2018 21:08:34.520000,0.27,6.0,79.0
02/14/2018 21:10:55.253333,0.18,6.0,79.0
02/14/2018 21:13:35.066666,0.18,6.0,79.0
02/14/2018 21:17:35.280000,0.18,7.0,79.0
02/14/2018 21:20:15.083333,0.18,6.0,79.0
02/14/2018 21:22:55.186666,0.18,7.0,79.0
02/14/2018 21:25:35.156666,0.18,6.0,79.0
02/14/2018 21:29:35.203333,0.18,7.0,79.0
02/14/2018 21:32:15.083333,0.18,5.0,79.0
02/14/2018 21:34:55.040000,0.18,4.0,79.0
02/14/2018 21:37:35.153333,0.18,4.0,79.0
02/14/2018 21:41:35.096666,0.18,4.0,79.0
02/14/2018 21:44:15.066666,0.18,4.0,79.0
02/14/2018 21:46:55.413333,0.18,4.0,79.0
02/14/2018 21:49:35.153333,0.77,4.0,79.0
02/14/2018 21:53:35.143333,0.77,4.0,79.0
02/14/2018 21:56:15.230000,0.77,4.0,79.0
02/14/2018 21:58:56.036666,0.77,4.0,78.0
02/14/2018 22:02:55.346666,0.77,4.0,78.0
02/14/2018 22:05:35.160000,0.77,4.0,78.0
02/14/2018 22:08:15.256666,0.77,4.0,78.0
02/14/2018 22:10:55.273333,0.77,4.0,78.0
02/14/2018 22:13:35.136666,0.77,4.0,77.0
02/14/2018 22:17:36.186666,0.77,4.0,77.0
02/14/2018 22:20:15.106666,0.77,4.0,77.0
02/14/2018 22:22:55.380000,0.77,4.0,77.0
02/14/2018 22:26:55.140000,0.77,4.0,76.0
02/14/2018 22:29:35.183333,0.21,4.0,76.0
02/14/2018 22:32:15.446666,0.21,5.0,76.0
02/14/2018 22:34:55.156666,0.21,5.0,75.0
02/14/2018 22:37:36.396666,0.21,5.0,75.0
02/14/2018 22:41:35.216666,0.21,5.0,75.0
02/14/2018 22:44:15.213333,0.21,5.0,75.0
02/14/2018 22:46:55.240000,0.21,5.0,75.0
02/14/2018 22:49:35.213333,0.21,5.0,75.0
02/14/2018 22:53:35.393333,0.21,5.0,74.0
02/14/2018 22:56:15.223333,0.21,6.0,74.0
02/14/2018 22:58:55.563333,0.21,5.0,74.0
02/14/2018 23:01:35.203333,0.21,5.0,74.0
02/14/2018 23:05:35.143333,0.21,6.0,74.0
02/14/2018 23:08:15.170000,0.21,6.0,73.0
02/14/2018 23:10:55.246666,0.21,6.0,73.0
02/14/2018 23:13:35.256666,0.21,6.0,73.0
02/14/2018 23:17:35.230000,0.21,6.0,73.0
02/14/2018 23:20:15.163333,0.21,6.0,72.0
02/14/2018 23:22:55.240000,0.21,6.0,72.0
02/14/2018 23:25:35.160000,0.21,7.0,72.0
02/14/2018 23:29:35.170000,0.21,7.0,71.0
02/14/2018 23:32:15.423333,0.21,7.0,71.0
02/14/2018 23:34:55.483333,0.21,7.0,71.0
02/14/2018 23:37:35.173333,0.21,7.0,71.0
02/14/2018 23:41:35.296666,0.21,7.0,71.0
02/14/2018 23:44:15.463333,0.21,6.0,71.0
02/14/2018 23:46:55.300000,0.21,7.0,71.0
02/14/2018 23:49:35.436666,0.21,7.0,70.0
02/14/2018 23:53:35.340000,0.21,7.0,70.0
02/14/2018 23:56:15.333333,0.21,7.0,70.0
02/14/2018 23:58:55.196666,0.21,7.0,69.0
02/15/2018 00:01:35.206666,0.21,7.0,69.0
02/15/2018 00:05:35.300000,0.21,7.0,69.0
02/15/2018 00:08:15.580000,0.21,8.0,68.0
02/15/2018 00:10:55.276666,0.17,8.0,68.0
02/15/2018 00:13:35.353333,0.21,8.0,68.0
02/15/2018 00:17:35.263333,0.21,8.0,67.0
02/15/2018 00:20:15.220000,0.21,8.0,67.0
02/15/2018 00:22:55.426666,0.62,8.0,67.0
02/15/2018 00:25:35.340000,0.74,8.0,67.0
02/15/2018 00:29:35.283333,0.29,9.0,66.0
02/15/2018 00:32:15.306666,0.21,9.0,66.0
02/15/2018 00:34:55.430000,0.63,9.0,66.0
02/15/2018 00:37:35.300000,0.07,9.0,66.0
02/15/2018 00:41:35.326666,0.07,9.0,66.0
02/15/2018 00:44:15.436666,0.07,9.0,66.0
02/15/2018 00:46:55.283333,0.09,10.0,65.0
02/15/2018 00:49:35.303333,0.05,10.0,65.0
02/15/2018 00:53:35.290000,0.05,10.0,65.0
02/15/2018 00:56:15.416666,0.05,10.0,64.0
02/15/2018 00:58:55.300000,0.19,10.0,64.0
02/15/2018 01:01:35.290000,0.07,10.0,64.0
02/15/2018 01:05:35.336666,0.51,11.0,64.0
02/15/2018 01:08:15.733333,0.37,11.0,64.0
02/15/2018 01:10:55.526666,0.67,11.0,64.0
02/15/2018 01:13:35.436666,0.72,11.0,64.0
02/15/2018 01:17:35.406666,1.12,11.0,63.0
02/15/2018 01:20:15.370000,1.14,12.0,63.0
02/15/2018 01:22:55.390000,0.12,12.0,63.0
02/15/2018 01:25:35.390000,0.93,11.0,62.0
02/15/2018 01:29:35.456666,0.67,12.0,62.0
02/15/2018 01:32:15.483333,1.65,12.0,62.0
02/15/2018 01:34:55.620000,2.07,12.0,62.0
02/15/2018 01:37:35.483333,1.95,12.0,62.0
02/15/2018 01:41:35.480000,2.29,12.0,62.0
02/15/2018 01:44:15.490000,9.05,12.0,62.0
02/15/2018 01:46:55.363333,3.48,13.0,62.0
02/15/2018 01:49:35.343333,2.05,13.0,61.0
02/15/2018 01:53:35.426666,3.57,14.0,61.0
02/15/2018 01:56:15.376666,3.2,14.0,60.0
02/15/2018 01:58:55.573333,4.33,14.0,60.0
02/15/2018 02:01:35.456666,4.95,14.0,60.0
02/15/2018 02:05:35.406666,4.05,14.0,60.0
02/15/2018 02:08:15.386666,3.88,14.0,61.0
02/15/2018 02:10:55.430000,2.41,14.0,60.0
02/15/2018 02:13:35.490000,3.07,14.0,60.0
02/15/2018 02:17:35.416666,5.19,14.0,60.0
02/15/2018 02:20:15.593333,3.86,15.0,60.0
02/15/2018 02:22:55.556666,3.14,15.0,60.0
02/15/2018 02:25:35.543333,1.56,15.0,60.0
02/15/2018 02:29:35.790000,2.43,15.0,60.0
02/15/2018 02:32:15.636666,2.46,15.0,60.0
02/15/2018 02:34:55.476666,2.69,15.0,60.0
02/15/2018 02:37:35.420000,2.77,16.0,60.0
02/15/2018 02:41:35.623333,4.46,16.0,60.0
02/15/2018 02:44:15.480000,9.45,16.0,59.0
02/15/2018 02:46:55.636666,5.91,16.0,60.0
02/15/2018 02:49:35.433333,7.58,16.0,59.0
02/15/2018 02:53:35.636666,5.07,16.0,59.0
02/15/2018 02:56:15.440000,6.24,17.0,59.0
02/15/2018 02:58:55.536666,5.62,17.0,59.0
02/15/2018 03:01:35.586666,5.37,17.0,59.0
02/15/2018 03:05:35.426666,3.8,18.0,59.0
02/15/2018 03:08:15.466666,2.46,18.0,58.0
02/15/2018 03:10:55.526666,2.67,18.0,58.0
02/15/2018 03:13:35.490000,2.35,18.0,58.0
02/15/2018 03:17:35.533333,1.81,19.0,58.0
02/15/2018 03:20:15.463333,2.86,18.0,58.0
02/15/2018 03:24:15.720000,2.6,19.0,58.0
02/15/2018 03:25:35.430000,2.52,18.0,58.0
02/15/2018 03:29:35.496666,2.69,19.0,58.0
02/15/2018 03:32:15.483333,3.26,19.0,57.0
02/15/2018 03:34:55.730000,2.88,19.0,57.0
02/15/2018 03:37:35.446666,2.21,19.0,57.0
02/15/2018 03:41:35.500000,2.55,19.0,57.0
02/15/2018 03:44:15.493333,2.79,20.0,57.0
02/15/2018 03:46:55.513333,2.07,20.0,57.0
02/15/2018 03:49:35.626666,2.07,20.0,57.0
02/15/2018 03:53:35.510000,1.83,20.0,57.0
02/15/2018 03:56:15.616666,1.85,20.0,56.0
02/15/2018 03:58:55.596666,1.16,20.0,56.0
02/15/2018 04:01:35.626666,1.43,21.0,56.0
02/15/2018 04:05:35.556666,1.0,21.0,56.0
02/15/2018 04:08:15.536666,0.84,21.0,56.0
02/15/2018 04:10:55.540000,0.98,21.0,56.0
02/15/2018 04:13:35.623333,1.8,21.0,56.0
02/15/2018 04:17:35.600000,1.26,21.0,56.0
02/15/2018 04:20:15.546666,1.21,21.0,55.0
02/15/2018 04:22:55.606666,2.43,22.0,55.0
02/15/2018 04:25:35.736666,1.19,22.0,56.0
02/15/2018 04:29:35.563333,0.79,22.0,56.0
02/15/2018 04:32:15.573333,2.79,22.0,56.0
02/15/2018 04:34:56.016666,0.44,22.0,56.0
02/15/2018 04:37:35.703333,0.5,22.0,56.0
02/15/2018 04:41:35.630000,0.48,22.0,56.0
02/15/2018 04:44:15.620000,0.37,22.0,56.0
02/15/2018 04:46:55.636666,0.68,22.0,56.0
02/15/2018 04:49:35.533333,0.35,22.0,56.0
02/15/2018 04:53:35.526666,0.4,22.0,56.0
02/15/2018 04:56:15.556666,0.36,23.0,56.0
02/15/2018 04:58:55.620000,0.27,23.0,56.0
02/15/2018 05:01:35.703333,0.49,23.0,56.0
02/15/2018 05:05:35.760000,0.49,23.0,56.0
02/15/2018 05:08:15.703333,0.49,23.0,56.0
02/15/2018 05:10:55.586666,0.26,23.0,56.0
02/15/2018 05:13:35.613333,0.26,22.0,56.0
02/15/2018 05:17:35.683333,0.76,22.0,56.0
02/15/2018 05:20:15.770000,0.05,22.0,56.0
02/15/2018 05:22:55.600000,0.38,22.0,56.0
02/15/2018 05:25:35.686666,0.38,22.0,56.0
02/15/2018 05:29:35.613333,0.02,22.0,56.0
02/15/2018 05:32:15.646666,0.02,22.0,56.0
02/15/2018 05:34:55.760000,0.14,22.0,55.0
02/15/2018 05:37:35.706666,0.14,22.0,55.0
02/15/2018 05:41:35.693333,0.07,22.0,55.0
02/15/2018 05:44:15.773333,0.07,22.0,55.0
02/15/2018 05:46:55.776666,0.19,22.0,55.0
02/15/2018 05:49:35.790000,0.19,22.0,55.0
02/15/2018 05:53:35.616666,0.12,22.0,56.0
02/15/2018 05:56:15.913333,0.12,22.0,55.0
02/15/2018 05:58:55.663333,0.12,22.0,56.0
02/15/2018 06:01:35.640000,0.12,22.0,55.0
02/15/2018 06:05:35.783333,0.12,22.0,55.0
02/15/2018 06:08:15.740000,0.12,22.0,55.0
02/15/2018 06:10:55.770000,0.12,22.0,55.0
02/15/2018 06:13:35.636666,0.21,22.0,55.0
02/15/2018 06:17:35.626666,0.21,22.0,55.0
02/15/2018 06:20:15.703333,0.25,22.0,55.0
02/15/2018 06:22:55.720000,0.25,22.0,55.0
02/15/2018 06:25:35.773333,0.25,22.0,55.0
02/15/2018 06:29:35.643333,0.07,21.0,55.0
02/15/2018 06:32:15.766666,0.07,21.0,55.0
02/15/2018 06:34:55.640000,0.05,22.0,55.0
02/15/2018 06:37:35.693333,0.19,22.0,55.0
02/15/2018 06:41:35.746666,0.62,22.0,55.0
02/15/2018 06:44:15.780000,0.62,22.0,55.0
02/15/2018 06:46:55.770000,0.21,22.0,55.0
02/15/2018 06:49:36.053333,0.44,22.0,55.0
02/15/2018 06:53:35.856666,0.05,22.0,55.0
02/15/2018 06:56:15.826666,0.14,22.0,55.0
02/15/2018 06:58:55.900000,0.14,22.0,55.0
02/15/2018 07:01:35.726666,0.14,22.0,55.0
02/15/2018 07:05:35.780000,0.4,22.0,55.0
02/15/2018 07:08:15.823333,0.21,22.0,54.0
02/15/2018 07:10:55.853333,0.21,22.0,54.0
02/15/2018 07:13:35.796666,0.21,23.0,54.0
02/15/2018 07:17:35.920000,0.45,23.0,54.0
02/15/2018 07:20:15.790000,0.17,23.0,54.0
02/15/2018 07:22:55.883333,0.35,23.0,54.0
02/15/2018 07:25:35.830000,0.3,23.0,54.0
02/15/2018 07:29:35.826666,0.24,23.0,53.0
02/15/2018 07:32:16.016666,0.24,24.0,53.0
02/15/2018 07:34:55.883333,0.12,24.0,53.0
02/15/2018 07:37:35.956666,0.12,24.0,53.0
02/15/2018 07:41:35.816666,0.07,24.0,54.0
02/15/2018 07:44:15.876666,0.09,24.0,53.0
02/15/2018 07:46:55.886666,0.35,24.0,53.0
02/15/2018 07:49:35.803333,0.24,24.0,53.0
02/15/2018 07:53:36.816666,0.1,24.0,53.0
02/15/2018 07:56:16.006666,0.1,24.0,53.0
02/15/2018 07:58:55.803333,0.07,24.0,53.0
02/15/2018 08:01:36.283333,0.23,25.0,53.0
02/15/2018 08:05:35.906666,0.23,25.0,53.0
02/15/2018 08:08:16.023333,0.37,25.0,53.0
02/15/2018 08:10:56.033333,0.58,25.0,53.0
02/15/2018 08:13:35.833333,0.29,25.0,53.0
02/15/2018 08:17:35.906666,0.29,25.0,53.0
02/15/2018 08:20:15.803333,0.21,26.0,52.0
02/15/2018 08:22:55.953333,0.21,26.0,52.0
02/15/2018 08:25:35.983333,0.21,26.0,52.0
02/15/2018 08:29:35.993333,0.21,26.0,52.0
02/15/2018 08:32:15.856666,0.21,26.0,52.0
02/15/2018 08:34:55.800000,0.21,26.0,52.0
02/15/2018 08:37:35.836666,0.28,26.0,51.0
02/15/2018 08:41:35.913333,0.05,27.0,51.0
02/15/2018 08:44:15.990000,0.05,27.0,51.0
02/15/2018 08:46:55.806666,0.05,27.0,51.0
02/15/2018 08:49:35.883333,0.26,27.0,50.0
02/15/2018 08:53:35.890000,0.05,28.0,50.0
02/15/2018 08:56:15.910000,0.05,28.0,50.0
02/15/2018 08:58:55.910000,1.07,28.0,50.0
02/15/2018 09:01:35.923333,1.0,29.0,49.0
02/15/2018 09:05:36.100000,0.67,29.0,49.0
02/15/2018 09:08:15.953333,0.95,29.0,49.0
02/15/2018 09:10:56.090000,0.98,29.0,49.0
02/15/2018 09:13:35.976666,1.0,29.0,49.0
02/15/2018 09:17:35.890000,1.0,30.0,49.0
02/15/2018 09:20:15.883333,1.33,30.0,48.0
02/15/2018 09:22:55.980000,0.98,30.0,48.0
02/15/2018 09:25:35.930000,0.83,30.0,48.0
02/15/2018 09:29:36.033333,1.0,30.0,48.0
02/15/2018 09:32:15.993333,1.0,30.0,48.0
02/15/2018 09:34:56.043333,0.84,30.0,48.0
02/15/2018 09:37:36.030000,0.7,30.0,48.0
02/15/2018 09:41:35.893333,0.6,31.0,47.0
02/15/2018 09:44:15.906666,0.95,31.0,47.0
02/15/2018 09:46:56.323333,0.98,31.0,47.0
02/15/2018 09:49:36.196666,0.33,31.0,47.0
02/15/2018 09:53:36.173333,1.05,31.0,47.0
02/15/2018 09:56:16.020000,0.95,31.0,47.0
02/15/2018 09:58:56.013333,0.91,31.0,47.0
02/15/2018 10:01:36.066666,0.81,31.0,47.0
02/15/2018 10:05:35.963333,1.02,32.0,47.0
02/15/2018 10:08:15.983333,1.3,32.0,46.0
02/15/2018 10:10:55.970000,1.34,32.0,46.0
02/15/2018 10:13:36.316666,1.5,32.0,46.0
02/15/2018 10:17:35.996666,1.21,33.0,46.0
02/15/2018 10:20:16.083333,1.0,33.0,46.0
02/15/2018 10:22:56.013333,1.93,33.0,45.0
02/15/2018 10:25:36.313333,1.36,33.0,45.0
02/15/2018 10:29:35.943333,1.0,33.0,45.0
02/15/2018 10:32:16.176666,1.07,34.0,45.0
02/15/2018 10:34:56.160000,0.72,34.0,45.0
02/15/2018 10:37:36.193333,1.0,34.0,45.0
02/15/2018 10:41:36.020000,0.37,35.0,45.0
02/15/2018 10:44:16.053333,0.21,35.0,45.0
02/15/2018 10:46:56.110000,0.6,35.0,45.0
02/15/2018 10:49:36.353333,0.56,35.0,45.0
02/15/2018 10:53:36.166666,0.56,35.0,45.0
02/15/2018 10:56:15.986666,0.12,35.0,45.0
02/15/2018 10:58:56.910000,0.29,35.0,45.0
02/15/2018 11:01:35.953333,0.33,35.0,45.0
02/15/2018 11:05:36.116666,0.4,35.0,45.0
02/15/2018 11:08:16.406666,0.81,36.0,45.0
02/15/2018 11:10:56.110000,0.74,36.0,45.0
02/15/2018 11:13:36.113333,0.67,36.0,44.0
02/15/2018 11:17:36.090000,1.0,36.0,44.0
02/15/2018 11:20:16.030000,1.77,36.0,44.0
02/15/2018 11:22:56.270000,1.26,36.0,44.0
02/15/2018 11:25:35.950000,1.28,36.0,44.0
02/15/2018 11:29:36.086666,1.47,36.0,44.0
02/15/2018 11:32:16.060000,1.05,36.0,44.0
02/15/2018 11:34:56.460000,1.0,36.0,44.0
02/15/2018 11:37:36.113333,1.51,37.0,43.0
02/15/2018 11:41:36.116666,0.69,37.0,44.0
02/15/2018 11:44:16.080000,0.77,37.0,43.0
02/15/2018 11:46:56.993333,1.45,37.0,43.0
02/15/2018 11:49:36.036666,1.0,37.0,43.0
02/15/2018 11:53:36.086666,0.91,37.0,43.0
02/15/2018 11:56:16.140000,0.64,37.0,43.0
02/15/2018 11:58:56.076666,0.83,37.0,43.0
02/15/2018 12:01:36.076666,0.81,37.0,43.0
02/15/2018 12:05:36.036666,0.34,38.0,43.0
02/15/2018 12:08:16.096666,0.23,38.0,43.0
02/15/2018 12:10:56.056666,0.62,38.0,43.0
02/15/2018 12:13:36.036666,0.1,38.0,43.0
02/15/2018 12:17:36.056666,1.7,38.0,43.0
02/15/2018 12:20:16.520000,1.16,38.0,43.0
02/15/2018 12:22:56.270000,0.48,38.0,43.0
02/15/2018 12:25:36.320000,0.93,38.0,43.0
02/15/2018 12:29:36.186666,0.77,38.0,43.0
02/15/2018 12:32:16.186666,0.76,39.0,43.0
02/15/2018 12:34:56.080000,0.88,39.0,43.0
02/15/2018 12:37:36.053333,1.42,39.0,43.0
02/15/2018 12:41:36.373333,2.63,39.0,43.0
02/15/2018 12:44:16.076666,3.62,39.0,43.0
02/15/2018 12:46:56.073333,8.05,39.0,43.0
02/15/2018 12:49:36.166666,3.81,39.0,43.0
02/15/2018 12:53:36.110000,4.29,40.0,43.0
02/15/2018 12:56:16.176666,0.3,40.0,43.0
02/15/2018 12:58:56.203333,0.88,40.0,42.0
02/15/2018 13:01:36.060000,1.38,40.0,43.0
02/15/2018 13:05:36.150000,1.08,40.0,43.0
02/15/2018 13:08:16.106666,1.5,40.0,43.0
02/15/2018 13:10:56.100000,1.76,40.0,43.0
02/15/2018 13:13:36.106666,1.0,41.0,43.0
02/15/2018 13:17:36.223333,1.35,41.0,43.0
02/15/2018 13:20:16.333333,1.58,40.0,43.0
02/15/2018 13:22:56.086666,1.0,41.0,43.0
02/15/2018 13:25:36.156666,1.44,41.0,43.0
02/15/2018 13:29:36.443333,1.57,41.0,43.0
02/15/2018 13:32:16.163333,1.57,41.0,43.0
02/15/2018 13:34:56.173333,1.33,41.0,42.0
02/15/2018 13:37:36.440000,1.77,41.0,42.0
02/15/2018 13:41:36.160000,1.95,41.0,42.0
02/15/2018 13:44:16.240000,2.19,41.0,42.0
02/15/2018 13:46:56.220000,1.71,41.0,42.0
02/15/2018 13:49:36.236666,2.16,41.0,42.0
02/15/2018 13:53:36.246666,2.47,41.0,42.0
02/15/2018 13:56:16.550000,2.93,41.0,42.0
02/15/2018 13:58:56.160000,7.74,41.0,42.0
02/15/2018 14:01:36.180000,4.09,41.0,42.0
02/15/2018 14:05:36.283333,2.36,41.0,42.0
02/15/2018 14:08:16.640000,1.85,41.0,42.0
02/15/2018 14:10:56.166666,2.45,41.0,42.0
02/15/2018 14:13:36.216666,2.67,42.0,42.0
02/15/2018 14:17:36.186666,2.33,42.0,42.0
02/15/2018 14:20:16.196666,2.86,42.0,42.0
02/15/2018 14:22:56.290000,2.07,42.0,42.0
02/15/2018 14:25:37.566666,2.43,42.0,42.0
02/15/2018 14:29:36.393333,2.59,41.0,42.0
02/15/2018 14:32:16.323333,2.45,42.0,43.0
02/15/2018 14:34:56.323333,2.1,41.0,44.0
02/15/2018 14:37:36.300000,2.86,41.0,44.0
02/15/2018 14:41:36.446666,2.49,40.0,46.0
02/15/2018 14:44:16.200000,2.46,38.0,47.0
02/15/2018 14:46:56.273333,2.81,37.0,46.0
02/15/2018 14:49:36.183333,2.45,37.0,47.0
02/15/2018 14:53:36.396666,3.07,37.0,47.0
02/15/2018 14:56:16.343333,2.12,37.0,46.0
02/15/2018 14:58:56.266666,2.51,38.0,47.0
02/15/2018 15:01:36.560000,2.81,37.0,47.0
02/15/2018 15:05:36.263333,3.0,36.0,48.0
02/15/2018 15:08:16.216666,1.83,35.0,50.0
02/15/2018 15:10:56.256666,2.34,34.0,50.0
02/15/2018 15:13:36.386666,2.95,34.0,51.0
02/15/2018 15:17:36.480000,1.91,32.0,51.0
02/15/2018 15:20:16.360000,2.53,32.0,51.0
02/15/2018 15:22:56.623333,2.77,32.0,52.0
02/15/2018 15:25:36.256666,2.7,31.0,53.0
02/15/2018 15:29:36.236666,2.33,30.0,53.0
02/15/2018 15:32:16.446666,3.12,30.0,52.0
02/15/2018 15:34:56.253333,2.6,30.0,53.0
02/15/2018 15:37:36.296666,2.77,30.0,53.0
02/15/2018 15:41:36.313333,2.24,30.0,53.0
02/15/2018 15:44:16.306666,2.72,30.0,53.0
02/15/2018 15:46:56.326666,2.17,29.0,53.0
02/15/2018 15:49:37.363333,2.23,29.0,54.0
02/15/2018 15:53:36.630000,2.8,29.0,53.0
02/15/2018 15:56:16.373333,2.51,29.0,54.0
02/15/2018 15:58:56.376666,2.76,29.0,54.0
02/15/2018 16:01:36.343333,2.05,28.0,54.0
02/15/2018 16:05:36.260000,1.17,27.0,55.0
02/15/2018 16:08:16.530000,2.16,26.0,56.0
02/15/2018 16:10:56.626666,2.66,26.0,56.0
02/15/2018 16:13:36.366666,3.54,26.0,56.0
02/15/2018 16:17:36.523333,5.83,27.0,56.0
02/15/2018 16:20:16.580000,7.69,26.0,57.0
02/15/2018 16:22:56.473333,6.4,26.0,57.0
02/15/2018 16:25:36.336666,5.47,26.0,58.0
02/15/2018 16:29:36.300000,4.72,25.0,57.0
02/15/2018 16:32:16.333333,4.23,25.0,57.0
02/15/2018 16:34:56.306666,4.3,25.0,57.0
02/15/2018 16:37:36.356666,2.52,24.0,56.0
02/15/2018 16:41:36.596666,2.86,25.0,57.0
02/15/2018 16:44:16.336666,2.74,25.0,56.0
02/15/2018 16:46:56.460000,3.26,25.0,56.0
02/15/2018 16:49:37.296666,3.4,25.0,57.0
02/15/2018 16:53:36.380000,3.62,25.0,57.0
02/15/2018 16:56:16.363333,3.12,24.0,57.0
02/15/2018 16:58:56.446666,3.36,25.0,56.0
02/15/2018 17:02:01.863333,3.0,25.0,56.0
02/15/2018 17:05:36.566666,2.74,25.0,57.0
02/15/2018 17:08:16.360000,2.65,25.0,58.0
02/15/2018 17:10:56.513333,2.14,25.0,58.0
02/15/2018 17:13:36.440000,2.43,24.0,59.0
02/15/2018 17:17:36.410000,1.79,24.0,59.0
02/15/2018 17:20:16.376666,2.47,24.0,59.0
02/15/2018 17:22:56.380000,2.19,24.0,59.0
02/15/2018 17:25:36.480000,2.33,24.0,59.0
02/15/2018 17:29:36.486666,2.07,24.0,60.0
02/15/2018 17:32:16.483333,1.86,23.0,60.0
02/15/2018 17:34:56.446666,2.49,23.0,60.0
02/15/2018 17:37:36.436666,2.44,23.0,60.0
02/15/2018 17:41:36.706666,2.53,23.0,59.0
02/15/2018 17:44:16.436666,1.81,23.0,58.0
02/15/2018 17:46:56.353333,2.49,24.0,58.0
02/15/2018 17:49:36.356666,2.33,24.0,58.0
02/15/2018 17:53:36.440000,3.07,24.0,57.0
02/15/2018 17:56:17.580000,2.95,24.0,57.0
02/15/2018 17:58:56.440000,2.8,25.0,57.0
02/15/2018 18:01:36.503333,2.33,25.0,57.0
02/15/2018 18:05:36.536666,2.57,25.0,56.0
02/15/2018 18:08:16.476666,3.62,25.0,56.0
02/15/2018 18:10:56.576666,1.9,25.0,56.0
02/15/2018 18:13:36.466666,2.72,25.0,56.0
02/15/2018 18:17:36.683333,2.44,24.0,57.0
02/15/2018 18:20:16.420000,3.15,24.0,58.0
02/15/2018 18:22:56.426666,1.98,23.0,59.0
