InstrumentName, I-25 Globeville,
StartTime, 2018-02-01 00:00:00,
EndTime, 2018-02-28 23:59:59,
Date,NO2,PM2.5
02/01/2018 02:00:00.000000,8.0,3.2
02/10/2018 21:00:00.000000,8.0,12.1
02/10/2018 22:00:00.000000,10.0,9.6
02/10/2018 23:00:00.000000,13.0,8.7
02/11/2018 00:00:00.000000,17.0,8.4
02/11/2018 01:00:00.000000,18.0,7.8
02/11/2018 02:00:00.000000,27.0,8.2
02/11/2018 03:00:00.000000,37.0,11.3
02/11/2018 04:00:00.000000,37.0,14.8
02/11/2018 05:00:00.000000,,19.5
02/11/2018 06:00:00.000000,36.0,20.0
02/11/2018 07:00:00.000000,36.0,20.1
02/11/2018 08:00:00.000000,36.0,19.7
02/11/2018 09:00:00.000000,,19.7
02/11/2018 14:00:00.000000,27.0,6.2
02/11/2018 15:00:00.000000,26.0,6.4
02/11/2018 16:00:00.000000,25.0,7.4
02/11/2018 17:00:00.000000,26.0,7.7
02/11/2018 18:00:00.000000,24.0,6.6
02/11/2018 19:00:00.000000,19.0,5.4
02/11/2018 20:00:00.000000,16.0,5.3
02/11/2018 21:00:00.000000,6.0,3.7
02/11/2018 22:00:00.000000,11.0,4.6
02/11/2018 23:00:00.000000,28.0,7.5
02/12/2018 00:00:00.000000,43.0,9.7
02/12/2018 01:00:00.000000,46.0,10.3
02/12/2018 02:00:00.000000,44.0,10.5
02/12/2018 03:00:00.000000,48.0,11.2
02/12/2018 04:00:00.000000,48.0,12.2
02/12/2018 05:00:00.000000,,13.4
02/12/2018 06:00:00.000000,51.0,14.2
02/12/2018 07:00:00.000000,45.0,16.0
02/12/2018 08:00:00.000000,,16.0
02/12/2018 13:00:00.000000,26.0,6.3
02/12/2018 14:00:00.000000,,7.2
02/12/2018 15:00:00.000000,28.0,7.8
02/12/2018 16:00:00.000000,25.0,8.0
02/12/2018 17:00:00.000000,21.0,8.1
02/12/2018 18:00:00.000000,24.0,8.8
02/12/2018 19:00:00.000000,23.0,9.8
02/12/2018 20:00:00.000000,21.0,10.3
02/12/2018 21:00:00.000000,21.0,10.9
02/12/2018 22:00:00.000000,27.0,11.7
02/12/2018 23:00:00.000000,24.0,12.4
02/13/2018 00:00:00.000000,34.0,13.9
02/13/2018 01:00:00.000000,28.0,15.0
02/13/2018 02:00:00.000000,26.0,15.3
02/13/2018 03:00:00.000000,26.0,16.0
02/13/2018 04:00:00.000000,27.0,17.6
02/13/2018 05:00:00.000000,,19.4
02/13/2018 06:00:00.000000,26.0,20.1
02/13/2018 07:00:00.000000,35.0,22.0
02/13/2018 08:00:00.000000,36.0,23.6
02/13/2018 09:00:00.000000,37.0,23.9
02/13/2018 10:00:00.000000,38.0,23.2
02/13/2018 11:00:00.000000,36.0,23.2
02/13/2018 12:00:00.000000,37.0,23.2
02/13/2018 13:00:00.000000,38.0,23.0
02/13/2018 14:00:00.000000,43.0,22.7
02/13/2018 15:00:00.000000,48.0,21.4
02/13/2018 16:00:00.000000,49.0,19.4
02/13/2018 17:00:00.000000,40.0,17.0
02/13/2018 18:00:00.000000,37.0,17.4
02/13/2018 19:00:00.000000,23.0,13.5
02/13/2018 20:00:00.000000,11.0,8.6
02/13/2018 21:00:00.000000,11.0,5.8
02/13/2018 22:00:00.000000,13.0,13.4
02/13/2018 23:00:00.000000,17.0,9.2
02/14/2018 00:00:00.000000,39.0,8.8
02/14/2018 01:00:00.000000,49.0,11.1
02/14/2018 02:00:00.000000,46.0,10.0
02/14/2018 03:00:00.000000,54.0,12.2
02/14/2018 04:00:00.000000,56.0,15.6
02/14/2018 05:00:00.000000,,13.6
02/14/2018 06:00:00.000000,51.0,11.8
02/14/2018 07:00:00.000000,50.0,10.4
02/14/2018 08:00:00.000000,50.0,9.6
02/14/2018 09:00:00.000000,54.0,9.9
02/14/2018 10:00:00.000000,56.0,9.5
02/14/2018 11:00:00.000000,59.0,9.7
02/14/2018 12:00:00.000000,56.0,9.9
02/14/2018 13:00:00.000000,56.0,10.1
02/14/2018 14:00:00.000000,78.0,17.2
02/14/2018 15:00:00.000000,100.0,26.1
02/14/2018 16:00:00.000000,103.0,35.3
02/14/2018 17:00:00.000000,40.0,22.5
02/14/2018 18:00:00.000000,33.0,15.3
02/14/2018 19:00:00.000000,21.0,11.1
02/14/2018 20:00:00.000000,22.0,7.5
02/14/2018 21:00:00.000000,24.0,5.6
02/14/2018 22:00:00.000000,22.0,4.6
02/14/2018 23:00:00.000000,27.0,4.3
02/15/2018 00:00:00.000000,32.0,4.4
02/15/2018 01:00:00.000000,38.0,5.1
02/15/2018 02:00:00.000000,29.0,4.3
02/15/2018 03:00:00.000000,16.0,3.1
02/15/2018 04:00:00.000000,12.0,2.5
02/15/2018 05:00:00.000000,,2.6
02/15/2018 06:00:00.000000,25.0,2.8
02/15/2018 07:00:00.000000,20.0,2.8
02/15/2018 08:00:00.000000,19.0,2.1
02/15/2018 09:00:00.000000,,2.1
02/15/2018 12:00:00.000000,48.0,4.7
02/15/2018 13:00:00.000000,35.0,4.3
02/15/2018 14:00:00.000000,36.0,5.1
02/15/2018 15:00:00.000000,28.0,5.2
02/15/2018 16:00:00.000000,18.0,5.0
02/15/2018 17:00:00.000000,14.0,4.8
02/15/2018 18:00:00.000000,8.0,4.9
02/15/2018 19:00:00.000000,9.0,4.9
02/15/2018 20:00:00.000000,10.0,4.7
02/15/2018 21:00:00.000000,16.0,4.5
02/15/2018 22:00:00.000000,9.0,4.1
02/15/2018 23:00:00.000000,13.0,4.4
02/16/2018 00:00:00.000000,9.0,3.5
02/16/2018 01:00:00.000000,14.0,4.9
02/16/2018 02:00:00.000000,4.0,6.8
02/16/2018 03:00:00.000000,5.0,6.6
02/16/2018 04:00:00.000000,7.0,7.2
02/16/2018 05:00:00.000000,,7.3
02/16/2018 06:00:00.000000,5.0,7.0
02/16/2018 07:00:00.000000,5.0,6.0
02/16/2018 08:00:00.000000,10.0,5.6
02/16/2018 09:00:00.000000,15.0,5.8
02/16/2018 10:00:00.000000,12.0,5.7
02/16/2018 11:00:00.000000,17.0,7.5
02/16/2018 12:00:00.000000,26.0,9.0
02/16/2018 13:00:00.000000,37.0,10.5
02/16/2018 14:00:00.000000,41.0,12.9
02/16/2018 15:00:00.000000,35.0,13.8
02/16/2018 16:00:00.000000,41.0,14.7
02/16/2018 17:00:00.000000,41.0,15.9
02/16/2018 18:00:00.000000,41.0,19.5
02/16/2018 19:00:00.000000,41.0,20.1
02/16/2018 20:00:00.000000,36.0,16.6
02/16/2018 21:00:00.000000,21.0,13.8
02/16/2018 22:00:00.000000,21.0,12.1
02/16/2018 23:00:00.000000,25.0,10.9
02/17/2018 00:00:00.000000,34.0,11.2
02/17/2018 01:00:00.000000,37.0,10.3
02/17/2018 02:00:00.000000,39.0,9.9
02/17/2018 03:00:00.000000,47.0,11.5
02/17/2018 04:00:00.000000,47.0,12.9
02/17/2018 05:00:00.000000,,9.7
02/17/2018 06:00:00.000000,13.0,6.4
02/17/2018 07:00:00.000000,14.0,4.1
02/17/2018 08:00:00.000000,13.0,3.1
02/17/2018 09:00:00.000000,20.0,3.1
02/17/2018 10:00:00.000000,18.0,2.8
02/17/2018 11:00:00.000000,14.0,2.5
02/17/2018 12:00:00.000000,16.0,2.5
02/17/2018 13:00:00.000000,25.0,2.8
02/17/2018 14:00:00.000000,41.0,4.5
02/17/2018 15:00:00.000000,43.0,7.0
02/17/2018 16:00:00.000000,32.0,6.6
02/17/2018 17:00:00.000000,13.0,6.1
02/17/2018 18:00:00.000000,8.0,4.8
02/17/2018 19:00:00.000000,9.0,3.7
02/17/2018 20:00:00.000000,18.0,3.4
02/17/2018 21:00:00.000000,13.0,3.0
02/17/2018 22:00:00.000000,8.0,2.4
02/17/2018 23:00:00.000000,9.0,2.2
02/18/2018 00:00:00.000000,16.0,2.5
02/18/2018 01:00:00.000000,39.0,4.0
02/18/2018 02:00:00.000000,34.0,4.7
02/18/2018 03:00:00.000000,44.0,6.9
02/18/2018 04:00:00.000000,47.0,9.2
02/18/2018 05:00:00.000000,,11.9
02/18/2018 06:00:00.000000,48.0,13.8
02/18/2018 07:00:00.000000,49.0,13.4
02/18/2018 08:00:00.000000,47.0,11.4
02/18/2018 09:00:00.000000,,11.4
02/18/2018 14:00:00.000000,48.0,4.5
02/18/2018 15:00:00.000000,31.0,4.1
02/18/2018 16:00:00.000000,13.0,3.2
02/18/2018 17:00:00.000000,8.0,2.7
02/18/2018 18:00:00.000000,12.0,2.8
02/18/2018 19:00:00.000000,9.0,2.5
02/18/2018 20:00:00.000000,13.0,2.3
02/18/2018 21:00:00.000000,10.0,2.0
02/18/2018 22:00:00.000000,13.0,2.3
02/18/2018 23:00:00.000000,13.0,3.2
02/19/2018 00:00:00.000000,25.0,3.9
02/19/2018 01:00:00.000000,28.0,5.1
02/19/2018 02:00:00.000000,17.0,5.6
02/19/2018 03:00:00.000000,4.0,4.3
02/19/2018 04:00:00.000000,3.0,4.3
02/19/2018 05:00:00.000000,,5.0
02/19/2018 06:00:00.000000,4.0,4.9
02/19/2018 07:00:00.000000,3.0,4.0
02/19/2018 08:00:00.000000,3.0,3.4
02/19/2018 09:00:00.000000,4.0,3.1
02/19/2018 10:00:00.000000,3.0,3.0
02/19/2018 11:00:00.000000,5.0,3.5
02/19/2018 12:00:00.000000,7.0,3.9
02/19/2018 13:00:00.000000,13.0,4.8
02/19/2018 14:00:00.000000,18.0,5.8
02/19/2018 15:00:00.000000,16.0,6.5
02/19/2018 16:00:00.000000,13.0,6.9
02/19/2018 17:00:00.000000,11.0,8.3
02/19/2018 18:00:00.000000,11.0,8.3
02/19/2018 19:00:00.000000,11.0,8.9
02/19/2018 20:00:00.000000,11.0,8.3
02/19/2018 21:00:00.000000,13.0,8.5
02/19/2018 22:00:00.000000,10.0,7.9
02/19/2018 23:00:00.000000,10.0,7.0
02/20/2018 00:00:00.000000,8.0,6.7
02/20/2018 01:00:00.000000,9.0,6.4
02/20/2018 02:00:00.000000,8.0,6.4
02/20/2018 03:00:00.000000,7.0,5.4
02/20/2018 04:00:00.000000,9.0,5.3
02/20/2018 05:00:00.000000,,4.9
02/20/2018 06:00:00.000000,9.0,3.6
02/20/2018 07:00:00.000000,7.0,2.8
02/20/2018 08:00:00.000000,9.0,2.9
02/20/2018 09:00:00.000000,7.0,2.9
02/20/2018 10:00:00.000000,9.0,2.9
02/20/2018 11:00:00.000000,14.0,3.0
02/20/2018 12:00:00.000000,20.0,3.3
02/20/2018 13:00:00.000000,26.0,3.7
02/20/2018 14:00:00.000000,23.0,4.7
02/20/2018 15:00:00.000000,19.0,5.1
02/20/2018 16:00:00.000000,16.0,5.5
02/20/2018 17:00:00.000000,24.0,7.5
02/20/2018 18:00:00.000000,45.0,9.5
02/20/2018 19:00:00.000000,27.0,11.1
02/20/2018 20:00:00.000000,23.0,11.6
02/20/2018 21:00:00.000000,26.0,12.1
02/20/2018 22:00:00.000000,30.0,12.8
02/20/2018 23:00:00.000000,33.0,13.7
02/21/2018 00:00:00.000000,34.0,12.9
02/21/2018 01:00:00.000000,35.0,12.0
02/21/2018 02:00:00.000000,25.0,9.8
02/21/2018 03:00:00.000000,38.0,9.1
02/21/2018 04:00:00.000000,50.0,9.8
02/21/2018 05:00:00.000000,,10.5
02/21/2018 06:00:00.000000,51.0,13.2
02/21/2018 07:00:00.000000,48.0,13.1
02/21/2018 08:00:00.000000,45.0,12.4
02/21/2018 09:00:00.000000,,12.4
02/21/2018 11:00:00.000000,57.0,13.8
02/21/2018 12:00:00.000000,59.0,15.3
02/21/2018 13:00:00.000000,68.0,18.8
02/21/2018 14:00:00.000000,61.0,18.8
02/21/2018 15:00:00.000000,60.0,20.9
02/21/2018 16:00:00.000000,55.0,20.0
02/21/2018 17:00:00.000000,,19.5
02/21/2018 18:00:00.000000,,21.7
02/21/2018 19:00:00.000000,,24.4
02/21/2018 20:00:00.000000,,26.9
02/21/2018 21:00:00.000000,,26.9
02/21/2018 22:00:00.000000,,25.8
02/21/2018 23:00:00.000000,44.0,24.2
02/22/2018 00:00:00.000000,41.0,25.4
02/22/2018 01:00:00.000000,50.0,28.5
02/22/2018 02:00:00.000000,58.0,31.4
02/22/2018 03:00:00.000000,63.0,34.8
02/22/2018 04:00:00.000000,60.0,37.8
02/22/2018 05:00:00.000000,,40.0
02/22/2018 06:00:00.000000,65.0,43.3
02/22/2018 07:00:00.000000,68.0,45.3
02/22/2018 08:00:00.000000,67.0,46.0
02/22/2018 09:00:00.000000,68.0,44.7
02/22/2018 10:00:00.000000,66.0,43.2
02/22/2018 11:00:00.000000,62.0,43.3
02/22/2018 12:00:00.000000,63.0,41.3
02/22/2018 13:00:00.000000,,41.6
02/22/2018 14:00:00.000000,,34.6
02/22/2018 15:00:00.000000,51.0,31.9
02/22/2018 16:00:00.000000,50.0,32.2
02/22/2018 17:00:00.000000,40.0,31.0
02/22/2018 18:00:00.000000,40.0,30.6
02/22/2018 19:00:00.000000,28.0,28.2
