InstrumentName, CAMP,,,,,
StartTime, 2018-02-01 00:00:00,,,,,
EndTime, 2018-02-28 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
02/01/2018 02:00:00.000000,0.2,9.0,25.0,22.0,5.0,0.0
02/10/2018 21:00:00.000000,0.2,13.0,15.0,16.0,15.3,0.0
02/10/2018 22:00:00.000000,0.3,13.0,15.0,14.0,13.1,0.0
02/10/2018 23:00:00.000000,0.3,16.0,14.0,17.0,14.3,0.0
02/11/2018 00:00:00.000000,0.3,23.0,13.0,14.0,12.4,0.0
02/11/2018 01:00:00.000000,0.3,25.0,11.0,12.0,10.8,0.0
02/11/2018 02:00:00.000000,0.4,33.0,2.0,12.0,11.0,0.0
02/11/2018 03:00:00.000000,0.5,34.0,0.0,15.0,13.2,0.0
02/11/2018 04:00:00.000000,0.4,32.0,3.0,17.0,16.0,0.0
02/11/2018 05:00:00.000000,0.4,,2.0,19.0,18.4,0.0
02/11/2018 06:00:00.000000,0.4,29.0,1.0,19.0,18.5,0.0
02/11/2018 07:00:00.000000,0.3,28.0,2.0,18.0,18.5,0.0
02/11/2018 08:00:00.000000,0.3,29.0,5.0,15.0,14.7,0.0
02/11/2018 09:00:00.000000,,,,15.0,,
02/11/2018 14:00:00.000000,0.2,13.0,25.0,4.0,3.7,0.0
02/11/2018 15:00:00.000000,0.2,12.0,27.0,4.0,3.5,0.0
02/11/2018 16:00:00.000000,0.2,10.0,26.0,4.0,3.2,0.0
02/11/2018 17:00:00.000000,0.2,9.0,32.0,6.0,3.2,0.0
02/11/2018 18:00:00.000000,0.2,8.0,32.0,7.0,3.2,0.0
02/11/2018 19:00:00.000000,0.2,8.0,35.0,6.0,2.8,0.0
02/11/2018 20:00:00.000000,0.2,9.0,37.0,6.0,2.7,0.0
02/11/2018 21:00:00.000000,0.2,8.0,40.0,7.0,2.6,0.0
02/11/2018 22:00:00.000000,0.3,12.0,39.0,12.0,3.7,0.0
02/11/2018 23:00:00.000000,0.4,34.0,30.0,15.0,8.6,0.0
02/12/2018 00:00:00.000000,0.5,42.0,24.0,15.0,11.2,0.0
02/12/2018 01:00:00.000000,0.5,45.0,18.0,16.0,12.3,0.0
02/12/2018 02:00:00.000000,0.5,44.0,3.0,15.0,12.4,0.0
02/12/2018 03:00:00.000000,0.5,46.0,5.0,16.0,12.7,0.0
02/12/2018 04:00:00.000000,0.6,39.0,2.0,17.0,13.3,0.0
02/12/2018 05:00:00.000000,0.6,,0.0,18.0,14.5,0.0
02/12/2018 06:00:00.000000,0.7,47.0,0.0,19.0,15.7,0.0
02/12/2018 07:00:00.000000,0.8,51.0,0.0,20.0,15.7,1.0
02/12/2018 08:00:00.000000,,,,20.0,,
02/12/2018 13:00:00.000000,0.2,19.0,12.0,7.0,7.0,0.0
02/12/2018 14:00:00.000000,0.3,22.0,9.0,8.0,8.1,0.0
02/12/2018 15:00:00.000000,0.3,25.0,12.0,10.0,9.6,0.0
02/12/2018 16:00:00.000000,0.3,24.0,11.0,11.0,10.2,0.0
02/12/2018 17:00:00.000000,0.3,22.0,12.0,14.0,12.0,0.0
02/12/2018 18:00:00.000000,0.3,24.0,12.0,18.0,14.3,0.0
02/12/2018 19:00:00.000000,0.3,24.0,13.0,23.0,16.2,0.0
02/12/2018 20:00:00.000000,0.3,22.0,14.0,24.0,16.7,0.0
02/12/2018 21:00:00.000000,0.3,22.0,14.0,24.0,16.4,0.0
02/12/2018 22:00:00.000000,0.4,25.0,13.0,23.0,15.9,0.0
02/12/2018 23:00:00.000000,0.4,28.0,12.0,24.0,17.2,0.0
02/13/2018 00:00:00.000000,0.5,30.0,8.0,24.0,17.7,0.0
02/13/2018 01:00:00.000000,0.5,29.0,10.0,23.0,17.9,0.0
02/13/2018 02:00:00.000000,0.3,25.0,9.0,24.0,18.9,0.0
02/13/2018 03:00:00.000000,0.3,24.0,10.0,24.0,19.7,0.0
02/13/2018 04:00:00.000000,0.2,26.0,8.0,26.0,21.2,0.0
02/13/2018 05:00:00.000000,0.2,,8.0,26.0,22.3,0.0
02/13/2018 06:00:00.000000,0.3,27.0,7.0,28.0,24.4,0.0
02/13/2018 07:00:00.000000,0.3,30.0,2.0,30.0,24.5,0.0
02/13/2018 08:00:00.000000,0.3,32.0,0.0,31.0,27.5,0.0
02/13/2018 09:00:00.000000,0.3,34.0,2.0,31.0,26.8,0.0
02/13/2018 10:00:00.000000,0.3,34.0,1.0,30.0,26.1,0.0
02/13/2018 11:00:00.000000,0.4,29.0,1.0,30.0,26.5,0.0
02/13/2018 12:00:00.000000,0.4,29.0,1.0,28.0,25.7,0.0
02/13/2018 13:00:00.000000,0.5,35.0,2.0,27.0,24.3,0.0
02/13/2018 14:00:00.000000,0.5,27.0,3.0,23.0,19.7,
02/13/2018 15:00:00.000000,0.7,29.0,9.0,19.0,16.6,0.0
02/13/2018 16:00:00.000000,0.5,28.0,13.0,19.0,14.1,0.0
02/13/2018 17:00:00.000000,0.8,26.0,11.0,28.0,13.0,0.0
02/13/2018 18:00:00.000000,0.5,27.0,14.0,47.0,14.7,0.0
02/13/2018 19:00:00.000000,0.4,26.0,22.0,51.0,14.4,0.0
02/13/2018 20:00:00.000000,0.3,13.0,23.0,39.0,11.0,0.0
02/13/2018 21:00:00.000000,0.3,13.0,34.0,32.0,8.6,0.0
02/13/2018 22:00:00.000000,0.9,16.0,28.0,28.0,7.3,0.0
02/13/2018 23:00:00.000000,0.4,23.0,29.0,33.0,7.3,0.0
02/14/2018 00:00:00.000000,0.8,32.0,22.0,41.0,8.4,0.0
02/14/2018 01:00:00.000000,1.2,42.0,20.0,54.0,10.3,0.0
02/14/2018 02:00:00.000000,1.0,42.0,5.0,58.0,12.1,0.0
02/14/2018 03:00:00.000000,1.5,48.0,0.0,58.0,13.9,1.0
02/14/2018 04:00:00.000000,1.7,47.0,4.0,59.0,17.5,2.0
02/14/2018 05:00:00.000000,1.8,,0.0,58.0,20.4,3.0
02/14/2018 06:00:00.000000,1.7,52.0,0.0,52.0,20.3,3.0
02/14/2018 07:00:00.000000,1.6,52.0,0.0,44.0,20.3,3.0
02/14/2018 08:00:00.000000,0.7,38.0,5.0,29.0,11.3,0.0
02/14/2018 09:00:00.000000,0.5,32.0,3.0,21.0,7.6,0.0
02/14/2018 10:00:00.000000,0.7,46.0,0.0,20.0,7.3,1.0
02/14/2018 11:00:00.000000,1.0,54.0,3.0,24.0,10.3,3.0
02/14/2018 12:00:00.000000,1.0,50.0,3.0,26.0,9.7,2.0
02/14/2018 13:00:00.000000,1.3,50.0,2.0,41.0,11.4,3.0
02/14/2018 14:00:00.000000,2.7,,0.0,76.0,20.4,9.0
02/14/2018 15:00:00.000000,3.1,86.0,0.0,113.0,29.1,9.0
02/14/2018 16:00:00.000000,1.9,70.0,2.0,117.0,30.2,6.0
02/14/2018 17:00:00.000000,0.7,30.0,18.0,83.0,20.2,0.0
02/14/2018 18:00:00.000000,0.4,13.0,16.0,57.0,12.7,0.0
02/14/2018 19:00:00.000000,0.2,7.0,44.0,36.0,7.9,0.0
02/14/2018 20:00:00.000000,0.2,9.0,44.0,24.0,5.5,0.0
02/14/2018 21:00:00.000000,0.4,10.0,36.0,17.0,4.1,0.0
02/14/2018 22:00:00.000000,0.6,13.0,39.0,15.0,3.5,0.0
02/14/2018 23:00:00.000000,0.4,18.0,37.0,16.0,3.9,0.0
02/15/2018 00:00:00.000000,0.5,24.0,34.0,23.0,5.3,0.0
02/15/2018 01:00:00.000000,0.3,15.0,29.0,21.0,5.1,0.0
02/15/2018 02:00:00.000000,0.2,11.0,30.0,17.0,4.5,0.0
02/15/2018 03:00:00.000000,0.2,9.0,30.0,12.0,3.8,0.0
02/15/2018 04:00:00.000000,0.1,8.0,33.0,10.0,3.2,0.0
02/15/2018 05:00:00.000000,0.1,,31.0,8.0,2.8,0.0
02/15/2018 06:00:00.000000,0.2,12.0,31.0,8.0,2.7,0.0
02/15/2018 07:00:00.000000,0.1,6.0,31.0,8.0,2.7,0.0
02/15/2018 08:00:00.000000,0.1,7.0,30.0,8.0,2.3,0.0
02/15/2018 09:00:00.000000,,,30.0,8.0,,
02/15/2018 12:00:00.000000,0.5,36.0,17.0,8.0,3.0,1.0
02/15/2018 13:00:00.000000,0.6,37.0,1.0,10.0,4.0,1.0
02/15/2018 14:00:00.000000,0.7,38.0,2.0,19.0,5.8,1.0
02/15/2018 15:00:00.000000,0.5,26.0,13.0,23.0,6.9,0.0
02/15/2018 16:00:00.000000,0.3,14.0,13.0,70.0,14.4,0.0
02/15/2018 17:00:00.000000,0.2,13.0,17.0,74.0,14.1,0.0
02/15/2018 18:00:00.000000,0.2,11.0,31.0,57.0,12.3,0.0
02/15/2018 19:00:00.000000,0.3,10.0,28.0,46.0,10.7,0.0
02/15/2018 20:00:00.000000,0.2,13.0,33.0,42.0,9.7,0.0
02/15/2018 21:00:00.000000,0.2,14.0,33.0,34.0,8.4,0.0
02/15/2018 22:00:00.000000,0.3,15.0,32.0,32.0,7.9,0.0
02/15/2018 23:00:00.000000,0.3,13.0,32.0,29.0,6.6,0.0
02/16/2018 00:00:00.000000,0.3,17.0,31.0,25.0,6.4,0.0
02/16/2018 01:00:00.000000,0.3,15.0,30.0,29.0,6.1,0.0
02/16/2018 02:00:00.000000,0.2,7.0,29.0,21.0,6.6,0.0
02/16/2018 03:00:00.000000,0.2,10.0,26.0,14.0,6.7,0.0
02/16/2018 04:00:00.000000,0.2,10.0,24.0,11.0,6.5,0.0
02/16/2018 05:00:00.000000,0.1,,24.0,9.0,6.3,0.0
02/16/2018 06:00:00.000000,0.1,6.0,24.0,7.0,5.9,0.0
02/16/2018 07:00:00.000000,0.1,8.0,22.0,6.0,5.9,0.0
02/16/2018 08:00:00.000000,0.1,12.0,23.0,5.0,5.1,0.0
02/16/2018 09:00:00.000000,0.2,8.0,23.0,5.0,5.0,0.0
02/16/2018 10:00:00.000000,0.1,11.0,23.0,5.0,5.2,0.0
02/16/2018 11:00:00.000000,0.2,10.0,21.0,9.0,8.3,0.0
02/16/2018 12:00:00.000000,0.3,14.0,18.0,10.0,9.7,0.0
02/16/2018 13:00:00.000000,0.4,29.0,5.0,11.0,10.8,0.0
02/16/2018 14:00:00.000000,0.5,28.0,13.0,14.0,12.2,0.0
02/16/2018 15:00:00.000000,0.3,19.0,12.0,15.0,13.4,0.0
02/16/2018 16:00:00.000000,0.5,24.0,14.0,16.0,13.3,0.0
02/16/2018 17:00:00.000000,0.5,26.0,14.0,17.0,13.2,0.0
02/16/2018 18:00:00.000000,0.5,28.0,15.0,36.0,15.3,0.0
02/16/2018 19:00:00.000000,0.5,32.0,15.0,51.0,17.1,1.0
02/16/2018 20:00:00.000000,0.4,33.0,17.0,51.0,17.1,1.0
02/16/2018 21:00:00.000000,0.5,30.0,17.0,57.0,17.5,1.0
02/16/2018 22:00:00.000000,0.4,25.0,17.0,56.0,16.9,0.0
02/16/2018 23:00:00.000000,0.4,27.0,18.0,53.0,16.1,0.0
02/17/2018 00:00:00.000000,0.6,34.0,13.0,60.0,16.7,0.0
02/17/2018 01:00:00.000000,0.6,29.0,12.0,50.0,15.9,0.0
02/17/2018 02:00:00.000000,0.7,36.0,1.0,46.0,15.7,0.0
02/17/2018 03:00:00.000000,0.8,38.0,0.0,44.0,16.0,0.0
02/17/2018 04:00:00.000000,0.6,39.0,5.0,40.0,16.2,1.0
02/17/2018 05:00:00.000000,0.4,,12.0,30.0,11.3,0.0
02/17/2018 06:00:00.000000,0.3,12.0,36.0,19.0,7.0,0.0
02/17/2018 07:00:00.000000,0.1,8.0,31.0,13.0,7.0,0.0
02/17/2018 08:00:00.000000,0.2,16.0,29.0,12.0,4.4,0.0
02/17/2018 09:00:00.000000,0.1,9.0,30.0,12.0,3.1,0.0
02/17/2018 10:00:00.000000,0.1,19.0,31.0,8.0,2.7,0.0
02/17/2018 11:00:00.000000,0.1,18.0,28.0,7.0,2.4,0.0
02/17/2018 12:00:00.000000,0.1,12.0,31.0,7.0,2.4,0.0
02/17/2018 13:00:00.000000,0.2,18.0,29.0,8.0,2.7,0.0
02/17/2018 14:00:00.000000,0.3,21.0,26.0,16.0,4.3,0.0
02/17/2018 15:00:00.000000,0.3,22.0,23.0,18.0,5.1,0.0
02/17/2018 16:00:00.000000,0.2,14.0,25.0,17.0,4.6,0.0
02/17/2018 17:00:00.000000,0.2,9.0,27.0,15.0,4.2,0.0
02/17/2018 18:00:00.000000,0.2,8.0,30.0,14.0,3.6,0.0
02/17/2018 19:00:00.000000,0.2,7.0,36.0,12.0,3.3,0.0
02/17/2018 20:00:00.000000,0.2,6.0,37.0,9.0,2.8,0.0
02/17/2018 21:00:00.000000,0.2,5.0,40.0,7.0,2.4,0.0
02/17/2018 22:00:00.000000,0.2,6.0,43.0,6.0,2.3,0.0
02/17/2018 23:00:00.000000,0.2,8.0,42.0,8.0,2.6,0.0
02/18/2018 00:00:00.000000,0.3,12.0,38.0,11.0,3.6,0.0
