InstrumentName, Adams County Building
StartTime, 2018-02-01 00:00:00
EndTime, 2018-02-28 23:59:59
Date,PM2.5
02/01/2018 02:00:00.000000,3.1
02/10/2018 21:00:00.000000,11.1
02/10/2018 22:00:00.000000,9.0
02/10/2018 23:00:00.000000,8.1
02/11/2018 00:00:00.000000,7.3
02/11/2018 01:00:00.000000,7.1
02/11/2018 02:00:00.000000,7.4
02/11/2018 03:00:00.000000,9.0
02/11/2018 04:00:00.000000,12.7
02/11/2018 05:00:00.000000,15.8
02/11/2018 06:00:00.000000,17.8
02/11/2018 07:00:00.000000,18.2
02/11/2018 08:00:00.000000,17.0
02/11/2018 09:00:00.000000,17.0
02/11/2018 14:00:00.000000,5.3
02/11/2018 15:00:00.000000,4.6
02/11/2018 16:00:00.000000,4.2
02/11/2018 17:00:00.000000,3.8
02/11/2018 18:00:00.000000,3.5
02/11/2018 19:00:00.000000,2.9
02/11/2018 20:00:00.000000,2.8
02/11/2018 21:00:00.000000,2.5
02/11/2018 22:00:00.000000,6.5
02/11/2018 23:00:00.000000,9.3
02/12/2018 00:00:00.000000,10.9
02/12/2018 01:00:00.000000,11.7
02/12/2018 02:00:00.000000,12.2
02/12/2018 03:00:00.000000,13.5
02/12/2018 04:00:00.000000,15.5
02/12/2018 05:00:00.000000,16.9
02/12/2018 06:00:00.000000,17.5
02/12/2018 07:00:00.000000,17.9
02/12/2018 08:00:00.000000,18.0
02/12/2018 13:00:00.000000,6.5
02/12/2018 14:00:00.000000,7.0
02/12/2018 15:00:00.000000,7.4
02/12/2018 16:00:00.000000,7.7
02/12/2018 17:00:00.000000,8.1
02/12/2018 18:00:00.000000,8.7
02/12/2018 19:00:00.000000,9.6
02/12/2018 20:00:00.000000,10.3
02/12/2018 21:00:00.000000,11.0
02/12/2018 22:00:00.000000,11.7
02/12/2018 23:00:00.000000,12.6
02/13/2018 00:00:00.000000,13.6
02/13/2018 01:00:00.000000,14.8
02/13/2018 02:00:00.000000,15.1
02/13/2018 03:00:00.000000,15.2
02/13/2018 04:00:00.000000,16.4
02/13/2018 05:00:00.000000,17.9
02/13/2018 06:00:00.000000,20.0
02/13/2018 07:00:00.000000,22.5
02/13/2018 08:00:00.000000,24.1
02/13/2018 09:00:00.000000,24.1
02/13/2018 10:00:00.000000,26.6
02/13/2018 11:00:00.000000,26.2
02/13/2018 12:00:00.000000,26.1
02/13/2018 13:00:00.000000,26.1
02/13/2018 14:00:00.000000,26.0
02/13/2018 15:00:00.000000,25.1
02/13/2018 16:00:00.000000,19.2
02/13/2018 17:00:00.000000,14.5
02/13/2018 18:00:00.000000,12.5
02/13/2018 19:00:00.000000,10.1
02/13/2018 20:00:00.000000,6.9
02/13/2018 21:00:00.000000,5.1
02/13/2018 22:00:00.000000,4.4
02/13/2018 23:00:00.000000,3.7
02/14/2018 00:00:00.000000,4.4
02/14/2018 01:00:00.000000,6.4
02/14/2018 02:00:00.000000,6.8
02/14/2018 03:00:00.000000,9.6
02/14/2018 04:00:00.000000,12.7
02/14/2018 05:00:00.000000,14.9
02/14/2018 06:00:00.000000,15.3
02/14/2018 07:00:00.000000,13.3
02/14/2018 08:00:00.000000,11.6
02/14/2018 09:00:00.000000,11.3
02/14/2018 10:00:00.000000,10.0
02/14/2018 11:00:00.000000,9.0
02/14/2018 12:00:00.000000,7.8
02/14/2018 13:00:00.000000,9.4
02/14/2018 14:00:00.000000,16.9
02/14/2018 15:00:00.000000,17.3
02/14/2018 16:00:00.000000,20.9
02/14/2018 17:00:00.000000,15.5
02/14/2018 18:00:00.000000,12.4
02/14/2018 19:00:00.000000,10.0
02/14/2018 20:00:00.000000,11.3
02/14/2018 21:00:00.000000,10.8
02/14/2018 22:00:00.000000,12.7
02/14/2018 23:00:00.000000,11.0
02/15/2018 00:00:00.000000,8.7
02/15/2018 01:00:00.000000,5.9
02/15/2018 02:00:00.000000,4.2
02/15/2018 03:00:00.000000,3.1
02/15/2018 04:00:00.000000,2.4
02/15/2018 05:00:00.000000,2.3
02/15/2018 06:00:00.000000,2.8
02/15/2018 07:00:00.000000,3.1
02/15/2018 08:00:00.000000,2.9
02/15/2018 09:00:00.000000,2.9
02/15/2018 12:00:00.000000,4.1
02/15/2018 13:00:00.000000,4.7
02/15/2018 14:00:00.000000,4.6
02/15/2018 15:00:00.000000,4.5
02/15/2018 16:00:00.000000,4.0
02/15/2018 17:00:00.000000,4.1
02/15/2018 18:00:00.000000,4.4
02/15/2018 19:00:00.000000,4.5
02/15/2018 20:00:00.000000,4.8
02/15/2018 21:00:00.000000,4.3
02/15/2018 22:00:00.000000,4.1
02/15/2018 23:00:00.000000,3.5
02/16/2018 00:00:00.000000,3.3
02/16/2018 01:00:00.000000,4.8
02/16/2018 02:00:00.000000,6.2
02/16/2018 03:00:00.000000,7.1
02/16/2018 04:00:00.000000,7.4
02/16/2018 05:00:00.000000,8.4
02/16/2018 06:00:00.000000,7.5
02/16/2018 07:00:00.000000,6.8
02/16/2018 08:00:00.000000,6.9
02/16/2018 09:00:00.000000,6.9
02/16/2018 10:00:00.000000,7.7
02/16/2018 11:00:00.000000,9.1
02/16/2018 12:00:00.000000,10.4
02/16/2018 13:00:00.000000,12.8
02/16/2018 14:00:00.000000,14.8
02/16/2018 15:00:00.000000,16.1
02/16/2018 16:00:00.000000,15.9
02/16/2018 17:00:00.000000,15.9
02/16/2018 18:00:00.000000,16.5
02/16/2018 19:00:00.000000,14.6
02/16/2018 20:00:00.000000,12.9
02/16/2018 21:00:00.000000,12.0
02/16/2018 22:00:00.000000,11.7
02/16/2018 23:00:00.000000,10.8
02/17/2018 00:00:00.000000,11.5
02/17/2018 01:00:00.000000,13.0
02/17/2018 02:00:00.000000,14.0
02/17/2018 03:00:00.000000,14.5
02/17/2018 04:00:00.000000,14.2
02/17/2018 05:00:00.000000,12.4
02/17/2018 06:00:00.000000,8.1
02/17/2018 07:00:00.000000,5.2
02/17/2018 08:00:00.000000,4.2
02/17/2018 09:00:00.000000,3.4
02/17/2018 10:00:00.000000,3.1
02/17/2018 11:00:00.000000,3.6
02/17/2018 12:00:00.000000,3.1
02/17/2018 13:00:00.000000,2.9
02/17/2018 14:00:00.000000,3.8
02/17/2018 15:00:00.000000,3.9
02/17/2018 16:00:00.000000,3.7
02/17/2018 17:00:00.000000,3.0
02/17/2018 18:00:00.000000,2.9
02/17/2018 19:00:00.000000,2.8
02/17/2018 20:00:00.000000,2.5
02/17/2018 21:00:00.000000,3.3
02/17/2018 22:00:00.000000,2.8
02/17/2018 23:00:00.000000,2.3
02/18/2018 00:00:00.000000,2.5
02/18/2018 01:00:00.000000,4.0
02/18/2018 02:00:00.000000,4.0
02/18/2018 03:00:00.000000,4.3
02/18/2018 04:00:00.000000,5.8
02/18/2018 05:00:00.000000,7.4
02/18/2018 06:00:00.000000,10.6
02/18/2018 07:00:00.000000,11.5
02/18/2018 08:00:00.000000,10.9
02/18/2018 09:00:00.000000,10.9
02/18/2018 14:00:00.000000,2.6
02/18/2018 15:00:00.000000,2.6
02/18/2018 16:00:00.000000,2.5
02/18/2018 17:00:00.000000,2.2
02/18/2018 18:00:00.000000,4.9
02/18/2018 19:00:00.000000,4.5
02/18/2018 20:00:00.000000,3.1
02/18/2018 21:00:00.000000,2.7
02/18/2018 22:00:00.000000,2.1
02/18/2018 23:00:00.000000,1.6
02/19/2018 00:00:00.000000,1.8
02/19/2018 01:00:00.000000,2.5
02/19/2018 02:00:00.000000,4.7
02/19/2018 03:00:00.000000,4.1
02/19/2018 04:00:00.000000,4.5
02/19/2018 05:00:00.000000,5.2
02/19/2018 06:00:00.000000,5.0
02/19/2018 07:00:00.000000,4.5
02/19/2018 08:00:00.000000,4.2
02/19/2018 09:00:00.000000,3.7
02/19/2018 10:00:00.000000,4.1
02/19/2018 11:00:00.000000,4.4
02/19/2018 12:00:00.000000,5.0
02/19/2018 13:00:00.000000,6.2
02/19/2018 14:00:00.000000,6.9
02/19/2018 15:00:00.000000,7.4
02/19/2018 16:00:00.000000,7.6
02/19/2018 17:00:00.000000,8.2
02/19/2018 18:00:00.000000,8.3
02/19/2018 19:00:00.000000,8.2
02/19/2018 20:00:00.000000,8.6
02/19/2018 21:00:00.000000,8.8
02/19/2018 22:00:00.000000,7.9
02/19/2018 23:00:00.000000,7.4
02/20/2018 00:00:00.000000,7.3
02/20/2018 01:00:00.000000,7.3
02/20/2018 02:00:00.000000,7.2
02/20/2018 03:00:00.000000,6.8
02/20/2018 04:00:00.000000,5.9
02/20/2018 05:00:00.000000,4.9
02/20/2018 06:00:00.000000,3.8
02/20/2018 07:00:00.000000,3.3
02/20/2018 08:00:00.000000,3.1
02/20/2018 09:00:00.000000,3.1
02/20/2018 10:00:00.000000,3.1
02/20/2018 11:00:00.000000,2.9
02/20/2018 12:00:00.000000,3.0
02/20/2018 13:00:00.000000,3.9
02/20/2018 14:00:00.000000,4.1
02/20/2018 15:00:00.000000,4.1
02/20/2018 16:00:00.000000,5.0
02/20/2018 17:00:00.000000,6.4
02/20/2018 18:00:00.000000,8.3
02/20/2018 19:00:00.000000,10.2
02/20/2018 20:00:00.000000,11.2
02/20/2018 21:00:00.000000,11.5
02/20/2018 22:00:00.000000,11.8
02/20/2018 23:00:00.000000,12.2
02/21/2018 00:00:00.000000,12.0
02/21/2018 01:00:00.000000,10.9
02/21/2018 02:00:00.000000,9.9
02/21/2018 03:00:00.000000,10.2
02/21/2018 04:00:00.000000,10.3
02/21/2018 05:00:00.000000,10.2
02/21/2018 06:00:00.000000,10.3
02/21/2018 07:00:00.000000,10.9
02/21/2018 08:00:00.000000,11.7
02/21/2018 09:00:00.000000,11.7
02/21/2018 11:00:00.000000,16.2
02/21/2018 12:00:00.000000,16.7
02/21/2018 13:00:00.000000,18.8
02/21/2018 14:00:00.000000,20.2
02/21/2018 15:00:00.000000,24.6
02/21/2018 16:00:00.000000,28.7
02/21/2018 17:00:00.000000,30.3
02/21/2018 18:00:00.000000,29.1
02/21/2018 19:00:00.000000,28.2
02/21/2018 20:00:00.000000,28.4
02/21/2018 21:00:00.000000,27.9
02/21/2018 22:00:00.000000,25.4
02/21/2018 23:00:00.000000,25.8
02/22/2018 00:00:00.000000,29.3
02/22/2018 01:00:00.000000,32.5
02/22/2018 02:00:00.000000,36.2
02/22/2018 03:00:00.000000,40.5
02/22/2018 04:00:00.000000,44.6
02/22/2018 05:00:00.000000,48.8
02/22/2018 06:00:00.000000,51.0
02/22/2018 07:00:00.000000,53.1
02/22/2018 08:00:00.000000,54.6
02/22/2018 09:00:00.000000,54.6
02/22/2018 10:00:00.000000,50.4
02/22/2018 11:00:00.000000,45.9
02/22/2018 12:00:00.000000,42.0
02/22/2018 13:00:00.000000,42.0
02/22/2018 14:00:00.000000,25.4
02/22/2018 15:00:00.000000,25.3
02/22/2018 16:00:00.000000,24.9
02/22/2018 17:00:00.000000,25.7
02/22/2018 18:00:00.000000,25.2
02/22/2018 19:00:00.000000,27.1
02/22/2018 20:00:00.000000,29.5
02/22/2018 21:00:00.000000,30.3
02/22/2018 22:00:00.000000,27.7
02/22/2018 23:00:00.000000,24.2
02/23/2018 00:00:00.000000,24.3
02/23/2018 01:00:00.000000,17.9
02/23/2018 02:00:00.000000,17.2
02/23/2018 03:00:00.000000,19.5
02/23/2018 04:00:00.000000,18.9
02/23/2018 05:00:00.000000,20.9
02/23/2018 06:00:00.000000,22.5
02/23/2018 07:00:00.000000,25.9
02/23/2018 08:00:00.000000,24.8
02/23/2018 09:00:00.000000,23.1
02/23/2018 10:00:00.000000,21.2
02/23/2018 11:00:00.000000,20.9
02/23/2018 12:00:00.000000,21.4
02/23/2018 13:00:00.000000,20.9
02/23/2018 14:00:00.000000,20.9
02/23/2018 15:00:00.000000,24.5
02/23/2018 16:00:00.000000,26.1
02/23/2018 17:00:00.000000,28.2
02/23/2018 18:00:00.000000,30.1
02/23/2018 19:00:00.000000,28.1
02/23/2018 20:00:00.000000,26.5
02/23/2018 21:00:00.000000,25.8
02/23/2018 22:00:00.000000,27.7
02/23/2018 23:00:00.000000,29.5
02/24/2018 00:00:00.000000,30.6
02/24/2018 01:00:00.000000,34.7
02/24/2018 02:00:00.000000,34.2
02/24/2018 03:00:00.000000,33.5
02/24/2018 04:00:00.000000,31.1
02/24/2018 05:00:00.000000,28.3
02/24/2018 06:00:00.000000,26.9
02/24/2018 07:00:00.000000,24.7
02/24/2018 08:00:00.000000,24.7
02/24/2018 12:00:00.000000,20.2
02/24/2018 13:00:00.000000,16.6
02/24/2018 14:00:00.000000,11.5
02/24/2018 15:00:00.000000,8.0
02/24/2018 16:00:00.000000,6.6
02/24/2018 17:00:00.000000,5.5
02/24/2018 18:00:00.000000,4.7
02/24/2018 19:00:00.000000,4.2
02/24/2018 20:00:00.000000,3.3
02/24/2018 21:00:00.000000,2.8
02/24/2018 22:00:00.000000,2.5
02/24/2018 23:00:00.000000,2.5
02/25/2018 00:00:00.000000,2.7
02/25/2018 01:00:00.000000,2.6
02/25/2018 02:00:00.000000,2.5
