InstrumentName, I-25 Denver,,
StartTime, 2019-09-01 00:00:00,,
EndTime, 2019-09-30 23:59:59,,
Date,CO,NO2,PM2.5
09/01/2019 00:00:00.000000,0.1,4.0,3.9
09/01/2019 01:00:00.000000,0.3,15.0,4.1
09/01/2019 02:00:00.000000,0.2,10.0,5.1
09/01/2019 03:00:00.000000,0.5,19.0,6.2
09/01/2019 04:00:00.000000,0.7,,6.2
09/01/2019 05:00:00.000000,0.5,23.0,8.0
09/01/2019 06:00:00.000000,0.6,23.0,8.0
09/01/2019 07:00:00.000000,,,8.4
09/01/2019 08:00:00.000000,0.3,19.0,8.9
09/01/2019 09:00:00.000000,0.3,18.0,8.9
09/01/2019 10:00:00.000000,0.4,21.0,9.9
09/01/2019 11:00:00.000000,0.4,18.0,9.9
09/01/2019 12:00:00.000000,0.5,20.0,10.4
09/01/2019 13:00:00.000000,0.5,25.0,10.4
09/01/2019 14:00:00.000000,0.3,18.0,9.9
09/01/2019 15:00:00.000000,0.3,18.0,9.2
09/01/2019 16:00:00.000000,0.1,4.0,5.2
09/01/2019 17:00:00.000000,0.2,4.0,4.2
09/01/2019 18:00:00.000000,0.1,3.0,4.2
09/01/2019 19:00:00.000000,0.2,6.0,2.9
09/01/2019 20:00:00.000000,0.2,9.0,2.7
09/01/2019 21:00:00.000000,0.2,6.0,1.7
09/01/2019 22:00:00.000000,0.2,6.0,1.6
09/01/2019 23:00:00.000000,0.2,7.0,1.6
09/02/2019 00:00:00.000000,0.2,10.0,1.5
09/02/2019 01:00:00.000000,0.5,18.0,6.3
09/02/2019 02:00:00.000000,0.8,32.0,6.3
09/02/2019 03:00:00.000000,1.0,38.0,55.3
09/02/2019 04:00:00.000000,0.8,,75.7
09/02/2019 05:00:00.000000,0.5,23.0,88.3
09/02/2019 06:00:00.000000,0.4,19.0,104.2
09/02/2019 07:00:00.000000,,,104.2
09/02/2019 08:00:00.000000,0.4,21.0,140.8
09/02/2019 09:00:00.000000,0.4,21.0,140.9
09/02/2019 10:00:00.000000,0.4,24.0,147.6
