InstrumentName, La Casa,,,,,
StartTime, 2019-09-01 00:00:00,,,,,
EndTime, 2019-09-30 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
09/01/2019 00:00:00.000000,0.1,7.0,54.0,23.0,6.7,0.0
09/01/2019 01:00:00.000000,0.2,15.0,51.0,24.0,6.8,1.0
09/01/2019 02:00:00.000000,0.2,8.0,49.0,23.0,6.8,0.0
09/01/2019 03:00:00.000000,0.2,8.0,41.0,22.0,6.8,0.0
09/01/2019 04:00:00.000000,0.2,,43.0,22.0,7.2,0.0
09/01/2019 05:00:00.000000,0.3,13.0,39.0,27.0,8.8,0.0
09/01/2019 06:00:00.000000,0.3,15.0,38.0,28.0,9.5,0.0
09/01/2019 07:00:00.000000,0.4,16.0,31.0,29.0,10.0,
09/01/2019 08:00:00.000000,0.4,14.0,31.0,29.0,10.0,0.0
09/01/2019 09:00:00.000000,0.3,13.0,24.0,27.0,10.7,0.0
09/01/2019 10:00:00.000000,0.2,11.0,20.0,26.0,10.7,0.0
09/01/2019 11:00:00.000000,0.2,12.0,20.0,25.0,10.6,0.0
09/01/2019 12:00:00.000000,0.2,12.0,22.0,25.0,10.6,0.0
09/01/2019 13:00:00.000000,0.3,14.0,22.0,27.0,10.6,0.0
09/01/2019 14:00:00.000000,0.2,16.0,24.0,28.0,10.4,0.0
09/01/2019 15:00:00.000000,0.3,22.0,29.0,29.0,10.4,0.0
09/01/2019 16:00:00.000000,0.2,15.0,34.0,29.0,10.3,1.0
09/01/2019 17:00:00.000000,0.2,8.0,48.0,27.0,9.1,0.0
09/01/2019 18:00:00.000000,0.1,5.0,53.0,21.0,6.7,0.0
09/01/2019 19:00:00.000000,0.1,3.0,51.0,17.0,5.2,0.0
09/01/2019 20:00:00.000000,0.1,4.0,56.0,15.0,4.6,0.0
09/01/2019 21:00:00.000000,0.1,4.0,60.0,15.0,4.4,0.0
09/01/2019 22:00:00.000000,0.1,5.0,57.0,14.0,4.3,0.0
