InstrumentName, La Casa NCORE,,,,
StartTime, 2019-09-01 00:00:00,,,,
EndTime, 2019-09-30 23:59:59,,,,
Date,Carbon monoxide,Nitrogen dioxide,Ozone,PM10 Total 0-10um STP,PM2.5 Total Atmospheric
09/01/2019 00:00:00.000000,0.151882,4.641812,0.058817,22.187585,6.459499
09/01/2019 00:01:00.000000,0.161024,4.995029,0.058467,21.838909,6.439652
09/01/2019 00:02:00.000000,0.15925,4.45316,0.058817,20.599033,6.428362
09/01/2019 00:03:00.000000,0.151435,3.836823,0.059517,19.919545,6.456941
09/01/2019 00:04:00.000000,0.149315,4.199189,0.059917,19.863878,6.46139
09/01/2019 00:05:00.000000,0.14655,6.15643,0.058167,20.420524,6.520456
09/01/2019 00:06:00.000000,0.144743,9.574966,0.055867,20.948548,6.598964
09/01/2019 00:07:00.000000,0.151532,7.798803,0.056667,20.739023,6.612376
09/01/2019 00:08:00.000000,0.15865,8.414064,0.054917,21.950721,6.656772
09/01/2019 00:09:00.000000,0.172364,10.47367,0.05255,22.51393,6.68145
09/01/2019 00:10:00.000000,0.177176,11.972129,0.050933,22.803891,6.748559
09/01/2019 00:11:00.000000,0.164756,13.065741,0.051583,22.485484,6.822053
09/01/2019 00:12:00.000000,0.147092,9.118225,0.0544,21.647198,6.860713
09/01/2019 00:13:00.000000,0.151639,9.067984,0.054867,22.079041,6.914835
09/01/2019 00:14:00.000000,0.165554,6.980736,0.055733,21.667677,6.931489
09/01/2019 00:15:00.000000,0.182588,8.779673,0.054967,21.696573,6.984026
09/01/2019 00:16:00.000000,0.164404,7.004352,0.056317,21.375824,6.996301
09/01/2019 00:17:00.000000,0.149149,4.601859,0.058717,22.07453,6.994048
09/01/2019 00:18:00.000000,0.150613,3.832736,0.058833,22.685646,6.957715
09/01/2019 00:19:00.000000,0.147986,3.797055,0.0591,21.442216,6.979419
09/01/2019 00:20:00.000000,0.162041,4.274182,0.05845,22.206351,6.95725
09/01/2019 00:21:00.000000,0.156597,4.188141,0.058,22.203165,6.942982
