InstrumentName, I-25 Globeville,
StartTime, 2019-09-01 00:00:00,
EndTime, 2019-09-30 23:59:59,
Date,NO2,PM2.5
09/01/2019 00:00:00.000000,6.0,4.8
09/01/2019 01:00:00.000000,7.0,4.8
09/01/2019 02:00:00.000000,9.0,5.0
09/01/2019 03:00:00.000000,10.0,5.4
09/01/2019 04:00:00.000000,19.0,6.2
09/01/2019 05:00:00.000000,,8.6
09/01/2019 06:00:00.000000,30.0,9.3
09/01/2019 07:00:00.000000,41.0,10.3
09/01/2019 08:00:00.000000,27.0,10.3
09/01/2019 09:00:00.000000,33.0,11.3
09/01/2019 10:00:00.000000,29.0,11.5
09/01/2019 11:00:00.000000,26.0,11.7
09/01/2019 12:00:00.000000,33.0,12.2
09/01/2019 13:00:00.000000,27.0,12.7
09/01/2019 14:00:00.000000,19.0,12.4
09/01/2019 15:00:00.000000,16.0,11.1
09/01/2019 16:00:00.000000,25.0,10.4
09/01/2019 17:00:00.000000,9.0,7.3
09/01/2019 18:00:00.000000,5.0,4.9
09/01/2019 19:00:00.000000,8.0,3.4
09/01/2019 20:00:00.000000,11.0,2.9
09/01/2019 21:00:00.000000,,2.9
09/06/2019 17:00:00.000000,39.0,
09/06/2019 18:00:00.000000,28.0,24.4
09/06/2019 19:00:00.000000,14.0,17.3
09/06/2019 20:00:00.000000,22.0,15.8
09/06/2019 21:00:00.000000,34.0,14.1
09/06/2019 22:00:00.000000,26.0,14.3
09/06/2019 23:00:00.000000,33.0,15.1
09/07/2019 00:00:00.000000,32.0,13.2
09/07/2019 01:00:00.000000,31.0,10.4
09/07/2019 02:00:00.000000,29.0,9.4
09/07/2019 03:00:00.000000,30.0,8.7
09/07/2019 04:00:00.000000,27.0,8.4
09/07/2019 05:00:00.000000,,8.3
09/07/2019 06:00:00.000000,18.0,6.9
09/07/2019 07:00:00.000000,19.0,5.7
09/07/2019 08:00:00.000000,32.0,5.9
09/07/2019 09:00:00.000000,18.0,6.0
09/07/2019 10:00:00.000000,23.0,6.7
09/07/2019 11:00:00.000000,29.0,7.5
