InstrumentName, Melody-Catalpa B
StartTime, 2019-09-01 00:00:00
EndTime, 2019-09-30 23:59:59
Date,PM2.5
09/01/2019 00:00:38.848000,3.22
09/01/2019 00:04:38.865000,3.67
09/01/2019 00:08:39.136000,4.36
09/01/2019 00:12:38.974000,2.87
09/01/2019 00:16:39.005000,3.37
09/01/2019 00:20:38.867000,3.49
09/01/2019 00:24:38.904000,4.21
09/01/2019 00:28:38.564000,3.72
09/01/2019 00:32:38.956000,4.06
09/01/2019 00:36:38.855000,3.61
09/01/2019 00:40:38.856000,4.27
09/01/2019 00:44:38.912000,5.53
09/01/2019 00:48:38.905000,5.55
09/01/2019 00:52:38.925000,4.97
09/01/2019 00:56:38.881000,5.56
09/01/2019 01:00:38.573000,5.5
09/01/2019 01:04:38.910000,5.31
09/01/2019 01:08:39.187000,5.08
09/01/2019 01:12:39.072000,4.87
09/01/2019 01:16:38.886000,5.25
09/01/2019 01:20:38.576000,5.45
09/01/2019 01:24:38.867000,5.51
09/01/2019 01:28:38.542000,6.87
09/01/2019 01:32:38.979000,6.15
09/01/2019 01:36:38.927000,5.85
09/01/2019 01:40:38.931000,5.64
09/01/2019 01:44:38.558000,6.04
09/01/2019 01:48:38.911000,5.87
09/01/2019 01:52:38.907000,6.56
09/01/2019 01:56:38.939000,6.16
09/01/2019 02:00:38.886000,6.93
09/01/2019 02:04:38.896000,7.12
09/01/2019 02:08:39.229000,6.7
09/01/2019 02:12:38.589000,7.33
09/01/2019 02:16:38.602000,6.47
09/01/2019 02:20:38.885000,6.53
09/01/2019 02:24:38.944000,7.11
09/01/2019 02:28:38.575000,7.06
09/01/2019 02:32:38.917000,8.96
09/01/2019 02:36:38.601000,9.26
09/01/2019 02:40:38.908000,10.26
09/01/2019 02:44:38.955000,8.82
09/01/2019 02:48:38.890000,6.49
09/01/2019 02:52:38.601000,7.69
09/01/2019 02:56:38.917000,6.46
09/01/2019 03:00:38.591000,7.29
09/01/2019 03:04:38.989000,7.1
09/01/2019 03:08:39.499000,7.24
09/01/2019 03:12:38.952000,8.39
