InstrumentName, Clarity-8 INACTIVE,,,,,,,
StartTime, 2019-09-01 00:00:00,,,,,,,
EndTime, 2019-09-30 23:59:59,,,,,,,
Date,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcNum,relHumid,temperature
09/01/2019 00:01:57.100000,7.352941,13.507058,5.352941,13.201177,6.823529,13.474707,11.412223,45.673683
09/01/2019 00:04:33.646000,6.882353,12.478824,4.235294,12.194118,5.411765,12.454118,10.391394,45.75647
09/01/2019 00:07:10.176000,7.941176,14.869411,5.941176,14.670588,6.705883,14.844117,10.548562,45.841919
09/01/2019 00:09:46.713000,7.705883,14.254706,5.470588,13.975883,6.058824,14.249412,10.708781,45.924698
09/01/2019 00:12:23.176000,10.0,16.930588,6.352941,16.564707,7.823529,16.905882,11.059739,46.03685
09/01/2019 00:14:59.680000,13.476191,21.020475,8.571429,20.417143,11.333333,20.940952,11.531242,46.108948
09/01/2019 00:17:36.228000,11.294118,19.754118,9.058824,19.167059,10.294118,19.725296,11.050584,46.181046
09/01/2019 00:20:12.857000,8.235294,15.322353,5.823529,15.091764,6.823529,15.287059,11.63653,46.181046
09/01/2019 00:22:49.455000,11.529411,18.642351,8.176471,18.152939,9.882353,18.602352,12.556649,46.151672
09/01/2019 00:25:26.025000,12.411765,21.557648,9.705882,21.00647,11.235294,21.518822,12.25452,46.03685
09/01/2019 00:28:02.634000,11.411765,22.005884,9.411765,21.567059,10.647058,21.995882,11.766232,45.924698
09/01/2019 00:30:39.227000,10.176471,18.218824,7.470588,17.842941,8.941176,18.160589,12.439155,45.825897
09/01/2019 00:33:15.796000,10.411765,18.465883,7.764706,18.060001,9.705882,18.444118,12.153811,45.614937
09/01/2019 00:35:52.363000,10.117647,16.847059,6.764706,16.485294,8.0,16.827648,12.227055,45.361259
09/01/2019 00:38:29.016000,8.235294,15.430589,5.294117,15.102942,6.823529,15.395294,11.679255,45.022125
