InstrumentName, I-25 Globeville,
StartTime, 2019-09-01 00:00:00,
EndTime, 2019-09-30 23:59:59,
Date,Nitrogen dioxide,PM2.5 Total Atmospheric
09/01/2019 00:00:00.000000,7.54,6.7
09/01/2019 00:01:00.000000,8.66,5.6
09/01/2019 00:02:00.000000,9.433333,4.875
09/01/2019 00:03:00.000000,9.92,4.9
09/01/2019 00:04:00.000000,9.433333,4.1
09/01/2019 00:05:00.000000,8.583333,5.4
09/01/2019 00:06:00.000000,7.6,6.111475
09/01/2019 00:07:00.000000,7.5,5.448718
09/01/2019 00:08:00.000000,6.84,5.541176
09/01/2019 00:09:00.000000,6.9,4.824138
09/01/2019 00:10:00.000000,6.86,3.960345
09/01/2019 00:11:00.000000,6.55,4.8
09/01/2019 00:12:00.000000,6.08,5.771429
09/01/2019 00:13:00.000000,5.72,4.945902
09/01/2019 00:14:00.000000,5.683333,4.363462
09/01/2019 00:15:00.000000,5.65,4.935
09/01/2019 00:16:00.000000,5.02,4.8
09/01/2019 00:17:00.000000,4.316667,4.503333
09/01/2019 00:18:00.000000,10.22,6.952
09/01/2019 00:19:00.000000,12.28,8.013725
09/01/2019 00:20:00.000000,33.383333,6.1
09/01/2019 00:21:00.000000,15.22,4.751471
09/01/2019 00:22:00.000000,14.24,5.118182
09/01/2019 00:23:00.000000,14.18,5.887931
09/01/2019 00:24:00.000000,13.683333,4.857143
09/01/2019 00:25:00.000000,12.68,3.97037
09/01/2019 00:26:00.000000,11.46,4.446939
09/01/2019 00:27:00.000000,10.12,4.255102
09/01/2019 00:28:00.000000,9.1,4.293878
09/01/2019 00:29:00.000000,7.45,5.673333
09/01/2019 00:30:00.000000,6.36,5.96087
09/01/2019 00:31:00.000000,5.86,3.984783
09/01/2019 00:32:00.000000,5.62,3.677551
09/01/2019 00:33:00.000000,5.28,7.488889
09/01/2019 00:34:00.000000,4.82,7.085106
09/01/2019 00:35:00.000000,4.15,3.9
09/01/2019 00:36:00.000000,3.7,3.792593
09/01/2019 00:37:00.000000,3.34,4.118868
