InstrumentName, I25 Denver,,
StartTime, 2019-09-01 00:00:00,,
EndTime, 2019-09-30 23:59:59,,
Date,Carbon monoxide,Nitrogen dioxide,PM2.5 Total Atmospheric
09/01/2019 00:00:00.000000,0.389671,15.847852,3.275
09/01/2019 00:01:00.000000,0.264166,15.112867,4.025
09/01/2019 00:02:00.000000,0.188969,14.290012,4.1
09/01/2019 00:03:00.000000,0.178197,13.044242,6.3
09/01/2019 00:04:00.000000,0.169062,11.77635,3.108333
09/01/2019 00:05:00.000000,0.236707,11.360801,3.441667
09/01/2019 00:06:00.000000,0.405564,11.512954,2.583333
09/01/2019 00:07:00.000000,0.362624,11.233425,3.325
09/01/2019 00:08:00.000000,0.397238,11.41783,2.941667
09/01/2019 00:09:00.000000,0.272176,11.634434,2.991667
09/01/2019 00:10:00.000000,0.183516,12.569233,4.008333
09/01/2019 00:11:00.000000,0.22884,12.189401,4.466667
09/01/2019 00:12:00.000000,0.187466,11.09511,4.133333
09/01/2019 00:13:00.000000,0.20264,11.565347,4.65
09/01/2019 00:14:00.000000,0.334556,30.342293,3.05
09/01/2019 00:15:00.000000,0.627497,31.865726,4.55
09/01/2019 00:16:00.000000,0.777942,20.741383,6.075
09/01/2019 00:17:00.000000,0.932885,20.947233,4.825
09/01/2019 00:18:00.000000,0.671937,20.262954,3.691667
09/01/2019 00:19:00.000000,0.635739,21.228179,4.15
09/01/2019 00:20:00.000000,0.785256,20.824064,3.833333
09/01/2019 00:21:00.000000,0.58922,21.555367,4.075
09/01/2019 00:22:00.000000,0.615182,21.708744,3.458333
09/01/2019 00:23:00.000000,0.431732,20.803292,2.758333
09/01/2019 00:24:00.000000,0.298711,20.185352,2.608333
09/01/2019 00:25:00.000000,0.298636,17.810888,2.6
09/01/2019 00:26:00.000000,0.190376,15.438636,2.875
09/01/2019 00:27:00.000000,0.2779,14.477784,4.275
09/01/2019 00:28:00.000000,0.239916,13.362765,2.933333
09/01/2019 00:29:00.000000,0.251692,13.520818,3.625
09/01/2019 00:30:00.000000,0.299939,20.000098,5.441667
