InstrumentName, NREL
StartTime, 2019-09-01 00:00:00
EndTime, 2019-09-30 23:59:59
Date,O3
09/01/2019 00:00:00.000000,65.0
09/01/2019 01:00:00.000000,62.0
09/01/2019 02:00:00.000000,60.0
09/01/2019 03:00:00.000000,57.0
09/01/2019 04:00:00.000000,56.0
09/01/2019 05:00:00.000000,54.0
09/01/2019 06:00:00.000000,50.0
09/01/2019 07:00:00.000000,49.0
09/01/2019 08:00:00.000000,51.0
09/01/2019 09:00:00.000000,47.0
09/01/2019 10:00:00.000000,50.0
09/01/2019 11:00:00.000000,48.0
09/01/2019 12:00:00.000000,47.0
09/01/2019 13:00:00.000000,46.0
09/01/2019 14:00:00.000000,42.0
09/01/2019 15:00:00.000000,46.0
09/01/2019 16:00:00.000000,49.0
09/01/2019 17:00:00.000000,52.0
09/01/2019 18:00:00.000000,56.0
09/01/2019 19:00:00.000000,60.0
09/01/2019 20:00:00.000000,62.0
09/01/2019 21:00:00.000000,63.0
09/01/2019 22:00:00.000000,65.0
09/01/2019 23:00:00.000000,63.0
09/02/2019 00:00:00.000000,62.0
09/02/2019 01:00:00.000000,60.0
09/02/2019 02:00:00.000000,57.0
09/02/2019 03:00:00.000000,53.0
09/02/2019 04:00:00.000000,50.0
09/02/2019 05:00:00.000000,46.0
09/02/2019 06:00:00.000000,44.0
09/02/2019 07:00:00.000000,44.0
09/02/2019 08:00:00.000000,44.0
09/02/2019 09:00:00.000000,45.0
09/02/2019 10:00:00.000000,47.0
09/02/2019 11:00:00.000000,43.0
09/02/2019 12:00:00.000000,42.0
09/02/2019 13:00:00.000000,45.0
09/02/2019 14:00:00.000000,45.0
09/02/2019 15:00:00.000000,47.0
09/02/2019 16:00:00.000000,54.0
09/02/2019 17:00:00.000000,54.0
09/02/2019 18:00:00.000000,53.0
09/02/2019 19:00:00.000000,55.0
09/02/2019 20:00:00.000000,57.0
09/02/2019 21:00:00.000000,59.0
09/02/2019 22:00:00.000000,60.0
09/02/2019 23:00:00.000000,59.0
09/03/2019 00:00:00.000000,55.0
