InstrumentName, Clarity-9 INACTIVE,,,,,,,
StartTime, 2019-09-01 00:00:00,,,,,,,
EndTime, 2019-09-30 23:59:59,,,,,,,
Date,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcNum,relHumid,temperature
09/01/2019 00:02:01.566000,5.529412,11.114117,4.294117,10.864707,5.529412,11.095294,11.354239,46.167694
09/01/2019 00:04:37.180000,5.647059,10.835294,3.529412,10.662941,4.705883,10.79,10.296788,46.266502
09/01/2019 00:07:12.800000,6.470588,12.78353,5.0,12.548823,6.235294,12.75,10.441749,46.33593
09/01/2019 00:09:48.359000,6.190476,11.22,4.476191,10.912382,5.952381,11.169049,10.617228,46.434731
09/01/2019 00:12:23.952000,7.352941,13.298823,5.588235,12.998823,7.117647,13.267647,10.919356,46.549553
09/01/2019 00:14:59.529000,9.823529,16.902353,8.0,16.378824,9.529411,16.860588,11.358816,46.661705
09/01/2019 00:17:35.120000,10.823529,17.604706,7.823529,17.152941,9.823529,17.54706,10.89189,46.773865
09/01/2019 00:20:10.742000,7.0,13.168236,5.235294,12.855883,6.764706,13.144117,11.555657,46.789886
09/01/2019 00:22:46.346000,9.176471,16.881178,7.529412,16.398237,8.705882,16.854708,12.455939,46.635002
09/01/2019 00:25:21.995000,11.941176,19.549412,8.294118,19.09647,10.529411,19.475882,12.100405,46.506828
09/01/2019 00:27:57.604000,10.0,19.425882,8.0,19.002354,9.176471,19.388237,11.682307,46.493477
09/01/2019 00:30:33.165000,9.647058,16.401176,7.0,15.958823,8.470589,16.344707,12.201114,46.408028
09/01/2019 00:33:08.738000,9.058824,15.690588,7.0,15.338824,8.235294,15.648824,11.641108,46.266502
09/01/2019 00:35:44.278000,7.470588,13.132942,5.294117,12.873529,7.0,13.102353,11.943236,46.012817
09/01/2019 00:38:19.854000,6.0,10.941176,4.294117,10.720589,5.235294,10.900589,11.476311,45.676353
09/01/2019 00:40:55.489000,5.764706,10.344706,3.823529,10.120588,5.294117,10.309412,11.285573,45.235748
09/01/2019 00:43:31.036000,5.941176,11.357646,4.235294,11.109412,5.941176,11.328823,11.560235,44.728386
09/01/2019 00:46:06.592000,6.235294,11.202353,4.470588,11.004117,6.0,11.168822,11.801328,44.247726
09/01/2019 00:48:42.221000,5.294117,9.77353,3.470588,9.541764,4.529412,9.738823,12.494087,43.756393
09/01/2019 00:51:17.961000,7.823529,12.102353,4.764706,11.762353,6.470588,12.042353,12.918288,43.302437
09/01/2019 00:53:53.563000,7.647059,11.463529,4.470588,11.086471,6.411765,11.408823,13.089189,42.891205
09/01/2019 00:56:29.242000,6.0,9.805883,3.764706,9.568824,5.294117,9.772352,13.775845,42.485313
09/01/2019 00:59:04.989000,5.470588,10.306471,4.0,10.107059,5.0,10.275294,14.163424,42.090103
09/01/2019 01:01:40.585000,6.117647,9.955295,3.529412,9.68647,5.176471,9.898824,14.520485,41.697563
09/01/2019 01:04:16.197000,5.411765,10.157059,3.529412,9.958824,4.764706,10.124117,14.645609,41.401161
09/01/2019 01:06:51.811000,5.058824,9.981176,3.764706,9.765882,4.823529,9.953529,14.860762,41.062027
09/01/2019 01:09:27.477000,6.058824,10.224707,3.588235,9.901765,5.529412,10.206471,15.06981,40.80835
09/01/2019 01:12:03.215000,7.529412,11.758824,4.823529,11.424706,6.529412,11.724706,15.225452,40.498589
09/01/2019 01:14:39.230000,5.176471,9.631764,3.235294,9.378823,4.705883,9.607647,15.037766,40.186157
09/01/2019 01:17:15.156000,5.764706,10.164118,3.764706,9.931765,5.0,10.138824,15.161365,39.892426
09/01/2019 01:19:50.801000,6.294117,11.100589,4.0,10.760588,5.764706,11.057647,15.616083,39.638741
09/01/2019 01:22:26.493000,7.117647,11.43647,4.705883,11.101176,6.411765,11.391764,15.523003,39.35569
09/01/2019 01:25:02.195000,6.529412,11.163529,4.294117,10.830588,6.058824,11.108235,15.866331,39.072632
09/01/2019 01:27:37.917000,5.0,10.334118,3.470588,10.089411,4.941176,10.311765,16.021973,38.818954
09/01/2019 01:30:13.681000,6.117647,10.359412,3.823529,10.08,5.823529,10.344706,16.195927,38.581291
09/01/2019 01:32:49.430000,7.411765,12.47294,5.470588,12.238823,6.941176,12.448824,16.557564,38.354317
09/01/2019 01:35:25.159000,7.705883,12.490588,5.235294,12.141765,6.941176,12.461176,16.591135,38.143356
09/01/2019 01:38:00.839000,8.764706,13.549412,5.823529,13.188234,8.235294,13.505882,17.126726,37.975128
09/01/2019 01:40:36.836000,7.647059,12.534118,5.235294,12.206471,6.941176,12.510588,17.30373,37.790878
09/01/2019 01:43:12.500000,6.470588,10.838824,4.470588,10.542941,6.411765,10.804706,17.492943,37.622643
09/01/2019 01:45:48.179000,7.294117,13.49647,5.294117,13.208823,6.823529,13.471176,18.063631,37.478447
09/01/2019 01:48:23.869000,12.823529,20.502352,10.294118,19.905882,12.588235,20.458237,18.315405,37.339592
09/01/2019 01:50:59.585000,14.647058,20.564707,9.882353,19.875294,12.705882,20.497644,18.664835,37.198059
09/01/2019 01:53:35.283000,17.117647,24.167061,11.823529,23.389412,15.882353,24.128235,19.090563,37.072556
09/01/2019 01:56:10.952000,10.058824,14.587058,6.529412,14.157059,8.823529,14.537648,19.697872,36.858932
09/01/2019 01:58:46.680000,6.411765,11.272942,4.470588,11.018823,6.176471,11.24647,19.917601,36.647972
09/01/2019 02:01:22.405000,7.176471,12.247059,5.0,11.951176,6.882353,12.20647,20.183107,36.420998
09/01/2019 02:03:58.100000,11.470589,17.55941,8.058824,17.034119,10.529411,17.511177,20.65156,36.23941
09/01/2019 02:06:33.879000,11.882353,16.836472,7.647059,16.311764,10.588235,16.771765,20.500496,36.041809
09/01/2019 02:09:09.705000,11.588235,17.732943,8.294118,17.242353,11.117647,17.663528,20.660715,35.900284
09/01/2019 02:11:45.393000,10.0,16.811764,7.529412,16.428238,9.705882,16.771177,20.555428,35.732048
09/01/2019 02:14:21.088000,6.764706,11.632941,4.588235,11.364706,6.058824,11.601175,20.810253,35.574501
