"date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
2018-01-01 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.9843333333333,"","ug/m3"
2018-01-01 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",36.2886666666667,"","ug/m3"
2018-01-01 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",38.647,"","ug/m3"
2018-01-01 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",36.3106896551724,"","ug/m3"
2018-01-01 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",35.393,"","ug/m3"
2018-01-01 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.6903333333333,"","ug/m3"
2018-01-01 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.7451724137931,"","ug/m3"
2018-01-01 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",37.8416666666667,"","ug/m3"
2018-01-01 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",46.409,"","ug/m3"
2018-01-01 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",37.697,"","ug/m3"
2018-01-01 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.5173333333333,"","ug/m3"
2018-01-01 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.9356666666667,"","ug/m3"
2018-01-01 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.785,"","ug/m3"
2018-01-01 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.9496666666667,"","ug/m3"
2018-01-01 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.3903333333333,"","ug/m3"
2018-01-01 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.946,"","ug/m3"
2018-01-02 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",33.2106666666667,"","ug/m3"
2018-01-02 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.56,"","ug/m3"
2018-01-02 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.1386666666667,"","ug/m3"
2018-01-02 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.4176666666667,"","ug/m3"
2018-01-02 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.821,"","ug/m3"
2018-01-02 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.24,"","ug/m3"
2018-01-02 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.2496666666667,"","ug/m3"
2018-01-02 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.9026666666667,"","ug/m3"
2018-01-02 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.3323333333333,"","ug/m3"
2018-01-02 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.808,"","ug/m3"
2018-01-02 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.1886666666667,"","ug/m3"
2018-01-02 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.803,"","ug/m3"
2018-01-02 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.7356666666667,"","ug/m3"
2018-01-02 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.0436666666667,"","ug/m3"
2018-01-02 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.1946666666667,"","ug/m3"
2018-01-02 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",21.2493333333333,"","ug/m3"
2018-01-02 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",21.047,"","ug/m3"
2018-01-02 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.3933333333333,"","ug/m3"
2018-01-02 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.269,"","ug/m3"
2018-01-02 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.1853333333333,"","ug/m3"
2018-01-02 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.6946666666667,"","ug/m3"
2018-01-02 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.3626666666667,"","ug/m3"
2018-01-02 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.74,"","ug/m3"
2018-01-02 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.492,"","ug/m3"
2018-01-03 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.4426666666667,"","ug/m3"
2018-01-03 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.8813333333333,"","ug/m3"
2018-01-03 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.5216666666667,"","ug/m3"
2018-01-03 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.7303333333333,"","ug/m3"
2018-01-03 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.107,"","ug/m3"
2018-01-03 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.2096666666667,"","ug/m3"
2018-01-03 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.5816666666667,"","ug/m3"
2018-01-03 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.9743333333333,"","ug/m3"
2018-01-03 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.2333333333333,"","ug/m3"
2018-01-03 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.826,"","ug/m3"
2018-01-03 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.2946666666667,"","ug/m3"
2018-01-03 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.272,"","ug/m3"
2018-01-03 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",20.9996666666667,"","ug/m3"
2018-01-03 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",21.772,"","ug/m3"
2018-01-03 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.8503333333333,"","ug/m3"
2018-01-03 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.8843333333333,"","ug/m3"
2018-01-03 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.226,"","ug/m3"
2018-01-03 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.2733333333333,"","ug/m3"
2018-01-03 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.2233333333333,"","ug/m3"
2018-01-03 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.71,"","ug/m3"
2018-01-03 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.316,"","ug/m3"
2018-01-03 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.1373333333333,"","ug/m3"
2018-01-03 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.227,"","ug/m3"
2018-01-03 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.942,"","ug/m3"
2018-01-04 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.9036666666667,"","ug/m3"
2018-01-04 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.965,"","ug/m3"
2018-01-04 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.583,"","ug/m3"
2018-01-04 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.9666666666667,"","ug/m3"
2018-01-04 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.0123333333333,"","ug/m3"
2018-01-04 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.9106666666667,"","ug/m3"
2018-01-04 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.5113333333333,"","ug/m3"
2018-01-04 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.317,"","ug/m3"
2018-01-04 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.7186666666667,"","ug/m3"
2018-01-04 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.721,"","ug/m3"
2018-01-04 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.305,"","ug/m3"
2018-01-04 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",21.9653333333333,"","ug/m3"
2018-01-04 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.6296666666667,"","ug/m3"
2018-01-04 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.225,"","ug/m3"
2018-01-04 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.4126666666667,"","ug/m3"
2018-01-04 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",20.777,"","ug/m3"
2018-01-04 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",20.8013333333333,"","ug/m3"
2018-01-04 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.032,"","ug/m3"
2018-01-04 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.3816666666667,"","ug/m3"
2018-01-04 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.985,"","ug/m3"
2018-01-04 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.9436666666667,"","ug/m3"
2018-01-04 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.386,"","ug/m3"
2018-01-04 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.8910344827586,"","ug/m3"
2018-01-04 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.0833333333333,"","ug/m3"
2018-01-05 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.521,"","ug/m3"
2018-01-05 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.925,"","ug/m3"
2018-01-05 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.5483333333333,"","ug/m3"
2018-01-05 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.471,"","ug/m3"
2018-01-05 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.5386666666667,"","ug/m3"
2018-01-05 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.766,"","ug/m3"
2018-01-05 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.267,"","ug/m3"
2018-01-05 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.865,"","ug/m3"
2018-01-05 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.7493333333333,"","ug/m3"
2018-01-05 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.3603333333333,"","ug/m3"
2018-01-05 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.7543333333333,"","ug/m3"
2018-01-05 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.1783333333333,"","ug/m3"
2018-01-05 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.0386666666667,"","ug/m3"
2018-01-05 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.7853333333333,"","ug/m3"
2018-01-05 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.1996666666667,"","ug/m3"
2018-01-05 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.7076666666667,"","ug/m3"
2018-01-05 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.5063333333333,"","ug/m3"
2018-01-05 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.562,"","ug/m3"
2018-01-05 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.9676666666667,"","ug/m3"
2018-01-05 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.2466666666667,"","ug/m3"
2018-01-05 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.757,"","ug/m3"
2018-01-05 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.9453333333333,"","ug/m3"
2018-01-05 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.008,"","ug/m3"
2018-01-05 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.0986666666667,"","ug/m3"
2018-01-06 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.88,"","ug/m3"
2018-01-06 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.0153333333333,"","ug/m3"
2018-01-06 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.1883333333333,"","ug/m3"
2018-01-06 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.3496666666667,"","ug/m3"
2018-01-06 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.115,"","ug/m3"
2018-01-06 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.5973333333333,"","ug/m3"
2018-01-06 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.0573333333333,"","ug/m3"
2018-01-06 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.7646666666667,"","ug/m3"
2018-01-06 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.3446666666667,"","ug/m3"
2018-01-06 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.179,"","ug/m3"
2018-01-06 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.6523333333333,"","ug/m3"
2018-01-06 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.1213333333333,"","ug/m3"
2018-01-06 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.5096666666667,"","ug/m3"
2018-01-06 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.685652173913,"","ug/m3"
2018-01-06 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.4952,"","ug/m3"
2018-01-06 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.214,"","ug/m3"
2018-01-06 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.5853333333333,"","ug/m3"
2018-01-06 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.7456666666667,"","ug/m3"
2018-01-06 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.5986666666667,"","ug/m3"
2018-01-06 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.5476666666667,"","ug/m3"
2018-01-06 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.6586666666667,"","ug/m3"
2018-01-06 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.885,"","ug/m3"
2018-01-06 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.769,"","ug/m3"
2018-01-06 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.8446666666667,"","ug/m3"
2018-01-07 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.8336666666667,"","ug/m3"
2018-01-07 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.2933333333333,"","ug/m3"
2018-01-07 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.3586666666667,"","ug/m3"
2018-01-07 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.846,"","ug/m3"
2018-01-07 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.343,"","ug/m3"
2018-01-07 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.567,"","ug/m3"
2018-01-07 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.156,"","ug/m3"
2018-01-07 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.7296666666667,"","ug/m3"
2018-01-07 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.9196666666667,"","ug/m3"
2018-01-07 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.9926666666667,"","ug/m3"
2018-01-07 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.92375,"","ug/m3"
2018-01-07 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.985,"","ug/m3"
2018-01-07 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",21.83,"","ug/m3"
2018-01-07 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",21.328,"","ug/m3"
2018-01-07 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",21.9973333333333,"","ug/m3"
2018-01-07 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",22.1266666666667,"","ug/m3"
2018-01-07 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",21.6593333333333,"","ug/m3"
2018-01-07 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",21.7314285714286,"","ug/m3"
2018-01-07 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",21.941,"","ug/m3"
2018-01-07 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.449,"","ug/m3"
2018-01-07 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.8046666666667,"","ug/m3"
2018-01-07 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.55,"","ug/m3"
2018-01-07 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.7546666666667,"","ug/m3"
2018-01-07 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.225,"","ug/m3"
2018-01-08 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.191724137931,"","ug/m3"
2018-01-08 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.8013333333333,"","ug/m3"
2018-01-08 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.3523333333333,"","ug/m3"
2018-01-08 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.7526666666667,"","ug/m3"
2018-01-08 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.4263333333333,"","ug/m3"
2018-01-08 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.2476666666667,"","ug/m3"
2018-01-08 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.0343333333333,"","ug/m3"
2018-01-08 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.2216,"","ug/m3"
2018-01-08 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.9996551724138,"","ug/m3"
2018-01-08 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.2836666666667,"","ug/m3"
2018-01-08 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.8606896551724,"","ug/m3"
2018-01-08 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.3824137931034,"","ug/m3"
2018-01-08 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.269,"","ug/m3"
2018-01-08 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.72875,"","ug/m3"
2018-01-08 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.372,"","ug/m3"
2018-01-08 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.0884615384615,"","ug/m3"
2018-01-08 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-08 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-08 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-08 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-08 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-08 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-08 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-08 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-09 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-10 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-11 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-11 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-11 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-11 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-11 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-11 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-11 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-11 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-11 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-11 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-11 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-01-11 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
