"date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
2018-04-02 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.7705,"","ug/m3"
2018-04-02 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.5405,"","ug/m3"
2018-04-02 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.036,"","ug/m3"
2018-04-02 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.1745,"","ug/m3"
2018-04-02 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.033,"","ug/m3"
2018-04-02 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.785,"","ug/m3"
2018-04-02 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.713,"","ug/m3"
2018-04-02 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.448,"","ug/m3"
2018-04-02 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.6195,"","ug/m3"
2018-04-02 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.733,"","ug/m3"
2018-04-02 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.6955,"","ug/m3"
2018-04-03 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.553,"","ug/m3"
2018-04-03 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.0815,"","ug/m3"
2018-04-03 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.874,"","ug/m3"
2018-04-03 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.9205,"","ug/m3"
2018-04-03 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.802,"","ug/m3"
2018-04-03 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.9555,"","ug/m3"
2018-04-03 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.9665,"","ug/m3"
2018-04-03 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.409,"","ug/m3"
2018-04-03 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.305,"","ug/m3"
2018-04-03 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.037,"","ug/m3"
2018-04-03 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.416,"","ug/m3"
2018-04-03 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.5955,"","ug/m3"
2018-04-03 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.547,"","ug/m3"
2018-04-03 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.4705,"","ug/m3"
2018-04-03 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.88,"","ug/m3"
2018-04-03 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.0465,"","ug/m3"
2018-04-03 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.627,"","ug/m3"
2018-04-03 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.527,"","ug/m3"
2018-04-03 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.025,"","ug/m3"
2018-04-03 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.2635,"","ug/m3"
2018-04-03 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.1465,"","ug/m3"
2018-04-03 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.9245,"","ug/m3"
2018-04-03 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.55,"","ug/m3"
2018-04-03 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.512,"","ug/m3"
2018-04-04 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.037,"","ug/m3"
2018-04-04 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.7665,"","ug/m3"
2018-04-04 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.1525,"","ug/m3"
2018-04-04 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.7595,"","ug/m3"
2018-04-04 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.165,"","ug/m3"
2018-04-04 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.4521052631579,"","ug/m3"
2018-04-04 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",31.6595,"","ug/m3"
2018-04-04 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.588,"","ug/m3"
2018-04-04 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.6265,"","ug/m3"
2018-04-04 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",32.6515,"","ug/m3"
2018-04-04 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.226,"","ug/m3"
2018-04-04 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.5705,"","ug/m3"
2018-04-04 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.8695,"","ug/m3"
2018-04-04 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.0965,"","ug/m3"
2018-04-04 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.0315,"","ug/m3"
2018-04-04 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.908,"","ug/m3"
2018-04-04 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.141,"","ug/m3"
2018-04-04 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.926,"","ug/m3"
2018-04-04 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.3855,"","ug/m3"
2018-04-04 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.5885,"","ug/m3"
2018-04-04 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.799,"","ug/m3"
2018-04-04 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.733,"","ug/m3"
2018-04-04 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.2055,"","ug/m3"
2018-04-04 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.4955,"","ug/m3"
2018-04-05 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.6215,"","ug/m3"
2018-04-05 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.8475,"","ug/m3"
2018-04-05 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.349,"","ug/m3"
2018-04-05 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.8225,"","ug/m3"
2018-04-05 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.7795,"","ug/m3"
2018-04-05 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.1915,"","ug/m3"
2018-04-05 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.5805,"","ug/m3"
2018-04-05 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.109,"","ug/m3"
2018-04-05 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.898,"","ug/m3"
2018-04-05 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.202,"","ug/m3"
2018-04-05 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.8455,"","ug/m3"
2018-04-05 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.541,"","ug/m3"
2018-04-05 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.384,"","ug/m3"
2018-04-05 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.4275,"","ug/m3"
2018-04-05 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.632,"","ug/m3"
2018-04-05 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.813,"","ug/m3"
2018-04-05 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.7215,"","ug/m3"
2018-04-05 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.134,"","ug/m3"
2018-04-05 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.301,"","ug/m3"
2018-04-05 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.55,"","ug/m3"
2018-04-05 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.619,"","ug/m3"
2018-04-05 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.5655,"","ug/m3"
2018-04-05 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.185,"","ug/m3"
2018-04-05 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.665,"","ug/m3"
2018-04-06 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.133,"","ug/m3"
2018-04-06 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.182,"","ug/m3"
2018-04-06 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.4865,"","ug/m3"
2018-04-06 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.658,"","ug/m3"
2018-04-06 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.378,"","ug/m3"
2018-04-06 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.999,"","ug/m3"
2018-04-06 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",35.765,"","ug/m3"
2018-04-06 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",36.4464705882353,"","ug/m3"
2018-04-06 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",36.208,"","ug/m3"
2018-04-06 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",35.295,"","ug/m3"
2018-04-06 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.1715,"","ug/m3"
2018-04-06 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.5973333333333,"","ug/m3"
2018-04-06 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.897,"","ug/m3"
2018-04-06 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.1955,"","ug/m3"
2018-04-06 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.9935,"","ug/m3"
2018-04-06 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.655,"","ug/m3"
2018-04-06 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.6785,"","ug/m3"
2018-04-06 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.7175,"","ug/m3"
2018-04-06 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.21,"","ug/m3"
2018-04-06 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.701,"","ug/m3"
2018-04-06 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.984,"","ug/m3"
2018-04-06 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",31.749,"","ug/m3"
2018-04-06 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",31.2695,"","ug/m3"
2018-04-06 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",32.197,"","ug/m3"
2018-04-07 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",32.9625,"","ug/m3"
2018-04-07 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",33.72,"","ug/m3"
2018-04-07 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",34.849,"","ug/m3"
2018-04-07 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",34.039,"","ug/m3"
2018-04-07 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",31.089,"","ug/m3"
2018-04-07 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.137,"","ug/m3"
2018-04-07 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.5405,"","ug/m3"
2018-04-07 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.7765,"","ug/m3"
2018-04-07 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",34.2585,"","ug/m3"
2018-04-07 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",37.8055,"","ug/m3"
2018-04-07 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",35.7725,"","ug/m3"
2018-04-07 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",39.3955,"","ug/m3"
2018-04-07 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",37.34,"","ug/m3"
2018-04-07 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",37.4675,"","ug/m3"
2018-04-07 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",39.072,"","ug/m3"
2018-04-07 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",38.1525,"","ug/m3"
2018-04-07 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",31.62,"","ug/m3"
2018-04-07 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",32.592,"","ug/m3"
2018-04-07 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",32.627,"","ug/m3"
2018-04-07 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.3545,"","ug/m3"
2018-04-07 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.1635,"","ug/m3"
2018-04-07 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.7875,"","ug/m3"
2018-04-07 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.582,"","ug/m3"
2018-04-07 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.61,"","ug/m3"
2018-04-08 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.5475,"","ug/m3"
2018-04-08 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.137,"","ug/m3"
2018-04-08 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.688,"","ug/m3"
2018-04-08 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.808,"","ug/m3"
2018-04-08 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.296,"","ug/m3"
2018-04-08 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.643,"","ug/m3"
2018-04-08 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.0335,"","ug/m3"
2018-04-08 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.1025,"","ug/m3"
2018-04-08 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.134,"","ug/m3"
2018-04-08 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.2135,"","ug/m3"
2018-04-08 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.048,"","ug/m3"
2018-04-08 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.8905263157895,"","ug/m3"
2018-04-08 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.109,"","ug/m3"
2018-04-08 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.4965,"","ug/m3"
2018-04-08 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.507,"","ug/m3"
2018-04-08 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.845,"","ug/m3"
2018-04-08 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.4765,"","ug/m3"
2018-04-08 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.4335,"","ug/m3"
2018-04-08 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.2575,"","ug/m3"
2018-04-08 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.9145,"","ug/m3"
2018-04-08 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.2425,"","ug/m3"
2018-04-08 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.3425,"","ug/m3"
2018-04-08 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.884,"","ug/m3"
2018-04-08 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.2305,"","ug/m3"
2018-04-09 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.6325,"","ug/m3"
2018-04-09 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.697,"","ug/m3"
2018-04-09 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.918,"","ug/m3"
2018-04-09 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.8385,"","ug/m3"
2018-04-09 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.9275,"","ug/m3"
2018-04-09 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.995,"","ug/m3"
2018-04-09 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.526,"","ug/m3"
2018-04-09 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.0195,"","ug/m3"
2018-04-09 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.016,"","ug/m3"
2018-04-09 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.0605,"","ug/m3"
2018-04-09 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.502,"","ug/m3"
2018-04-09 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.4435,"","ug/m3"
2018-04-09 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.2415,"","ug/m3"
2018-04-09 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.0005,"","ug/m3"
2018-04-09 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.634,"","ug/m3"
2018-04-09 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.4495,"","ug/m3"
2018-04-09 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.7545,"","ug/m3"
2018-04-09 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.256,"","ug/m3"
2018-04-09 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.902,"","ug/m3"
2018-04-09 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.992,"","ug/m3"
2018-04-09 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.294,"","ug/m3"
2018-04-09 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.104,"","ug/m3"
2018-04-09 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.88,"","ug/m3"
2018-04-09 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.1705,"","ug/m3"
2018-04-10 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.912,"","ug/m3"
2018-04-10 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.9615,"","ug/m3"
2018-04-10 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.876,"","ug/m3"
2018-04-10 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.2485,"","ug/m3"
2018-04-10 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.4905,"","ug/m3"
2018-04-10 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.3075,"","ug/m3"
2018-04-10 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.9605,"","ug/m3"
2018-04-10 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.3945,"","ug/m3"
2018-04-10 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.5,"","ug/m3"
2018-04-10 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.70375,"","ug/m3"
2018-03-31 17:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",85.7485,"","ug/m3"
2018-03-31 18:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",79.151,"","ug/m3"
2018-03-31 19:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",62.948,"","ug/m3"
2018-03-31 20:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",57.039,"","ug/m3"
2018-03-31 21:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",56.5435,"","ug/m3"
2018-03-31 22:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",64.933,"","ug/m3"
2018-03-31 23:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",51.573,"","ug/m3"
2018-04-01 00:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",49.377,"","ug/m3"
2018-04-01 01:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",49.9715,"","ug/m3"
2018-04-01 02:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",49.706,"","ug/m3"
2018-04-01 03:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",55.4675,"","ug/m3"
2018-04-01 04:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",87.392,"","ug/m3"
2018-04-01 05:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",286.3835,"","ug/m3"
2018-04-01 06:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",77.044,"","ug/m3"
2018-04-01 07:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",68.48,"","ug/m3"
2018-04-01 08:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",57.7775,"","ug/m3"
2018-04-01 09:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",54.9035,"","ug/m3"
2018-04-01 10:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",55.252,"","ug/m3"
2018-04-01 11:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",75.4935,"","ug/m3"
2018-04-01 12:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",52.979,"","ug/m3"
2018-04-01 13:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",49.8635,"","ug/m3"
2018-04-01 14:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",83.3515,"","ug/m3"
2018-04-01 15:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",44.7385,"","ug/m3"
2018-04-01 16:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",68.143,"","ug/m3"
2018-04-01 17:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",51.96,"","ug/m3"
2018-04-01 18:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",54.9545,"","ug/m3"
2018-04-01 19:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",132.735,"","ug/m3"
2018-04-01 20:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",75.6715,"","ug/m3"
2018-04-01 21:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",58.634,"","ug/m3"
2018-04-01 22:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",54.435,"","ug/m3"
2018-04-01 23:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",67.636,"","ug/m3"
2018-04-02 00:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",76.0595,"","ug/m3"
2018-04-02 01:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",63.4915,"","ug/m3"
2018-04-02 02:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",139.3065,"","ug/m3"
2018-04-02 03:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",159.9155,"","ug/m3"
2018-04-02 04:00:00,"Thornton B",NA,NA,NA,NA,"pm25_p",125.414,"","ug/m3"
