"date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
2018-05-25 16:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-25 16:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-25 16:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-25 17:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-25 17:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-25 17:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-25 17:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-25 17:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-25 18:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-25 18:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-25 18:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-25 18:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-25 18:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-25 19:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-25 19:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-25 19:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-25 19:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-25 19:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-25 20:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-25 20:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-25 20:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-25 20:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-25 20:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-25 21:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-25 21:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-25 21:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-25 21:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-25 21:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-25 22:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-25 22:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-25 22:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-25 22:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-25 22:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-25 23:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-25 23:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-25 23:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-25 23:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-25 23:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 00:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 00:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 00:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 00:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 00:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 01:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 01:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 01:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 01:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 01:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 02:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 02:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 02:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 02:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 02:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 03:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 03:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 03:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 03:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 03:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 04:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 04:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 04:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 04:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 04:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 05:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 05:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 05:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 05:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 05:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 06:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 06:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 06:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 06:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 06:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 07:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 07:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 07:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 07:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 07:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 08:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 08:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 08:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 08:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 08:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 09:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 09:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 09:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 09:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 09:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 10:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 10:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 10:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 10:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 10:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 11:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 11:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 11:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 11:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 11:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 12:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 12:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 12:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 12:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 12:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 13:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 13:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 13:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 13:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 13:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 14:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 14:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 14:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 14:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 14:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 15:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 15:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 15:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 15:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 15:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 16:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 16:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 16:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 16:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 16:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 17:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 17:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 17:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 17:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 17:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 18:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 18:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 18:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 18:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 18:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 19:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 19:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 19:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
2018-05-26 19:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_r",NA,"missing","ug/m3"
2018-05-26 19:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"temperature",NA,"missing","F"
2018-05-26 20:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"humidity",NA,"missing",""
2018-05-26 20:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm10",NA,"missing","ug/m3"
2018-05-26 20:00:00,"I-25 Glo Collo (CS2)","I-25 Globeville State Site","Lunar",39.7859,-104.98887,"pm25_p",NA,"missing","ug/m3"
