InstrumentName, La Casa Collo (Clarity-1),,,,
03/01/2019 02:12:50.191000,8.238095,19.619049,15.714287,9.63493,44.086365
03/01/2019 02:15:24.716000,10.761906,26.380955,20.238096,9.552147,44.135197
03/01/2019 02:17:59.146000,11.333333,26.09524,20.952381,9.480049,44.42054
03/01/2019 02:20:33.641000,9.571429,24.714287,19.619049,9.453346,44.396126
03/01/2019 02:23:08.104000,9.476191,24.666668,18.238096,9.410622,44.379341
03/01/2019 02:25:42.633000,9.0,19.941177,16.941177,9.383919,44.365604
03/01/2019 02:28:17.167000,9.072289,26.421686,18.831326,9.354542,44.217594
03/01/2019 02:30:51.598000,10.294118,20.058823,17.470589,9.271763,44.831005
03/01/2019 02:33:26.102000,10.0,25.857143,18.904762,9.229038,44.927139
03/01/2019 02:36:00.591000,9.761906,24.761906,19.619049,9.24239,44.736401
03/01/2019 02:38:35.019000,9.285715,22.000002,16.476191,9.215687,44.530403
03/01/2019 02:41:09.464000,9.571429,21.190477,16.904762,9.172962,44.773022
03/01/2019 02:43:43.959000,9.285715,23.285717,18.047621,9.130238,44.869152
03/01/2019 02:46:18.447000,8.588235,20.117647,17.0,9.090179,45.037003
03/01/2019 02:48:52.868000,8.941176,20.882353,17.941177,9.060806,45.032425
03/01/2019 02:51:28.413000,9.20482,25.722891,18.036144,9.047455,45.156025
03/01/2019 02:54:02.807000,10.476191,22.428572,18.047621,8.991379,45.275043
03/01/2019 02:56:37.441000,8.476191,20.809525,17.190475,8.948654,45.471886
03/01/2019 02:59:11.909000,9.294118,20.470589,17.411764,8.892578,45.477989
03/01/2019 03:01:46.326000,9.285715,23.809525,18.523811,8.836498,45.505455
03/01/2019 03:04:20.794000,8.529411,19.117647,17.294117,8.7644,46.131077
03/01/2019 03:06:55.428000,8.588235,18.764706,16.764706,8.694973,45.908295
03/01/2019 03:09:29.909000,10.04762,23.523811,19.142859,8.681622,45.963226
03/01/2019 03:12:04.337000,10.294118,21.82353,19.0,8.681622,45.952545
03/01/2019 03:14:38.805000,9.285715,24.095238,19.047621,8.652248,45.632107
03/01/2019 03:17:13.336000,9.941176,21.411764,18.17647,8.596169,46.167698
03/01/2019 03:19:47.834000,10.285715,28.904764,19.809525,8.553444,46.173801
03/01/2019 03:22:22.312000,8.571429,19.809525,15.857143,8.484016,46.077667
03/01/2019 03:24:56.706000,10.52381,28.714287,21.190477,8.401237,46.41642
03/01/2019 03:27:31.114000,10.190476,24.142859,19.523811,8.289082,47.046616
03/01/2019 03:30:05.563000,9.571429,26.428572,20.190477,8.246357,47.009995
03/01/2019 03:32:40.067000,9.588235,20.411764,17.058823,8.163578,47.280079
03/01/2019 03:35:14.534000,9.761906,24.571428,18.666668,8.134205,47.208363
03/01/2019 03:37:48.999000,10.380953,23.619047,19.619049,8.064774,47.382317
03/01/2019 03:40:23.376000,10.235294,23.529411,19.764706,8.022049,47.762264
03/01/2019 03:42:57.857000,11.285715,27.523811,21.142859,7.93927,47.852291
03/01/2019 03:45:32.381000,11.04762,27.333336,21.714287,7.896545,47.981995
03/01/2019 03:48:06.793000,13.481928,32.891567,24.518072,7.883194,48.036926
03/01/2019 03:50:41.173000,10.428572,29.761906,21.380955,7.827114,48.21088
03/01/2019 03:53:15.578000,10.0,25.373493,19.036144,7.853817,48.384834
03/01/2019 03:55:50.098000,11.529411,25.647058,20.647058,7.896545,48.09491
03/01/2019 03:58:24.591000,11.285715,26.285715,22.047619,7.883194,47.597466
03/01/2019 04:00:59.050000,10.761906,29.714289,22.285715,7.896545,47.272449
03/01/2019 04:03:33.488000,12.647058,27.235294,23.588236,7.853817,47.888916
03/01/2019 04:06:07.921000,11.277108,30.373493,22.313251,7.840466,47.975891
03/01/2019 04:08:42.326000,10.470589,22.647058,19.17647,7.784389,48.183414
03/01/2019 04:11:16.704000,11.481928,29.867468,23.722891,7.771038,48.114746
03/01/2019 04:13:51.071000,11.476192,28.428574,23.761906,7.712292,48.14069
03/01/2019 04:16:25.514000,12.238096,27.523811,22.666666,7.642864,48.348209
03/01/2019 04:18:59.990000,11.190476,28.142859,21.857145,7.586784,48.827343
03/01/2019 04:21:34.561000,12.759036,35.927711,26.92771,7.54406,49.225605
03/01/2019 04:24:09.016000,11.333333,28.333334,22.428572,7.501335,49.422447
03/01/2019 04:26:43.504000,11.285715,30.761906,23.523811,7.501335,50.1091
03/01/2019 04:29:17.965000,14.333334,32.619049,27.428572,7.487984,50.531776
03/01/2019 04:31:52.368000,13.554216,32.73494,25.86747,7.530708,50.289158
03/01/2019 04:34:29.847000,14.168674,37.951805,27.650602,7.613487,49.843594
03/01/2019 04:37:04.349000,14.333334,39.000004,30.000002,7.669567,49.770351
03/01/2019 04:39:38.795000,14.04762,31.238096,25.047619,7.669567,49.735256
03/01/2019 04:42:13.288000,12.882353,29.294117,26.764706,7.682919,49.79324
03/01/2019 04:44:47.753000,12.882353,30.117647,26.117647,7.629513,50.289158
03/01/2019 04:47:22.182000,12.047619,27.09524,22.285715,7.642864,50.145725
03/01/2019 04:49:56.598000,11.714287,32.619049,23.666668,7.682919,50.246433
03/01/2019 04:52:31.081000,12.0,25.941177,22.82353,7.757687,50.211338
03/01/2019 04:55:05.587000,12.666667,32.0,23.428574,7.827114,49.980927
03/01/2019 04:57:40.056000,13.190477,27.238096,24.000002,7.896545,49.921417
03/01/2019 05:00:14.811000,10.588235,20.352942,17.17647,7.981995,49.806973
03/01/2019 05:02:49.888000,10.952381,26.142859,21.0,8.051422,49.646755
03/01/2019 05:05:24.850000,11.707317,34.878048,24.121952,8.107498,49.382774
03/01/2019 05:07:59.298000,10.294118,21.411764,18.882353,8.176929,49.062332
03/01/2019 05:10:33.733000,10.52381,26.0,19.476192,8.163578,48.827343
03/01/2019 05:13:08.210000,9.647058,21.117647,17.588236,8.219654,48.538948
03/01/2019 05:15:42.750000,12.142858,25.428574,21.809525,8.246357,48.39399
03/01/2019 05:18:17.086000,11.476192,27.57143,21.142859,8.233006,48.517586
03/01/2019 05:20:51.582000,10.176471,22.588236,20.352942,8.246357,48.259708
03/01/2019 05:23:26.015000,14.190476,30.333336,24.000002,8.134205,48.494698
03/01/2019 05:26:00.472000,11.571428,26.190477,21.571428,8.190281,48.311588
03/01/2019 05:28:34.795000,13.238095,29.333334,23.380953,8.163578,47.957581
03/01/2019 05:31:09.179000,10.705882,21.764706,19.352942,8.12085,47.432671
03/01/2019 05:33:43.635000,10.571429,24.809525,20.190477,8.203632,47.330433
03/01/2019 05:36:17.971000,10.285715,26.09524,18.761906,8.176929,47.270924
03/01/2019 05:38:52.389000,10.476191,26.0,21.476191,8.163578,47.13512
03/01/2019 05:41:26.799000,9.0,22.09524,16.809525,8.107498,47.093918
03/01/2019 05:44:01.201000,9.476191,23.285717,18.428572,8.064774,47.034409
03/01/2019 05:46:35.591000,8.588235,19.294117,17.0,8.038071,47.266346
03/01/2019 05:49:10.107000,8.058824,18.235294,14.647058,7.952621,47.765316
03/01/2019 05:51:44.521000,8.238095,20.190477,16.285715,7.909897,47.995728
03/01/2019 05:54:19.000000,8.058824,18.17647,14.294118,7.952621,47.943848
03/01/2019 05:56:53.533000,8.529411,17.411764,15.058824,7.93927,48.090332
03/01/2019 05:59:27.969000,7.095238,18.285715,14.619049,7.925919,47.998779
03/01/2019 06:02:02.583000,7.058824,13.529411,11.352942,7.925919,48.030823
03/01/2019 06:04:43.050000,3.809524,12.571429,8.523809,7.896545,48.027771
03/01/2019 06:07:17.511000,8.0,17.117647,14.823529,7.840466,48.110168
03/01/2019 06:09:51.912000,7.294117,15.352942,12.705882,7.827114,48.154423
03/01/2019 06:12:26.422000,8.117647,19.82353,15.117647,7.771038,48.41993
03/01/2019 06:15:00.947000,7.764706,17.352942,15.294118,7.712292,48.480965
03/01/2019 06:17:36.340000,7.285715,19.380953,14.428572,7.69894,48.511482
03/01/2019 06:20:10.767000,7.882353,16.470589,13.470589,7.600136,48.703747
03/01/2019 06:22:45.230000,6.823529,14.058824,11.941176,7.573433,48.609138
03/01/2019 06:25:19.773000,9.411765,18.647058,15.352942,7.487984,49.016556
03/01/2019 06:27:54.826000,7.285715,22.285715,13.904763,7.487984,49.129475
03/01/2019 06:30:29.334000,6.857143,17.285715,13.428573,7.474632,48.970779
03/01/2019 06:33:03.749000,8.0,14.764706,12.764706,7.445259,49.069962
03/01/2019 06:35:38.119000,7.529412,18.529411,14.411765,7.445259,48.886856
03/01/2019 06:38:12.474000,7.52381,19.285715,15.380953,7.461281,48.529793
03/01/2019 06:40:46.982000,6.294117,14.823529,11.647058,7.431908,48.142216
03/01/2019 06:43:21.461000,7.571429,20.190477,14.52381,7.375832,48.609138
03/01/2019 06:45:55.974000,7.52381,21.09524,14.476191,7.319752,48.873119
03/01/2019 06:48:30.406000,8.476191,22.904762,16.619049,7.250324,49.158466
03/01/2019 06:51:04.794000,7.235294,16.588236,12.470589,7.180897,49.308002
03/01/2019 06:53:39.267000,7.047619,17.190475,12.809525,7.055389,49.570457
03/01/2019 06:56:13.738000,7.285715,17.57143,13.04762,6.983292,49.73373
03/01/2019 06:58:48.220000,7.333333,20.380953,14.571429,6.956589,49.684902
03/01/2019 07:01:22.710000,7.117647,17.470589,14.470589,6.857784,49.78561
03/01/2019 07:03:57.236000,7.52381,20.761906,13.857143,6.788357,49.697109
03/01/2019 07:06:31.725000,7.52381,19.047621,14.142859,6.705578,50.177769
03/01/2019 07:09:06.275000,7.705883,17.294117,14.588235,6.649502,50.2327
03/01/2019 07:11:40.747000,7.294117,15.941176,13.764706,6.505302,50.650799
03/01/2019 07:14:15.297000,7.705883,18.117647,15.470589,6.449226,50.603493
03/01/2019 07:16:49.857000,8.294118,17.941177,15.764706,6.350422,50.559242
03/01/2019 07:19:24.356000,7.117647,15.117647,13.117647,6.254292,50.827801
03/01/2019 07:21:58.804000,9.0,18.647058,16.411764,6.142139,51.638058
03/01/2019 07:24:33.472000,7.235294,14.529411,13.117647,6.043335,51.841
03/01/2019 07:27:07.971000,9.190476,22.238096,17.904762,5.960556,51.72961
03/01/2019 07:29:42.543000,7.52381,19.809525,15.142858,5.8484,52.137028
03/01/2019 07:32:17.012000,8.285714,23.857143,17.190475,5.722897,52.90303
03/01/2019 07:34:51.563000,8.117647,20.0,16.470589,5.650799,52.555122
03/01/2019 07:37:26.035000,8.294118,19.882353,16.235294,5.610741,53.231098
03/01/2019 07:40:00.636000,8.529411,19.294117,16.352942,5.522621,53.075455
03/01/2019 07:42:35.151000,7.823529,13.941176,12.705882,5.426491,53.556114
03/01/2019 07:45:09.696000,8.647058,19.82353,15.941176,5.383766,53.551537
03/01/2019 07:47:44.186000,9.411765,19.352942,17.705883,5.341038,54.5037
03/01/2019 07:50:18.595000,8.058824,17.0,14.058824,5.327686,55.736629
03/01/2019 07:52:53.028000,9.190476,22.523809,18.904762,5.410469,54.935532
03/01/2019 07:55:27.566000,8.941176,19.17647,15.941176,5.50927,54.53727
03/01/2019 07:58:02.043000,8.705882,20.529411,16.882353,5.522621,53.827724
03/01/2019 08:00:36.529000,10.705882,20.0,16.82353,5.535973,53.336384
03/01/2019 08:03:11.038000,10.352942,20.294117,18.17647,5.522621,53.507286
03/01/2019 08:05:45.465000,9.238095,23.333334,17.57143,5.50927,53.537804
03/01/2019 08:08:19.950000,9.941176,22.294117,19.352942,5.466545,53.150227
03/01/2019 08:10:54.436000,8.294118,22.058823,16.647058,5.397118,53.441673
03/01/2019 08:13:28.887000,10.0,24.285715,20.380953,5.314335,54.35416
03/01/2019 08:16:03.367000,6.857143,19.904762,14.619049,5.298313,54.198521
03/01/2019 08:18:37.839000,9.0,23.761906,18.476191,5.27161,54.55558
03/01/2019 08:21:12.324000,6.761905,19.523811,13.761906,5.186161,54.697491
03/01/2019 08:23:46.816000,7.941176,17.705883,15.176471,5.17281,54.892807
03/01/2019 08:26:21.356000,9.481927,25.722891,18.963854,5.17281,54.770733
03/01/2019 08:28:55.817000,8.0,18.882353,15.176471,5.159458,54.728008
03/01/2019 08:31:30.417000,8.190477,18.285715,15.619048,5.146107,54.734112
03/01/2019 08:34:04.877000,9.411765,17.882353,16.117647,5.159458,54.572365
03/01/2019 08:36:39.332000,9.705882,21.411764,17.882353,5.130085,54.576942
03/01/2019 08:39:13.793000,9.476191,25.380953,18.904762,5.146107,54.375526
03/01/2019 08:41:48.280000,5.647059,14.117647,11.117647,5.159458,54.47776
03/01/2019 08:44:22.736000,7.764706,20.235294,16.352942,5.11673,54.422829
03/01/2019 08:46:57.236000,9.476191,22.285715,18.0,5.11673,54.412148
03/01/2019 08:49:31.663000,11.04762,26.09524,21.190477,5.074005,54.42588
03/01/2019 08:52:06.980000,8.619048,22.523809,18.0,5.074005,54.778362
03/01/2019 08:54:41.655000,8.761905,22.619049,17.523809,5.060654,54.66087
03/01/2019 08:57:19.084000,9.411765,20.882353,17.941177,5.047302,54.393837
03/01/2019 08:59:53.719000,9.235294,20.411764,16.705883,4.991226,54.148167
03/01/2019 09:02:28.197000,8.470589,20.294117,17.647058,4.977875,54.535744
03/01/2019 09:05:02.716000,7.823529,18.647058,15.764706,4.93515,54.747845
03/01/2019 09:07:37.190000,9.823529,21.470589,17.764706,4.921799,54.757
03/01/2019 09:10:12.021000,10.761906,28.238096,22.142859,4.822994,55.338367
03/01/2019 09:12:46.462000,9.795181,29.144577,20.349396,4.796291,55.56115
03/01/2019 09:15:20.855000,9.809525,24.904762,19.428572,4.836346,54.898911
03/01/2019 09:17:55.281000,8.882353,19.882353,18.058823,4.836346,55.144581
03/01/2019 09:20:29.717000,10.764706,25.588236,20.647058,4.766918,54.929428
03/01/2019 09:23:04.173000,9.380953,28.0,19.714287,4.753567,55.443657
03/01/2019 09:25:38.662000,12.000001,27.285715,21.285715,4.724194,56.075378
03/01/2019 09:28:13.939000,10.04762,24.428572,18.619047,4.753567,55.718319
03/01/2019 09:30:48.466000,10.333334,26.238096,21.142859,4.740215,55.132374
03/01/2019 09:33:22.880000,11.04762,26.857145,22.238096,4.710842,55.03624
03/01/2019 09:36:00.467000,11.294118,23.882353,21.294117,4.684139,55.606926
03/01/2019 09:38:37.983000,11.117647,24.882353,20.352942,4.628063,56.115051
03/01/2019 09:41:12.618000,10.761906,23.904764,19.952383,4.585335,55.574883
03/01/2019 09:43:47.115000,9.714286,29.666668,20.809525,4.558632,55.735104
03/01/2019 09:46:21.622000,10.176471,25.705883,21.352942,4.529259,55.730526
03/01/2019 09:48:56.120000,10.809525,24.238096,19.952383,4.486534,55.652706
03/01/2019 09:51:30.734000,8.294118,22.0,18.588236,4.427788,56.354618
03/01/2019 09:54:05.231000,10.588235,24.529411,21.235294,4.414436,55.890747
03/01/2019 09:56:39.843000,3.647059,9.235294,7.882353,4.275578,56.714733
03/01/2019 09:59:14.389000,10.380953,22.428572,18.761906,4.259556,56.945145
03/01/2019 10:01:48.860000,10.823529,23.647058,20.588236,4.275578,57.112991
03/01/2019 10:04:23.369000,10.952381,30.523809,23.333334,4.232853,56.893265
03/01/2019 10:06:57.889000,9.571429,24.761906,19.809525,4.246204,56.852062
03/01/2019 10:09:32.360000,11.52381,28.09524,21.571428,4.232853,56.810863
03/01/2019 10:12:06.821000,11.277108,27.73494,22.759035,4.176777,57.016861
03/01/2019 10:14:41.328000,10.571429,25.57143,20.476191,4.176777,57.650112
03/01/2019 10:17:15.800000,10.04762,26.809525,21.047621,4.232853,57.003128
03/01/2019 10:19:50.241000,10.52381,27.476192,21.904762,4.275578,56.496529
03/01/2019 10:22:24.686000,11.238096,27.428572,21.09524,4.275578,57.041275
03/01/2019 10:24:59.129000,11.52381,27.142859,21.476191,4.275578,57.030594
03/01/2019 10:27:33.599000,12.285714,24.619049,20.428574,4.246204,56.812389
03/01/2019 10:30:09.061000,11.235294,25.941177,22.235294,4.150074,57.444115
03/01/2019 10:32:43.544000,9.588235,24.117647,20.941177,4.20348,57.415123
03/01/2019 10:35:21.095000,11.823529,26.882353,23.941177,4.219501,56.787975
03/01/2019 10:37:55.549000,11.759036,31.722889,23.385542,4.190128,56.247807
03/01/2019 10:40:30.067000,10.941176,23.352942,20.0,4.219501,56.047913
03/01/2019 10:43:04.518000,10.764706,25.705883,21.352942,4.176777,56.217289
03/01/2019 10:45:38.959000,10.857143,27.380953,22.285715,4.163425,56.133366
03/01/2019 10:48:13.438000,11.705882,23.764706,19.705883,4.107346,56.298161
03/01/2019 10:50:47.985000,10.714286,27.09524,20.857143,4.064621,56.476692
03/01/2019 10:53:22.598000,11.04762,26.333334,20.09524,4.008545,56.37751
03/01/2019 10:55:57.101000,11.277108,28.686747,21.518072,3.96582,56.556038
03/01/2019 10:58:31.640000,11.0,30.951805,21.337349,3.896393,57.140461
03/01/2019 11:01:06.203000,11.176471,22.294117,20.529411,3.840313,57.314411
03/01/2019 11:03:40.718000,10.095239,25.09524,20.047619,3.784237,57.082474
03/01/2019 11:06:15.200000,10.0,25.058823,20.705883,3.770885,57.296101
03/01/2019 11:08:49.799000,11.000001,26.0,20.238096,3.701458,58.623634
03/01/2019 11:11:24.329000,9.588235,24.82353,19.117647,3.714809,58.348972
03/01/2019 11:13:58.803000,10.352942,20.17647,17.705883,3.658733,57.920197
03/01/2019 11:16:33.323000,9.571429,19.523811,17.857143,3.672085,57.201496
03/01/2019 11:19:07.786000,8.941176,18.588236,16.470589,3.645382,57.286945
03/01/2019 11:21:45.131000,8.352942,20.470589,17.647058,3.645382,57.135883
03/01/2019 11:24:19.604000,8.238095,21.047621,16.476191,3.63203,57.215229
03/01/2019 11:26:54.147000,7.941176,19.470589,15.352942,3.616005,57.712673
03/01/2019 11:29:28.617000,9.190476,20.190477,16.0,3.602654,57.160297
03/01/2019 11:32:03.118000,8.117647,17.647058,15.058824,3.616005,57.521935
03/01/2019 11:34:37.603000,9.190476,21.523811,17.238096,3.645382,57.421227
03/01/2019 11:37:12.099000,8.117647,16.882353,13.529411,3.645382,56.97261
03/01/2019 11:39:46.671000,6.714286,19.523811,14.380954,3.688107,56.537727
03/01/2019 11:42:21.213000,5.0,11.0,9.352942,3.741512,55.837337
03/01/2019 11:44:55.704000,5.235294,11.941176,10.058824,3.853664,55.320057
03/01/2019 11:47:30.151000,3.470588,11.529411,7.470588,3.939117,54.911118
03/01/2019 11:50:04.608000,3.941176,8.823529,7.176471,3.995193,54.590675
03/01/2019 11:52:39.090000,3.352941,9.411765,7.529412,4.05127,54.299229
03/01/2019 11:55:13.529000,5.235294,10.823529,7.941176,4.093994,53.80331
03/01/2019 11:57:47.915000,5.0,10.764706,9.176471,4.107346,53.887238
03/01/2019 12:00:25.254000,4.882353,12.647058,8.647058,4.120697,54.105438
03/01/2019 12:02:59.685000,3.470588,7.352941,5.705883,4.093994,54.029144
03/01/2019 12:05:34.898000,2.764706,8.117647,5.764706,4.093994,53.80331
03/01/2019 12:08:12.348000,3.0,7.647059,5.705883,4.077972,53.667507
03/01/2019 12:10:46.847000,2.294118,6.294117,4.411765,4.064621,53.698025
03/01/2019 12:13:21.285000,2.941176,5.705883,4.294117,4.093994,53.340961
03/01/2019 12:15:55.750000,2.0,6.058824,3.823529,4.176777,53.057144
03/01/2019 12:18:30.209000,1.705882,5.117647,3.0,4.275578,52.718395
03/01/2019 12:21:04.674000,2.470588,7.470588,4.411765,4.358356,52.462044
03/01/2019 12:23:39.129000,3.235294,6.941176,5.0,4.44648,52.225529
03/01/2019 12:26:13.540000,2.0,7.176471,4.176471,4.529259,52.155338
03/01/2019 12:28:47.988000,2.0,5.705883,4.764706,4.628063,51.98291
03/01/2019 12:31:22.381000,1.764706,6.529412,4.882353,4.710842,51.891357
03/01/2019 12:33:56.806000,2.470588,7.294117,6.058824,4.740215,51.802853
03/01/2019 12:36:31.529000,2.235294,5.647059,3.941176,4.809643,51.523613
03/01/2019 12:39:05.996000,3.476191,9.571429,6.142857,4.836346,51.464104
03/01/2019 12:41:40.462000,2.0,5.882353,3.705882,4.921799,51.464104
03/01/2019 12:44:14.881000,2.235294,5.352941,4.647059,4.964523,51.396965
03/01/2019 12:46:49.363000,1.941176,6.764706,4.411765,5.020599,51.139088
03/01/2019 12:49:23.835000,1.235294,3.705882,2.705882,5.074005,51.042953
03/01/2019 12:51:58.279000,1.529412,5.411765,3.235294,5.11673,51.097885
03/01/2019 12:54:32.705000,1.764706,5.294117,4.0,5.146107,50.988022
03/01/2019 12:57:07.148000,1.705882,5.058824,3.176471,5.130085,50.717937
03/01/2019 12:59:41.602000,1.764706,4.941176,2.352941,5.146107,50.669109
03/01/2019 13:02:16.039000,2.0,5.647059,4.411765,5.146107,50.719463
03/01/2019 13:04:50.541000,1.764706,6.470588,3.529412,5.090027,50.724041
03/01/2019 13:07:25.062000,2.0,5.411765,3.764706,5.090027,51.001755
03/01/2019 13:09:59.573000,1.058824,3.705882,2.294118,5.033951,51.488518
03/01/2019 13:12:34.061000,1.470588,3.411765,2.941176,5.020599,51.065842
03/01/2019 13:15:08.476000,1.705882,4.647059,4.176471,4.977875,51.720455
03/01/2019 13:17:42.909000,1.470588,3.882353,2.941176,4.977875,51.935608
03/01/2019 13:20:17.394000,1.0,3.882353,2.705882,5.004578,51.937134
03/01/2019 13:22:51.826000,1.0,4.352941,1.764706,5.020599,52.124817
03/01/2019 13:25:26.229000,1.0,4.705883,2.529412,5.074005,51.688412
03/01/2019 13:28:00.625000,1.235294,2.882353,1.705882,5.11673,51.80743
03/01/2019 13:30:35.104000,1.058824,3.941176,2.705882,5.146107,51.532768
03/01/2019 13:33:09.525000,2.823529,7.117647,6.117647,5.186161,51.857784
03/01/2019 13:35:44.021000,5.764706,13.470589,10.529411,5.27161,51.848629
03/01/2019 13:38:18.558000,6.571429,18.285715,13.952381,5.314335,51.844051
03/01/2019 13:40:53.022000,7.470588,13.470589,11.529411,5.341038,51.702145
03/01/2019 13:43:27.512000,8.235294,15.470589,13.470589,5.354389,51.538872
03/01/2019 13:46:04.941000,8.176471,15.411765,12.764706,5.383766,51.615166
03/01/2019 13:48:39.413000,8.0,16.588236,13.941176,5.410469,51.639584
03/01/2019 13:51:13.871000,7.529412,17.764706,13.294118,5.426491,51.836422
03/01/2019 13:53:48.348000,6.529412,16.0,12.941176,5.466545,51.656368
03/01/2019 13:56:23.348000,5.764706,12.705882,10.352942,5.479897,51.638058
03/01/2019 13:58:57.872000,5.294117,10.882353,9.235294,5.50927,51.569389
03/01/2019 14:01:41.730000,4.823529,10.588235,8.764706,5.568016,51.514458
03/01/2019 14:04:16.616000,4.647059,10.764706,9.117647,5.594719,51.383232
03/01/2019 14:06:51.420000,4.352941,8.941176,7.705883,5.610741,51.479362
03/01/2019 14:09:26.292000,3.470588,9.411765,7.411765,5.693523,51.40612
03/01/2019 14:12:01.122000,3.470588,8.647058,6.529412,5.762951,51.80743
03/01/2019 14:14:36.024000,3.0,7.941176,6.235294,5.8484,51.932556
03/01/2019 14:17:10.834000,2.764706,8.352942,5.647059,5.944534,51.171131
03/01/2019 14:19:45.674000,2.823529,7.235294,5.823529,6.112762,50.447853
03/01/2019 14:22:20.494000,4.235294,7.470588,6.294117,6.33707,50.701153
03/01/2019 14:24:55.328000,3.764706,8.529411,6.823529,6.548027,49.468224
03/01/2019 14:27:30.111000,3.529412,8.0,6.352941,6.761654,49.616234
03/01/2019 14:30:07.941000,4.470588,11.058824,7.764706,6.956589,48.897537
03/01/2019 14:32:42.770000,4.235294,9.235294,7.0,7.124817,48.659496
