InstrumentName, Wash Park West B,,
03/01/2019 02:51:09.961000,29.52,43.0,48.0
03/01/2019 02:53:49.957000,29.02,43.0,48.0
03/01/2019 02:55:11.240000,29.72,43.0,48.0
03/01/2019 02:57:49.764000,29.02,43.0,48.0
03/01/2019 02:59:10.988000,29.84,43.0,48.0
03/01/2019 03:01:49.946000,29.54,44.0,47.0
03/01/2019 03:05:49.972000,25.13,44.0,47.0
03/01/2019 03:07:09.950000,23.33,44.0,47.0
03/01/2019 03:09:50.232000,23.17,44.0,47.0
03/01/2019 03:11:11.048000,22.04,44.0,47.0
03/01/2019 03:13:51.105000,21.85,44.0,47.0
03/01/2019 03:15:11.121000,21.13,44.0,47.0
03/01/2019 03:16:29.956000,20.87,44.0,47.0
03/01/2019 03:19:00.428000,22.81,44.0,47.0
03/01/2019 03:21:49.983000,22.65,44.0,47.0
03/01/2019 03:23:10.005000,23.04,45.0,47.0
03/01/2019 03:25:50.107000,21.81,45.0,46.0
03/01/2019 03:29:49.973000,21.47,45.0,46.0
03/01/2019 03:33:49.962000,21.27,45.0,46.0
03/01/2019 03:35:10.492000,21.28,45.0,46.0
03/01/2019 03:37:49.975000,19.67,45.0,46.0
03/01/2019 03:39:09.981000,20.78,45.0,46.0
03/01/2019 03:41:49.991000,20.49,46.0,46.0
03/01/2019 03:43:09.997000,21.98,46.0,46.0
03/01/2019 03:45:49.998000,23.71,46.0,46.0
03/01/2019 03:49:49.995000,24.94,46.0,46.0
03/01/2019 03:51:10.044000,25.29,46.0,45.0
03/01/2019 03:52:30.018000,25.83,46.0,45.0
03/01/2019 03:55:10.008000,24.07,46.0,45.0
03/01/2019 03:57:49.981000,25.3,47.0,45.0
03/01/2019 03:59:09.983000,26.36,47.0,45.0
03/01/2019 04:01:51.300000,24.39,47.0,45.0
03/01/2019 04:03:12.021000,25.36,47.0,45.0
03/01/2019 04:05:50.992000,26.35,47.0,45.0
03/01/2019 04:07:10.015000,28.91,47.0,45.0
03/01/2019 04:09:50.965000,25.76,48.0,45.0
03/01/2019 04:11:10.025000,27.0,48.0,45.0
03/01/2019 04:12:30.043000,29.33,48.0,45.0
03/01/2019 04:15:11.033000,26.7,48.0,45.0
03/01/2019 04:17:50.028000,26.02,48.0,45.0
03/01/2019 04:19:09.389000,25.51,48.0,44.0
03/01/2019 04:20:30.059000,26.0,48.0,44.0
03/01/2019 04:23:10.089000,24.84,49.0,44.0
03/01/2019 04:25:52.007000,23.39,49.0,44.0
03/01/2019 04:27:10.042000,24.62,49.0,44.0
03/01/2019 04:29:49.561000,23.84,49.0,44.0
03/01/2019 04:31:10.136000,23.64,49.0,44.0
03/01/2019 04:33:51.072000,23.71,49.0,44.0
03/01/2019 04:35:10.034000,23.42,49.0,44.0
03/01/2019 04:37:50.035000,24.18,49.0,44.0
03/01/2019 04:39:11.037000,24.79,49.0,44.0
03/01/2019 04:40:31.088000,25.32,49.0,44.0
03/01/2019 04:43:10.047000,26.83,49.0,44.0
03/01/2019 04:45:50.018000,26.83,50.0,44.0
03/01/2019 04:47:10.031000,26.54,50.0,44.0
03/01/2019 04:49:50.696000,23.4,50.0,44.0
03/01/2019 04:51:10.040000,23.67,50.0,44.0
03/01/2019 04:53:51.036000,23.61,49.0,44.0
03/01/2019 04:57:50.027000,24.04,49.0,44.0
03/01/2019 05:01:50.323000,21.5,49.0,44.0
03/01/2019 05:03:11.518000,22.36,49.0,44.0
03/01/2019 05:05:50.068000,21.59,50.0,43.0
03/01/2019 05:07:10.037000,20.67,50.0,43.0
03/01/2019 05:09:51.049000,20.04,50.0,43.0
03/01/2019 05:11:10.054000,21.83,50.0,44.0
03/01/2019 05:12:31.085000,21.13,50.0,44.0
03/01/2019 05:15:12.142000,20.77,50.0,44.0
03/01/2019 05:17:50.095000,20.91,50.0,43.0
03/01/2019 05:21:51.158000,22.36,50.0,43.0
03/01/2019 05:23:11.058000,20.89,50.0,43.0
03/01/2019 05:25:51.100000,22.5,50.0,43.0
03/01/2019 05:27:11.263000,21.58,50.0,43.0
03/01/2019 05:29:51.062000,19.09,50.0,43.0
03/01/2019 05:31:11.061000,20.28,50.0,43.0
03/01/2019 05:33:51.130000,21.04,50.0,43.0
03/01/2019 05:35:11.078000,20.74,50.0,43.0
03/01/2019 05:37:51.662000,19.5,50.0,43.0
03/01/2019 05:39:11.779000,19.61,50.0,43.0
03/01/2019 05:41:51.071000,21.27,50.0,43.0
03/01/2019 05:43:11.088000,19.3,50.0,43.0
03/01/2019 05:45:51.096000,20.38,51.0,43.0
03/01/2019 05:47:11.324000,18.89,50.0,43.0
03/01/2019 05:49:51.083000,19.22,50.0,43.0
03/01/2019 05:51:09.668000,19.5,50.0,43.0
03/01/2019 05:53:51.140000,18.74,51.0,43.0
03/01/2019 05:55:11.086000,18.43,51.0,43.0
03/01/2019 05:57:51.231000,19.67,51.0,43.0
03/01/2019 05:59:11.082000,18.96,51.0,43.0
03/01/2019 06:01:49.546000,19.06,51.0,43.0
03/01/2019 06:03:11.103000,19.96,51.0,43.0
03/01/2019 06:05:57.057000,18.91,51.0,43.0
03/01/2019 06:07:11.085000,18.63,51.0,43.0
03/01/2019 06:09:51.182000,17.89,51.0,43.0
03/01/2019 06:11:11.096000,17.98,51.0,43.0
03/01/2019 06:13:51.164000,16.89,51.0,43.0
03/01/2019 06:15:11.181000,17.46,51.0,42.0
03/01/2019 06:17:51.349000,15.27,51.0,42.0
03/01/2019 06:19:11.158000,16.89,51.0,42.0
03/01/2019 06:21:51.130000,16.98,51.0,42.0
03/01/2019 06:23:11.981000,16.17,51.0,42.0
03/01/2019 06:24:31.129000,17.68,51.0,42.0
03/01/2019 06:27:11.139000,16.04,51.0,42.0
03/01/2019 06:29:51.133000,16.5,51.0,42.0
03/01/2019 06:31:11.184000,15.13,51.0,42.0
03/01/2019 06:33:49.107000,15.78,51.0,42.0
03/01/2019 06:35:11.161000,16.53,51.0,42.0
03/01/2019 06:37:51.124000,15.48,51.0,42.0
03/01/2019 06:40:30.249000,14.54,51.0,42.0
03/01/2019 06:43:11.186000,16.41,51.0,42.0
03/01/2019 06:45:50.146000,15.78,51.0,42.0
03/01/2019 06:47:11.183000,16.2,51.0,42.0
03/01/2019 06:49:51.121000,15.74,51.0,42.0
03/01/2019 06:53:51.168000,15.51,52.0,42.0
03/01/2019 06:55:09.832000,14.56,51.0,42.0
03/01/2019 06:56:31.137000,15.3,51.0,42.0
03/01/2019 06:59:11.184000,16.98,51.0,41.0
03/01/2019 07:01:51.139000,14.59,51.0,41.0
03/01/2019 07:05:51.719000,15.22,51.0,41.0
03/01/2019 07:07:12.009000,15.91,51.0,41.0
03/01/2019 07:09:51.191000,13.5,52.0,41.0
03/01/2019 07:12:31.240000,15.33,52.0,41.0
03/01/2019 07:15:11.174000,13.84,52.0,41.0
03/01/2019 07:17:51.440000,13.67,52.0,41.0
03/01/2019 07:21:51.186000,12.83,51.0,42.0
03/01/2019 07:23:11.201000,13.93,51.0,41.0
03/01/2019 07:25:52.260000,13.46,51.0,42.0
03/01/2019 07:27:09.247000,12.82,51.0,42.0
03/01/2019 07:29:51.158000,14.22,51.0,42.0
03/01/2019 07:31:11.341000,13.89,51.0,42.0
03/01/2019 07:33:51.152000,14.24,51.0,42.0
03/01/2019 07:35:11.218000,13.93,51.0,42.0
03/01/2019 07:37:49.581000,13.57,50.0,42.0
03/01/2019 07:39:11.220000,13.96,50.0,42.0
03/01/2019 07:41:51.223000,14.02,50.0,42.0
03/01/2019 07:45:51.175000,12.89,50.0,42.0
03/01/2019 07:47:11.197000,13.45,50.0,42.0
03/01/2019 07:49:51.169000,14.26,50.0,42.0
03/01/2019 07:53:51.257000,14.17,50.0,42.0
03/01/2019 07:57:51.205000,13.09,50.0,42.0
03/01/2019 08:01:51.219000,13.53,50.0,42.0
03/01/2019 08:03:12.434000,14.48,50.0,42.0
03/01/2019 08:05:51.189000,13.74,50.0,42.0
03/01/2019 08:07:11.211000,13.35,50.0,42.0
03/01/2019 08:09:51.187000,14.28,50.0,41.0
03/01/2019 08:11:11.228000,13.47,50.0,41.0
03/01/2019 08:13:51.200000,13.36,50.0,41.0
03/01/2019 08:15:11.345000,12.77,50.0,42.0
03/01/2019 08:17:51.266000,12.46,50.0,42.0
03/01/2019 08:19:11.428000,12.43,50.0,42.0
03/01/2019 08:21:51.234000,13.49,50.0,41.0
03/01/2019 08:23:11.230000,11.79,50.0,42.0
03/01/2019 08:25:51.461000,12.62,50.0,42.0
03/01/2019 08:27:11.192000,13.04,50.0,42.0
03/01/2019 08:29:51.223000,12.0,50.0,42.0
03/01/2019 08:31:11.329000,12.8,49.0,42.0
03/01/2019 08:33:52.339000,12.61,49.0,42.0
03/01/2019 08:35:11.230000,12.4,49.0,41.0
03/01/2019 08:37:50.036000,13.04,50.0,41.0
03/01/2019 08:39:11.227000,12.47,50.0,41.0
03/01/2019 08:41:51.241000,12.0,50.0,41.0
03/01/2019 08:43:11.259000,12.87,49.0,41.0
03/01/2019 08:45:51.237000,12.62,50.0,41.0
03/01/2019 08:47:11.449000,12.53,50.0,41.0
03/01/2019 08:48:30.319000,12.64,50.0,41.0
03/01/2019 08:51:11.221000,13.02,50.0,41.0
03/01/2019 08:55:11.225000,14.45,50.0,41.0
03/01/2019 08:57:51.231000,13.39,50.0,41.0
03/01/2019 08:59:09.603000,13.8,50.0,41.0
03/01/2019 09:01:51.247000,12.91,50.0,41.0
03/01/2019 09:04:31.276000,13.8,50.0,41.0
03/01/2019 09:07:11.265000,12.93,50.0,41.0
03/01/2019 09:08:31.265000,12.28,50.0,41.0
03/01/2019 09:11:11.441000,12.3,50.0,41.0
03/01/2019 09:13:51.237000,11.69,50.0,41.0
03/01/2019 09:17:51.297000,12.89,50.0,41.0
03/01/2019 09:19:11.289000,11.91,50.0,41.0
03/01/2019 09:21:51.420000,12.24,50.0,40.0
03/01/2019 09:23:57.852000,13.7,51.0,40.0
03/01/2019 09:25:18.474000,10.94,50.0,40.0
03/01/2019 09:27:59.476000,11.98,50.0,40.0
03/01/2019 09:29:18.509000,13.26,50.0,40.0
03/01/2019 09:31:58.489000,11.87,50.0,40.0
03/01/2019 09:33:18.474000,12.02,50.0,40.0
03/01/2019 09:35:58.503000,12.59,50.0,40.0
03/01/2019 09:37:18.481000,10.7,50.0,40.0
03/01/2019 09:39:59.445000,11.93,51.0,40.0
03/01/2019 09:41:18.498000,12.35,51.0,40.0
03/01/2019 09:43:58.505000,11.8,51.0,40.0
03/01/2019 09:45:17.059000,11.52,51.0,40.0
03/01/2019 09:47:58.539000,10.93,51.0,40.0
03/01/2019 09:49:18.500000,11.78,51.0,40.0
03/01/2019 09:50:38.582000,10.73,51.0,40.0
03/01/2019 09:53:18.518000,11.52,51.0,40.0
03/01/2019 09:55:58.337000,12.11,51.0,40.0
03/01/2019 09:57:18.480000,11.83,51.0,39.0
03/01/2019 09:59:58.489000,11.14,51.0,40.0
03/01/2019 10:01:18.496000,10.68,51.0,40.0
03/01/2019 10:03:58.516000,9.56,51.0,39.0
03/01/2019 10:07:58.515000,9.31,51.0,40.0
03/01/2019 10:10:38.519000,10.44,51.0,40.0
03/01/2019 10:13:18.519000,10.96,51.0,40.0
03/01/2019 10:15:58.514000,8.57,50.0,40.0
03/01/2019 10:17:19.503000,7.72,50.0,40.0
03/01/2019 10:18:38.528000,8.35,50.0,40.0
03/01/2019 10:21:18.754000,8.61,50.0,40.0
03/01/2019 10:23:58.521000,8.19,50.0,40.0
03/01/2019 10:25:18.562000,7.78,50.0,40.0
03/01/2019 10:27:58.529000,8.06,50.0,40.0
03/01/2019 10:29:18.516000,7.68,50.0,40.0
03/01/2019 10:31:59.540000,7.09,50.0,40.0
03/01/2019 10:33:18.498000,7.21,49.0,40.0
03/01/2019 10:35:58.560000,7.64,49.0,40.0
03/01/2019 10:37:18.539000,7.93,49.0,40.0
03/01/2019 10:39:58.510000,6.89,49.0,40.0
03/01/2019 10:41:18.516000,6.15,49.0,40.0
03/01/2019 10:43:59.554000,5.57,49.0,40.0
03/01/2019 10:47:59.604000,5.13,49.0,40.0
03/01/2019 10:49:18.549000,4.83,48.0,40.0
03/01/2019 10:51:58.531000,6.09,48.0,40.0
03/01/2019 10:53:18.557000,5.13,48.0,40.0
03/01/2019 10:55:58.539000,5.59,48.0,40.0
03/01/2019 10:57:18.538000,5.93,48.0,40.0
03/01/2019 10:59:58.580000,5.39,48.0,40.0
03/01/2019 11:03:58.554000,4.98,48.0,40.0
03/01/2019 11:05:18.610000,5.53,48.0,40.0
03/01/2019 11:07:58.562000,5.36,48.0,40.0
03/01/2019 11:09:18.560000,5.78,48.0,40.0
03/01/2019 11:11:58.570000,6.42,48.0,40.0
03/01/2019 11:15:58.726000,5.0,48.0,40.0
03/01/2019 11:17:18.088000,5.6,48.0,40.0
03/01/2019 11:18:38.538000,5.91,48.0,40.0
03/01/2019 11:21:18.550000,5.48,48.0,40.0
03/01/2019 11:25:18.586000,5.53,48.0,40.0
03/01/2019 11:27:57.981000,4.98,48.0,40.0
03/01/2019 11:29:18.554000,5.62,48.0,40.0
03/01/2019 11:31:59.897000,7.3,49.0,40.0
03/01/2019 11:33:18.567000,6.65,49.0,39.0
03/01/2019 11:35:57.412000,6.36,49.0,39.0
03/01/2019 11:37:19.524000,6.04,49.0,39.0
03/01/2019 11:38:38.159000,6.57,49.0,39.0
03/01/2019 11:41:18.758000,6.74,49.0,39.0
03/01/2019 11:42:41.569000,6.2,49.0,39.0
03/01/2019 11:45:18.623000,6.33,49.0,39.0
03/01/2019 11:47:58.564000,6.17,49.0,39.0
03/01/2019 11:49:18.035000,5.93,50.0,39.0
03/01/2019 11:51:58.617000,5.93,50.0,39.0
03/01/2019 11:53:18.584000,5.72,50.0,39.0
03/01/2019 11:55:58.618000,6.56,50.0,39.0
03/01/2019 11:59:57.991000,6.33,50.0,39.0
03/01/2019 12:01:19.690000,6.79,50.0,39.0
03/01/2019 12:03:58.646000,5.91,50.0,39.0
03/01/2019 12:05:18.628000,6.96,50.0,39.0
03/01/2019 12:07:58.587000,6.18,50.0,39.0
03/01/2019 12:09:18.601000,7.89,50.0,39.0
03/01/2019 12:11:58.593000,5.43,50.0,38.0
03/01/2019 12:13:19.642000,4.93,50.0,38.0
03/01/2019 12:15:58.605000,7.02,51.0,38.0
03/01/2019 12:19:58.665000,6.26,51.0,38.0
03/01/2019 12:21:17.522000,6.3,51.0,38.0
03/01/2019 12:23:58.619000,7.21,50.0,38.0
03/01/2019 12:25:18.620000,5.8,51.0,38.0
03/01/2019 12:27:58.661000,7.04,51.0,38.0
03/01/2019 12:29:18.648000,6.4,51.0,38.0
03/01/2019 12:31:57.792000,5.72,51.0,38.0
03/01/2019 12:33:18.630000,7.58,51.0,38.0
03/01/2019 12:35:58.670000,6.78,50.0,38.0
03/01/2019 12:37:18.638000,6.69,50.0,38.0
03/01/2019 12:39:58.640000,7.3,50.0,38.0
03/01/2019 12:41:18.618000,5.4,51.0,38.0
03/01/2019 12:43:58.631000,6.91,51.0,38.0
03/01/2019 12:45:18.638000,6.61,51.0,38.0
03/01/2019 12:47:58.666000,5.87,50.0,38.0
03/01/2019 12:49:19.631000,6.48,51.0,38.0
03/01/2019 12:50:38.629000,5.85,50.0,38.0
03/01/2019 12:53:17.969000,6.98,51.0,38.0
03/01/2019 12:54:38.751000,6.87,51.0,38.0
03/01/2019 12:57:18.656000,5.48,51.0,38.0
03/01/2019 12:59:59.662000,5.65,51.0,38.0
03/01/2019 13:04:00.046000,6.02,51.0,38.0
03/01/2019 13:05:18.658000,6.52,51.0,38.0
03/01/2019 13:07:58.653000,7.2,51.0,38.0
03/01/2019 13:09:18.759000,5.72,51.0,38.0
03/01/2019 13:10:38.639000,6.21,51.0,38.0
03/01/2019 13:15:58.683000,6.09,51.0,38.0
03/01/2019 13:17:18.635000,5.17,51.0,38.0
03/01/2019 13:19:58.687000,5.8,51.0,38.0
03/01/2019 13:21:18.671000,5.17,51.0,38.0
03/01/2019 13:23:59.566000,6.36,51.0,38.0
03/01/2019 13:25:18.107000,7.15,51.0,38.0
03/01/2019 13:27:59.645000,8.72,51.0,38.0
03/01/2019 13:31:58.657000,8.02,51.0,38.0
03/01/2019 13:35:58.246000,7.93,52.0,38.0
03/01/2019 13:37:18.669000,9.04,51.0,38.0
03/01/2019 13:38:47.828000,7.53,51.0,38.0
03/01/2019 13:43:47.667000,6.33,52.0,38.0
03/01/2019 13:45:07.602000,6.62,52.0,38.0
03/01/2019 13:47:48.044000,6.64,52.0,38.0
03/01/2019 13:49:08.410000,6.23,52.0,38.0
03/01/2019 13:51:47.658000,5.89,52.0,38.0
03/01/2019 13:53:10.821000,5.76,52.0,38.0
03/01/2019 13:55:47.685000,5.24,53.0,38.0
03/01/2019 13:57:07.763000,5.15,53.0,38.0
03/01/2019 13:59:47.600000,5.87,53.0,38.0
03/01/2019 14:01:07.706000,5.49,53.0,38.0
03/01/2019 14:03:48.206000,5.2,53.0,38.0
03/01/2019 14:05:08.703000,5.28,53.0,38.0
03/01/2019 14:07:47.701000,4.2,53.0,38.0
03/01/2019 14:09:08.156000,4.76,53.0,38.0
03/01/2019 14:11:48.277000,5.41,53.0,39.0
03/01/2019 14:13:08.893000,5.35,53.0,39.0
03/01/2019 14:15:47.583000,5.26,53.0,39.0
03/01/2019 14:17:07.702000,6.07,53.0,39.0
03/01/2019 14:19:47.651000,4.81,53.0,39.0
03/01/2019 14:21:07.903000,4.93,53.0,39.0
03/01/2019 14:23:48.152000,5.24,53.0,39.0
03/01/2019 14:25:08.184000,6.36,53.0,39.0
03/01/2019 14:27:48.561000,7.59,53.0,39.0
03/01/2019 14:29:07.578000,5.53,53.0,39.0
03/01/2019 14:31:48.017000,5.11,53.0,39.0
03/01/2019 14:33:07.771000,5.11,53.0,39.0
03/01/2019 14:35:48.264000,5.41,53.0,40.0
03/01/2019 14:37:07.669000,6.46,53.0,40.0
03/01/2019 14:39:47.740000,5.47,53.0,40.0
03/01/2019 14:41:08.023000,5.11,53.0,40.0
03/01/2019 14:43:48.428000,5.62,53.0,40.0
03/01/2019 14:45:10.965000,4.72,53.0,40.0
03/01/2019 14:47:48.330000,6.23,53.0,40.0
03/01/2019 14:49:07.994000,5.94,53.0,41.0
03/01/2019 14:51:47.753000,5.2,53.0,41.0
03/01/2019 14:53:07.759000,6.09,53.0,41.0
03/01/2019 14:55:51.073000,6.11,53.0,41.0
03/01/2019 14:57:07.857000,6.2,53.0,41.0
03/01/2019 14:59:48.062000,6.11,53.0,42.0
03/01/2019 15:01:07.836000,5.15,52.0,42.0
03/01/2019 15:03:48.072000,5.7,52.0,42.0
03/01/2019 15:05:08.410000,4.63,52.0,42.0
03/01/2019 15:07:48.138000,4.87,52.0,42.0
03/01/2019 15:09:07.885000,4.96,51.0,42.0
03/01/2019 15:11:48.024000,5.32,51.0,43.0
03/01/2019 15:13:07.827000,4.78,51.0,43.0
03/01/2019 15:15:48.262000,4.65,50.0,43.0
03/01/2019 15:17:07.870000,5.27,50.0,43.0
03/01/2019 15:19:48.233000,4.78,50.0,44.0
03/01/2019 15:21:07.764000,5.13,50.0,44.0
03/01/2019 15:23:49.130000,9.14,48.0,44.0
03/01/2019 15:25:10.361000,4.63,48.0,44.0
03/01/2019 15:27:47.715000,3.66,48.0,45.0
03/01/2019 15:29:07.845000,4.91,48.0,45.0
03/01/2019 15:31:47.610000,4.63,47.0,45.0
03/01/2019 15:33:08.314000,5.07,47.0,45.0
03/01/2019 15:35:47.965000,4.31,46.0,46.0
03/01/2019 15:37:07.967000,4.63,46.0,46.0
03/01/2019 15:39:47.747000,4.67,46.0,46.0
03/01/2019 15:41:10.569000,3.74,45.0,46.0
03/01/2019 15:43:47.827000,3.6,44.0,47.0
03/01/2019 15:45:07.816000,4.07,44.0,47.0
03/01/2019 15:47:47.740000,4.48,44.0,47.0
03/01/2019 15:49:07.788000,4.11,43.0,47.0
03/01/2019 15:51:47.956000,4.85,43.0,47.0
03/01/2019 15:53:07.865000,4.85,43.0,48.0
03/01/2019 15:55:47.784000,4.3,43.0,48.0
03/01/2019 15:57:07.641000,4.27,43.0,48.0
03/01/2019 15:59:47.654000,2.87,43.0,48.0
03/01/2019 16:01:08.236000,2.68,43.0,49.0
03/01/2019 16:03:47.927000,3.84,42.0,49.0
03/01/2019 16:05:07.820000,3.91,42.0,49.0
03/01/2019 16:07:47.720000,3.85,42.0,49.0
03/01/2019 16:09:08.415000,3.3,42.0,49.0
03/01/2019 16:11:48.456000,4.04,41.0,50.0
03/01/2019 16:13:07.802000,3.57,41.0,50.0
03/01/2019 16:15:47.825000,3.8,40.0,50.0
03/01/2019 16:17:07.886000,3.59,40.0,50.0
03/01/2019 16:19:47.708000,3.19,40.0,50.0
03/01/2019 16:21:07.900000,4.02,39.0,50.0
03/01/2019 16:23:47.851000,3.87,39.0,51.0
03/01/2019 16:25:07.882000,3.8,39.0,51.0
03/01/2019 16:27:48.401000,3.85,39.0,51.0
03/01/2019 16:29:07.930000,4.54,38.0,51.0
03/01/2019 16:31:47.980000,4.74,38.0,51.0
03/01/2019 16:33:08.324000,4.62,38.0,51.0
03/01/2019 16:35:48.038000,5.13,38.0,52.0
03/01/2019 16:37:08.344000,3.87,37.0,52.0
03/01/2019 16:39:47.745000,4.67,36.0,52.0
03/01/2019 16:41:07.872000,3.89,36.0,52.0
03/01/2019 16:43:48.538000,1.85,35.0,53.0
03/01/2019 16:45:08.653000,1.33,35.0,53.0
03/01/2019 16:47:47.917000,0.11,34.0,53.0
03/01/2019 16:49:07.872000,0.7,34.0,53.0
03/01/2019 16:51:47.740000,0.11,33.0,53.0
03/01/2019 16:53:07.925000,0.11,33.0,54.0
03/01/2019 16:55:47.893000,0.11,32.0,53.0
03/01/2019 16:57:07.719000,0.33,31.0,54.0
03/01/2019 16:59:53.694000,0.33,31.0,54.0
03/01/2019 17:01:07.831000,0.33,31.0,54.0
03/01/2019 17:03:47.868000,0.33,30.0,54.0
03/01/2019 17:05:07.860000,0.33,30.0,54.0
03/01/2019 17:07:47.948000,0.22,30.0,54.0
03/01/2019 17:09:07.832000,0.22,30.0,55.0
03/01/2019 17:11:48.672000,0.22,29.0,55.0
03/01/2019 17:13:08.681000,0.22,29.0,55.0
03/01/2019 17:15:48.459000,0.22,29.0,55.0
03/01/2019 17:17:07.985000,0.22,29.0,55.0
03/01/2019 17:19:47.968000,0.11,30.0,55.0
03/01/2019 17:21:07.961000,0.11,30.0,55.0
03/01/2019 17:23:47.941000,0.11,29.0,55.0
03/01/2019 17:25:08.156000,0.11,30.0,56.0
03/01/2019 17:27:48.064000,0.11,29.0,56.0
03/01/2019 17:29:07.939000,0.11,29.0,56.0
03/01/2019 17:31:47.847000,0.11,29.0,56.0
03/01/2019 17:33:07.956000,0.11,29.0,56.0
03/01/2019 17:35:47.756000,0.11,29.0,56.0
03/01/2019 17:37:08.606000,0.11,29.0,56.0
03/01/2019 17:39:48.317000,0.11,29.0,57.0
03/01/2019 17:41:07.979000,0.11,29.0,57.0
03/01/2019 17:43:47.840000,0.35,29.0,57.0
03/01/2019 17:45:10.992000,4.3,29.0,57.0
03/01/2019 17:47:47.852000,11.02,30.0,57.0
03/01/2019 17:49:07.877000,9.34,30.0,57.0
03/01/2019 17:51:48.051000,4.72,30.0,57.0
03/01/2019 17:53:07.866000,5.33,29.0,57.0
03/01/2019 17:55:47.956000,5.15,29.0,57.0
