InstrumentName, Wash Park West,,
StartTime, 2019-03-01 00:00:00,,
EndTime, 2019-03-31 23:59:59,,
Date,PM2.5,humidity,temp_f
03/01/2019 00:01:35.844000,1.5454545454545454,24.0,61.0
03/01/2019 00:02:56.047000,1.4494949494949496,25.0,61.0
03/01/2019 00:05:35.895000,2.0,25.0,60.0
03/01/2019 00:06:55.953000,3.292929292929293,27.0,59.0
03/01/2019 00:09:35.906000,4.696969696969697,29.0,59.0
03/01/2019 00:11:06.601000,4.232323232323233,30.0,58.0
03/01/2019 00:13:35.875000,4.5353535353535355,31.0,57.0
03/01/2019 00:14:56.022000,4.555555555555555,31.0,58.0
03/01/2019 00:17:35.864000,4.404040404040404,31.0,57.0
03/01/2019 00:18:55.947000,4.813131313131313,32.0,57.0
03/01/2019 00:21:52.337000,4.9393939393939394,33.0,56.0
03/01/2019 00:22:55.920000,4.555555555555555,33.0,56.0
03/01/2019 00:25:35.896000,4.742424242424243,33.0,56.0
03/01/2019 00:26:55.908000,5.2727272727272725,34.0,55.0
03/01/2019 00:29:35.934000,5.126262626262626,34.0,55.0
03/01/2019 00:30:55.888000,4.833333333333334,34.0,55.0
03/01/2019 00:33:35.906000,5.05050505050505,34.0,55.0
03/01/2019 00:34:55.932000,5.5,34.0,54.0
03/01/2019 00:36:15.903000,5.388888888888889,35.0,54.0
03/01/2019 00:38:55.984000,5.666666666666667,35.0,54.0
03/01/2019 00:41:35.926000,6.696969696969697,35.0,54.0
03/01/2019 00:45:35.942000,5.424242424242425,36.0,53.0
03/01/2019 00:46:55.953000,6.040404040404041,36.0,53.0
03/01/2019 00:49:35.955000,7.0606060606060606,36.0,53.0
03/01/2019 00:50:55.945000,6.853535353535354,37.0,53.0
03/01/2019 00:53:45.942000,9.267676767676768,37.0,53.0
03/01/2019 00:54:55.972000,12.267676767676768,37.0,53.0
03/01/2019 00:57:35.962000,19.41919191919192,37.0,52.0
03/01/2019 00:58:56.053000,12.636363636363637,37.0,52.0
03/01/2019 01:01:35.959000,23.20707070707071,38.0,52.0
03/01/2019 01:02:55.969000,13.46969696969697,38.0,52.0
03/01/2019 01:05:35.969000,6.994949494949495,38.0,52.0
03/01/2019 01:06:55.949000,6.611111111111111,38.0,52.0
03/01/2019 01:09:36.007000,8.464646464646465,38.0,51.0
03/01/2019 01:10:55.962000,10.46969696969697,39.0,51.0
03/01/2019 01:13:35.971000,7.6313131313131315,39.0,51.0
03/01/2019 01:14:56.873000,7.3989898989899,39.0,52.0
03/01/2019 01:17:36.067000,7.237373737373738,39.0,52.0
03/01/2019 01:18:56.253000,7.161616161616162,39.0,52.0
03/01/2019 01:21:36.006000,7.126262626262626,39.0,52.0
03/01/2019 01:22:56.027000,6.747474747474747,39.0,51.0
03/01/2019 01:25:36.059000,6.707070707070707,39.0,51.0
03/01/2019 01:26:56.264000,6.611111111111111,39.0,51.0
03/01/2019 01:29:36.006000,6.722222222222222,39.0,51.0
03/01/2019 01:30:56.017000,7.434343434343435,39.0,51.0
03/01/2019 01:33:36.024000,6.8939393939393945,39.0,51.0
03/01/2019 01:34:56.059000,6.97979797979798,39.0,51.0
03/01/2019 01:37:36.085000,8.671717171717173,39.0,51.0
03/01/2019 01:38:56.000000,6.762626262626263,39.0,51.0
03/01/2019 01:41:36.033000,7.838383838383838,39.0,51.0
03/01/2019 01:42:56.056000,8.727272727272728,39.0,51.0
03/01/2019 01:45:36.052000,7.863636363636364,39.0,51.0
03/01/2019 01:46:56.058000,7.6767676767676765,39.0,51.0
03/01/2019 01:49:36.047000,7.222222222222222,39.0,50.0
03/01/2019 01:50:56.040000,7.308080808080809,39.0,50.0
03/01/2019 01:53:36.015000,7.015151515151516,39.0,50.0
03/01/2019 01:54:56.020000,7.237373737373738,39.0,50.0
03/01/2019 01:57:36.061000,6.858585858585859,39.0,50.0
03/01/2019 02:01:36.033000,6.974747474747475,40.0,50.0
03/01/2019 02:02:56.079000,7.015151515151516,40.0,50.0
03/01/2019 02:05:36.075000,7.277777777777778,40.0,50.0
03/01/2019 02:06:56.056000,6.94949494949495,40.0,50.0
03/01/2019 02:09:36.074000,8.343434343434343,40.0,50.0
03/01/2019 02:10:56.161000,7.4646464646464645,40.0,50.0
03/01/2019 02:13:36.139000,6.6313131313131315,40.0,50.0
