InstrumentName, La Casa,,,,,
StartTime, 2019-03-01 00:00:00,,,,,
EndTime, 2019-03-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
03/01/2019 00:00:00.000000,0.2,15.0,29.0,34.0,8.8,0.0
03/01/2019 01:00:00.000000,0.3,23.0,20.0,38.0,10.1,0.0
03/01/2019 02:00:00.000000,0.4,35.0,6.0,43.0,11.7,0.0
03/01/2019 03:00:00.000000,0.5,37.0,13.0,45.0,13.1,0.0
03/01/2019 04:00:00.000000,0.7,,8.0,47.0,15.3,1.0
03/01/2019 05:00:00.000000,0.6,36.0,3.0,45.0,15.6,1.0
03/01/2019 06:00:00.000000,0.3,27.0,9.0,39.0,13.1,0.0
03/01/2019 07:00:00.000000,0.5,33.0,0.0,34.0,12.0,
03/01/2019 08:00:00.000000,0.5,34.0,0.0,33.0,11.9,1.0
03/01/2019 09:00:00.000000,0.4,33.0,2.0,31.0,11.9,1.0
03/01/2019 10:00:00.000000,0.5,34.0,1.0,30.0,12.5,1.0
03/01/2019 11:00:00.000000,0.5,36.0,0.0,26.0,11.3,1.0
03/01/2019 12:00:00.000000,0.3,39.0,0.0,19.0,8.1,1.0
03/01/2019 13:00:00.000000,0.7,45.0,0.0,19.0,7.3,2.0
03/01/2019 14:00:00.000000,1.0,44.0,1.0,20.0,7.0,3.0
03/01/2019 15:00:00.000000,0.6,42.0,7.0,36.0,8.8,2.0
03/01/2019 16:00:00.000000,,33.0,,43.0,9.4,2.0
03/01/2019 17:00:00.000000,0.3,,26.0,40.0,9.5,1.0
03/01/2019 18:00:00.000000,0.3,,29.0,42.0,10.1,1.0
03/01/2019 19:00:00.000000,0.2,10.0,31.0,50.0,9.6,
03/01/2019 20:00:00.000000,0.2,8.0,34.0,44.0,8.4,0.0
03/01/2019 21:00:00.000000,0.2,8.0,32.0,38.0,7.1,0.0
03/01/2019 22:00:00.000000,0.1,9.0,34.0,33.0,6.8,0.0
03/01/2019 23:00:00.000000,0.1,12.0,35.0,31.0,6.8,0.0
03/02/2019 00:00:00.000000,0.1,9.0,35.0,27.0,6.7,0.0
03/02/2019 01:00:00.000000,0.1,13.0,34.0,22.0,6.1,0.0
03/02/2019 02:00:00.000000,0.1,14.0,33.0,20.0,5.9,0.0
03/02/2019 03:00:00.000000,0.1,13.0,32.0,18.0,5.9,0.0
03/02/2019 04:00:00.000000,0.1,,31.0,17.0,6.0,0.0
03/02/2019 05:00:00.000000,0.2,21.0,26.0,19.0,6.3,0.0
03/02/2019 06:00:00.000000,0.2,15.0,24.0,19.0,6.5,0.0
03/02/2019 07:00:00.000000,0.1,8.0,26.0,16.0,6.4,
03/02/2019 08:00:00.000000,0.1,7.0,26.0,15.0,6.4,0.0
03/02/2019 09:00:00.000000,0.1,6.0,25.0,14.0,6.4,0.0
03/02/2019 10:00:00.000000,0.1,5.0,27.0,13.0,7.3,0.0
03/02/2019 11:00:00.000000,0.1,4.0,29.0,11.0,6.1,0.0
03/02/2019 12:00:00.000000,0.1,5.0,30.0,10.0,4.8,0.0
03/02/2019 13:00:00.000000,0.1,5.0,30.0,8.0,4.2,0.0
03/02/2019 14:00:00.000000,0.1,7.0,30.0,8.0,3.9,0.0
03/02/2019 15:00:00.000000,,,30.0,8.0,3.9,
03/02/2019 23:00:00.000000,0.1,10.0,35.0,19.0,8.8,0.0
03/03/2019 00:00:00.000000,0.1,11.0,35.0,19.0,8.8,0.0
03/03/2019 01:00:00.000000,0.1,12.0,38.0,17.0,8.9,0.0
03/03/2019 02:00:00.000000,0.1,13.0,39.0,17.0,9.1,0.0
03/03/2019 03:00:00.000000,0.1,15.0,40.0,16.0,9.3,0.0
03/03/2019 04:00:00.000000,0.1,,39.0,15.0,9.1,0.0
03/03/2019 05:00:00.000000,0.1,13.0,39.0,15.0,9.1,0.0
03/03/2019 06:00:00.000000,0.1,16.0,39.0,14.0,8.4,0.0
03/03/2019 07:00:00.000000,0.1,18.0,37.0,12.0,7.5,
03/03/2019 08:00:00.000000,0.1,19.0,35.0,11.0,6.7,0.0
03/03/2019 09:00:00.000000,0.1,11.0,35.0,11.0,5.7,0.0
03/03/2019 10:00:00.000000,0.1,10.0,36.0,9.0,5.2,0.0
03/03/2019 11:00:00.000000,0.1,9.0,35.0,8.0,4.9,0.0
