InstrumentName, Boulder-CU/Athens
StartTime, 2019-03-01 00:00:00
EndTime, 2019-03-31 23:59:59
Date,PM2.5
03/01/2019 00:00:00.000000,10.2
03/01/2019 01:00:00.000000,10.9
03/01/2019 02:00:00.000000,14.4
03/01/2019 03:00:00.000000,16.5
03/01/2019 04:00:00.000000,15.6
03/01/2019 05:00:00.000000,17.4
03/01/2019 06:00:00.000000,16.4
03/01/2019 07:00:00.000000,18.1
03/01/2019 08:00:00.000000,14.2
03/01/2019 09:00:00.000000,14.2
03/01/2019 10:00:00.000000,10.0
03/01/2019 11:00:00.000000,6.6
03/01/2019 12:00:00.000000,9.1
03/01/2019 13:00:00.000000,12.6
03/01/2019 14:00:00.000000,13.1
03/01/2019 15:00:00.000000,15.7
03/01/2019 16:00:00.000000,10.4
03/01/2019 17:00:00.000000,5.3
03/01/2019 18:00:00.000000,3.5
03/01/2019 19:00:00.000000,3.7
03/01/2019 20:00:00.000000,3.2
03/01/2019 21:00:00.000000,5.2
03/01/2019 22:00:00.000000,4.9
03/01/2019 23:00:00.000000,5.2
03/02/2019 00:00:00.000000,8.8
03/02/2019 01:00:00.000000,9.4
03/02/2019 02:00:00.000000,10.1
03/02/2019 03:00:00.000000,9.1
03/02/2019 04:00:00.000000,6.3
03/02/2019 05:00:00.000000,7.6
03/02/2019 06:00:00.000000,7.6
03/02/2019 07:00:00.000000,8.5
03/02/2019 08:00:00.000000,5.1
03/02/2019 09:00:00.000000,5.1
03/02/2019 10:00:00.000000,8.6
03/02/2019 11:00:00.000000,5.0
03/02/2019 12:00:00.000000,3.2
03/02/2019 13:00:00.000000,2.2
03/02/2019 14:00:00.000000,2.2
03/02/2019 23:00:00.000000,9.3
03/03/2019 00:00:00.000000,9.3
03/03/2019 01:00:00.000000,7.5
03/03/2019 02:00:00.000000,9.7
03/03/2019 03:00:00.000000,8.2
03/03/2019 04:00:00.000000,10.4
03/03/2019 05:00:00.000000,11.6
03/03/2019 06:00:00.000000,10.8
03/03/2019 07:00:00.000000,10.6
03/03/2019 08:00:00.000000,9.6
03/03/2019 09:00:00.000000,9.0
03/03/2019 10:00:00.000000,5.8
03/03/2019 11:00:00.000000,10.3
03/03/2019 12:00:00.000000,10.1
03/03/2019 13:00:00.000000,10.1
03/03/2019 14:00:00.000000,8.7
03/03/2019 15:00:00.000000,6.9
03/03/2019 16:00:00.000000,8.1
03/03/2019 17:00:00.000000,8.5
03/03/2019 18:00:00.000000,7.4
03/03/2019 19:00:00.000000,7.1
03/03/2019 20:00:00.000000,4.7
03/03/2019 21:00:00.000000,4.0
03/03/2019 22:00:00.000000,8.2
03/03/2019 23:00:00.000000,10.8
03/04/2019 00:00:00.000000,13.6
03/04/2019 01:00:00.000000,12.3
03/04/2019 02:00:00.000000,15.4
03/04/2019 03:00:00.000000,13.3
03/04/2019 04:00:00.000000,21.5
03/04/2019 05:00:00.000000,19.4
03/04/2019 06:00:00.000000,14.2
03/04/2019 07:00:00.000000,15.6
03/04/2019 08:00:00.000000,17.8
03/04/2019 09:00:00.000000,17.8
03/04/2019 10:00:00.000000,10.8
03/04/2019 11:00:00.000000,12.1
03/04/2019 12:00:00.000000,14.7
03/04/2019 13:00:00.000000,18.0
03/04/2019 14:00:00.000000,16.5
03/04/2019 15:00:00.000000,18.5
03/04/2019 16:00:00.000000,18.2
03/04/2019 17:00:00.000000,15.6
03/04/2019 18:00:00.000000,19.8
03/04/2019 19:00:00.000000,26.9
03/04/2019 20:00:00.000000,34.0
03/04/2019 21:00:00.000000,39.4
03/04/2019 22:00:00.000000,45.0
03/04/2019 23:00:00.000000,45.6
03/05/2019 00:00:00.000000,44.7
03/05/2019 01:00:00.000000,43.9
03/05/2019 02:00:00.000000,43.9
03/05/2019 03:00:00.000000,47.3
03/05/2019 04:00:00.000000,49.8
03/05/2019 05:00:00.000000,50.4
03/05/2019 06:00:00.000000,50.9
03/05/2019 07:00:00.000000,52.4
03/05/2019 08:00:00.000000,49.6
03/05/2019 09:00:00.000000,49.7
03/05/2019 10:00:00.000000,43.1
03/05/2019 11:00:00.000000,39.6
03/05/2019 12:00:00.000000,33.1
03/05/2019 13:00:00.000000,26.9
03/05/2019 14:00:00.000000,21.9
03/05/2019 15:00:00.000000,25.3
03/05/2019 16:00:00.000000,27.8
03/05/2019 17:00:00.000000,26.5
