InstrumentName, Wash Park West,,
StartTime, 2019-08-01 00:00:00,,
EndTime, 2019-08-31 23:59:59,,
Date,PM2.5,humidity,temp_f
08/01/2019 00:01:45.484000,5.898989898989899,21.0,97.0
08/01/2019 00:05:45.517000,5.944444444444445,21.0,97.0
08/01/2019 00:09:45.530000,5.808080808080808,21.0,97.0
08/01/2019 00:13:45.557000,5.792929292929293,21.0,97.0
08/01/2019 00:19:45.490000,5.984848484848484,21.0,96.0
08/01/2019 00:23:45.535000,6.464646464646465,21.0,96.0
08/01/2019 00:33:45.756000,6.186868686868687,22.0,95.0
08/01/2019 00:41:45.588000,6.363636363636363,23.0,95.0
08/01/2019 00:45:45.536000,7.116161616161616,23.0,95.0
08/01/2019 00:49:45.898000,6.8232323232323235,24.0,94.0
08/01/2019 00:53:45.553000,6.47979797979798,23.0,94.0
08/01/2019 00:57:45.539000,7.5101010101010095,23.0,94.0
08/01/2019 01:03:45.557000,5.676767676767677,22.0,94.0
08/01/2019 01:09:45.566000,5.757575757575758,22.0,93.0
08/01/2019 01:13:45.570000,6.01010101010101,22.0,93.0
08/01/2019 01:17:45.570000,5.742424242424242,22.0,93.0
08/01/2019 01:21:45.583000,4.474747474747475,22.0,93.0
08/01/2019 01:25:45.586000,4.494949494949495,22.0,92.0
08/01/2019 01:29:45.582000,4.075757575757576,22.0,91.0
08/01/2019 01:33:45.886000,4.090909090909091,23.0,91.0
08/01/2019 01:37:45.633000,4.232323232323233,24.0,90.0
08/01/2019 01:41:45.622000,4.106060606060606,25.0,90.0
08/01/2019 01:45:45.648000,4.085858585858586,25.0,89.0
08/01/2019 01:49:45.615000,3.9797979797979797,26.0,89.0
08/01/2019 01:53:45.615000,4.106060606060606,26.0,89.0
08/01/2019 01:57:45.682000,4.01010101010101,30.0,89.0
08/01/2019 02:01:45.639000,3.883838383838384,34.0,87.0
08/01/2019 02:03:45.610000,4.217171717171717,36.0,86.0
08/01/2019 02:05:46.583000,4.121212121212121,38.0,86.0
08/01/2019 02:09:45.625000,4.803030303030303,40.0,84.0
08/01/2019 02:11:45.637000,5.0,40.0,84.0
08/01/2019 02:15:45.921000,4.6313131313131315,41.0,83.0
08/01/2019 02:19:45.677000,4.1313131313131315,41.0,82.0
08/01/2019 02:21:45.642000,4.1767676767676765,41.0,82.0
08/01/2019 02:23:45.636000,4.303030303030303,42.0,81.0
08/01/2019 02:25:45.638000,4.257575757575758,42.0,82.0
08/01/2019 02:27:45.634000,4.388888888888888,44.0,81.0
08/01/2019 02:29:46.287000,4.565656565656565,43.0,81.0
08/01/2019 02:31:45.670000,4.287878787878788,43.0,81.0
08/01/2019 02:33:45.967000,4.232323232323233,43.0,81.0
08/01/2019 02:35:45.702000,3.9141414141414144,44.0,81.0
08/01/2019 02:37:45.680000,4.025252525252525,43.0,81.0
08/01/2019 02:39:45.676000,3.883838383838384,43.0,81.0
08/01/2019 02:41:46.082000,3.6414141414141414,43.0,81.0
08/01/2019 02:43:45.667000,3.4595959595959593,43.0,80.0
08/01/2019 02:45:45.665000,3.712121212121212,43.0,80.0
08/01/2019 02:47:45.691000,3.5353535353535355,43.0,80.0
08/01/2019 02:49:45.641000,3.7171717171717176,43.0,80.0
08/01/2019 02:51:45.836000,4.005050505050505,43.0,80.0
08/01/2019 03:33:46.622000,2.9343434343434343,39.0,81.0
08/01/2019 04:09:45.765000,2.2424242424242427,42.0,81.0
08/01/2019 04:11:45.743000,2.378787878787879,41.0,81.0
08/01/2019 04:13:45.752000,2.3484848484848486,40.0,81.0
08/01/2019 04:15:45.723000,2.1414141414141414,41.0,81.0
08/01/2019 04:17:45.800000,2.5151515151515156,41.0,81.0
08/01/2019 04:19:45.751000,2.3888888888888893,41.0,81.0
08/01/2019 04:21:45.772000,2.3989898989898992,41.0,81.0
08/01/2019 04:23:45.793000,2.4393939393939394,41.0,81.0
08/01/2019 04:25:45.786000,2.3636363636363633,42.0,81.0
08/01/2019 04:27:45.864000,2.505050505050505,42.0,81.0
08/01/2019 04:29:45.851000,2.3989898989898992,41.0,81.0
08/01/2019 04:31:45.795000,2.4696969696969697,41.0,81.0
08/01/2019 04:33:46.081000,2.45959595959596,41.0,81.0
08/01/2019 04:35:46.756000,2.055555555555556,41.0,81.0
08/01/2019 04:37:45.752000,2.095959595959596,41.0,81.0
08/01/2019 04:39:45.837000,2.4393939393939394,41.0,81.0
08/01/2019 04:41:45.785000,2.51010101010101,42.0,81.0
08/01/2019 04:43:45.824000,2.378787878787879,44.0,80.0
08/01/2019 04:45:46.051000,2.2828282828282824,45.0,81.0
08/01/2019 04:47:45.824000,2.4949494949494953,46.0,81.0
08/01/2019 04:49:45.834000,2.772727272727273,47.0,81.0
08/01/2019 04:51:45.835000,2.8383838383838387,48.0,81.0
08/01/2019 04:53:45.783000,2.2575757575757573,49.0,81.0
08/01/2019 04:55:45.807000,2.6818181818181817,50.0,81.0
08/01/2019 04:57:45.799000,2.717171717171717,50.0,81.0
08/01/2019 04:59:45.810000,2.813131313131313,50.0,80.0
08/01/2019 05:01:45.795000,2.813131313131313,49.0,80.0
08/01/2019 05:03:45.845000,2.6313131313131315,49.0,80.0
08/01/2019 05:05:45.832000,2.606060606060606,49.0,80.0
08/01/2019 05:07:45.844000,2.686868686868687,49.0,80.0
08/01/2019 05:09:45.782000,2.9191919191919196,50.0,80.0
08/01/2019 05:11:45.812000,3.1010101010101008,50.0,80.0
08/01/2019 05:13:45.798000,2.747474747474748,50.0,80.0
08/01/2019 05:15:45.834000,2.797979797979798,50.0,80.0
08/01/2019 05:17:45.877000,2.611111111111111,49.0,80.0
08/01/2019 05:19:45.803000,2.5757575757575757,50.0,80.0
08/01/2019 05:21:45.838000,2.696969696969697,50.0,80.0
08/01/2019 05:23:45.814000,2.994949494949495,50.0,80.0
08/01/2019 05:25:45.849000,2.914141414141414,49.0,80.0
08/01/2019 05:27:45.876000,3.01010101010101,49.0,80.0
08/01/2019 05:29:45.841000,3.242424242424242,49.0,80.0
08/01/2019 05:31:45.850000,3.419191919191919,50.0,80.0
08/01/2019 05:33:46.155000,3.176767676767677,50.0,80.0
08/01/2019 05:35:45.856000,3.277777777777778,50.0,80.0
08/01/2019 05:37:45.868000,3.202020202020202,51.0,80.0
08/01/2019 05:39:46.382000,3.358585858585859,51.0,80.0
08/01/2019 05:41:45.880000,3.1616161616161613,50.0,80.0
08/01/2019 05:43:45.853000,3.0454545454545454,49.0,80.0
08/01/2019 05:45:45.866000,3.1969696969696972,49.0,79.0
08/01/2019 05:47:45.846000,3.313131313131313,49.0,79.0
08/01/2019 05:49:45.884000,3.176767676767677,50.0,79.0
08/01/2019 05:51:45.878000,3.227272727272727,50.0,79.0
08/01/2019 05:53:45.862000,3.494949494949495,51.0,80.0
08/01/2019 05:55:45.999000,3.313131313131313,50.0,79.0
08/01/2019 05:57:45.863000,3.52020202020202,52.0,79.0
08/01/2019 05:59:45.859000,3.707070707070707,51.0,79.0
08/01/2019 06:01:45.849000,3.48989898989899,52.0,79.0
