InstrumentName, Clarity-5 (CN A7J1SWYY) INACTIVE,,,,,,,
StartTime, 2019-08-01 00:00:00,,,,,,,
EndTime, 2019-08-31 23:59:59,,,,,,,
Date,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcNum,relHumid,temperature
08/14/2019 19:02:18.705000,8.764706,14.082353,5.823529,13.652352,8.0,14.044119,20.260929,38.28756
08/14/2019 19:07:33.163000,9.823529,13.096471,5.176471,12.662353,7.647059,13.053529,19.525444,38.864349
08/14/2019 19:10:10.355000,8.117647,13.881177,5.941176,13.591177,7.411765,13.859411,19.267567,39.160751
08/14/2019 19:15:24.895000,7.705883,12.148235,4.470588,11.844117,5.941176,12.118236,16.621653,39.895096
08/14/2019 19:18:02.101000,6.647059,10.911177,4.529412,10.540588,5.529412,10.878236,16.960403,40.172806
08/14/2019 19:23:26.478000,4.588235,9.11647,3.0,8.890588,4.0,9.102353,14.572366,40.653465
08/14/2019 19:28:41.091000,4.647059,8.744705,2.941176,8.512941,3.941176,8.718236,13.597315,40.992599
08/14/2019 19:31:18.401000,4.764706,9.234118,3.058824,9.015882,4.058824,9.202941,14.044404,41.232925
08/14/2019 19:34:04.738000,3.705882,7.714118,2.0,7.542941,2.529412,7.690588,12.938125,41.457237
08/14/2019 19:39:28.164000,8.235294,13.283529,5.529412,13.038236,6.823529,13.257059,12.745861,41.9646
08/14/2019 19:42:05.231000,5.294117,9.282352,3.294118,9.018824,4.294117,9.252941,12.956435,42.148849
08/14/2019 19:47:19.670000,3.176471,7.118824,2.0,6.971765,2.470588,7.099411,11.943236,42.509346
08/14/2019 19:52:33.836000,4.529412,8.28353,2.705882,8.024705,3.764706,8.260588,11.912719,43.006027
08/14/2019 19:55:10.774000,3.235294,6.091765,1.470588,5.9,2.294118,6.067647,10.345617,43.315788
08/14/2019 20:00:24.675000,2.705882,5.742353,1.235294,5.557058,2.235294,5.732353,9.372091,43.921951
08/14/2019 20:03:01.558000,2.882353,5.811764,1.470588,5.645294,1.470588,5.792353,8.848707,44.162277
08/14/2019 20:08:15.499000,2.235294,5.442353,0.941176,5.316471,1.705882,5.429412,8.328374,44.58419
08/14/2019 20:10:52.186000,2.941176,6.442353,1.470588,6.287647,2.235294,6.425294,8.953994,44.765778
08/14/2019 20:16:05.478000,2.411765,5.996471,1.470588,5.764118,1.941176,5.982353,7.792782,45.048828
08/14/2019 20:18:42.193000,2.470588,4.934118,0.764706,4.75353,1.294118,4.907059,8.230717,45.259789
08/14/2019 20:23:56.869000,2.647059,6.501176,1.470588,6.387647,2.176471,6.494118,8.331426,45.75647
08/14/2019 20:26:33.581000,2.764706,5.572941,1.058824,5.472941,1.588235,5.555882,7.109178,45.839249
08/14/2019 20:29:10.207000,2.0,5.392941,0.764706,5.288235,1.529412,5.382941,7.470817,45.812546
08/14/2019 20:31:46.924000,4.0,8.282941,3.0,8.112352,3.470588,8.257058,8.886854,45.796524
08/14/2019 20:34:23.608000,3.647059,6.329412,1.529412,6.149412,2.235294,6.291177,8.062867,45.938049
08/14/2019 20:37:00.293000,2.470588,6.154118,1.235294,6.062353,1.529412,6.144117,7.632563,45.964752
08/14/2019 20:39:37.033000,2.470588,6.349412,1.058824,6.215294,2.235294,6.344118,7.718013,45.951401
08/14/2019 20:42:13.696000,2.705882,6.504706,1.0,6.3,2.0,6.495294,8.290227,45.994125
08/14/2019 20:44:50.412000,2.882353,6.670588,1.941176,6.506471,2.176471,6.644706,7.980468,46.108948
08/14/2019 20:47:27.041000,2.941176,6.125882,1.235294,5.97,2.235294,6.118824,7.653925,46.135651
08/14/2019 20:50:03.661000,2.0,5.434118,0.764706,5.334706,1.529412,5.413529,7.701228,45.964752
08/14/2019 20:52:40.268000,2.470588,5.781765,1.0,5.618824,1.764706,5.767647,8.200198,45.964752
08/14/2019 20:55:16.924000,2.470588,5.417647,1.294118,5.283529,1.764706,5.391765,7.516594,46.108948
08/14/2019 20:57:53.609000,2.0,5.517647,0.529412,5.393529,1.294118,5.505882,7.658503,46.234451
08/14/2019 21:00:30.235000,2.705882,6.134118,1.0,5.992941,2.0,6.115294,8.056764,46.261162
08/14/2019 21:03:06.874000,2.235294,5.498823,1.0,5.356471,1.764706,5.471765,8.523689,46.346611
08/14/2019 21:05:43.433000,3.176471,6.688236,1.941176,6.48353,2.941176,6.683529,7.837034,46.461433
08/14/2019 21:08:20.167000,2.235294,5.943529,1.529412,5.853529,1.529412,5.936471,7.701228,46.474785
08/14/2019 21:10:56.782000,2.764706,6.490588,2.0,6.318235,2.235294,6.461765,7.45861,46.488136
08/14/2019 21:13:33.448000,2.235294,6.137647,1.235294,6.025883,1.764706,6.114118,7.650874,46.573586
08/14/2019 21:16:10.116000,2.705882,5.668235,1.0,5.481176,2.0,5.656471,8.049134,46.629662
08/14/2019 21:18:46.853000,2.294118,5.837647,1.529412,5.729412,1.529412,5.827059,8.395514,46.643013
08/14/2019 21:21:23.487000,2.294118,5.841176,1.058824,5.686471,1.588235,5.821765,7.582208,46.699089
08/14/2019 21:24:00.068000,2.176471,5.647058,1.176471,5.53,1.941176,5.632353,7.206836,46.768524
08/14/2019 21:26:36.793000,2.176471,5.837647,1.0,5.687647,1.941176,5.825882,7.814145,46.856644
08/14/2019 21:29:13.485000,2.235294,6.275294,1.470588,6.117647,1.764706,6.256471,7.591363,46.939423
08/14/2019 21:31:50.199000,2.235294,5.897647,1.235294,5.782941,1.764706,5.885294,7.353323,47.00885
08/14/2019 21:34:26.870000,2.705882,6.289412,1.764706,6.108235,2.235294,6.265882,8.097963,47.051575
08/14/2019 21:37:03.545000,3.941176,8.025883,2.470588,7.880001,2.764706,7.999412,7.360952,47.177078
08/14/2019 21:39:40.242000,2.764706,6.254117,1.529412,6.081176,2.0,6.23,6.80705,47.251854
08/14/2019 21:42:16.948000,2.705882,6.441176,1.529412,6.248823,2.0,6.410588,7.582208,47.1931
08/14/2019 21:44:53.656000,2.941176,6.331765,1.764706,6.191765,2.0,6.315294,7.113756,47.038223
08/14/2019 21:47:30.385000,2.764706,5.890589,1.294118,5.73647,2.294118,5.871176,7.037461,46.896698
08/14/2019 21:50:07.005000,2.470588,6.12,1.470588,5.966471,2.235294,6.101177,7.502861,46.8246
08/14/2019 21:52:43.616000,2.705882,6.90353,2.0,6.756471,2.235294,6.891765,7.191577,46.837952
08/14/2019 21:55:20.322000,2.235294,6.102353,1.529412,5.969411,1.764706,6.090589,7.122911,46.797897
08/14/2019 21:57:57.049000,2.235294,6.236471,1.470588,6.162353,2.0,6.224706,7.261768,46.856644
08/14/2019 22:00:33.708000,3.176471,6.132941,1.470588,5.925294,2.235294,6.114118,7.174792,46.811249
08/14/2019 22:03:10.350000,2.235294,6.070589,1.235294,5.980588,1.764706,6.061176,7.24651,46.856644
08/14/2019 22:05:46.944000,3.176471,6.968235,1.294118,6.797647,2.235294,6.947059,7.728694,46.837952
08/14/2019 22:08:23.621000,1.705882,5.336471,0.764706,5.211177,1.470588,5.327059,7.481498,46.685738
08/14/2019 22:11:00.291000,2.588235,6.716471,1.529412,6.586471,1.823529,6.69353,7.718013,46.488136
08/14/2019 22:13:36.949000,4.235294,7.729412,2.294118,7.417058,3.529412,7.701176,7.750057,46.504158
08/14/2019 22:16:13.687000,2.705882,6.547059,1.705882,6.426471,2.0,6.537647,7.61883,46.656364
08/14/2019 22:18:50.397000,3.235294,6.804118,1.470588,6.634118,2.235294,6.771765,7.449454,46.811249
08/14/2019 22:21:27.140000,2.470588,6.091764,1.470588,5.948236,2.0,6.065294,7.663081,46.896698
08/14/2019 22:24:03.832000,2.470588,5.895294,1.0,5.778235,1.058824,5.864118,7.48455,46.768524
08/14/2019 22:26:40.408000,3.0,7.108235,2.0,6.942353,2.529412,7.084118,7.852293,46.445412
08/14/2019 22:29:17.060000,3.647059,5.978824,1.470588,5.762941,2.235294,5.94353,8.13611,46.092926
08/14/2019 22:31:53.701000,3.411765,6.614117,1.470588,6.46,2.705882,6.602353,7.493706,45.980774
