InstrumentName, Clarity-7 INACTIVE,,,,,,,
StartTime, 2019-08-01 00:00:00,,,,,,,
EndTime, 2019-08-31 23:59:59,,,,,,,
Date,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcNum,relHumid,temperature
08/14/2019 18:59:10.734000,9.647058,14.945293,6.470588,14.51353,8.647058,14.88,18.338293,39.780273
08/14/2019 19:04:27.204000,9.0,14.371765,6.588235,13.900588,8.764706,14.331764,18.25742,40.007248
08/14/2019 19:07:05.484000,8.764706,13.898824,6.0,13.454705,8.0,13.85353,18.20554,40.148773
08/14/2019 19:12:21.916000,11.411765,18.728235,8.470589,18.229414,10.705882,18.705883,17.601282,40.573357
08/14/2019 19:18:28.662000,6.588235,12.009412,4.705883,11.715294,6.0,11.988235,16.260014,41.080719
08/14/2019 19:23:45.296000,5.176471,9.268236,3.470588,8.988235,4.235294,9.247059,13.908599,41.419853
08/14/2019 19:26:23.449000,5.235294,9.705882,3.235294,9.392941,5.0,9.68,14.572366,41.502632
08/14/2019 19:31:49.612000,4.764706,10.048235,4.0,9.794118,4.764706,10.038824,13.330281,41.857788
08/14/2019 19:34:28.015000,4.529412,7.998234,2.588235,7.795293,3.529412,7.971765,12.785535,42.068741
08/14/2019 19:39:44.613000,8.117647,14.332354,6.117647,13.975883,7.352941,14.32353,12.378119,42.434578
08/14/2019 19:42:22.867000,6.058824,9.507059,3.470588,9.165882,4.941176,9.491177,12.654306,42.562752
08/14/2019 19:47:39.174000,4.176471,7.708236,2.470588,7.435883,3.705882,7.684118,11.592278,42.84314
08/14/2019 19:50:17.430000,4.176471,7.743529,2.705882,7.519412,3.941176,7.735882,12.025635,43.02739
08/14/2019 19:55:33.545000,3.470588,6.945882,1.764706,6.684706,3.470588,6.925294,10.438697,43.4226
08/14/2019 19:58:11.344000,2.352941,5.731765,1.294118,5.513529,2.058824,5.724706,9.974823,43.735023
08/14/2019 20:03:26.953000,2.705882,6.467059,2.0,6.310588,2.235294,6.461765,8.656444,44.172958
08/14/2019 20:06:05.056000,2.647059,5.502353,1.176471,5.274706,2.176471,5.490001,8.116274,44.367897
08/14/2019 20:11:20.849000,4.176471,6.84,2.0,6.585294,3.235294,6.815882,8.812085,44.736397
08/14/2019 20:16:36.169000,1.941176,5.99647,1.235294,5.864706,1.941176,5.991765,7.559319,45.088882
08/14/2019 20:19:13.834000,2.0,4.891765,0.764706,4.741177,1.764706,4.88,7.786679,45.302513
08/14/2019 20:24:29.123000,2.705882,6.194118,1.470588,6.042941,2.411765,6.181765,7.747005,45.684364
08/14/2019 20:27:06.825000,1.294118,4.852941,0.529412,4.747059,1.235294,4.85,7.049668,45.767151
08/14/2019 20:29:44.518000,2.352941,5.220588,1.294118,4.991177,2.058824,5.210001,7.476921,45.823227
08/14/2019 20:32:22.176000,4.705883,8.392941,2.705882,8.125295,4.176471,8.378235,8.712901,45.8526
08/14/2019 20:34:59.826000,2.823529,6.730588,1.764706,6.567059,2.529412,6.716471,7.687495,45.935379
08/14/2019 20:37:37.592000,2.529412,5.794118,1.058824,5.619411,1.823529,5.781765,7.568475,45.908676
08/14/2019 20:40:15.304000,2.823529,6.36,1.941176,6.195294,2.470588,6.357647,7.73785,45.895325
08/14/2019 20:42:53.021000,3.705882,7.295294,2.294118,7.108234,3.0,7.282941,8.578622,45.964752
08/14/2019 20:45:30.693000,2.705882,6.620588,1.705882,6.436471,2.470588,6.618236,7.605096,46.050201
08/14/2019 20:48:08.237000,2.941176,6.617647,1.705882,6.413529,2.941176,6.610589,7.705806,45.951401
08/14/2019 20:50:45.864000,1.764706,5.823529,1.294118,5.676471,1.764706,5.816471,7.843137,45.922028
08/14/2019 20:53:23.481000,1.764706,5.541177,1.0,5.368824,1.764706,5.534118,8.285649,45.879303
08/14/2019 20:56:01.148000,3.294118,6.231765,1.529412,6.02647,2.529412,6.214705,7.481498,45.935379
08/14/2019 20:58:38.818000,2.058824,5.375294,0.529412,5.19647,1.823529,5.353529,7.673762,46.03418
08/14/2019 21:01:16.346000,2.235294,5.752941,1.529412,5.588824,2.0,5.747646,8.003357,46.122299
08/14/2019 21:03:53.953000,2.705882,6.170588,1.235294,5.969411,2.470588,6.169412,8.639658,46.234451
08/14/2019 21:06:31.590000,3.588235,6.568235,2.058824,6.316471,3.529412,6.557059,7.699702,46.359962
08/14/2019 21:09:09.307000,3.176471,6.787059,1.470588,6.557059,3.176471,6.772353,8.181888,46.402687
08/14/2019 21:11:47.035000,2.764706,6.388235,1.764706,6.198235,2.764706,6.378236,7.635614,46.474785
08/14/2019 21:14:24.754000,2.529412,6.257647,1.764706,6.101177,2.529412,6.248235,7.774472,46.573586
08/14/2019 21:17:02.504000,2.411765,5.932941,1.470588,5.753529,2.411765,5.925883,7.502861,46.629662
08/14/2019 21:19:40.199000,3.0,5.890588,1.058824,5.639412,2.764706,5.861176,7.502861,46.600288
08/14/2019 21:22:17.907000,2.823529,6.29647,1.764706,6.11353,2.529412,6.288235,7.914855,46.643013
08/14/2019 21:24:55.564000,2.764706,6.035294,1.529412,5.802941,2.705882,6.029412,7.214466,46.685738
08/14/2019 21:27:33.240000,3.0,6.158823,1.294118,5.938235,2.764706,6.147059,7.884336,46.728462
08/14/2019 21:30:10.875000,2.529412,6.34,1.294118,6.205294,2.529412,6.332353,7.115282,46.811249
08/14/2019 21:32:48.531000,2.764706,6.070589,1.529412,5.898824,2.529412,6.064118,7.632563,46.899368
08/14/2019 21:35:26.198000,3.176471,6.385883,1.764706,6.167058,2.705882,6.371177,7.672236,46.982147
08/14/2019 21:38:03.770000,3.470588,6.755294,1.529412,6.54647,2.705882,6.738235,7.225147,47.094299
08/14/2019 21:40:41.408000,2.941176,5.415882,1.411765,5.270588,1.705882,5.405882,7.01915,47.080948
08/14/2019 21:43:19.088000,2.470588,6.71647,1.529412,6.577059,2.470588,6.704118,7.447928,47.067596
08/14/2019 21:45:56.725000,2.764706,6.024706,1.529412,5.867059,2.294118,6.005882,7.206836,46.982147
08/14/2019 21:48:34.393000,2.470588,5.987059,1.0,5.791764,2.0,5.982353,7.255665,46.886017
08/14/2019 21:51:12.083000,2.705882,6.367059,1.529412,6.219999,2.0,6.357059,7.580682,46.899368
08/14/2019 21:53:49.838000,2.470588,5.689412,1.470588,5.552352,2.470588,5.677059,7.049668,46.886017
08/14/2019 21:56:27.470000,2.411765,5.364706,1.176471,5.19,1.941176,5.359412,7.100023,46.811249
08/14/2019 21:59:05.137000,2.764706,6.441176,2.0,6.302941,2.529412,6.428236,7.559319,46.784546
08/14/2019 22:01:42.753000,2.529412,6.0,1.764706,5.832941,2.294118,5.990001,7.54406,46.784546
08/14/2019 22:04:20.334000,2.235294,5.692941,1.235294,5.532352,1.764706,5.685294,7.287709,46.856644
08/14/2019 22:06:58.018000,2.470588,6.250588,1.470588,6.087059,2.470588,6.241177,7.374685,46.91272
08/14/2019 22:09:35.690000,2.764706,6.649412,1.529412,6.462941,2.764706,6.648824,7.493706,46.869995
08/14/2019 22:12:13.370000,3.470588,7.591764,2.235294,7.322941,3.470588,7.58,7.905699,46.840622
08/14/2019 22:14:51.067000,2.235294,5.954118,1.235294,5.821764,2.235294,5.944118,7.632563,46.91272
08/14/2019 22:17:28.788000,2.941176,6.502353,1.764706,6.39,2.529412,6.494117,7.429618,46.968796
08/14/2019 22:20:06.403000,2.470588,6.374118,1.0,6.184117,2.0,6.367059,7.756161,47.024872
08/14/2019 22:22:44.043000,3.176471,6.705883,1.941176,6.526471,3.176471,6.684706,7.685969,46.926071
08/14/2019 22:25:21.750000,3.176471,6.203529,1.470588,6.028235,2.470588,6.189412,7.457084,46.699089
08/14/2019 22:27:59.486000,2.529412,6.392941,1.705882,6.237059,2.294118,6.389412,8.506905,46.359962
08/14/2019 22:30:37.250000,2.470588,5.957647,1.235294,5.695294,2.470588,5.952941,7.438773,46.135651
08/14/2019 22:33:14.977000,3.176471,6.455295,1.470588,6.295294,2.705882,6.438236,7.280079,46.066223
08/14/2019 22:35:52.655000,3.235294,6.610588,2.0,6.404706,3.235294,6.605883,7.621881,46.050201
08/14/2019 22:38:30.380000,2.823529,6.624706,2.294118,6.45,2.588235,6.617648,8.331426,46.191727
08/14/2019 22:41:07.993000,2.470588,6.038823,1.294118,5.862353,2.470588,6.031765,8.336003,46.277184
08/14/2019 22:43:45.663000,3.352941,6.395294,1.470588,6.205883,2.882353,6.376471,7.875181,46.42939
08/14/2019 22:46:23.272000,2.764706,6.691765,2.0,6.51,2.764706,6.689412,7.74548,46.61631
08/14/2019 22:49:00.897000,3.529412,7.372941,2.058824,7.147647,3.529412,7.363529,7.283131,46.715111
08/14/2019 22:51:38.556000,2.764706,6.783529,2.0,6.575294,2.764706,6.774706,7.530327,46.856644
08/14/2019 22:54:16.288000,3.235294,6.569411,2.0,6.39,2.764706,6.561176,7.292286,46.998169
08/14/2019 22:56:53.914000,2.529412,6.532941,1.235294,6.365882,2.235294,6.515882,7.792782,47.123672
08/14/2019 22:59:31.553000,2.941176,6.232941,1.764706,6.020588,2.941176,6.22353,7.110704,47.166397
08/14/2019 23:02:09.230000,2.0,5.827059,1.235294,5.685294,1.764706,5.824706,6.578165,47.1931
08/14/2019 23:04:46.881000,3.470588,6.972942,2.235294,6.842353,3.0,6.964705,6.903182,47.094299
08/14/2019 23:07:24.513000,2.0,6.095294,1.0,5.98647,2.0,6.092353,7.287709,46.856644
08/14/2019 23:10:02.269000,3.411765,6.804706,1.705882,6.610589,2.705882,6.79,7.760738,46.600288
08/14/2019 23:12:39.968000,2.235294,5.996471,1.529412,5.842352,2.235294,5.996471,7.887388,46.277184
08/14/2019 23:15:17.681000,4.176471,7.532941,2.705882,7.316471,3.941176,7.525883,8.271915,45.964752
08/14/2019 23:17:55.289000,3.235294,6.504706,1.764706,6.324706,2.764706,6.497647,7.595941,45.783173
08/14/2019 23:20:32.898000,3.705882,7.288235,2.235294,7.070588,3.235294,7.277647,8.043031,45.727089
