InstrumentName, CAMP,,,,,
StartTime, 2019-08-01 00:00:00,,,,,
EndTime, 2019-08-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
08/01/2019 00:00:00.000000,0.3,18.0,63.0,40.0,9.2,0.0
08/01/2019 01:00:00.000000,0.2,12.0,62.0,36.0,8.9,0.0
08/01/2019 02:00:00.000000,0.2,7.0,57.0,27.0,9.0,0.0
08/01/2019 03:00:00.000000,0.1,8.0,53.0,19.0,7.5,0.0
08/01/2019 04:00:00.000000,0.1,9.0,49.0,14.0,6.5,0.0
08/01/2019 05:00:00.000000,0.2,,43.0,12.0,6.2,0.0
08/01/2019 06:00:00.000000,0.2,9.0,40.0,10.0,5.9,0.0
08/01/2019 07:00:00.000000,0.1,8.0,32.0,10.0,5.9,0.0
08/01/2019 08:00:00.000000,0.1,7.0,34.0,10.0,6.2,0.0
08/01/2019 09:00:00.000000,0.1,5.0,31.0,9.0,5.8,0.0
08/01/2019 10:00:00.000000,0.1,7.0,30.0,9.0,5.8,0.0
08/01/2019 11:00:00.000000,0.2,11.0,25.0,9.0,6.0,1.0
08/01/2019 12:00:00.000000,0.3,20.0,21.0,12.0,6.7,0.0
08/01/2019 13:00:00.000000,0.5,28.0,18.0,16.0,7.9,1.0
08/01/2019 14:00:00.000000,0.5,26.0,10.0,20.0,9.2,1.0
08/01/2019 15:00:00.000000,0.3,18.0,18.0,19.0,8.9,0.0
08/01/2019 16:00:00.000000,0.3,22.0,30.0,22.0,10.1,1.0
08/01/2019 17:00:00.000000,0.3,25.0,37.0,24.0,10.4,1.0
08/01/2019 18:00:00.000000,0.3,22.0,37.0,24.0,10.4,1.0
08/01/2019 19:00:00.000000,0.3,23.0,48.0,23.0,10.7,1.0
08/01/2019 20:00:00.000000,0.3,17.0,53.0,24.0,9.9,0.0
08/01/2019 21:00:00.000000,0.2,13.0,54.0,20.0,8.1,0.0
08/01/2019 22:00:00.000000,0.3,21.0,54.0,20.0,8.0,0.0
08/01/2019 23:00:00.000000,0.3,17.0,51.0,16.0,7.2,0.0
08/02/2019 00:00:00.000000,0.2,12.0,43.0,12.0,6.0,0.0
08/02/2019 01:00:00.000000,0.2,10.0,40.0,9.0,4.8,0.0
08/02/2019 02:00:00.000000,0.2,10.0,38.0,9.0,5.4,0.0
08/02/2019 03:00:00.000000,0.2,9.0,40.0,9.0,5.8,0.0
08/02/2019 04:00:00.000000,0.2,8.0,41.0,9.0,6.5,0.0
08/02/2019 05:00:00.000000,0.2,,41.0,9.0,7.0,0.0
08/02/2019 06:00:00.000000,0.2,19.0,37.0,10.0,7.5,1.0
08/02/2019 07:00:00.000000,0.2,16.0,32.0,11.0,7.5,0.0
08/02/2019 08:00:00.000000,0.1,13.0,32.0,15.0,14.1,0.0
08/02/2019 09:00:00.000000,0.1,7.0,24.0,19.0,17.0,0.0
08/02/2019 10:00:00.000000,0.1,9.0,25.0,22.0,18.8,0.0
08/02/2019 11:00:00.000000,0.2,17.0,22.0,25.0,20.7,0.0
08/02/2019 12:00:00.000000,0.3,25.0,22.0,27.0,22.2,0.0
08/02/2019 13:00:00.000000,0.3,18.0,27.0,28.0,22.0,0.0
08/02/2019 14:00:00.000000,0.4,19.0,26.0,28.0,19.1,0.0
08/02/2019 15:00:00.000000,0.3,14.0,21.0,23.0,14.2,0.0
08/02/2019 16:00:00.000000,0.2,10.0,26.0,19.0,10.4,0.0
08/02/2019 17:00:00.000000,0.2,8.0,42.0,15.0,8.0,0.0
08/02/2019 18:00:00.000000,0.2,8.0,47.0,15.0,8.0,0.0
08/02/2019 19:00:00.000000,0.2,10.0,49.0,14.0,6.5,0.0
08/02/2019 20:00:00.000000,0.2,10.0,52.0,13.0,5.3,0.0
08/02/2019 21:00:00.000000,,,56.0,17.0,5.5,0.0
08/02/2019 22:00:00.000000,0.2,9.0,55.0,15.0,5.0,
08/02/2019 23:00:00.000000,0.2,8.0,55.0,14.0,4.4,0.0
08/03/2019 00:00:00.000000,0.2,9.0,52.0,13.0,3.9,0.0
08/03/2019 01:00:00.000000,0.3,9.0,51.0,14.0,4.2,0.0
08/03/2019 02:00:00.000000,0.3,17.0,50.0,15.0,4.6,0.0
08/03/2019 03:00:00.000000,0.3,21.0,44.0,14.0,4.9,0.0
08/03/2019 04:00:00.000000,0.4,27.0,42.0,15.0,5.6,0.0
08/03/2019 05:00:00.000000,0.4,,39.0,13.0,5.9,0.0
08/03/2019 06:00:00.000000,0.3,15.0,34.0,13.0,6.8,0.0
08/03/2019 07:00:00.000000,0.2,11.0,32.0,12.0,6.8,0.0
08/03/2019 08:00:00.000000,0.2,10.0,32.0,12.0,7.0,0.0
08/03/2019 09:00:00.000000,0.2,10.0,28.0,13.0,7.6,0.0
08/03/2019 10:00:00.000000,0.1,7.0,31.0,12.0,7.5,0.0
08/03/2019 11:00:00.000000,0.1,7.0,29.0,12.0,7.7,0.0
08/03/2019 12:00:00.000000,0.2,12.0,26.0,13.0,8.2,0.0
08/03/2019 13:00:00.000000,0.3,12.0,28.0,14.0,8.2,0.0
08/03/2019 14:00:00.000000,0.2,15.0,28.0,15.0,7.5,0.0
08/03/2019 15:00:00.000000,0.3,21.0,37.0,15.0,7.2,0.0
08/03/2019 16:00:00.000000,0.3,18.0,34.0,15.0,6.8,0.0
08/03/2019 17:00:00.000000,0.3,17.0,42.0,17.0,6.7,1.0
08/03/2019 18:00:00.000000,0.2,8.0,48.0,14.0,5.5,0.0
08/03/2019 19:00:00.000000,0.1,4.0,53.0,10.0,3.8,0.0
08/03/2019 20:00:00.000000,0.1,5.0,59.0,8.0,3.0,0.0
08/03/2019 21:00:00.000000,0.2,6.0,59.0,7.0,2.7,0.0
08/03/2019 22:00:00.000000,0.1,4.0,63.0,6.0,2.3,0.0
08/03/2019 23:00:00.000000,0.2,7.0,61.0,7.0,2.3,0.0
08/04/2019 00:00:00.000000,0.2,5.0,58.0,7.0,2.6,0.0
08/04/2019 01:00:00.000000,0.2,7.0,59.0,8.0,3.2,0.0
08/04/2019 02:00:00.000000,0.2,7.0,56.0,9.0,3.8,0.0
08/04/2019 03:00:00.000000,0.3,9.0,47.0,8.0,4.2,0.0
08/04/2019 04:00:00.000000,0.2,9.0,49.0,9.0,4.3,0.0
08/04/2019 05:00:00.000000,0.2,,47.0,9.0,5.0,0.0
08/04/2019 06:00:00.000000,0.1,7.0,43.0,8.0,4.4,0.0
08/04/2019 07:00:00.000000,0.1,4.0,40.0,6.0,4.4,0.0
08/04/2019 08:00:00.000000,0.1,5.0,45.0,6.0,3.1,0.0
08/04/2019 09:00:00.000000,0.1,3.0,39.0,4.0,2.7,0.0
08/04/2019 10:00:00.000000,0.1,4.0,46.0,3.0,2.6,0.0
08/04/2019 11:00:00.000000,0.1,4.0,40.0,3.0,2.5,0.0
08/04/2019 12:00:00.000000,0.1,7.0,42.0,4.0,2.9,0.0
08/04/2019 13:00:00.000000,0.2,11.0,42.0,6.0,3.9,0.0
08/04/2019 14:00:00.000000,0.2,11.0,43.0,8.0,4.9,0.0
