InstrumentName, Chatfield Park,
StartTime, 2019-08-01 00:00:00,
EndTime, 2019-08-31 23:59:59,
Date,O3,PM2.5
08/01/2019 00:00:00.000000,78.0,11.0
08/01/2019 01:00:00.000000,75.0,9.9
08/01/2019 02:00:00.000000,68.0,8.3
08/01/2019 03:00:00.000000,56.0,6.9
08/01/2019 04:00:00.000000,49.0,6.7
08/01/2019 05:00:00.000000,46.0,6.2
08/01/2019 06:00:00.000000,39.0,5.8
08/01/2019 07:00:00.000000,29.0,6.0
08/01/2019 08:00:00.000000,30.0,5.9
08/01/2019 09:00:00.000000,26.0,5.9
08/01/2019 10:00:00.000000,25.0,5.9
08/01/2019 11:00:00.000000,23.0,6.0
08/01/2019 12:00:00.000000,19.0,6.1
08/01/2019 13:00:00.000000,19.0,6.2
08/01/2019 14:00:00.000000,24.0,6.5
08/01/2019 15:00:00.000000,33.0,6.7
08/01/2019 16:00:00.000000,47.0,7.1
08/01/2019 17:00:00.000000,56.0,7.8
08/01/2019 18:00:00.000000,54.0,8.6
08/01/2019 19:00:00.000000,74.0,10.6
08/01/2019 20:00:00.000000,69.0,11.4
08/01/2019 21:00:00.000000,75.0,10.0
08/01/2019 22:00:00.000000,52.0,8.2
08/01/2019 23:00:00.000000,48.0,5.9
08/02/2019 00:00:00.000000,38.0,4.8
08/02/2019 01:00:00.000000,49.0,4.9
08/02/2019 02:00:00.000000,36.0,5.7
08/02/2019 03:00:00.000000,39.0,5.9
08/02/2019 04:00:00.000000,34.0,5.8
08/02/2019 05:00:00.000000,25.0,5.6
08/02/2019 06:00:00.000000,28.0,5.7
08/02/2019 07:00:00.000000,19.0,5.8
08/02/2019 08:00:00.000000,19.0,5.7
08/02/2019 09:00:00.000000,16.0,5.7
08/02/2019 10:00:00.000000,9.0,6.1
08/02/2019 11:00:00.000000,10.0,6.3
08/02/2019 12:00:00.000000,8.0,6.3
08/02/2019 13:00:00.000000,11.0,6.4
08/02/2019 14:00:00.000000,10.0,6.4
08/02/2019 15:00:00.000000,16.0,6.3
08/02/2019 16:00:00.000000,38.0,6.3
08/02/2019 17:00:00.000000,35.0,6.7
08/02/2019 18:00:00.000000,45.0,7.9
08/02/2019 19:00:00.000000,65.0,8.4
08/02/2019 20:00:00.000000,66.0,8.5
08/02/2019 21:00:00.000000,66.0,8.6
08/02/2019 22:00:00.000000,59.0,8.3
08/02/2019 23:00:00.000000,63.0,8.1
08/03/2019 00:00:00.000000,61.0,8.5
08/03/2019 01:00:00.000000,57.0,8.4
08/03/2019 02:00:00.000000,57.0,8.4
08/03/2019 03:00:00.000000,57.0,
08/05/2019 16:00:00.000000,53.0,5.1
08/05/2019 17:00:00.000000,57.0,4.8
08/05/2019 18:00:00.000000,58.0,4.4
08/05/2019 19:00:00.000000,64.0,4.4
08/05/2019 20:00:00.000000,66.0,4.7
08/05/2019 21:00:00.000000,66.0,4.9
08/05/2019 22:00:00.000000,62.0,5.0
08/05/2019 23:00:00.000000,68.0,4.8
08/06/2019 00:00:00.000000,58.0,5.6
08/06/2019 01:00:00.000000,52.0,5.5
08/06/2019 02:00:00.000000,57.0,5.7
08/06/2019 03:00:00.000000,41.0,5.5
08/06/2019 04:00:00.000000,51.0,5.4
08/06/2019 05:00:00.000000,48.0,5.5
08/06/2019 06:00:00.000000,45.0,5.6
08/06/2019 07:00:00.000000,41.0,5.6
08/06/2019 08:00:00.000000,40.0,5.7
08/06/2019 09:00:00.000000,38.0,5.9
08/06/2019 10:00:00.000000,30.0,6.1
08/06/2019 11:00:00.000000,27.0,6.2
08/06/2019 12:00:00.000000,24.0,6.6
08/06/2019 13:00:00.000000,24.0,7.0
08/06/2019 14:00:00.000000,41.0,6.9
08/06/2019 15:00:00.000000,45.0,7.1
08/06/2019 16:00:00.000000,49.0,6.6
08/06/2019 17:00:00.000000,55.0,5.6
08/06/2019 18:00:00.000000,56.0,5.5
08/06/2019 19:00:00.000000,61.0,5.5
08/06/2019 20:00:00.000000,66.0,5.6
08/06/2019 21:00:00.000000,62.0,6.2
08/06/2019 22:00:00.000000,65.0,6.1
08/06/2019 23:00:00.000000,72.0,6.2
08/07/2019 00:00:00.000000,71.0,6.2
08/07/2019 01:00:00.000000,60.0,7.1
08/07/2019 02:00:00.000000,65.0,6.7
08/07/2019 03:00:00.000000,46.0,6.6
08/07/2019 04:00:00.000000,41.0,6.6
08/07/2019 05:00:00.000000,51.0,6.2
08/07/2019 06:00:00.000000,52.0,5.7
08/07/2019 07:00:00.000000,52.0,5.4
08/07/2019 08:00:00.000000,54.0,5.4
08/07/2019 09:00:00.000000,55.0,5.4
08/07/2019 10:00:00.000000,45.0,5.6
08/07/2019 11:00:00.000000,42.0,6.2
08/07/2019 12:00:00.000000,42.0,7.3
08/07/2019 13:00:00.000000,40.0,7.3
08/07/2019 14:00:00.000000,41.0,8.0
08/07/2019 15:00:00.000000,48.0,8.1
08/07/2019 16:00:00.000000,52.0,8.2
08/07/2019 17:00:00.000000,56.0,8.6
08/07/2019 18:00:00.000000,63.0,9.1
08/07/2019 19:00:00.000000,72.0,10.5
08/07/2019 20:00:00.000000,79.0,11.2
08/07/2019 21:00:00.000000,87.0,11.7
08/07/2019 22:00:00.000000,91.0,11.5
08/07/2019 23:00:00.000000,92.0,11.2
08/08/2019 00:00:00.000000,90.0,10.7
08/08/2019 01:00:00.000000,83.0,10.6
08/08/2019 02:00:00.000000,76.0,10.2
08/08/2019 03:00:00.000000,52.0,9.6
08/08/2019 04:00:00.000000,56.0,9.6
08/08/2019 05:00:00.000000,35.0,9.6
08/08/2019 06:00:00.000000,40.0,9.4
08/08/2019 07:00:00.000000,39.0,9.2
08/08/2019 08:00:00.000000,38.0,8.9
08/08/2019 09:00:00.000000,30.0,8.6
08/08/2019 10:00:00.000000,32.0,8.8
08/08/2019 11:00:00.000000,29.0,8.9
08/08/2019 12:00:00.000000,23.0,8.9
08/08/2019 13:00:00.000000,25.0,8.8
08/08/2019 14:00:00.000000,26.0,8.8
08/08/2019 15:00:00.000000,39.0,8.8
08/08/2019 16:00:00.000000,39.0,8.8
08/08/2019 17:00:00.000000,47.0,9.0
08/08/2019 18:00:00.000000,57.0,8.9
08/08/2019 19:00:00.000000,63.0,8.8
08/08/2019 20:00:00.000000,67.0,8.8
08/08/2019 21:00:00.000000,60.0,8.7
08/08/2019 22:00:00.000000,63.0,8.2
08/08/2019 23:00:00.000000,69.0,8.3
08/09/2019 00:00:00.000000,69.0,8.2
08/09/2019 01:00:00.000000,67.0,8.3
08/09/2019 02:00:00.000000,64.0,7.9
08/09/2019 03:00:00.000000,60.0,7.5
08/09/2019 04:00:00.000000,55.0,6.2
08/09/2019 05:00:00.000000,43.0,4.8
08/09/2019 06:00:00.000000,46.0,4.7
08/09/2019 07:00:00.000000,39.0,4.8
08/09/2019 08:00:00.000000,39.0,4.5
08/09/2019 09:00:00.000000,38.0,5.1
08/09/2019 10:00:00.000000,37.0,5.2
08/09/2019 11:00:00.000000,39.0,4.7
08/09/2019 12:00:00.000000,35.0,4.8
