InstrumentName, Welby,,,
StartTime, 2019-08-01 00:00:00,,,
EndTime, 2019-08-31 23:59:59,,,
Date,NO2,O3,PM10,SO2
08/01/2019 00:00:00.000000,6.0,56.0,59.0,1.0
08/01/2019 01:00:00.000000,5.0,55.0,53.0,1.0
08/01/2019 02:00:00.000000,,55.0,53.0,
08/01/2019 14:00:00.000000,14.0,17.0,37.0,1.0
08/01/2019 15:00:00.000000,13.0,23.0,51.0,1.0
08/01/2019 16:00:00.000000,,29.0,60.0,1.0
08/01/2019 17:00:00.000000,14.0,38.0,57.0,1.0
08/01/2019 18:00:00.000000,11.0,39.0,60.0,1.0
08/01/2019 19:00:00.000000,8.0,67.0,49.0,1.0
08/01/2019 20:00:00.000000,7.0,52.0,35.0,1.0
08/01/2019 21:00:00.000000,5.0,50.0,37.0,1.0
08/01/2019 22:00:00.000000,7.0,55.0,68.0,1.0
08/01/2019 23:00:00.000000,6.0,52.0,68.0,0.0
08/02/2019 00:00:00.000000,11.0,36.0,82.0,1.0
08/02/2019 01:00:00.000000,16.0,41.0,78.0,1.0
08/02/2019 02:00:00.000000,14.0,34.0,118.0,1.0
08/02/2019 03:00:00.000000,7.0,38.0,118.0,1.0
08/02/2019 04:00:00.000000,11.0,36.0,56.0,1.0
08/02/2019 05:00:00.000000,,30.0,48.0,1.0
08/02/2019 06:00:00.000000,6.0,30.0,26.0,0.0
08/02/2019 07:00:00.000000,6.0,23.0,44.0,1.0
08/02/2019 08:00:00.000000,5.0,28.0,26.0,0.0
08/02/2019 09:00:00.000000,4.0,24.0,19.0,0.0
08/02/2019 10:00:00.000000,4.0,25.0,27.0,0.0
08/02/2019 11:00:00.000000,4.0,27.0,22.0,0.0
08/02/2019 12:00:00.000000,9.0,24.0,20.0,0.0
08/02/2019 13:00:00.000000,18.0,18.0,42.0,1.0
08/02/2019 14:00:00.000000,22.0,18.0,64.0,1.0
08/02/2019 15:00:00.000000,21.0,22.0,64.0,2.0
08/02/2019 16:00:00.000000,13.0,27.0,,1.0
08/02/2019 17:00:00.000000,4.0,46.0,,0.0
08/02/2019 18:00:00.000000,4.0,52.0,,1.0
08/02/2019 19:00:00.000000,3.0,46.0,,0.0
08/02/2019 20:00:00.000000,2.0,52.0,41.0,0.0
08/02/2019 21:00:00.000000,3.0,52.0,41.0,0.0
08/02/2019 22:00:00.000000,3.0,52.0,,
08/02/2019 23:00:00.000000,2.0,51.0,,0.0
08/03/2019 00:00:00.000000,2.0,49.0,87.0,1.0
08/03/2019 01:00:00.000000,5.0,45.0,79.0,1.0
08/03/2019 02:00:00.000000,6.0,39.0,82.0,0.0
08/03/2019 03:00:00.000000,11.0,30.0,60.0,0.0
08/03/2019 04:00:00.000000,12.0,31.0,60.0,1.0
08/03/2019 05:00:00.000000,,30.0,73.0,1.0
08/03/2019 06:00:00.000000,11.0,30.0,47.0,0.0
08/03/2019 07:00:00.000000,18.0,18.0,29.0,1.0
08/03/2019 08:00:00.000000,14.0,18.0,43.0,0.0
08/03/2019 09:00:00.000000,18.0,19.0,32.0,0.0
08/03/2019 10:00:00.000000,20.0,15.0,26.0,0.0
08/03/2019 11:00:00.000000,20.0,11.0,35.0,1.0
08/03/2019 12:00:00.000000,24.0,9.0,40.0,1.0
08/03/2019 13:00:00.000000,24.0,12.0,47.0,1.0
08/03/2019 14:00:00.000000,21.0,14.0,61.0,1.0
08/03/2019 15:00:00.000000,13.0,19.0,59.0,1.0
08/03/2019 16:00:00.000000,13.0,27.0,55.0,1.0
08/03/2019 17:00:00.000000,11.0,37.0,53.0,1.0
08/03/2019 18:00:00.000000,6.0,45.0,53.0,1.0
08/03/2019 19:00:00.000000,2.0,50.0,,0.0
08/03/2019 20:00:00.000000,2.0,53.0,,0.0
08/03/2019 21:00:00.000000,2.0,51.0,49.0,0.0
08/03/2019 22:00:00.000000,2.0,55.0,49.0,0.0
08/03/2019 23:00:00.000000,1.0,52.0,56.0,0.0
08/04/2019 00:00:00.000000,1.0,50.0,,0.0
08/04/2019 01:00:00.000000,3.0,53.0,41.0,1.0
08/04/2019 02:00:00.000000,6.0,51.0,41.0,2.0
08/04/2019 03:00:00.000000,7.0,47.0,35.0,1.0
08/04/2019 04:00:00.000000,7.0,37.0,26.0,1.0
08/04/2019 05:00:00.000000,,41.0,27.0,2.0
08/04/2019 06:00:00.000000,8.0,36.0,14.0,1.0
08/04/2019 07:00:00.000000,7.0,38.0,10.0,1.0
08/04/2019 08:00:00.000000,8.0,38.0,10.0,1.0
08/04/2019 09:00:00.000000,9.0,36.0,13.0,1.0
08/04/2019 10:00:00.000000,10.0,30.0,20.0,1.0
08/04/2019 11:00:00.000000,12.0,25.0,29.0,1.0
08/04/2019 12:00:00.000000,14.0,28.0,43.0,1.0
08/04/2019 13:00:00.000000,12.0,24.0,63.0,1.0
08/04/2019 14:00:00.000000,9.0,28.0,78.0,1.0
08/04/2019 15:00:00.000000,7.0,31.0,78.0,1.0
08/04/2019 16:00:00.000000,10.0,47.0,43.0,1.0
08/04/2019 17:00:00.000000,7.0,45.0,53.0,1.0
08/04/2019 18:00:00.000000,3.0,52.0,44.0,1.0
08/04/2019 19:00:00.000000,2.0,59.0,43.0,0.0
08/04/2019 20:00:00.000000,3.0,57.0,49.0,1.0
08/04/2019 21:00:00.000000,5.0,47.0,34.0,0.0
08/04/2019 22:00:00.000000,4.0,56.0,36.0,1.0
08/04/2019 23:00:00.000000,8.0,45.0,35.0,1.0
08/05/2019 00:00:00.000000,4.0,50.0,26.0,0.0
08/05/2019 01:00:00.000000,6.0,41.0,49.0,1.0
08/05/2019 02:00:00.000000,3.0,41.0,37.0,0.0
08/05/2019 03:00:00.000000,2.0,45.0,22.0,0.0
08/05/2019 04:00:00.000000,3.0,45.0,20.0,0.0
08/05/2019 05:00:00.000000,,41.0,30.0,0.0
08/05/2019 06:00:00.000000,2.0,41.0,31.0,0.0
08/05/2019 07:00:00.000000,7.0,31.0,30.0,1.0
08/05/2019 08:00:00.000000,10.0,37.0,30.0,1.0
08/05/2019 09:00:00.000000,5.0,33.0,77.0,0.0
08/05/2019 10:00:00.000000,5.0,31.0,72.0,0.0
08/05/2019 11:00:00.000000,4.0,30.0,72.0,0.0
08/05/2019 12:00:00.000000,11.0,28.0,31.0,0.0
08/05/2019 13:00:00.000000,14.0,30.0,26.0,1.0
08/05/2019 14:00:00.000000,8.0,35.0,28.0,1.0
08/05/2019 15:00:00.000000,13.0,35.0,37.0,1.0
08/05/2019 16:00:00.000000,16.0,36.0,57.0,1.0
08/05/2019 17:00:00.000000,12.0,40.0,52.0,1.0
08/05/2019 18:00:00.000000,5.0,51.0,52.0,1.0
08/05/2019 19:00:00.000000,2.0,49.0,52.0,0.0
08/05/2019 20:00:00.000000,2.0,52.0,55.0,1.0
08/05/2019 21:00:00.000000,3.0,54.0,48.0,0.0
08/05/2019 22:00:00.000000,3.0,55.0,84.0,
08/05/2019 23:00:00.000000,3.0,55.0,84.0,0.0
08/06/2019 00:00:00.000000,4.0,54.0,,0.0
