InstrumentName, Woods Park B,,
StartTime, 2019-08-01 00:00:00,,
EndTime, 2019-08-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
08/01/2019 00:00:34.000000,4995.74,4995.74,4995.74
08/01/2019 00:04:34.000000,5000.0,5000.0,5000.0
08/01/2019 00:08:34.000000,5002.06,5002.06,5002.06
08/01/2019 00:12:34.000000,4994.9,4994.9,4994.9
08/01/2019 00:16:34.000000,4996.97,4996.97,4996.97
08/01/2019 00:20:34.000000,5000.0,5000.0,5000.0
08/01/2019 00:26:34.000000,5000.0,5000.0,5000.0
08/01/2019 00:36:34.000000,4995.0,4995.0,4995.0
08/01/2019 00:44:33.000000,4998.55,4998.55,4998.55
08/01/2019 00:48:34.000000,5001.83,5001.83,5001.83
08/01/2019 00:50:34.000000,4997.04,4997.04,4997.04
08/01/2019 00:56:34.000000,4998.28,4998.28,4998.28
08/01/2019 01:00:34.000000,4999.71,4999.71,4999.71
08/01/2019 01:06:34.000000,4992.8,4992.8,4992.8
08/01/2019 01:12:34.000000,4999.54,4999.54,4999.54
08/01/2019 01:16:34.000000,5000.45,5000.45,5000.45
08/01/2019 01:20:34.000000,4996.71,4996.71,4996.71
08/01/2019 01:24:34.000000,4996.9,4996.9,4996.9
08/01/2019 01:28:34.000000,4995.65,4995.65,4995.65
08/01/2019 01:32:34.000000,4995.3,4995.3,4995.3
08/01/2019 01:36:34.000000,4995.78,4995.78,4995.78
08/01/2019 01:40:34.000000,4998.68,4998.68,4998.68
08/01/2019 01:44:34.000000,4993.38,4993.38,4993.38
08/01/2019 01:48:34.000000,5001.88,5001.88,5001.88
08/01/2019 01:50:34.000000,4995.65,4995.65,4995.65
08/01/2019 01:56:34.000000,4997.14,4997.14,4997.14
08/01/2019 02:00:34.000000,4996.28,4996.28,4996.28
08/01/2019 02:02:34.000000,4997.64,4997.64,4997.64
08/01/2019 02:04:34.000000,4995.0,4995.0,4995.0
08/01/2019 02:06:35.000000,4999.04,4999.04,4999.04
08/01/2019 02:10:34.000000,4993.31,4993.31,4993.31
08/01/2019 02:12:34.000000,4997.89,4997.89,4997.89
08/01/2019 02:16:34.000000,5001.01,5001.01,5001.01
08/01/2019 02:20:33.000000,5001.03,5001.03,5001.03
08/01/2019 02:22:33.000000,4995.67,4995.67,4995.67
08/01/2019 02:24:33.000000,4994.85,4994.85,4994.85
08/01/2019 02:26:33.000000,4991.96,4991.96,4991.96
08/01/2019 02:28:33.000000,5000.0,5000.0,5000.0
08/01/2019 02:30:33.000000,4999.54,4999.54,4999.54
08/01/2019 02:34:33.000000,5000.0,5000.0,5000.0
08/01/2019 02:36:34.000000,4998.86,4998.86,4998.86
08/01/2019 02:38:34.000000,4999.62,4999.62,4999.62
08/01/2019 02:42:34.000000,4996.49,4996.49,4996.49
08/01/2019 02:46:34.000000,5000.0,5000.0,5000.0
08/01/2019 02:48:34.000000,4998.32,4998.32,4998.32
08/01/2019 02:50:34.000000,4999.12,4999.12,4999.12
08/01/2019 03:32:34.000000,3865.93,3868.7,3867.79
08/01/2019 04:10:34.000000,88.15,92.34,89.82
08/01/2019 04:12:33.000000,60.85,63.82,62.34
08/01/2019 04:16:34.000000,100.59,104.31,102.36
08/01/2019 04:18:34.000000,175.66,180.15,177.39
08/01/2019 04:20:34.000000,61.52,65.04,63.18
08/01/2019 04:22:33.000000,124.53,127.81,125.78
08/01/2019 04:26:33.000000,177.74,181.3,179.34
08/01/2019 04:30:34.000000,279.55,283.43,281.55
08/01/2019 04:32:33.000000,55.23,59.78,56.92
08/01/2019 04:34:34.000000,92.77,97.29,94.46
08/01/2019 04:38:33.000000,216.93,221.68,218.93
08/01/2019 04:40:34.000000,102.24,106.73,104.0
08/01/2019 04:44:34.000000,148.72,153.45,151.28
08/01/2019 04:46:34.000000,39.38,43.08,41.86
08/01/2019 04:50:33.000000,70.84,75.57,73.4
08/01/2019 04:52:34.000000,109.68,114.99,111.94
08/01/2019 04:54:34.000000,200.49,204.83,202.99
08/01/2019 04:58:34.000000,88.26,92.53,90.32
08/01/2019 05:00:34.000000,48.59,52.82,50.34
08/01/2019 05:02:34.000000,118.94,123.42,121.34
08/01/2019 05:04:34.000000,85.49,89.54,87.3
08/01/2019 05:08:34.000000,253.2,256.73,255.61
08/01/2019 05:10:33.000000,214.2,218.11,216.35
08/01/2019 05:14:34.000000,283.62,288.23,285.91
08/01/2019 05:16:34.000000,79.33,84.51,82.04
08/01/2019 05:18:34.000000,126.68,129.75,128.94
08/01/2019 05:22:34.000000,88.14,92.26,90.27
08/01/2019 05:24:34.000000,118.36,123.24,120.52
08/01/2019 05:26:34.000000,134.65,140.25,137.19
08/01/2019 05:30:34.000000,126.88,133.12,129.56
08/01/2019 05:32:34.000000,36.82,40.52,39.22
08/01/2019 05:36:33.000000,1.99,2.79,2.56
08/01/2019 05:38:33.000000,2.0,3.07,2.79
08/01/2019 05:40:34.000000,2.38,3.26,3.24
08/01/2019 05:44:33.000000,1.79,2.93,2.57
08/01/2019 05:46:34.000000,1.94,3.19,2.81
08/01/2019 05:50:34.000000,1.94,2.82,2.49
08/01/2019 05:52:33.000000,2.01,3.23,2.73
08/01/2019 05:54:34.000000,2.13,2.9,2.88
08/01/2019 05:56:34.000000,2.27,2.97,2.85
08/01/2019 06:00:34.000000,2.03,3.19,2.87
08/01/2019 06:02:34.000000,2.0,2.83,2.83
08/01/2019 06:04:34.000000,2.28,3.57,3.39
08/01/2019 06:08:33.000000,1.92,3.0,2.62
08/01/2019 06:10:33.000000,1.9,3.17,3.08
08/01/2019 06:16:33.000000,1.79,2.56,2.35
08/01/2019 06:18:33.000000,2.01,2.86,2.86
08/01/2019 06:22:34.000000,2.35,3.26,3.22
08/01/2019 06:26:34.000000,2.21,3.42,2.94
08/01/2019 06:30:33.000000,2.04,2.45,2.45
08/01/2019 06:34:33.000000,1.58,2.36,2.14
08/01/2019 06:38:33.000000,1.79,2.69,2.59
08/01/2019 06:42:34.000000,2.45,3.33,2.91
08/01/2019 06:46:33.000000,1.85,2.34,2.34
08/01/2019 06:50:34.000000,2.06,3.47,3.07
08/01/2019 06:54:33.000000,1.74,3.15,2.76
08/01/2019 06:58:34.000000,1.82,3.21,2.93
08/01/2019 07:02:33.000000,2.19,3.2,3.09
08/01/2019 07:06:34.000000,2.59,4.45,3.91
08/01/2019 07:10:34.000000,2.23,3.38,3.28
08/01/2019 07:16:33.000000,2.7,3.99,3.72
08/01/2019 07:18:34.000000,2.91,4.77,4.59
08/01/2019 07:22:34.000000,2.1,3.73,3.51
08/01/2019 07:26:34.000000,2.06,3.54,2.97
08/01/2019 07:32:34.000000,1.87,3.04,2.81
08/01/2019 07:34:33.000000,1.86,3.8,3.0
08/01/2019 07:38:34.000000,1.57,2.48,2.48
08/01/2019 07:42:34.000000,1.83,2.9,2.54
08/01/2019 07:46:34.000000,1.55,2.62,2.55
08/01/2019 07:50:33.000000,1.86,2.86,2.75
08/01/2019 07:54:34.000000,1.9,2.65,2.47
08/01/2019 08:00:34.000000,1.39,2.28,2.28
