InstrumentName, I-25 Globeville,
StartTime, 2019-08-01 00:00:00,
EndTime, 2019-08-31 23:59:59,
Date,NO2,PM2.5
08/01/2019 00:00:00.000000,35.0,10.8
08/01/2019 01:00:00.000000,29.0,10.7
08/01/2019 02:00:00.000000,23.0,17.3
08/01/2019 03:00:00.000000,10.0,12.8
08/01/2019 04:00:00.000000,23.0,11.5
08/01/2019 05:00:00.000000,,10.1
08/01/2019 06:00:00.000000,21.0,8.7
08/01/2019 07:00:00.000000,20.0,8.0
08/01/2019 08:00:00.000000,19.0,7.8
08/01/2019 09:00:00.000000,25.0,7.5
08/01/2019 10:00:00.000000,31.0,7.9
08/01/2019 11:00:00.000000,34.0,8.6
08/01/2019 12:00:00.000000,38.0,12.8
08/01/2019 13:00:00.000000,36.0,14.4
08/01/2019 14:00:00.000000,34.0,13.9
08/01/2019 15:00:00.000000,34.0,13.7
08/01/2019 16:00:00.000000,,13.4
08/01/2019 17:00:00.000000,,14.3
08/01/2019 18:00:00.000000,,14.3
08/01/2019 19:00:00.000000,,14.7
08/01/2019 20:00:00.000000,,13.6
08/01/2019 21:00:00.000000,,11.2
08/01/2019 22:00:00.000000,35.0,9.9
08/01/2019 23:00:00.000000,22.0,8.7
08/02/2019 00:00:00.000000,15.0,7.3
08/02/2019 01:00:00.000000,19.0,5.5
08/02/2019 02:00:00.000000,30.0,5.8
08/02/2019 03:00:00.000000,25.0,6.4
08/02/2019 04:00:00.000000,27.0,7.3
08/02/2019 05:00:00.000000,,8.1
08/02/2019 06:00:00.000000,17.0,8.4
08/02/2019 07:00:00.000000,19.0,11.4
08/02/2019 08:00:00.000000,19.0,15.8
08/02/2019 09:00:00.000000,15.0,18.0
08/02/2019 10:00:00.000000,17.0,19.6
08/02/2019 11:00:00.000000,22.0,20.8
08/02/2019 12:00:00.000000,32.0,21.9
08/02/2019 13:00:00.000000,36.0,22.7
08/02/2019 14:00:00.000000,36.0,22.3
08/02/2019 15:00:00.000000,27.0,18.1
08/02/2019 16:00:00.000000,23.0,13.6
08/02/2019 17:00:00.000000,19.0,11.2
08/02/2019 18:00:00.000000,15.0,9.2
08/02/2019 19:00:00.000000,17.0,8.1
08/02/2019 20:00:00.000000,8.0,6.5
08/02/2019 21:00:00.000000,,5.9
08/02/2019 22:00:00.000000,7.0,5.2
08/02/2019 23:00:00.000000,8.0,4.8
08/03/2019 00:00:00.000000,5.0,4.3
08/03/2019 01:00:00.000000,14.0,4.6
08/03/2019 02:00:00.000000,21.0,5.0
08/03/2019 03:00:00.000000,35.0,5.6
08/03/2019 04:00:00.000000,33.0,6.6
08/03/2019 05:00:00.000000,,7.2
08/03/2019 06:00:00.000000,35.0,7.7
08/03/2019 07:00:00.000000,26.0,7.8
08/03/2019 08:00:00.000000,31.0,7.8
08/03/2019 09:00:00.000000,24.0,8.4
08/03/2019 10:00:00.000000,26.0,8.7
08/03/2019 11:00:00.000000,33.0,9.6
08/03/2019 12:00:00.000000,39.0,10.4
08/03/2019 13:00:00.000000,34.0,10.6
08/03/2019 14:00:00.000000,36.0,11.2
08/03/2019 15:00:00.000000,34.0,11.1
08/03/2019 16:00:00.000000,38.0,11.0
08/03/2019 17:00:00.000000,43.0,11.2
08/03/2019 18:00:00.000000,21.0,8.6
08/03/2019 19:00:00.000000,15.0,6.0
08/03/2019 20:00:00.000000,15.0,4.2
08/03/2019 21:00:00.000000,16.0,3.6
08/03/2019 22:00:00.000000,4.0,2.9
08/03/2019 23:00:00.000000,6.0,2.6
08/04/2019 00:00:00.000000,4.0,2.6
08/04/2019 01:00:00.000000,6.0,3.0
08/04/2019 02:00:00.000000,10.0,3.5
08/04/2019 03:00:00.000000,13.0,4.3
08/04/2019 04:00:00.000000,7.0,4.5
08/04/2019 05:00:00.000000,,5.4
08/04/2019 06:00:00.000000,21.0,5.0
08/04/2019 07:00:00.000000,12.0,4.1
08/04/2019 08:00:00.000000,12.0,4.1
08/04/2019 09:00:00.000000,13.0,3.3
08/04/2019 10:00:00.000000,12.0,3.1
08/04/2019 11:00:00.000000,15.0,3.3
08/04/2019 12:00:00.000000,27.0,4.6
08/04/2019 13:00:00.000000,24.0,6.6
08/04/2019 14:00:00.000000,22.0,7.2
08/04/2019 15:00:00.000000,25.0,7.0
08/04/2019 16:00:00.000000,25.0,6.6
08/04/2019 17:00:00.000000,13.0,5.3
08/04/2019 18:00:00.000000,11.0,3.7
08/04/2019 19:00:00.000000,24.0,3.7
08/04/2019 20:00:00.000000,24.0,4.3
08/04/2019 21:00:00.000000,21.0,3.5
08/04/2019 22:00:00.000000,21.0,3.0
08/04/2019 23:00:00.000000,18.0,2.6
08/05/2019 00:00:00.000000,14.0,3.0
08/05/2019 01:00:00.000000,22.0,3.4
08/05/2019 02:00:00.000000,9.0,3.7
08/05/2019 03:00:00.000000,12.0,3.0
08/05/2019 04:00:00.000000,12.0,2.8
08/05/2019 05:00:00.000000,,2.4
08/05/2019 06:00:00.000000,16.0,2.3
08/05/2019 07:00:00.000000,16.0,2.4
08/05/2019 08:00:00.000000,18.0,2.4
08/05/2019 09:00:00.000000,13.0,3.7
08/05/2019 10:00:00.000000,14.0,7.1
08/05/2019 11:00:00.000000,27.0,8.2
08/05/2019 12:00:00.000000,39.0,8.4
08/05/2019 13:00:00.000000,41.0,9.0
08/05/2019 14:00:00.000000,38.0,8.0
08/05/2019 15:00:00.000000,28.0,7.5
08/05/2019 16:00:00.000000,22.0,7.0
08/05/2019 17:00:00.000000,19.0,5.9
08/05/2019 18:00:00.000000,16.0,4.9
08/05/2019 19:00:00.000000,10.0,4.3
08/05/2019 20:00:00.000000,10.0,4.0
08/05/2019 21:00:00.000000,14.0,4.4
08/05/2019 22:00:00.000000,19.0,4.7
08/05/2019 23:00:00.000000,10.0,5.2
08/06/2019 00:00:00.000000,12.0,4.6
08/06/2019 01:00:00.000000,32.0,5.0
08/06/2019 02:00:00.000000,27.0,5.3
08/06/2019 03:00:00.000000,21.0,4.8
08/06/2019 04:00:00.000000,23.0,4.7
08/06/2019 05:00:00.000000,,5.2
08/06/2019 06:00:00.000000,32.0,6.1
08/06/2019 07:00:00.000000,27.0,7.1
08/06/2019 08:00:00.000000,27.0,6.9
08/06/2019 09:00:00.000000,26.0,7.3
08/06/2019 10:00:00.000000,27.0,7.6
08/06/2019 11:00:00.000000,32.0,8.4
08/06/2019 12:00:00.000000,37.0,8.7
08/06/2019 13:00:00.000000,40.0,9.3
08/06/2019 14:00:00.000000,37.0,9.3
08/06/2019 15:00:00.000000,42.0,9.2
08/06/2019 16:00:00.000000,27.0,8.0
08/06/2019 17:00:00.000000,18.0,6.1
08/06/2019 18:00:00.000000,17.0,5.7
08/06/2019 19:00:00.000000,13.0,5.2
08/06/2019 20:00:00.000000,21.0,5.2
08/06/2019 21:00:00.000000,23.0,5.8
08/06/2019 22:00:00.000000,13.0,5.7
08/06/2019 23:00:00.000000,15.0,6.1
08/07/2019 00:00:00.000000,11.0,6.0
08/07/2019 01:00:00.000000,12.0,6.2
