InstrumentName, La Casa NCORE,,,,
StartTime, 2019-08-01 00:00:00,,,,
EndTime, 2019-08-31 23:59:59,,,,
Date,Carbon monoxide,Nitrogen dioxide,Ozone,PM10 Total 0-10um STP,PM2.5 Total Atmospheric
08/01/2019 00:00:00.000000,0.243518,10.73193,0.065417,57.731163,12.151231
08/01/2019 00:01:00.000000,0.285433,17.816407,0.06015,57.881994,12.24617
08/01/2019 00:02:00.000000,0.284378,14.495669,0.0611,55.920392,12.235715
08/01/2019 00:03:00.000000,0.277059,13.946045,0.0633,54.548017,12.256726
08/01/2019 00:04:00.000000,0.254177,13.924719,0.065867,54.403176,12.346663
08/01/2019 00:05:00.000000,0.223007,12.444389,0.068467,55.425375,12.353454
08/01/2019 00:06:00.000000,0.214148,7.203676,0.06945,58.717088,12.354276
08/01/2019 00:07:00.000000,0.23196,8.286588,0.067417,59.645339,12.2764
08/01/2019 00:08:00.000000,0.246874,10.600201,0.065,58.79373,12.27869
08/01/2019 00:09:00.000000,0.276665,12.979462,0.062683,60.185494,12.27873
08/01/2019 00:10:00.000000,0.279275,12.754748,0.063517,60.240213,12.169747
08/01/2019 00:11:00.000000,0.241382,9.307626,0.066517,57.291365,12.084762
08/01/2019 00:12:00.000000,0.209959,8.855707,0.06695,56.133897,11.980402
08/01/2019 00:13:00.000000,0.209768,8.034796,0.067767,57.3161,11.90466
08/01/2019 00:14:00.000000,0.224037,8.675337,0.0674,56.781867,11.834481
08/01/2019 00:15:00.000000,0.243889,9.124225,0.065833,57.384558,11.85149
08/01/2019 00:16:00.000000,0.2815,15.45841,0.06205,57.611565,11.862186
08/01/2019 00:17:00.000000,0.271229,12.132449,0.063933,54.652749,11.784186
08/01/2019 00:18:00.000000,0.237728,9.615569,0.06615,53.371988,11.888409
08/01/2019 00:19:00.000000,0.256544,13.553321,0.0625,53.428162,11.959436
08/01/2019 00:20:00.000000,0.253687,16.532734,0.06125,52.874824,12.015111
08/01/2019 00:21:00.000000,0.237913,11.410231,0.065517,54.557003,12.100369
08/01/2019 00:22:00.000000,0.234276,11.67384,0.065933,55.119,12.184429
08/01/2019 00:23:00.000000,0.292643,13.139949,0.0632,56.053657,12.319644
08/01/2019 00:24:00.000000,0.369593,15.791429,0.061,57.997775,12.419877
08/01/2019 00:25:00.000000,0.288245,13.653722,0.063867,60.77063,12.598511
08/01/2019 00:26:00.000000,0.245216,11.992227,0.066317,62.677596,12.697551
08/01/2019 00:27:00.000000,0.231117,10.290516,0.068333,62.954117,12.729066
08/01/2019 00:28:00.000000,0.219474,9.188155,0.070283,61.882408,12.840562
08/01/2019 00:29:00.000000,0.224602,8.975384,0.070717,61.418828,12.831162
08/01/2019 00:30:00.000000,0.213608,9.398638,0.069867,59.848601,12.748591
08/01/2019 00:31:00.000000,0.230571,11.819305,0.066383,60.877812,12.703189
08/01/2019 00:32:00.000000,0.314803,14.487672,0.062917,58.762409,12.67898
08/01/2019 00:33:00.000000,0.319468,13.199621,0.064183,58.752883,12.645752
08/01/2019 00:34:00.000000,0.257017,11.017266,0.065817,61.503621,12.575645
08/01/2019 00:35:00.000000,0.232333,11.566213,0.0655,60.680348,12.508308
08/01/2019 00:36:00.000000,0.244505,12.8347,0.064217,58.897948,12.467977
08/01/2019 00:37:00.000000,0.302799,12.81537,0.063267,56.60395,12.445013
08/01/2019 00:38:00.000000,0.306086,11.62652,0.063433,55.301478,12.385931
08/01/2019 00:39:00.000000,0.254061,10.281346,0.0641,54.976012,12.3154
08/01/2019 00:40:00.000000,0.234485,10.499043,0.0626,54.928421,12.152011
08/01/2019 00:41:00.000000,0.220891,11.675969,0.0614,54.875363,12.137693
08/01/2019 00:42:00.000000,0.217115,10.411498,0.061983,53.529539,12.098018
08/01/2019 00:43:00.000000,0.221505,9.726788,0.0631,53.514844,12.04497
08/01/2019 00:44:00.000000,0.227771,11.133471,0.062667,54.518804,11.986426
08/01/2019 00:45:00.000000,0.250015,12.786033,0.061283,53.508649,11.965397
08/01/2019 00:46:00.000000,0.315738,13.339051,0.060067,52.936086,11.953978
08/01/2019 00:47:00.000000,0.38379,13.167113,0.058117,51.836189,11.890217
08/01/2019 00:48:00.000000,0.311817,10.964393,0.059933,52.708884,11.806463
08/01/2019 00:49:00.000000,0.260284,9.627514,0.063233,53.897517,11.704447
08/01/2019 00:50:00.000000,0.233288,8.745559,0.0646,55.452462,11.633955
08/01/2019 00:51:00.000000,0.231588,8.86578,0.064217,56.187661,11.646628
08/01/2019 00:52:00.000000,0.275239,13.033878,0.0613,59.333885,11.671366
08/01/2019 00:53:00.000000,0.273403,11.358921,0.0621,59.313503,11.589435
08/01/2019 00:54:00.000000,0.222371,8.785494,0.065367,57.575853,11.52886
08/01/2019 00:55:00.000000,0.228331,8.057091,0.065367,56.300498,11.559811
08/01/2019 00:56:00.000000,0.269882,9.854748,0.063433,55.253262,11.573023
08/01/2019 00:57:00.000000,0.25104,8.32216,0.064533,51.748639,11.490009
08/01/2019 00:58:00.000000,0.234441,8.220641,0.06505,50.611701,11.431312
08/01/2019 00:59:00.000000,0.292356,8.651753,0.06515,51.925689,11.474614
08/01/2019 01:00:00.000000,0.286936,7.332436,0.065583,51.475291,11.450406
08/01/2019 01:01:00.000000,0.296222,8.539992,0.064233,49.590304,11.423013
08/01/2019 01:02:00.000000,0.2579,8.202557,0.063883,49.012864,11.286169
08/01/2019 01:03:00.000000,0.240659,8.560364,0.062583,46.397444,11.195189
08/01/2019 01:04:00.000000,0.307366,9.751886,0.0604,44.028436,11.170166
08/01/2019 01:05:00.000000,0.281653,9.823,0.06005,43.576614,11.132165
08/01/2019 01:06:00.000000,0.237682,10.154094,0.059467,42.548588,11.119365
08/01/2019 01:07:00.000000,0.241236,10.736488,0.059333,42.865829,10.990747
08/01/2019 01:08:00.000000,0.225658,9.655814,0.05985,44.557852,10.940592
08/01/2019 01:09:00.000000,0.24057,9.575742,0.059717,45.191946,10.917403
08/01/2019 01:10:00.000000,0.261479,11.446222,0.0589,42.981689,10.840226
08/01/2019 01:11:00.000000,0.271782,11.850426,0.058717,41.005681,10.782896
08/01/2019 01:12:00.000000,0.264092,11.578403,0.060633,41.801151,10.786154
08/01/2019 01:13:00.000000,0.253905,10.092715,0.062067,40.376181,10.849385
08/01/2019 01:14:00.000000,0.273436,13.926891,0.058533,39.944837,10.926438
08/01/2019 01:15:00.000000,0.272592,14.114268,0.058117,41.750853,10.963895
08/01/2019 01:16:00.000000,0.254937,10.96301,0.060583,44.655315,10.997567
08/01/2019 01:17:00.000000,0.260369,11.001347,0.060083,45.126985,10.969545
08/01/2019 01:18:00.000000,0.286306,12.793835,0.0593,46.967768,11.069727
08/01/2019 01:19:00.000000,0.280702,12.094243,0.059817,44.375361,11.151363
08/01/2019 01:20:00.000000,0.262032,11.293131,0.0598,43.944286,11.190534
08/01/2019 01:21:00.000000,0.263207,12.974522,0.0593,44.043212,11.223082
08/01/2019 01:22:00.000000,0.275264,13.824009,0.058617,45.604777,11.258525
