InstrumentName, NREL
StartTime, 2022-09-01 00:00:00
EndTime, 2022-09-30 23:59:59
Date,O3
09/01/2022 00:00:00.000000,59.0
09/01/2022 01:00:00.000000,58.0
09/01/2022 02:00:00.000000,53.0
09/01/2022 03:00:00.000000,54.0
09/01/2022 04:00:00.000000,53.0
09/01/2022 05:00:00.000000,52.0
09/01/2022 06:00:00.000000,50.0
09/01/2022 07:00:00.000000,50.0
09/01/2022 08:00:00.000000,50.0
09/01/2022 09:00:00.000000,46.0
09/01/2022 10:00:00.000000,45.0
09/01/2022 11:00:00.000000,45.0
09/01/2022 12:00:00.000000,44.0
09/01/2022 13:00:00.000000,44.0
09/01/2022 14:00:00.000000,45.0
09/01/2022 15:00:00.000000,48.0
09/01/2022 16:00:00.000000,41.0
09/01/2022 17:00:00.000000,55.0
09/01/2022 18:00:00.000000,56.0
09/01/2022 19:00:00.000000,58.0
09/01/2022 20:00:00.000000,53.0
09/01/2022 21:00:00.000000,56.0
09/01/2022 22:00:00.000000,54.0
09/01/2022 23:00:00.000000,59.0
09/02/2022 00:00:00.000000,59.0
09/02/2022 01:00:00.000000,50.0
09/02/2022 02:00:00.000000,49.0
09/02/2022 03:00:00.000000,46.0
09/02/2022 04:00:00.000000,43.0
09/02/2022 05:00:00.000000,44.0
09/02/2022 06:00:00.000000,44.0
09/02/2022 07:00:00.000000,45.0
09/02/2022 08:00:00.000000,45.0
09/02/2022 09:00:00.000000,49.0
09/02/2022 10:00:00.000000,48.0
09/02/2022 11:00:00.000000,47.0
09/02/2022 12:00:00.000000,47.0
09/02/2022 13:00:00.000000,47.0
09/02/2022 14:00:00.000000,47.0
09/02/2022 15:00:00.000000,42.0
09/02/2022 16:00:00.000000,53.0
09/02/2022 17:00:00.000000,59.0
09/02/2022 18:00:00.000000,66.0
09/02/2022 19:00:00.000000,72.0
09/02/2022 20:00:00.000000,74.0
09/02/2022 21:00:00.000000,66.0
09/02/2022 22:00:00.000000,66.0
09/02/2022 23:00:00.000000,66.0
09/03/2022 00:00:00.000000,66.0
09/03/2022 01:00:00.000000,64.0
09/03/2022 02:00:00.000000,56.0
09/03/2022 03:00:00.000000,51.0
09/03/2022 04:00:00.000000,49.0
09/03/2022 05:00:00.000000,47.0
09/03/2022 06:00:00.000000,48.0
09/03/2022 07:00:00.000000,47.0
09/03/2022 08:00:00.000000,47.0
09/03/2022 09:00:00.000000,48.0
09/03/2022 10:00:00.000000,47.0
09/03/2022 11:00:00.000000,43.0
09/03/2022 12:00:00.000000,41.0
09/03/2022 13:00:00.000000,40.0
09/03/2022 14:00:00.000000,42.0
09/03/2022 15:00:00.000000,46.0
09/03/2022 16:00:00.000000,50.0
09/03/2022 17:00:00.000000,57.0
09/03/2022 18:00:00.000000,64.0
09/03/2022 19:00:00.000000,67.0
09/03/2022 20:00:00.000000,63.0
09/03/2022 21:00:00.000000,62.0
09/03/2022 22:00:00.000000,62.0
09/03/2022 23:00:00.000000,62.0
09/04/2022 00:00:00.000000,58.0
09/04/2022 01:00:00.000000,57.0
09/04/2022 02:00:00.000000,57.0
09/04/2022 03:00:00.000000,50.0
09/04/2022 04:00:00.000000,46.0
09/04/2022 05:00:00.000000,47.0
09/04/2022 06:00:00.000000,45.0
09/04/2022 07:00:00.000000,48.0
09/04/2022 08:00:00.000000,48.0
09/04/2022 09:00:00.000000,44.0
09/04/2022 10:00:00.000000,44.0
09/04/2022 11:00:00.000000,43.0
09/04/2022 12:00:00.000000,43.0
09/04/2022 13:00:00.000000,43.0
09/04/2022 14:00:00.000000,44.0
09/04/2022 15:00:00.000000,47.0
09/04/2022 16:00:00.000000,52.0
09/04/2022 17:00:00.000000,59.0
09/04/2022 18:00:00.000000,63.0
09/04/2022 19:00:00.000000,66.0
09/04/2022 20:00:00.000000,66.0
09/04/2022 21:00:00.000000,65.0
09/04/2022 22:00:00.000000,64.0
09/04/2022 23:00:00.000000,66.0
09/05/2022 00:00:00.000000,66.0
09/05/2022 01:00:00.000000,57.0
09/05/2022 02:00:00.000000,59.0
09/05/2022 03:00:00.000000,57.0
09/05/2022 04:00:00.000000,54.0
09/05/2022 05:00:00.000000,53.0
09/05/2022 06:00:00.000000,52.0
09/05/2022 07:00:00.000000,53.0
09/05/2022 08:00:00.000000,53.0
09/05/2022 09:00:00.000000,46.0
09/05/2022 10:00:00.000000,46.0
09/05/2022 11:00:00.000000,47.0
09/05/2022 12:00:00.000000,48.0
09/05/2022 13:00:00.000000,47.0
09/05/2022 14:00:00.000000,48.0
09/05/2022 15:00:00.000000,49.0
09/05/2022 16:00:00.000000,55.0
09/05/2022 17:00:00.000000,59.0
09/05/2022 18:00:00.000000,61.0
09/05/2022 19:00:00.000000,63.0
09/05/2022 20:00:00.000000,67.0
09/05/2022 21:00:00.000000,74.0
09/05/2022 22:00:00.000000,76.0
09/05/2022 23:00:00.000000,71.0
09/06/2022 00:00:00.000000,69.0
09/06/2022 01:00:00.000000,68.0
09/06/2022 02:00:00.000000,58.0
09/06/2022 03:00:00.000000,53.0
09/06/2022 04:00:00.000000,47.0
09/06/2022 05:00:00.000000,48.0
09/06/2022 06:00:00.000000,49.0
09/06/2022 07:00:00.000000,47.0
09/06/2022 08:00:00.000000,47.0
09/06/2022 09:00:00.000000,48.0
09/06/2022 10:00:00.000000,48.0
09/06/2022 11:00:00.000000,48.0
09/06/2022 12:00:00.000000,47.0
09/06/2022 13:00:00.000000,45.0
09/06/2022 14:00:00.000000,37.0
09/06/2022 15:00:00.000000,41.0
09/06/2022 16:00:00.000000,50.0
09/06/2022 17:00:00.000000,60.0
09/06/2022 18:00:00.000000,71.0
09/06/2022 19:00:00.000000,83.0
09/06/2022 20:00:00.000000,85.0
09/06/2022 21:00:00.000000,83.0
09/06/2022 22:00:00.000000,82.0
09/06/2022 23:00:00.000000,82.0
09/07/2022 00:00:00.000000,75.0
09/07/2022 01:00:00.000000,66.0
09/07/2022 02:00:00.000000,67.0
09/07/2022 03:00:00.000000,67.0
09/07/2022 04:00:00.000000,65.0
09/07/2022 05:00:00.000000,65.0
09/07/2022 06:00:00.000000,61.0
09/07/2022 07:00:00.000000,59.0
09/07/2022 08:00:00.000000,59.0
09/07/2022 09:00:00.000000,58.0
09/07/2022 10:00:00.000000,56.0
09/07/2022 11:00:00.000000,53.0
09/07/2022 12:00:00.000000,49.0
09/07/2022 13:00:00.000000,50.0
09/07/2022 14:00:00.000000,49.0
09/07/2022 15:00:00.000000,36.0
09/07/2022 16:00:00.000000,51.0
09/07/2022 17:00:00.000000,54.0
09/07/2022 18:00:00.000000,61.0
09/07/2022 19:00:00.000000,70.0
09/07/2022 20:00:00.000000,78.0
09/07/2022 21:00:00.000000,82.0
09/07/2022 22:00:00.000000,82.0
09/07/2022 23:00:00.000000,73.0
09/08/2022 00:00:00.000000,65.0
09/08/2022 01:00:00.000000,61.0
09/08/2022 02:00:00.000000,54.0
09/08/2022 03:00:00.000000,52.0
09/08/2022 04:00:00.000000,51.0
09/08/2022 05:00:00.000000,52.0
09/08/2022 06:00:00.000000,51.0
09/08/2022 07:00:00.000000,48.0
09/08/2022 08:00:00.000000,48.0
09/08/2022 09:00:00.000000,54.0
09/08/2022 10:00:00.000000,53.0
09/08/2022 11:00:00.000000,52.0
09/08/2022 12:00:00.000000,51.0
09/08/2022 13:00:00.000000,51.0
09/08/2022 14:00:00.000000,52.0
09/08/2022 15:00:00.000000,55.0
09/08/2022 16:00:00.000000,58.0
09/08/2022 17:00:00.000000,61.0
09/08/2022 18:00:00.000000,62.0
09/08/2022 19:00:00.000000,64.0
09/08/2022 20:00:00.000000,67.0
09/08/2022 21:00:00.000000,69.0
09/08/2022 22:00:00.000000,59.0
09/08/2022 23:00:00.000000,55.0
09/09/2022 00:00:00.000000,54.0
09/09/2022 01:00:00.000000,47.0
09/09/2022 02:00:00.000000,48.0
09/09/2022 03:00:00.000000,44.0
09/09/2022 04:00:00.000000,49.0
09/09/2022 05:00:00.000000,52.0
09/09/2022 06:00:00.000000,40.0
09/09/2022 07:00:00.000000,44.0
09/09/2022 08:00:00.000000,44.0
09/09/2022 09:00:00.000000,34.0
09/09/2022 10:00:00.000000,33.0
09/09/2022 11:00:00.000000,33.0
09/09/2022 12:00:00.000000,31.0
09/09/2022 13:00:00.000000,30.0
09/09/2022 14:00:00.000000,30.0
09/09/2022 15:00:00.000000,31.0
09/09/2022 16:00:00.000000,34.0
09/09/2022 17:00:00.000000,37.0
09/09/2022 18:00:00.000000,40.0
09/09/2022 19:00:00.000000,43.0
09/09/2022 20:00:00.000000,45.0
09/09/2022 21:00:00.000000,43.0
09/09/2022 22:00:00.000000,43.0
09/09/2022 23:00:00.000000,44.0
09/10/2022 00:00:00.000000,44.0
09/10/2022 01:00:00.000000,42.0
09/10/2022 02:00:00.000000,37.0
09/10/2022 03:00:00.000000,35.0
09/10/2022 04:00:00.000000,35.0
09/10/2022 05:00:00.000000,38.0
09/10/2022 06:00:00.000000,37.0
09/10/2022 07:00:00.000000,35.0
09/10/2022 08:00:00.000000,35.0
09/10/2022 09:00:00.000000,26.0
09/10/2022 10:00:00.000000,27.0
09/10/2022 11:00:00.000000,26.0
09/10/2022 12:00:00.000000,28.0
09/10/2022 13:00:00.000000,29.0
09/10/2022 14:00:00.000000,22.0
09/10/2022 15:00:00.000000,22.0
09/10/2022 16:00:00.000000,23.0
09/10/2022 17:00:00.000000,23.0
09/10/2022 18:00:00.000000,26.0
09/10/2022 19:00:00.000000,27.0
09/10/2022 20:00:00.000000,31.0
09/10/2022 21:00:00.000000,30.0
09/10/2022 22:00:00.000000,30.0
09/10/2022 23:00:00.000000,28.0
09/11/2022 00:00:00.000000,26.0
09/11/2022 01:00:00.000000,27.0
09/11/2022 02:00:00.000000,21.0
09/11/2022 03:00:00.000000,20.0
09/11/2022 04:00:00.000000,19.0
09/11/2022 05:00:00.000000,15.0
09/11/2022 06:00:00.000000,15.0
09/11/2022 07:00:00.000000,17.0
09/11/2022 08:00:00.000000,17.0
09/11/2022 09:00:00.000000,17.0
09/11/2022 10:00:00.000000,16.0
09/11/2022 11:00:00.000000,18.0
09/11/2022 12:00:00.000000,20.0
09/11/2022 13:00:00.000000,25.0
09/11/2022 14:00:00.000000,23.0
09/11/2022 15:00:00.000000,29.0
09/11/2022 16:00:00.000000,34.0
09/11/2022 17:00:00.000000,43.0
09/11/2022 18:00:00.000000,50.0
09/11/2022 19:00:00.000000,59.0
09/11/2022 20:00:00.000000,68.0
09/11/2022 21:00:00.000000,73.0
09/11/2022 22:00:00.000000,76.0
09/11/2022 23:00:00.000000,79.0
09/12/2022 00:00:00.000000,77.0
09/12/2022 01:00:00.000000,67.0
09/12/2022 02:00:00.000000,62.0
09/12/2022 03:00:00.000000,58.0
09/12/2022 04:00:00.000000,65.0
09/12/2022 05:00:00.000000,52.0
09/12/2022 06:00:00.000000,51.0
09/12/2022 07:00:00.000000,53.0
09/12/2022 08:00:00.000000,53.0
09/12/2022 09:00:00.000000,46.0
09/12/2022 10:00:00.000000,46.0
09/12/2022 11:00:00.000000,46.0
09/12/2022 12:00:00.000000,46.0
09/12/2022 13:00:00.000000,46.0
09/12/2022 14:00:00.000000,49.0
09/12/2022 15:00:00.000000,37.0
09/12/2022 16:00:00.000000,42.0
09/12/2022 17:00:00.000000,55.0
09/12/2022 18:00:00.000000,60.0
09/12/2022 19:00:00.000000,58.0
09/12/2022 20:00:00.000000,61.0
09/12/2022 21:00:00.000000,61.0
09/12/2022 22:00:00.000000,64.0
09/12/2022 23:00:00.000000,67.0
09/13/2022 00:00:00.000000,63.0
09/13/2022 01:00:00.000000,58.0
09/13/2022 02:00:00.000000,56.0
09/13/2022 03:00:00.000000,54.0
09/13/2022 04:00:00.000000,53.0
09/13/2022 05:00:00.000000,53.0
09/13/2022 06:00:00.000000,52.0
09/13/2022 07:00:00.000000,55.0
09/13/2022 08:00:00.000000,55.0
09/13/2022 09:00:00.000000,50.0
09/13/2022 10:00:00.000000,48.0
09/13/2022 11:00:00.000000,47.0
09/13/2022 12:00:00.000000,46.0
09/13/2022 13:00:00.000000,44.0
09/13/2022 14:00:00.000000,43.0
09/13/2022 15:00:00.000000,37.0
09/13/2022 16:00:00.000000,35.0
09/13/2022 17:00:00.000000,50.0
09/13/2022 18:00:00.000000,56.0
09/13/2022 19:00:00.000000,65.0
09/13/2022 20:00:00.000000,67.0
09/13/2022 21:00:00.000000,70.0
09/13/2022 22:00:00.000000,70.0
09/13/2022 23:00:00.000000,62.0
09/14/2022 00:00:00.000000,49.0
09/14/2022 01:00:00.000000,47.0
09/14/2022 02:00:00.000000,41.0
09/14/2022 03:00:00.000000,40.0
09/14/2022 04:00:00.000000,38.0
09/14/2022 05:00:00.000000,41.0
09/14/2022 06:00:00.000000,40.0
09/14/2022 07:00:00.000000,38.0
09/14/2022 08:00:00.000000,38.0
09/14/2022 09:00:00.000000,37.0
09/14/2022 10:00:00.000000,34.0
09/14/2022 11:00:00.000000,37.0
09/14/2022 12:00:00.000000,33.0
09/14/2022 13:00:00.000000,22.0
09/14/2022 14:00:00.000000,30.0
09/14/2022 15:00:00.000000,38.0
09/14/2022 16:00:00.000000,46.0
09/14/2022 17:00:00.000000,45.0
09/14/2022 18:00:00.000000,47.0
09/14/2022 19:00:00.000000,50.0
09/14/2022 20:00:00.000000,49.0
09/14/2022 21:00:00.000000,43.0
09/14/2022 22:00:00.000000,37.0
09/14/2022 23:00:00.000000,35.0
