InstrumentName, Woods Park B,,
StartTime, 2022-09-01 00:00:00,,
EndTime, 2022-09-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
09/01/2022 00:02:20.000000,20.08,35.8,32.03
09/01/2022 00:06:20.000000,22.25,39.36,34.95
09/01/2022 00:10:20.000000,19.69,36.69,31.86
09/01/2022 00:14:20.000000,18.96,32.34,28.57
09/01/2022 00:18:20.000000,19.29,35.08,31.88
09/01/2022 00:22:20.000000,18.68,32.34,29.46
09/01/2022 00:26:20.000000,18.58,31.25,28.19
09/01/2022 00:30:20.000000,19.3,33.84,29.36
09/01/2022 00:34:20.000000,18.49,33.32,30.19
09/01/2022 00:38:20.000000,18.11,31.25,27.32
09/01/2022 00:42:21.000000,18.21,32.46,27.77
09/01/2022 00:46:21.000000,18.05,31.53,27.79
09/01/2022 00:50:21.000000,19.17,31.31,28.95
09/01/2022 00:54:21.000000,18.21,29.37,26.42
09/01/2022 00:58:21.000000,18.29,31.9,28.45
09/01/2022 01:02:21.000000,17.45,28.98,26.05
09/01/2022 01:06:21.000000,17.22,29.22,26.45
09/01/2022 01:10:21.000000,17.62,29.55,26.61
09/01/2022 01:14:21.000000,17.95,30.03,27.02
09/01/2022 01:18:21.000000,17.59,31.52,27.95
09/01/2022 01:22:21.000000,17.12,30.53,27.03
09/01/2022 01:26:21.000000,17.51,29.21,25.6
09/01/2022 01:30:21.000000,18.24,29.67,27.0
09/01/2022 01:34:21.000000,17.9,30.48,27.69
09/01/2022 01:38:21.000000,17.14,30.68,26.83
09/01/2022 01:42:21.000000,17.61,29.71,25.49
09/01/2022 01:46:21.000000,17.65,30.77,27.18
09/01/2022 01:50:21.000000,17.6,29.02,26.45
09/01/2022 01:54:21.000000,17.56,31.93,27.95
09/01/2022 01:58:21.000000,17.76,33.07,29.08
09/01/2022 02:02:21.000000,19.36,33.05,29.57
09/01/2022 02:06:21.000000,18.79,32.61,29.77
09/01/2022 02:10:21.000000,21.34,36.61,32.61
09/01/2022 02:14:21.000000,21.3,36.62,32.7
09/01/2022 02:18:21.000000,22.09,39.21,34.96
09/01/2022 02:24:21.000000,24.36,41.83,37.66
09/01/2022 02:26:21.000000,24.95,44.16,39.07
09/01/2022 02:30:21.000000,24.57,42.11,37.57
09/01/2022 02:34:21.000000,25.59,45.51,40.53
09/01/2022 02:38:21.000000,24.71,43.23,38.09
09/01/2022 02:42:22.000000,24.67,45.18,39.37
09/01/2022 02:46:22.000000,25.08,43.49,39.14
09/01/2022 02:50:22.000000,26.7,47.74,41.47
09/01/2022 02:54:22.000000,25.75,48.51,41.81
09/01/2022 02:58:22.000000,25.74,47.16,41.11
09/01/2022 03:04:22.000000,21.81,36.24,32.34
09/01/2022 03:08:22.000000,18.26,30.49,27.28
09/01/2022 03:12:22.000000,16.22,29.67,25.53
09/01/2022 03:16:22.000000,18.02,32.57,29.62
09/01/2022 03:22:22.000000,15.93,26.5,23.29
09/01/2022 03:26:22.000000,14.82,25.62,23.02
09/01/2022 03:30:22.000000,14.76,22.05,20.45
09/01/2022 03:34:22.000000,11.93,19.67,17.77
09/01/2022 03:38:22.000000,12.53,19.14,17.34
09/01/2022 03:42:24.000000,14.88,25.0,21.81
09/01/2022 03:46:23.000000,15.16,25.95,23.39
09/01/2022 03:50:23.000000,17.15,28.53,25.76
09/01/2022 03:54:23.000000,10.29,14.9,13.55
09/01/2022 03:58:23.000000,7.46,11.07,9.86
09/01/2022 04:08:23.000000,6.67,11.47,9.65
09/01/2022 04:12:23.000000,6.39,9.59,8.98
09/01/2022 04:16:23.000000,5.98,8.51,7.83
09/01/2022 04:22:23.000000,4.66,6.96,6.39
09/01/2022 04:26:23.000000,3.85,5.51,5.0
09/01/2022 04:30:23.000000,3.86,5.65,5.25
09/01/2022 04:34:23.000000,3.84,5.69,5.05
09/01/2022 04:38:23.000000,3.71,6.14,5.55
09/01/2022 04:42:23.000000,3.96,5.77,5.36
09/01/2022 04:46:23.000000,3.25,5.4,4.77
09/01/2022 04:50:23.000000,3.96,6.21,5.56
09/01/2022 04:54:23.000000,3.1,5.12,4.84
09/01/2022 04:58:23.000000,3.84,5.37,5.05
09/01/2022 05:02:23.000000,3.6,5.53,4.9
09/01/2022 05:06:23.000000,3.95,5.64,5.17
09/01/2022 05:10:23.000000,3.65,5.21,4.89
09/01/2022 05:14:23.000000,3.85,6.12,5.54
09/01/2022 05:18:23.000000,3.82,6.59,5.62
09/01/2022 05:22:23.000000,3.97,5.86,5.51
09/01/2022 05:26:23.000000,4.21,6.21,5.78
09/01/2022 05:30:23.000000,3.79,5.95,5.69
09/01/2022 05:34:23.000000,3.93,5.68,5.09
09/01/2022 05:38:23.000000,4.22,6.78,6.29
09/01/2022 05:42:24.000000,4.47,7.12,5.95
09/01/2022 05:48:24.000000,4.25,6.23,5.61
09/01/2022 05:50:24.000000,3.9,6.37,5.49
09/01/2022 05:54:24.000000,4.16,6.14,5.75
09/01/2022 06:00:24.000000,3.74,6.4,5.62
09/01/2022 06:04:24.000000,4.38,7.09,6.41
09/01/2022 06:10:24.000000,4.53,7.42,6.45
09/01/2022 06:14:24.000000,4.68,6.82,6.55
09/01/2022 06:18:24.000000,5.0,7.32,6.81
09/01/2022 06:22:24.000000,4.16,7.4,6.47
09/01/2022 06:28:24.000000,4.75,7.66,6.86
09/01/2022 06:32:24.000000,4.88,7.93,6.83
09/01/2022 06:36:24.000000,4.49,6.88,6.39
09/01/2022 06:40:24.000000,4.74,7.0,6.51
09/01/2022 06:44:24.000000,4.77,8.26,6.86
09/01/2022 06:50:24.000000,5.16,8.17,7.83
09/01/2022 06:54:24.000000,5.15,8.58,7.83
09/01/2022 06:58:24.000000,4.97,7.92,6.93
09/01/2022 07:02:24.000000,5.61,9.95,8.61
09/01/2022 07:06:24.000000,5.2,7.97,6.95
09/01/2022 07:10:24.000000,5.3,8.53,7.81
09/01/2022 07:14:24.000000,5.08,9.15,7.88
09/01/2022 07:18:24.000000,5.35,8.79,8.05
09/01/2022 07:22:24.000000,6.1,10.24,8.93
09/01/2022 07:26:24.000000,5.71,9.73,8.7
09/01/2022 07:30:24.000000,5.08,8.69,8.2
09/01/2022 07:36:24.000000,5.41,8.38,7.66
09/01/2022 07:40:25.000000,5.66,9.47,8.46
09/01/2022 07:46:25.000000,5.86,9.36,8.54
09/01/2022 07:52:25.000000,6.03,10.24,9.42
09/01/2022 07:58:25.000000,4.88,9.05,7.76
09/01/2022 08:00:25.000000,5.57,9.63,8.45
09/01/2022 08:06:25.000000,5.69,9.88,8.6
09/01/2022 08:12:25.000000,6.25,10.64,9.95
09/01/2022 08:16:25.000000,6.17,10.15,8.98
09/01/2022 08:20:25.000000,5.86,9.21,8.55
09/01/2022 08:24:25.000000,6.62,10.8,9.65
09/01/2022 08:28:25.000000,6.08,9.49,9.08
09/01/2022 08:34:25.000000,6.23,10.33,8.52
09/01/2022 08:36:25.000000,6.0,11.21,10.03
09/01/2022 08:40:25.000000,6.42,9.81,8.86
09/01/2022 08:44:26.000000,6.58,9.72,8.75
09/01/2022 08:48:25.000000,7.2,11.05,9.83
09/01/2022 08:52:26.000000,6.16,10.37,9.11
09/01/2022 08:56:26.000000,7.03,11.02,10.02
09/01/2022 09:00:26.000000,6.54,11.23,10.07
09/01/2022 09:04:25.000000,6.31,10.91,9.76
09/01/2022 09:08:25.000000,6.2,10.3,9.14
09/01/2022 09:12:25.000000,6.75,11.77,10.35
09/01/2022 09:16:25.000000,6.44,12.26,9.65
09/01/2022 09:20:25.000000,6.56,10.78,9.54
09/01/2022 09:24:25.000000,6.93,12.21,10.41
09/01/2022 09:28:25.000000,6.83,11.97,10.97
09/01/2022 09:32:26.000000,6.91,11.83,10.55
09/01/2022 09:36:25.000000,7.2,10.75,10.17
09/01/2022 09:40:26.000000,6.72,11.65,10.51
09/01/2022 09:44:26.000000,6.69,10.71,9.92
09/01/2022 09:48:26.000000,7.44,12.05,11.42
09/01/2022 09:52:26.000000,6.64,11.66,10.81
09/01/2022 09:56:26.000000,6.3,10.14,8.84
09/01/2022 10:00:26.000000,8.0,12.73,11.72
09/01/2022 10:04:26.000000,7.02,12.14,10.45
09/01/2022 10:08:26.000000,8.36,12.98,12.1
09/01/2022 10:12:26.000000,7.95,14.04,12.0
09/01/2022 10:16:26.000000,8.12,12.88,11.68
09/01/2022 10:22:26.000000,7.93,12.38,11.22
09/01/2022 10:26:26.000000,7.74,14.43,12.1
09/01/2022 10:30:26.000000,7.86,13.64,12.07
09/01/2022 10:34:26.000000,7.8,12.97,12.12
09/01/2022 10:38:26.000000,7.95,13.05,11.7
09/01/2022 10:42:27.000000,8.0,12.61,11.89
09/01/2022 10:46:27.000000,8.36,14.37,12.03
09/01/2022 10:50:27.000000,7.9,14.0,11.47
09/01/2022 10:54:27.000000,7.64,12.88,12.0
09/01/2022 11:00:27.000000,7.78,13.55,11.84
09/01/2022 11:06:27.000000,8.93,14.73,12.69
09/01/2022 11:10:27.000000,8.95,15.14,13.03
09/01/2022 11:14:27.000000,8.85,12.73,12.03
09/01/2022 11:18:27.000000,8.47,13.72,11.96
09/01/2022 11:22:27.000000,9.05,14.25,13.17
09/01/2022 11:26:27.000000,9.41,14.0,13.33
09/01/2022 11:30:27.000000,8.88,13.97,12.41
09/01/2022 11:34:27.000000,8.18,13.63,12.07
09/01/2022 11:38:27.000000,8.14,13.83,12.61
09/01/2022 11:44:27.000000,8.83,14.58,13.37
09/01/2022 11:48:27.000000,8.67,15.14,13.91
09/01/2022 11:52:27.000000,9.53,16.02,14.27
09/01/2022 11:58:27.000000,9.12,15.77,13.68
09/01/2022 12:02:27.000000,9.29,14.24,13.32
09/01/2022 12:06:27.000000,8.67,13.72,12.52
09/01/2022 12:10:27.000000,9.65,14.73,13.88
09/01/2022 12:14:27.000000,9.84,16.79,15.43
09/01/2022 12:20:27.000000,9.57,16.45,14.32
09/01/2022 12:24:27.000000,9.83,16.22,14.47
09/01/2022 12:28:27.000000,9.29,16.34,14.64
09/01/2022 12:34:27.000000,10.51,18.42,16.61
09/01/2022 12:38:27.000000,9.86,17.71,15.82
09/01/2022 12:42:28.000000,10.71,16.89,15.41
09/01/2022 12:46:28.000000,10.64,19.22,17.38
09/01/2022 12:50:28.000000,10.56,18.16,16.0
09/01/2022 12:54:28.000000,10.27,17.82,16.18
09/01/2022 12:58:28.000000,10.63,17.42,15.76
09/01/2022 13:02:28.000000,10.36,16.72,15.78
09/01/2022 13:06:28.000000,10.41,18.91,15.67
09/01/2022 13:14:28.000000,11.1,19.66,17.02
09/01/2022 13:18:28.000000,10.71,19.14,16.97
09/01/2022 13:20:28.000000,10.59,18.46,16.49
09/01/2022 13:24:28.000000,10.84,18.59,16.32
09/01/2022 13:30:28.000000,11.47,19.45,17.38
09/01/2022 13:36:28.000000,11.64,19.78,17.46
09/01/2022 13:40:28.000000,12.05,20.0,18.09
09/01/2022 13:44:29.000000,11.79,19.1,17.47
09/01/2022 13:48:29.000000,11.32,20.56,17.86
09/01/2022 13:52:29.000000,11.98,20.76,18.45
09/01/2022 13:58:29.000000,11.72,19.93,16.97
09/01/2022 14:02:29.000000,11.81,20.89,17.61
09/01/2022 14:06:29.000000,13.69,22.14,19.95
09/01/2022 14:10:29.000000,11.47,20.03,17.5
09/01/2022 14:16:29.000000,12.19,20.08,18.02
09/01/2022 14:22:29.000000,11.89,21.65,18.49
09/01/2022 14:26:29.000000,10.95,18.83,17.12
09/01/2022 14:32:29.000000,11.53,18.38,16.9
09/01/2022 14:38:29.000000,11.52,19.73,17.93
09/01/2022 14:42:29.000000,11.73,21.8,18.2
09/01/2022 14:46:29.000000,11.28,19.85,17.07
09/01/2022 14:50:29.000000,12.53,20.86,18.83
09/01/2022 14:54:29.000000,12.42,22.27,20.02
09/01/2022 14:58:29.000000,12.53,22.7,19.72
09/01/2022 15:02:29.000000,12.21,22.16,20.02
09/01/2022 15:06:29.000000,12.75,24.32,20.91
09/01/2022 15:10:29.000000,13.48,25.38,21.46
09/01/2022 15:14:29.000000,13.05,23.55,21.48
09/01/2022 15:18:29.000000,13.43,22.41,20.43
09/01/2022 15:22:29.000000,14.03,25.31,22.44
09/01/2022 15:26:29.000000,13.96,26.23,22.19
09/01/2022 15:32:29.000000,13.56,25.05,21.42
09/01/2022 15:36:29.000000,15.45,30.02,25.15
09/01/2022 15:40:30.000000,14.45,25.38,22.6
09/01/2022 15:44:30.000000,13.71,26.66,23.31
09/01/2022 15:48:30.000000,12.68,23.46,20.32
09/01/2022 15:52:30.000000,11.14,19.98,16.86
09/01/2022 15:56:30.000000,10.85,18.07,15.58
09/01/2022 16:00:30.000000,11.02,18.14,15.9
09/01/2022 16:04:30.000000,9.91,16.7,15.27
09/01/2022 16:08:30.000000,9.81,17.59,15.1
09/01/2022 16:12:30.000000,9.62,17.0,14.48
09/01/2022 16:16:30.000000,11.96,20.11,18.67
09/01/2022 16:20:30.000000,11.93,19.33,17.98
09/01/2022 16:26:30.000000,11.98,21.63,19.54
09/01/2022 16:28:30.000000,10.95,18.19,16.09
09/01/2022 16:32:30.000000,11.53,19.16,18.03
09/01/2022 16:36:30.000000,11.11,17.82,16.28
09/01/2022 16:40:30.000000,11.08,17.97,16.02
09/01/2022 16:44:30.000000,10.39,17.59,15.98
09/01/2022 16:48:30.000000,11.62,22.5,19.58
09/01/2022 16:54:30.000000,11.24,17.55,16.07
09/01/2022 17:00:30.000000,10.81,18.67,16.26
