InstrumentName, SAMS,,,,,,,,,,
StartTime, 2022-09-01 00:00:00,,,,,,,,,,
EndTime, 2022-09-30 23:59:59,,,,,,,,,,
Date,42603,68108,85101,Ambient Avg Temperature,Carbon monoxide,Nitric oxide,Nitrogen dioxide,PM2.5 - Local Conditions,Relative Humidity,Wind Direction,Wind speed
09/01/2022 00:37:00.000000,4.6,0.815,16.018919,28.8,0.14,0.4,4.1,3.3,21.9,340.1,0.0
09/01/2022 00:38:00.000000,10.0,0.815,19.942857,28.8,0.14,4.5,5.5,4.9,21.9,330.1,0.0
09/01/2022 00:39:00.000000,38.3,0.815,26.227027,28.8,0.25,20.1,18.2,5.8,21.9,289.9,0.0
09/01/2022 00:40:00.000000,14.2,0.815,19.986842,28.8,0.25,1.5,12.6,4.9,21.9,256.5,0.0
09/01/2022 00:41:00.000000,20.9,0.815,30.083784,28.8,0.21,3.2,17.6,5.9,21.9,242.6,0.0
09/01/2022 00:42:00.000000,19.1,0.815,27.088889,28.8,0.24,5.4,13.6,9.1,21.9,299.8,0.0
09/01/2022 00:43:00.000000,10.6,0.815,18.671429,28.8,0.23,1.8,8.7,4.0,21.9,307.9,0.0
09/01/2022 00:44:00.000000,15.5,0.813,34.511429,28.8,0.2,3.8,11.7,6.5,21.9,272.3,0.0
09/01/2022 00:45:00.000000,5.7,0.81,21.058824,28.8,0.17,0.6,5.0,4.3,21.9,284.7,0.0
09/01/2022 00:46:00.000000,4.9,0.815,16.438889,28.8,0.16,0.4,4.5,4.9,21.9,279.4,0.0
09/01/2022 00:47:00.000000,4.8,0.813,15.489474,28.8,0.16,0.4,4.4,4.9,21.9,304.7,0.0
09/01/2022 00:48:00.000000,5.4,0.808,14.867568,28.8,0.16,0.5,4.9,4.8,21.9,241.0,0.0
09/01/2022 00:49:00.000000,5.5,0.81,22.3,28.8,0.16,0.5,4.9,4.5,21.6,256.1,0.0
09/01/2022 00:50:00.000000,5.5,0.815,32.455556,28.8,0.15,0.5,4.9,3.9,21.4,241.6,0.0
09/01/2022 00:51:00.000000,6.1,0.815,27.316216,28.8,0.18,0.5,5.5,4.8,21.6,262.7,0.0
09/01/2022 00:52:00.000000,7.1,0.813,26.685294,28.8,0.24,0.6,6.5,5.9,21.1,248.4,0.0
09/01/2022 00:53:00.000000,15.9,0.808,21.042105,28.8,0.29,1.9,13.9,5.7,21.3,247.3,0.0
09/01/2022 00:54:00.000000,21.7,0.808,20.542857,28.8,0.27,2.8,18.8,3.6,21.6,261.3,0.0
09/01/2022 00:55:00.000000,25.5,0.81,25.873684,28.8,0.26,3.7,21.7,3.6,21.4,257.6,0.0
09/01/2022 00:56:00.000000,30.5,0.813,20.6,28.8,0.32,5.3,25.2,4.5,21.6,258.4,0.0
09/01/2022 00:57:00.000000,12.6,0.808,20.392308,28.8,0.28,1.5,11.0,3.8,21.4,246.7,0.0
09/01/2022 00:58:00.000000,21.9,0.808,25.842105,28.8,0.22,2.4,19.5,4.2,22.1,258.6,0.0
09/01/2022 00:59:00.000000,28.2,0.81,38.737838,28.8,0.25,5.2,23.0,6.4,22.7,270.8,0.0
09/01/2022 01:00:00.000000,30.1,0.815,74.438889,28.8,0.33,4.5,25.6,5.9,22.7,264.7,0.0
09/01/2022 01:01:00.000000,29.5,0.813,27.873684,28.8,0.34,4.3,25.2,5.9,22.7,251.0,0.0
09/01/2022 01:02:00.000000,29.0,0.81,29.473684,28.8,0.34,3.9,25.0,3.7,22.7,230.1,0.0
09/01/2022 01:03:00.000000,27.5,0.813,17.859459,28.5,0.26,3.4,24.0,5.6,22.7,239.0,0.0
09/01/2022 01:04:00.000000,26.6,0.808,25.54359,28.0,0.21,3.1,23.5,8.5,22.7,253.2,0.0
09/01/2022 01:05:00.000000,26.9,0.81,30.733333,28.2,0.22,3.0,23.9,4.1,22.7,256.4,0.0
09/01/2022 01:06:00.000000,27.3,0.813,17.635135,28.8,0.28,2.9,24.3,6.4,22.7,256.8,0.0
09/01/2022 01:07:00.000000,26.8,0.808,19.111111,28.8,0.31,2.6,24.1,7.1,22.7,249.9,0.0
09/01/2022 01:08:00.000000,26.9,0.81,15.7,28.5,0.32,2.6,24.3,4.7,22.7,255.7,0.0
09/01/2022 01:09:00.000000,26.4,0.813,19.768571,28.0,0.3,2.5,23.9,6.0,22.7,239.1,0.0
09/01/2022 01:10:00.000000,26.2,0.81,20.218919,28.0,0.29,2.5,23.6,5.2,22.9,250.7,0.0
09/01/2022 01:11:00.000000,27.3,0.815,42.911429,28.0,0.25,2.7,24.5,6.3,23.4,273.6,0.0
09/01/2022 01:12:00.000000,27.0,0.815,35.0,28.0,0.27,2.6,24.3,6.8,23.4,264.4,0.0
09/01/2022 01:13:00.000000,26.0,0.813,21.619444,28.0,0.34,2.4,23.5,5.4,23.4,268.4,0.0
09/01/2022 01:14:00.000000,24.8,0.81,22.780556,28.0,0.37,2.1,22.7,4.6,23.4,279.4,0.0
09/01/2022 01:15:00.000000,24.2,0.815,30.072222,28.0,0.34,2.0,22.1,4.5,23.4,294.5,0.0
09/01/2022 01:16:00.000000,23.6,0.815,15.814706,28.0,0.29,2.2,21.4,4.2,23.4,283.0,0.0
09/01/2022 01:17:00.000000,23.2,0.815,7.455556,28.0,0.24,2.2,20.9,3.9,23.7,278.9,0.0
09/01/2022 01:18:00.000000,22.5,0.815,7.938889,28.0,0.26,2.2,20.3,2.9,24.0,271.7,0.0
09/01/2022 01:19:00.000000,20.8,0.815,13.221622,28.0,0.25,2.0,18.8,4.7,23.7,279.2,0.0
09/01/2022 01:20:00.000000,19.4,0.815,15.422857,28.0,0.26,1.7,17.6,3.7,24.2,332.1,0.0
09/01/2022 01:21:00.000000,17.6,0.815,13.397143,28.0,0.22,1.5,16.0,2.5,24.2,316.5,0.0
09/01/2022 01:22:00.000000,15.8,0.815,16.076316,28.0,0.2,1.4,14.3,3.9,24.2,320.8,0.0
09/01/2022 01:23:00.000000,14.1,0.815,25.25,27.7,0.21,1.1,13.0,5.3,24.2,309.4,0.0
09/01/2022 01:24:00.000000,13.2,0.815,35.138889,27.2,0.21,0.8,12.3,3.4,24.2,321.3,0.0
09/01/2022 01:25:00.000000,15.4,0.815,19.944737,27.2,0.19,1.8,13.5,4.5,24.2,316.6,0.0
09/01/2022 01:26:00.000000,14.6,0.815,35.783333,27.2,0.19,1.4,13.2,4.4,24.2,281.8,0.0
09/01/2022 01:27:00.000000,9.1,0.815,22.4175,27.2,0.2,0.1,8.9,3.8,24.2,279.2,0.0
09/01/2022 01:28:00.000000,11.8,0.815,12.145946,27.2,0.19,1.3,10.4,3.8,24.2,273.2,0.0
09/01/2022 01:29:00.000000,11.8,0.815,17.882857,27.2,0.19,1.4,10.3,5.2,24.5,269.8,0.0
09/01/2022 01:30:00.000000,11.6,0.815,22.3,27.2,0.2,1.3,10.2,4.0,25.0,287.4,0.0
09/01/2022 01:31:00.000000,11.1,0.815,19.75,27.2,0.21,1.1,9.9,3.9,25.0,281.3,0.0
09/01/2022 01:32:00.000000,10.5,0.815,24.32973,27.2,0.19,0.9,9.5,5.4,25.0,289.3,0.0
09/01/2022 01:33:00.000000,9.9,0.815,20.483333,27.2,0.2,0.7,9.1,4.0,25.0,282.3,0.0
09/01/2022 01:34:00.000000,9.2,0.815,19.665789,27.2,0.19,0.5,8.6,4.1,25.3,280.0,0.0
09/01/2022 01:35:00.000000,8.6,0.815,10.161538,27.2,0.19,0.3,8.2,2.9,25.8,286.4,0.0
09/01/2022 01:36:00.000000,8.6,0.815,11.3,27.2,0.2,0.2,8.4,4.2,25.8,282.8,0.0
09/01/2022 01:37:00.000000,8.7,0.815,15.810526,27.2,0.21,0.2,8.5,5.3,25.8,281.1,0.0
09/01/2022 01:38:00.000000,9.2,0.815,13.667568,27.2,0.22,0.2,8.9,3.5,25.8,277.3,0.0
09/01/2022 01:39:00.000000,9.9,0.815,12.082051,27.2,0.22,0.3,9.6,4.0,25.8,282.5,0.0
09/01/2022 01:40:00.000000,10.4,0.815,16.794118,27.2,0.22,0.3,10.1,6.1,25.8,286.7,0.0
09/01/2022 01:41:00.000000,11.0,0.815,20.909091,26.9,0.22,0.3,10.6,4.4,26.0,293.4,0.0
09/01/2022 01:42:00.000000,11.5,0.815,42.074286,26.4,0.21,0.3,11.2,3.6,26.6,286.2,0.0
09/01/2022 01:43:00.000000,12.0,0.815,26.636364,26.4,0.22,0.4,11.6,3.3,26.6,280.4,0.0
09/01/2022 01:44:00.000000,11.9,0.815,28.497368,26.4,0.22,0.3,11.5,4.3,26.6,283.2,0.0
09/01/2022 01:45:00.000000,12.1,0.815,18.277778,26.4,0.23,0.3,11.7,7.1,26.8,269.7,0.0
09/01/2022 01:46:00.000000,13.0,0.815,29.108571,26.4,0.22,1.0,11.9,7.9,27.6,286.7,0.0
09/01/2022 01:47:00.000000,18.4,0.815,24.234286,26.4,0.27,2.7,15.6,5.7,28.1,291.2,0.0
09/01/2022 01:48:00.000000,16.7,0.815,28.037838,26.4,0.33,2.1,14.6,7.6,28.1,281.7,0.0
09/01/2022 01:49:00.000000,13.9,0.815,19.365625,26.4,0.32,0.5,13.4,7.1,28.1,281.1,0.0
09/01/2022 01:50:00.000000,17.0,0.815,21.525,26.4,0.29,2.0,15.0,5.6,28.1,273.3,0.0
09/01/2022 01:51:00.000000,17.5,0.815,34.505714,26.4,0.32,1.5,16.0,5.3,27.9,287.6,0.0
09/01/2022 01:52:00.000000,19.7,0.815,25.00625,26.4,0.33,2.0,17.6,3.8,27.3,280.8,0.0
09/01/2022 01:53:00.000000,14.4,0.815,24.297222,26.4,0.32,0.3,14.0,4.4,27.3,272.9,0.0
09/01/2022 01:54:00.000000,13.0,0.815,19.1825,26.4,0.27,0.2,12.7,5.0,27.3,280.2,0.0
09/01/2022 01:55:00.000000,19.4,0.815,17.736842,26.4,0.27,1.2,18.1,6.6,27.3,276.4,0.0
09/01/2022 01:56:00.000000,28.0,0.815,22.560526,26.4,0.29,3.6,24.4,4.8,27.3,293.2,0.0
09/01/2022 01:57:00.000000,31.4,0.815,23.265789,26.4,0.32,3.2,28.2,5.9,27.6,274.9,0.0
09/01/2022 01:58:00.000000,20.4,0.815,33.8,26.4,0.33,0.7,19.7,7.3,28.1,290.7,0.0
09/01/2022 01:59:00.000000,17.4,0.815,68.189474,26.4,0.3,0.8,16.5,5.0,27.9,284.2,0.0
09/01/2022 02:00:00.000000,16.3,0.815,25.757895,26.4,0.28,1.3,14.9,4.9,27.3,279.1,0.0
09/01/2022 02:01:00.000000,25.4,0.815,18.135294,26.4,0.28,3.3,22.0,5.6,27.6,288.0,0.0
09/01/2022 02:02:00.000000,38.6,0.815,27.955556,26.4,0.33,6.8,31.7,3.7,28.1,286.8,0.0
09/01/2022 02:03:00.000000,32.0,0.815,24.010526,26.1,0.37,4.0,27.9,4.8,28.4,284.0,0.0
09/01/2022 02:04:00.000000,19.2,0.815,37.885294,25.6,0.36,1.2,17.9,7.0,28.9,280.8,0.0
09/01/2022 02:05:00.000000,24.9,0.815,27.628571,25.6,0.32,5.0,19.8,4.8,28.6,295.7,0.0
09/01/2022 02:06:00.000000,37.8,0.815,14.391667,25.6,0.36,5.6,32.2,4.2,28.1,290.8,0.0
09/01/2022 02:07:00.000000,37.5,0.815,16.364706,25.6,0.42,4.8,32.6,5.4,28.1,291.9,0.0
09/01/2022 02:08:00.000000,37.0,0.815,13.154286,25.6,0.44,4.8,32.2,7.3,28.1,309.4,0.0
09/01/2022 02:09:00.000000,39.0,0.815,11.424242,25.6,0.34,5.0,34.0,4.8,28.4,285.3,0.0
09/01/2022 02:10:00.000000,39.5,0.815,13.311111,25.6,0.37,5.3,34.1,5.7,28.9,296.0,0.0
09/01/2022 02:11:00.000000,55.8,0.815,13.394444,25.6,0.36,11.9,43.9,3.8,28.9,313.4,0.0
09/01/2022 02:12:00.000000,51.6,0.815,20.786486,25.6,0.35,8.4,43.1,3.7,28.9,290.0,0.0
09/01/2022 02:13:00.000000,47.6,0.815,13.205714,25.6,0.36,8.3,39.3,4.4,28.9,291.0,0.0
09/01/2022 02:14:00.000000,42.4,0.815,13.571429,25.6,0.38,8.5,33.9,6.0,28.9,276.3,0.0
09/01/2022 02:15:00.000000,27.6,0.815,18.907692,25.6,0.37,1.8,25.7,6.2,29.2,271.5,0.0
09/01/2022 02:16:00.000000,18.5,0.815,18.737838,25.6,0.28,0.6,17.8,4.3,29.7,280.5,0.0
09/01/2022 02:17:00.000000,14.6,0.815,21.225,25.6,0.26,0.2,14.3,5.1,29.7,280.4,0.0
09/01/2022 02:18:00.000000,11.5,0.815,24.788235,25.6,0.26,0.3,11.2,7.4,29.7,281.2,0.0
09/01/2022 02:19:00.000000,11.3,0.815,30.905263,25.6,0.26,0.3,11.0,3.8,29.7,289.8,0.0
09/01/2022 02:20:00.000000,11.2,0.815,12.088571,25.6,0.28,0.3,10.9,4.4,29.7,291.6,0.0
09/01/2022 02:21:00.000000,11.1,0.815,17.35,25.6,0.28,0.2,10.9,4.3,29.7,286.1,0.0
09/01/2022 02:22:00.000000,11.2,0.815,32.983784,25.6,0.34,0.2,11.0,4.6,29.7,277.8,0.0
09/01/2022 02:23:00.000000,17.0,0.815,21.55,25.6,0.35,0.9,16.0,5.8,29.7,285.6,0.0
09/01/2022 02:24:00.000000,25.7,0.815,19.691892,25.6,0.34,1.5,24.2,4.2,29.9,267.0,0.0
09/01/2022 02:25:00.000000,22.0,0.815,26.55,25.6,0.39,0.6,21.3,5.5,30.2,269.8,0.0
09/01/2022 02:26:00.000000,24.3,0.815,10.747059,25.6,0.39,1.1,23.1,3.9,29.9,255.8,0.0
09/01/2022 02:27:00.000000,26.0,0.815,13.775,25.6,0.36,1.7,24.3,5.3,30.2,263.8,0.0
09/01/2022 02:28:00.000000,25.8,0.815,14.538889,25.6,0.37,1.7,24.1,6.1,29.7,261.1,0.0
09/01/2022 02:29:00.000000,25.1,0.815,13.794737,25.6,0.35,1.6,23.5,4.6,29.7,266.0,0.0
09/01/2022 02:30:00.000000,23.8,0.815,11.754054,25.6,0.3,1.4,22.3,5.9,29.7,256.1,0.0
09/01/2022 02:31:00.000000,22.8,0.815,18.231579,25.6,0.28,1.3,21.5,5.9,29.7,268.4,0.0
09/01/2022 02:32:00.000000,22.2,0.815,26.616216,25.6,0.29,1.1,21.0,5.5,29.9,265.0,0.0
09/01/2022 02:33:00.000000,22.3,0.815,53.327778,25.6,0.29,1.1,21.1,5.8,30.5,263.3,0.0
09/01/2022 02:34:00.000000,22.5,0.815,102.4375,25.6,0.28,1.0,21.5,6.5,30.2,260.3,0.0
09/01/2022 02:35:00.000000,22.8,0.815,21.181081,25.6,0.3,1.0,21.8,4.3,29.9,258.7,0.0
09/01/2022 02:36:00.000000,23.3,0.815,33.263158,25.6,0.31,1.0,22.2,6.6,30.5,255.1,0.0
09/01/2022 02:37:00.000000,23.9,0.815,32.684211,25.6,0.31,1.0,22.9,6.3,30.5,267.1,0.0
09/01/2022 02:38:00.000000,24.7,0.815,28.9125,25.6,0.3,1.0,23.6,7.3,30.5,255.2,0.0
09/01/2022 02:39:00.000000,25.0,0.815,14.685714,25.6,0.3,1.0,23.9,5.5,30.5,272.1,0.0
09/01/2022 02:40:00.000000,24.9,0.815,19.35,25.6,0.31,1.0,23.9,5.5,30.5,285.7,0.0
09/01/2022 02:41:00.000000,24.6,0.815,19.3,25.6,0.35,1.0,23.6,5.6,30.5,272.1,0.0
09/01/2022 02:42:00.000000,26.5,0.815,24.360714,25.6,0.47,1.5,24.9,6.8,30.7,282.3,0.0
09/01/2022 02:43:00.000000,35.5,0.815,23.923077,25.4,0.52,5.3,30.2,6.3,31.0,282.5,0.0
09/01/2022 02:44:00.000000,27.9,0.815,20.825714,24.8,0.47,0.8,27.0,5.7,30.5,277.8,0.0
09/01/2022 02:45:00.000000,29.2,0.815,35.8,24.8,0.45,2.0,27.1,6.2,30.7,263.9,0.0
09/01/2022 02:46:00.000000,35.6,0.815,48.575,24.8,0.5,2.6,32.9,7.1,31.3,261.8,0.0
09/01/2022 02:47:00.000000,36.2,0.815,34.637838,24.8,0.5,3.0,33.2,4.5,31.3,264.6,0.0
09/01/2022 02:48:00.000000,35.9,0.815,20.516667,24.8,0.54,2.8,33.0,6.3,31.3,250.5,0.0
09/01/2022 02:49:00.000000,35.4,0.815,20.925641,24.8,0.45,2.7,32.6,7.6,31.0,256.1,0.0
09/01/2022 02:50:00.000000,34.5,0.815,28.837143,24.8,0.36,2.5,32.0,6.9,30.5,247.6,0.0
09/01/2022 02:51:00.000000,34.2,0.815,73.315789,24.8,0.34,2.4,31.7,9.1,30.5,237.7,0.0
09/01/2022 02:52:00.000000,34.4,0.815,69.705263,24.8,0.34,2.4,31.9,13.5,30.5,230.1,0.0
09/01/2022 02:53:00.000000,34.0,0.815,47.953846,24.8,0.3,2.2,31.8,9.1,30.5,221.8,0.0
09/01/2022 02:54:00.000000,33.2,0.815,36.225,24.8,0.27,1.8,31.3,11.5,30.5,221.6,0.0
09/01/2022 02:55:00.000000,32.2,0.815,36.058333,24.8,0.24,1.3,30.8,11.2,30.5,216.0,0.0
09/01/2022 02:56:00.000000,31.4,0.815,28.194595,24.8,0.26,1.2,30.2,7.7,30.5,213.9,0.0
09/01/2022 02:57:00.000000,30.6,0.815,35.084211,24.8,0.27,1.1,29.4,5.5,30.5,221.1,0.0
09/01/2022 02:58:00.000000,29.9,0.815,27.7225,24.8,0.27,1.0,28.8,5.6,30.5,199.9,0.0
09/01/2022 02:59:00.000000,28.4,,,,0.29,0.8,27.6,6.7,,203.7,0.0
09/01/2022 03:00:00.000000,26.1,0.815,45.910811,24.8,0.29,0.5,25.6,6.4,30.5,206.7,0.0
09/01/2022 03:01:00.000000,24.3,0.815,36.472222,24.8,0.27,0.4,23.9,5.8,30.5,191.4,0.0
09/01/2022 03:02:00.000000,22.5,0.815,33.786486,24.8,0.27,0.4,22.0,5.7,30.5,204.9,0.0
09/01/2022 03:03:00.000000,20.4,0.815,41.464706,24.6,0.28,0.4,20.0,7.2,30.7,199.5,0.0
09/01/2022 03:04:00.000000,18.8,0.815,25.502857,24.1,0.27,0.4,18.4,6.6,31.3,205.8,0.0
09/01/2022 03:05:00.000000,17.3,0.815,36.045455,24.1,0.26,0.3,16.9,8.3,31.3,204.3,0.0
09/01/2022 03:06:00.000000,15.7,0.815,29.864706,24.1,0.25,0.2,15.4,9.4,31.3,217.1,0.0
09/01/2022 03:07:00.000000,14.4,0.815,33.394118,24.1,0.26,0.2,14.1,11.9,31.3,219.2,0.0
09/01/2022 03:08:00.000000,13.3,0.815,36.155556,24.1,0.26,0.2,13.1,7.4,31.3,220.4,0.0
09/01/2022 03:09:00.000000,12.5,0.815,40.854839,24.1,0.26,0.2,12.2,9.3,31.3,210.4,0.0
09/01/2022 03:10:00.000000,11.8,0.815,55.611765,24.1,0.25,0.2,11.5,15.4,31.3,200.7,0.0
09/01/2022 03:11:00.000000,11.1,0.815,74.018919,24.1,0.25,0.2,10.8,23.1,31.3,196.2,0.0
09/01/2022 03:12:00.000000,10.6,0.815,34.814286,24.1,0.25,0.2,10.3,11.9,31.3,179.1,0.0
09/01/2022 03:13:00.000000,10.1,0.815,28.544444,24.1,0.24,0.2,9.9,10.4,31.5,177.5,0.0
09/01/2022 03:14:00.000000,9.8,0.815,29.027273,24.1,0.23,0.2,9.5,7.8,32.0,191.9,0.0
09/01/2022 03:15:00.000000,9.5,0.815,30.584375,24.1,0.23,0.2,9.3,8.1,32.0,194.7,0.0
09/01/2022 03:16:00.000000,9.4,0.815,51.465625,24.1,0.24,0.2,9.2,5.2,32.0,195.0,0.0
09/01/2022 03:17:00.000000,9.6,0.815,43.330556,24.1,0.23,0.2,9.4,8.0,32.3,200.0,0.0
09/01/2022 03:18:00.000000,10.2,0.815,47.140541,24.1,0.23,0.2,10.0,11.6,32.8,187.0,0.0
09/01/2022 03:19:00.000000,11.1,0.815,56.742857,24.1,0.23,0.2,10.8,8.5,32.8,195.3,0.0
09/01/2022 03:20:00.000000,11.7,0.815,27.45,23.8,0.24,0.2,11.4,8.5,32.8,190.4,0.0
09/01/2022 03:21:00.000000,12.3,0.815,27.625,23.3,0.23,0.2,12.0,10.0,32.8,206.9,0.0
09/01/2022 03:22:00.000000,12.6,0.815,43.171429,23.3,0.25,0.2,12.4,14.9,32.8,205.4,0.0
09/01/2022 03:23:00.000000,12.9,0.815,50.660714,23.3,0.24,0.2,12.6,16.1,33.0,199.7,0.0
09/01/2022 03:24:00.000000,13.1,0.815,45.052941,23.3,0.24,0.2,12.8,8.5,33.6,206.0,0.0
09/01/2022 03:25:00.000000,12.8,0.815,30.383784,23.3,0.23,0.2,12.5,9.5,33.6,205.6,0.0
09/01/2022 03:26:00.000000,12.1,0.815,27.025641,23.3,0.24,0.2,11.9,8.7,33.6,203.0,0.0
09/01/2022 03:27:00.000000,11.4,0.815,31.583784,23.3,0.24,0.2,11.2,6.4,33.6,195.4,0.0
09/01/2022 03:28:00.000000,10.9,0.815,43.289189,23.3,0.24,0.2,10.7,10.1,33.6,218.8,0.0
09/01/2022 03:29:00.000000,10.4,0.815,45.128571,23.3,0.23,0.2,10.2,11.9,33.6,199.4,0.0
09/01/2022 03:30:00.000000,10.2,0.815,36.963889,23.3,0.23,0.2,10.0,7.5,33.6,209.8,0.0
09/01/2022 03:31:00.000000,10.0,0.815,37.242857,23.3,0.24,0.2,9.8,11.5,33.6,208.6,0.0
09/01/2022 03:32:00.000000,9.8,0.815,37.937143,23.3,0.25,0.2,9.6,10.0,33.6,208.5,0.0
09/01/2022 03:33:00.000000,9.8,0.815,48.983333,23.3,0.25,0.1,9.6,10.2,33.6,223.9,0.0
09/01/2022 03:34:00.000000,9.8,0.815,55.011765,23.3,0.24,0.1,9.7,9.9,33.6,213.5,0.0
09/01/2022 03:35:00.000000,9.9,0.815,53.415789,23.3,0.26,0.1,9.7,10.7,33.6,212.9,0.0
09/01/2022 03:36:00.000000,10.0,0.815,35.502857,23.3,0.24,0.1,9.9,10.5,33.6,212.7,0.0
09/01/2022 03:37:00.000000,10.2,0.815,34.438235,23.3,0.24,0.1,10.0,10.3,33.6,210.7,0.0
09/01/2022 03:38:00.000000,10.2,0.815,39.011765,23.3,0.24,0.1,10.0,8.6,33.6,202.8,0.0
09/01/2022 03:39:00.000000,10.4,0.815,48.108824,23.3,0.24,0.1,10.2,10.3,33.6,197.1,0.0
09/01/2022 03:40:00.000000,10.6,0.815,49.035294,23.3,0.24,0.1,10.4,8.1,33.6,191.8,0.0
09/01/2022 03:41:00.000000,10.8,0.815,49.55,23.3,0.24,0.1,10.6,10.2,33.8,193.8,0.0
09/01/2022 03:42:00.000000,11.0,0.815,42.272222,23.3,0.25,0.1,10.8,11.0,34.4,184.8,0.0
09/01/2022 03:43:00.000000,11.2,0.815,43.894444,23.3,0.25,0.1,11.1,10.2,34.4,173.5,0.0
